 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -1.1599 -1.1266 -1.1022 -1.0827 -1.0654 -1.0488 -1.0327 -1.0169 -1.0017 -0.9879
 -0.9755
 -3.2261 -3.0656 -2.9171 -2.7796 -2.6521 -2.5338 -2.4239 -2.3213 -2.2238 -2.1326
 -2.0490 -1.9726 -1.9018 -1.8348 -1.7700 -1.6157 -1.4777 -1.3628 -1.2724 -1.2043
 -1.1558 -1.1225 -1.1004 -1.0854 -1.0740 -1.0638 -1.0540 -1.0439 -1.0337 -1.0238
 -1.0149
 -3.1934 -3.0230 -2.8707 -2.7336 -2.6087 -2.4938 -2.3867 -2.2861 -2.1916 -2.1032
 -2.0208 -1.9445 -1.8746 -1.8098 -1.7483 -1.6037 -1.4716 -1.3594 -1.2698
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.6015 -4.5072 -4.3688 -4.1185 -3.8376 -3.5717 -3.3463 -3.1559 -2.9820 -2.8177
 -2.6625 -2.5180 -2.3849 -2.2621 -2.1483 -1.9014 -1.6770 -1.4712 -1.3166
 -4.2681 -4.0528 -3.9304 -3.8533 -3.6768 -3.4392 -3.2110 -3.0163 -2.8451 -2.6852
 -2.5348 -2.3953 -2.2675 -2.1509 -2.0441 -1.8105 -1.6108 -1.4393 -1.2993 -1.1890
 -4.0853 -3.8428 -3.6411 -3.4892 -3.4045 -3.3023 -3.1191 -2.9221 -2.7490 -2.5939
 -2.4481 -2.3128 -2.1888 -2.0759 -1.9731 -1.7519 -1.5684 -1.4145 -1.2885 -1.1880
 -1.1071
 -3.9598 -3.7216 -3.5065 -3.3150 -3.1569 -3.0423 -2.9608 -2.8450 -2.6848 -2.5312
 -2.3894 -2.2581 -2.1372 -2.0269 -1.9266 -1.7127 -1.5395 -1.3979 -1.2829 -1.1908
 -1.1161 -1.0536
 -3.8641 -3.6377 -3.4250 -3.2324 -3.0613 -2.9085 -2.7794 -2.6771 -2.5912 -2.4801
 -2.3501 -2.2218 -2.1036 -1.9957 -1.8972 -1.6877 -1.5206 -1.3870 -1.2805 -1.1956
 -1.1267 -1.0689 -1.0191 -0.9756
 -3.7968 -3.5738 -3.3684 -3.1766 -3.0029 -2.8467 -2.7048 -2.5767 -2.4670 -2.3786
 -2.2926 -2.1912 -2.0816 -1.9756 -1.8786 -1.6720 -1.5083 -1.3795 -1.2790 -1.2004
 -1.1372 -1.0844 -1.0387 -0.9983 -0.9610 -0.9276 -0.8992 -0.8770 -0.8619 -0.8561
 -3.7399 -3.5236 -3.3259 -3.1380 -2.9640 -2.8067 -2.6645 -2.5344 -2.4154 -2.3094
 -2.2167 -2.1343 -2.0499 -1.9590 -1.8666 -1.6623 -1.5004 -1.3740 -1.2771 -1.2032
 -1.1455 -1.0981 -1.0573 -1.0210 -0.9879 -0.9562 -0.9276 -0.9044 -0.8885 -0.8809
 -0.8811
 -3.6987 -3.4851 -3.2941 -3.1107 -2.9382 -2.7793 -2.6362 -2.5066 -2.3882 -2.2792
 -2.1801 -2.0903 -2.0085 -1.9305 -1.8512 -1.6565 -1.4951 -1.3697 -1.2743 -1.2032
 -1.1499 -1.1079 -1.0725 -1.0413 -1.0127 -0.9842 -0.9575 -0.9346 -0.9175 -0.9074
 -0.9052
 -3.6788 -3.4605 -3.2694 -3.0902 -2.9201 -2.7608 -2.6155 -2.4842 -2.3658 -2.2578
 -2.1586 -2.0672 -1.9825 -1.9035 -1.8288 -1.6499 -1.4908 -1.3652 -1.2701 -1.1999
 -1.1492 -1.1118 -1.0821 -1.0566 -1.0335 -1.0117 -0.9912 -0.9731 -0.9575 -0.9441
 -0.9328
 -3.6843 -3.4528 -3.2568 -3.0804 -2.9128 -2.7544 -2.6067 -2.4722 -2.3514 -2.2425
 -2.1436 -2.0529 -1.9685 -1.8894 -1.8145 -1.6430 -1.4901 -1.3639 -1.2677 -1.1967
 -1.1463 -1.1111 -1.0858 -1.0661 -1.0489 -1.0330 -1.0178 -1.0030 -0.9891 -0.9767
 -0.9655
 -3.7091 -3.4624 -3.2578 -3.0789 -2.9122 -2.7551 -2.6071 -2.4693 -2.3441 -2.2319
 -2.1310 -2.0399 -1.9563 -1.8783 -1.8045 -1.6359 -1.4881 -1.3637 -1.2662 -1.1937
 -1.1421 -1.1071 -1.0840 -1.0686 -1.0572 -1.0475 -1.0384 -1.0293 -1.0202 -1.0115
 -1.0039
 -3.7480 -3.4895 -3.2725 -3.0847 -2.9169 -2.7608 -2.6134 -2.4747 -2.3457 -2.2282
 -2.1232 -2.0292 -1.9445 -1.8670 -1.7946 -1.6298 -1.4852 -1.3630 -1.2651
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.7997 -4.5986 -4.2738 -3.9460 -3.6377 -3.3742 -3.1702 -2.9921 -2.8271 -2.6743
 -2.5306 -2.3966 -2.2728 -2.1592 -2.0548 -1.8284 -1.6352 -1.4636 -1.3154
 -4.3408 -4.2428 -4.1264 -3.8602 -3.5703 -3.3023 -3.0792 -2.8960 -2.7309 -2.5798
 -2.4381 -2.3064 -2.1852 -2.0748 -1.9743 -1.7601 -1.5822 -1.4283 -1.2957 -1.1856
 -4.1556 -3.9190 -3.7834 -3.7114 -3.5193 -3.2669 -3.0319 -2.8359 -2.6692 -2.5196
 -2.3801 -2.2504 -2.1310 -2.0222 -1.9237 -1.7157 -1.5465 -1.4040 -1.2832 -1.1826
 -1.1001
 -4.0693 -3.8027 -3.5820 -3.4183 -3.3250 -3.2151 -3.0146 -2.8083 -2.6323 -2.4819
 -2.3446 -2.2168 -2.0988 -1.9911 -1.8935 -1.6884 -1.5239 -1.3884 -1.2760 -1.1831
 -1.1066 -1.0427
 -4.0200 -3.7503 -3.5111 -3.3049 -3.1340 -3.0035 -2.9127 -2.7885 -2.6187 -2.4600
 -2.3233 -2.1975 -2.0808 -1.9739 -1.8767 -1.6724 -1.5103 -1.3790 -1.2723 -1.1855
 -1.1145 -1.0552 -1.0047 -0.9604
 -3.9960 -3.7256 -3.4806 -3.2627 -3.0704 -2.9039 -2.7637 -2.6514 -2.5596 -2.4446
 -2.3121 -2.1871 -2.0715 -1.9654 -1.8684 -1.6640 -1.5024 -1.3733 -1.2704 -1.1883
 -1.1224 -1.0680 -1.0216 -0.9812 -0.9448 -0.9128 -0.8856 -0.8639 -0.8488 -0.8437
 -3.9944 -3.7217 -3.4724 -3.2484 -3.0493 -2.8741 -2.7183 -2.5788 -2.4582 -2.3595
 -2.2712 -2.1740 -2.0672 -1.9623 -1.8654 -1.6603 -1.4980 -1.3697 -1.2690 -1.1903
 -1.1287 -1.0792 -1.0375 -1.0013 -0.9689 -0.9389 -0.9124 -0.8907 -0.8748 -0.8662
 -0.8680
 -4.0088 -3.7361 -3.4826 -3.2521 -3.0463 -2.8640 -2.7027 -2.5581 -2.4272 -2.3100
 -2.2082 -2.1221 -2.0408 -1.9547 -1.8648 -1.6597 -1.4961 -1.3672 -1.2672 -1.1905
 -1.1323 -1.0873 -1.0506 -1.0193 -0.9913 -0.9658 -0.9413 -0.9197 -0.9031 -0.8934
 -0.8916
 -4.0426 -3.7620 -3.5070 -3.2708 -3.0568 -2.8670 -2.6995 -2.5508 -2.4171 -2.2955
 -2.1856 -2.0882 -2.0025 -1.9247 -1.8492 -1.6592 -1.4944 -1.3642 -1.2640 -1.1881
 -1.1318 -1.0904 -1.0588 -1.0329 -1.0101 -0.9894 -0.9704 -0.9539 -0.9399 -0.9283
 -0.9187
 -4.1006 -3.8093 -3.5468 -3.3087 -3.0880 -2.8886 -2.7124 -2.5570 -2.4191 -2.2951
 -2.1826 -2.0807 -1.9891 -1.9065 -1.8309 -1.6574 -1.4965 -1.3642 -1.2624 -1.1858
 -1.1297 -1.0901 -1.0622 -1.0413 -1.0243 -1.0091 -0.9952 -0.9820 -0.9699 -0.9595
 -0.9519
 -4.1810 -3.8614 -3.5952 -3.3561 -3.1344 -2.9278 -2.7411 -2.5760 -2.4308 -2.3020
 -2.1864 -2.0821 -1.9875 -1.9017 -1.8231 -1.6512 -1.4989 -1.3659 -1.2617 -1.1834
 -1.1264 -1.0868 -1.0607 -1.0437 -1.0318 -1.0225 -1.0145 -1.0068 -0.9994 -0.9925
 -0.9868
 -4.2838 -3.9353 -3.6528 -3.4097 -3.1863 -2.9788 -2.7868 -2.6111 -2.4553 -2.3181
 -2.1968 -2.0886 -1.9912 -1.9030 -1.8223 -1.6471 -1.4985 -1.3689 -1.2625
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8350 -4.5496 -4.1886 -3.8603 -3.5599 -3.3009 -3.0975 -2.9240 -2.7660 -2.6168
 -2.4777 -2.3479 -2.2278 -2.1176 -2.0165 -1.7979 -1.6152 -1.4549 -1.3124
 -4.4346 -4.3626 -4.1199 -3.8045 -3.5098 -3.2421 -3.0248 -2.8449 -2.6850 -2.5371
 -2.3993 -2.2710 -2.1527 -2.0446 -1.9461 -1.7374 -1.5668 -1.4204 -1.2928 -1.1838
 -4.1832 -3.9892 -3.9239 -3.7609 -3.4879 -3.2243 -2.9897 -2.7982 -2.6352 -2.4880
 -2.3517 -2.2249 -2.1078 -2.0008 -1.9036 -1.6993 -1.5352 -1.3973 -1.2796 -1.1796
 -1.0963
 -4.1062 -3.8328 -3.6323 -3.5262 -3.4335 -3.2202 -2.9862 -2.7787 -2.6074 -2.4587
 -2.3239 -2.1984 -2.0823 -1.9759 -1.8792 -1.6765 -1.5156 -1.3828 -1.2719 -1.1788
 -1.1014 -1.0366
 -4.0788 -3.7878 -3.5398 -3.3414 -3.1966 -3.1052 -2.9774 -2.7840 -2.5990 -2.4434
 -2.3085 -2.1844 -2.0693 -1.9633 -1.8667 -1.6640 -1.5041 -1.3742 -1.2678 -1.1800
 -1.1078 -1.0475 -0.9963 -0.9517
 -4.0810 -3.7806 -3.5173 -3.2903 -3.1002 -2.9425 -2.8202 -2.7246 -2.5989 -2.4426
 -2.3017 -2.1781 -2.0639 -1.9584 -1.8618 -1.6581 -1.4979 -1.3692 -1.2657 -1.1819
 -1.1142 -1.0585 -1.0114 -0.9707 -0.9350 -0.9038 -0.8769 -0.8555 -0.8410 -0.8357
 -4.1092 -3.7996 -3.5244 -3.2838 -3.0757 -2.8967 -2.7417 -2.6078 -2.4990 -2.4048
 -2.2951 -2.1770 -2.0634 -1.9584 -1.8618 -1.6566 -1.4950 -1.3664 -1.2643 -1.1834
 -1.1195 -1.0682 -1.0257 -0.9891 -0.9568 -0.9282 -0.9033 -0.8822 -0.8659 -0.8575
 -0.8597
 -4.1550 -3.8415 -3.5551 -3.3017 -3.0808 -2.8896 -2.7231 -2.5759 -2.4449 -2.3303
 -2.2336 -2.1470 -2.0564 -1.9599 -1.8648 -1.6583 -1.4947 -1.3649 -1.2632 -1.1838
 -1.1226 -1.0752 -1.0373 -1.0055 -0.9776 -0.9527 -0.9293 -0.9088 -0.8932 -0.8841
 -0.8823
 -4.2192 -3.8965 -3.6042 -3.3388 -3.1046 -2.9013 -2.7249 -2.5702 -2.4325 -2.3083
 -2.1974 -2.1007 -2.0170 -1.9386 -1.8586 -1.6602 -1.4946 -1.3630 -1.2607 -1.1819
 -1.1224 -1.0781 -1.0446 -1.0179 -0.9951 -0.9748 -0.9567 -0.9402 -0.9259 -0.9155
 -0.9092
 -4.3045 -3.9680 -3.6720 -3.4001 -3.1532 -2.9357 -2.7471 -2.5831 -2.4389 -2.3101
 -2.1939 -2.0895 -1.9969 -1.9147 -1.8398 -1.6628 -1.4982 -1.3643 -1.2600 -1.1804
 -1.1211 -1.0782 -1.0479 -1.0258 -1.0084 -0.9935 -0.9803 -0.9681 -0.9571 -0.9479
 -0.9414
 -4.4123 -4.0516 -3.7484 -3.4742 -3.2217 -2.9916 -2.7884 -2.6120 -2.4583 -2.3229
 -2.2021 -2.0936 -1.9959 -1.9084 -1.8294 -1.6579 -1.5029 -1.3672 -1.2603 -1.1789
 -1.1186 -1.0758 -1.0469 -1.0282 -1.0155 -1.0062 -0.9986 -0.9917 -0.9853 -0.9796
 -0.9747
 -4.5439 -4.1499 -3.8319 -3.5544 -3.3005 -3.0652 -2.8504 -2.6595 -2.4931 -2.3477
 -2.2198 -2.1061 -2.0043 -1.9127 -1.8299 -1.6534 -1.5044 -1.3719 -1.2621
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8537 -4.4723 -4.1040 -3.7855 -3.5044 -3.2511 -3.0464 -2.8698 -2.7142 -2.5690
 -2.4336 -2.3075 -2.1906 -2.0831 -1.9844 -1.7714 -1.5958 -1.4429 -1.3078
 -4.5759 -4.4006 -4.0748 -3.7470 -3.4586 -3.2003 -2.9858 -2.8057 -2.6460 -2.5015
 -2.3669 -2.2418 -2.1261 -2.0200 -1.9231 -1.7180 -1.5522 -1.4116 -1.2887 -1.1816
 -4.2226 -4.1225 -4.0168 -3.7416 -3.4476 -3.1855 -2.9576 -2.7687 -2.6060 -2.4610
 -2.3275 -2.2034 -2.0886 -1.9832 -1.8871 -1.6851 -1.5243 -1.3902 -1.2754 -1.1763
 -1.0925
 -4.1291 -3.8672 -3.7277 -3.6604 -3.4536 -3.1937 -2.9577 -2.7545 -2.5850 -2.4381
 -2.3054 -2.1823 -2.0682 -1.9632 -1.8672 -1.6658 -1.5072 -1.3769 -1.2674 -1.1744
 -1.0961 -1.0303
 -4.1184 -3.8114 -3.5681 -3.3998 -3.3091 -3.1890 -2.9749 -2.7632 -2.5806 -2.4276
 -2.2943 -2.1720 -2.0586 -1.9539 -1.8579 -1.6558 -1.4974 -1.3690 -1.2629 -1.1745
 -1.1009 -1.0395 -0.9873 -0.9424
 -4.1459 -3.8171 -3.5399 -3.3130 -3.1359 -3.0061 -2.9111 -2.7746 -2.5951 -2.4297
 -2.2907 -2.1686 -2.0558 -1.9514 -1.8552 -1.6518 -1.4925 -1.3646 -1.2606 -1.1756
 -1.1060 -1.0487 -1.0005 -0.9592 -0.9230 -0.8917 -0.8658 -0.8455 -0.8315 -0.8266
 -4.2054 -3.8574 -3.5581 -3.3050 -3.0942 -2.9203 -2.7753 -2.6591 -2.5599 -2.4377
 -2.2959 -2.1700 -2.0574 -1.9533 -1.8571 -1.6520 -1.4909 -1.3625 -1.2594 -1.1766
 -1.1102 -1.0568 -1.0129 -0.9756 -0.9432 -0.9150 -0.8903 -0.8701 -0.8553 -0.8474
 -0.8490
 -4.2858 -3.9270 -3.6081 -3.3336 -3.1014 -2.9057 -2.7400 -2.5957 -2.4705 -2.3648
 -2.2699 -2.1673 -2.0612 -1.9581 -1.8621 -1.6555 -1.4919 -1.3619 -1.2587 -1.1771
 -1.1130 -1.0628 -1.0231 -0.9902 -0.9622 -0.9375 -0.9162 -0.8979 -0.8830 -0.8730
 -0.8715
 -4.3851 -4.0136 -3.6819 -3.3881 -3.1356 -2.9216 -2.7401 -2.5837 -2.4458 -2.3228
 -2.2146 -2.1206 -2.0363 -1.9518 -1.8644 -1.6594 -1.4934 -1.3612 -1.2571 -1.1757
 -1.1130 -1.0654 -1.0294 -1.0012 -0.9780 -0.9580 -0.9405 -0.9252 -0.9122 -0.9024
 -0.8977
 -4.5028 -4.1176 -3.7787 -3.4726 -3.2008 -2.9668 -2.7681 -2.5983 -2.4511 -2.3207
 -2.2037 -2.0991 -2.0070 -1.9261 -1.8508 -1.6657 -1.4987 -1.3638 -1.2576 -1.1752
 -1.1126 -1.0662 -1.0327 -1.0086 -0.9902 -0.9752 -0.9626 -0.9513 -0.9416 -0.9338
 -0.9287
 -4.6385 -4.2318 -3.8855 -3.5738 -3.2906 -3.0386 -2.8206 -2.6343 -2.4745 -2.3353
 -2.2120 -2.1016 -2.0027 -1.9148 -1.8362 -1.6642 -1.5054 -1.3681 -1.2591 -1.1748
 -1.1112 -1.0647 -1.0325 -1.0111 -0.9970 -0.9871 -0.9798 -0.9736 -0.9683 -0.9640
 -0.9599
 -4.7962 -4.3580 -3.9980 -3.6818 -3.3942 -3.1324 -2.8980 -2.6935 -2.5176 -2.3659
 -2.2336 -2.1167 -2.0125 -1.9192 -1.8356 -1.6593 -1.5096 -1.3744 -1.2622
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8517 -4.4278 -4.0531 -3.7395 -3.4647 -3.2173 -3.0127 -2.8291 -2.6711 -2.5309
 -2.3984 -2.2750 -2.1608 -2.0556 -1.9589 -1.7499 -1.5787 -1.4330 -1.3034
 -4.5741 -4.4018 -4.0366 -3.7048 -3.4185 -3.1673 -2.9572 -2.7748 -2.6149 -2.4731
 -2.3411 -2.2185 -2.1052 -2.0009 -1.9053 -1.7023 -1.5393 -1.4028 -1.2839 -1.1789
 -4.3297 -4.2734 -4.0320 -3.7110 -3.4133 -3.1511 -2.9312 -2.7439 -2.5820 -2.4391
 -2.3079 -2.1861 -2.0734 -1.9696 -1.8745 -1.6736 -1.5145 -1.3831 -1.2707 -1.1729
 -1.0886
 -4.1524 -3.9378 -3.8791 -3.7121 -3.4334 -3.1660 -2.9317 -2.7337 -2.5662 -2.4206
 -2.2898 -2.1688 -2.0566 -1.9530 -1.8579 -1.6571 -1.4995 -1.3709 -1.2626 -1.1699
 -1.0908 -1.0240
 -4.1407 -3.8294 -3.6130 -3.5119 -3.4170 -3.1923 -2.9543 -2.7432 -2.5649 -2.4134
 -2.2814 -2.1609 -2.0492 -1.9458 -1.8506 -1.6488 -1.4909 -1.3636 -1.2580 -1.1690
 -1.0942 -1.0314 -0.9782 -0.9326
 -4.1882 -3.8354 -3.5539 -3.3419 -3.2002 -3.1120 -2.9724 -2.7700 -2.5800 -2.4177
 -2.2801 -2.1593 -2.0479 -1.9447 -1.8493 -1.6461 -1.4869 -1.3597 -1.2556 -1.1694
 -1.0980 -1.0389 -0.9893 -0.9471 -0.9109 -0.8801 -0.8545 -0.8341 -0.8207 -0.8163
 -4.2784 -3.8918 -3.5740 -3.3165 -3.1133 -2.9558 -2.8366 -2.7362 -2.6000 -2.4359
 -2.2875 -2.1623 -2.0508 -1.9478 -1.8524 -1.6474 -1.4862 -1.3581 -1.2545 -1.1701
 -1.1014 -1.0456 -0.9998 -0.9613 -0.9284 -0.9003 -0.8766 -0.8573 -0.8429 -0.8358
 -0.8375
 -4.3996 -3.9884 -3.6383 -3.3484 -3.1116 -2.9188 -2.7606 -2.6271 -2.5156 -2.4143
 -2.2982 -2.1708 -2.0570 -1.9539 -1.8584 -1.6520 -1.4881 -1.3582 -1.2542 -1.1707
 -1.1039 -1.0508 -1.0086 -0.9741 -0.9453 -0.9206 -0.8998 -0.8818 -0.8680 -0.8600
 -0.8589
 -4.5361 -4.1092 -3.7365 -3.4165 -3.1499 -2.9307 -2.7497 -2.5968 -2.4632 -2.3458
 -2.2434 -2.1495 -2.0540 -1.9582 -1.8645 -1.6573 -1.4909 -1.3585 -1.2533 -1.1698
 -1.1042 -1.0532 -1.0141 -0.9838 -0.9594 -0.9390 -0.9220 -0.9073 -0.8955 -0.8876
 -0.8842
 -4.6903 -4.2491 -3.8635 -3.5232 -3.2285 -2.9816 -2.7772 -2.6063 -2.4603 -2.3315
 -2.2163 -2.1139 -2.0231 -1.9415 -1.8621 -1.6663 -1.4978 -1.3625 -1.2549 -1.1702
 -1.1045 -1.0546 -1.0176 -0.9906 -0.9704 -0.9548 -0.9422 -0.9318 -0.9233 -0.9162
 -0.9135
 -4.8586 -4.3987 -4.0029 -3.6517 -3.3389 -3.0669 -2.8368 -2.6443 -2.4822 -2.3427
 -2.2197 -2.1097 -2.0110 -1.9235 -1.8456 -1.6701 -1.5063 -1.3682 -1.2577 -1.1709
 -1.1042 -1.0542 -1.0182 -0.9935 -0.9769 -0.9658 -0.9581 -0.9524 -0.9482 -0.9453
 -0.9425
 -5.0436 -4.5549 -4.1477 -3.7894 -3.4678 -3.1801 -2.9279 -2.7120 -2.5295 -2.3745
 -2.2407 -2.1233 -2.0187 -1.9250 -1.8414 -1.6658 -1.5134 -1.3759 -1.2622
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.7198 -4.3061 -3.9590 -3.6713 -3.4079 -3.1721 -2.9776 -2.8006 -2.6402 -2.5015
 -2.3718 -2.2506 -2.1386 -2.0352 -1.9402 -1.7340 -1.5619 -1.4178 -1.2978
 -4.6297 -4.3289 -3.9646 -3.6484 -3.3766 -3.1329 -2.9323 -2.7522 -2.5914 -2.4516
 -2.3218 -2.2013 -2.0899 -1.9873 -1.8929 -1.6913 -1.5292 -1.3947 -1.2788 -1.1758
 -4.4688 -4.3151 -3.9952 -3.6671 -3.3775 -3.1236 -2.9086 -2.7258 -2.5642 -2.4224
 -2.2931 -2.1733 -2.0624 -1.9601 -1.8660 -1.6657 -1.5069 -1.3767 -1.2660 -1.1693
 -1.0850
 -4.2632 -4.0657 -3.9726 -3.7001 -3.4051 -3.1410 -2.9109 -2.7173 -2.5518 -2.4069
 -2.2778 -2.1585 -2.0480 -1.9458 -1.8516 -1.6512 -1.4933 -1.3654 -1.2580 -1.1656
 -1.0858 -1.0178
 -4.1428 -3.8504 -3.7044 -3.6451 -3.4350 -3.1736 -2.9347 -2.7272 -2.5519 -2.4019
 -2.2711 -2.1521 -2.0419 -1.9398 -1.8455 -1.6439 -1.4855 -1.3586 -1.2533 -1.1640
 -1.0880 -1.0236 -0.9692 -0.9226
 -4.2009 -3.8394 -3.5701 -3.3968 -3.3149 -3.1893 -2.9692 -2.7545 -2.5665 -2.4073
 -2.2709 -2.1513 -2.0412 -1.9393 -1.8448 -1.6419 -1.4820 -1.3550 -1.2509 -1.1638
 -1.0907 -1.0297 -0.9785 -0.9351 -0.8980 -0.8668 -0.8412 -0.8213 -0.8086 -0.8046
 -4.3171 -3.9028 -3.5778 -3.3273 -3.1449 -3.0225 -2.9292 -2.7822 -2.5962 -2.4252
 -2.2794 -2.1551 -2.0447 -1.9426 -1.8481 -1.6437 -1.4818 -1.3536 -1.2498 -1.1642
 -1.0935 -1.0352 -0.9872 -0.9472 -0.9132 -0.8846 -0.8606 -0.8417 -0.8287 -0.8224
 -0.8246
 -4.4791 -4.0206 -3.6479 -3.3512 -3.1177 -2.9370 -2.7956 -2.6831 -2.5792 -2.4481
 -2.2993 -2.1655 -2.0516 -1.9494 -1.8545 -1.6487 -1.4844 -1.3542 -1.2498 -1.1648
 -1.0956 -1.0397 -0.9947 -0.9581 -0.9278 -0.9026 -0.8818 -0.8650 -0.8524 -0.8448
 -0.8446
 -4.6637 -4.1747 -3.7646 -3.4258 -3.1525 -2.9346 -2.7602 -2.6159 -2.4923 -2.3848
 -2.2836 -2.1742 -2.0601 -1.9567 -1.8617 -1.6549 -1.4880 -1.3553 -1.2494 -1.1643
 -1.0961 -1.0420 -0.9996 -0.9665 -0.9401 -0.9188 -0.9016 -0.8878 -0.8770 -0.8703
 -0.8684
 -4.8571 -4.3545 -3.9209 -3.5497 -3.2382 -2.9843 -2.7796 -2.6124 -2.4713 -2.3472
 -2.2368 -2.1382 -2.0465 -1.9572 -1.8696 -1.6654 -1.4961 -1.3604 -1.2519 -1.1655
 -1.0971 -1.0438 -1.0032 -0.9728 -0.9501 -0.9329 -0.9198 -0.9097 -0.9022 -0.8974
 -0.8957
 -5.0579 -4.5439 -4.0949 -3.7047 -3.3655 -3.0778 -2.8403 -2.6462 -2.4859 -2.3492
 -2.2289 -2.1211 -2.0242 -1.9372 -1.8585 -1.6742 -1.5061 -1.3674 -1.2560 -1.1673
 -1.0978 -1.0444 -1.0046 -0.9761 -0.9563 -0.9430 -0.9342 -0.9285 -0.9250 -0.9234
 -0.9225
 -5.2661 -4.7429 -4.2745 -3.8736 -3.5183 -3.2079 -2.9407 -2.7170 -2.5319 -2.3771
 -2.2450 -2.1292 -2.0257 -1.9327 -1.8284 -1.6813 -1.5180 -1.3763 -1.2617
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.6433 -4.2389 -3.9046 -3.6336 -3.3729 -3.1452 -2.9495 -2.7761 -2.6170 -2.4809
 -2.3527 -2.2333 -2.1229 -2.0211 -1.9274 -1.7233 -1.5530 -1.4106 -1.2923
 -4.6804 -4.2752 -3.9145 -3.6090 -3.3480 -3.1113 -2.9100 -2.7344 -2.5739 -2.4364
 -2.3084 -2.1895 -2.0797 -1.9785 -1.8851 -1.6845 -1.5224 -1.3885 -1.2742 -1.1728
 -4.4426 -4.3130 -3.9502 -3.6313 -3.3512 -3.1040 -2.8921 -2.7121 -2.5506 -2.4108
 -2.2830 -2.1647 -2.0554 -1.9543 -1.8611 -1.6614 -1.5019 -1.3718 -1.2619 -1.1661
