 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9435 -0.8245 -0.7135 -0.6098 -0.5131 -0.4258 -0.3515 -0.2922 -0.2477 -0.2165
 -0.1920 -0.1627 -0.1251 -0.0891 -0.0574  0.0094  0.0625  0.0999  0.1186  0.1197
  0.1066  0.0828  0.0510  0.0138 -0.0262 -0.0677 -0.1107 -0.1555 -0.2020 -0.2513
 -0.3042
 -0.9230 -0.8027 -0.6933 -0.5938 -0.5023 -0.4176 -0.3404 -0.2726 -0.2157 -0.1692
 -0.1327 -0.1050 -0.0833 -0.0618 -0.0397  0.0180  0.0681  0.1034  0.1213  0.1225
  0.1097  0.0858  0.0534  0.0151 -0.0267 -0.0701 -0.1144 -0.1596 -0.2060 -0.2539
 -0.3038
 -0.9072 -0.7838 -0.6732 -0.5741 -0.4854 -0.4053 -0.3318 -0.2643 -0.2038 -0.1513
 -0.1067 -0.0700 -0.0404 -0.0171  0.0013  0.0379  0.0768  0.1096  0.1266  0.1279
  0.1154  0.0917  0.0590  0.0197 -0.0240 -0.0696 -0.1161 -0.1629 -0.2102 -0.2581
 -0.3063
 -0.8960 -0.7679 -0.6546 -0.5549 -0.4656 -0.3870 -0.3171 -0.2536 -0.1954 -0.1424
 -0.0951 -0.0542 -0.0194  0.0095  0.0656  0.0691  0.0886  0.1185  0.1345
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.3513 -1.1589 -0.9977 -0.8647 -0.7308 -0.6170 -0.5263 -0.4524 -0.3847 -0.3259
 -0.2703 -0.2180 -0.1693 -0.1240 -0.0819  0.0122  0.0864  0.1421  0.1817
 -1.3946 -1.1994 -1.0189 -0.8644 -0.7327 -0.6133 -0.5176 -0.4412 -0.3724 -0.3139
 -0.2598 -0.2097 -0.1630 -0.1196 -0.0787  0.0119  0.0851  0.1381  0.1686  0.1771
 -1.2552 -1.2313 -1.0450 -0.8823 -0.7404 -0.6161 -0.5132 -0.4321 -0.3637 -0.3036
 -0.2511 -0.2029 -0.1583 -0.1168 -0.0777  0.0095  0.0802  0.1305  0.1582  0.1645
  0.1535
 -1.1341 -1.1616 -1.0674 -0.9064 -0.7546 -0.6263 -0.5157 -0.4270 -0.3559 -0.2945
 -0.2428 -0.1963 -0.1536 -0.1140 -0.0768  0.0066  0.0750  0.1237  0.1497  0.1550
  0.1440  0.1212
 -1.0458 -0.9501 -0.9636 -0.9093 -0.7731 -0.6388 -0.5236 -0.4276 -0.3507 -0.2879
 -0.2345 -0.1891 -0.1480 -0.1102 -0.0748  0.0043  0.0701  0.1176  0.1428  0.1475
  0.1367  0.1145  0.0844  0.0492
 -1.0292 -0.8895 -0.7882 -0.7668 -0.7545 -0.6516 -0.5357 -0.4345 -0.3503 -0.2826
 -0.2270 -0.1811 -0.1411 -0.1048 -0.0712  0.0035  0.0662  0.1124  0.1372  0.1419
  0.1312  0.1094  0.0798  0.0449  0.0069 -0.0352 -0.0826 -0.1344 -0.1885 -0.2417
 -1.0229 -0.8784 -0.7503 -0.6495 -0.5967 -0.5866 -0.5373 -0.4440 -0.3558 -0.2817
 -0.2218 -0.1731 -0.1331 -0.0978 -0.0656  0.0049  0.0641  0.1084  0.1330  0.1379
