 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F547M
 -2.2112 -0.6182  0.5882 -0.1754 -2.9360 -7.4897 -6.0407 -3.9222 -2.8369 -2.8669
 -2.7159 -2.5899 -2.9879 -3.4621 -3.5033 -2.8882
 -5.3616 -4.5142 -3.6251 -3.5792 -4.3999 -6.3324 -5.6318 -4.5974 -3.8827 -3.6054
 -3.3463 -3.1907 -3.2875 -3.4280 -3.3774 -2.8438 -2.5061 -2.3121 -2.2905
 -6.3307 -5.9435 -5.3896 -5.0090 -4.8489 -5.2090 -4.9458 -4.5795 -4.2045 -3.8802
 -3.6298 -3.4707 -3.3902 -3.3243 -3.2111 -2.7748 -2.4714 -2.2919 -2.2057 -2.1334
 -2.0009
 -5.1184 -4.9061 -4.7053 -4.4648 -4.2829 -4.1196 -3.9827 -3.8685 -3.8021 -3.6912
 -3.5664 -3.4300 -3.2959 -3.1510 -3.0044 -2.6812 -2.4463 -2.2831 -2.1686 -2.0856
 -2.0215 -1.9688 -1.9223
 -4.7260 -4.5693 -4.4134 -4.2379 -4.0763 -3.9203 -3.7773 -3.6506 -3.5389 -3.4358
 -3.3320 -3.2218 -3.1095 -2.9954 -2.8808 -2.6172 -2.4182 -2.2788 -2.1785 -2.1027
 -2.0425 -1.9922 -1.9482 -1.9101 -1.8781
 -4.3493 -4.2384 -4.1223 -3.9979 -3.8652 -3.7290 -3.5952 -3.4702 -3.3568 -3.2542
 -3.1592 -3.0671 -2.9732 -2.8802 -2.7855 -2.5674 -2.3956 -2.2739 -2.1857 -2.1175
 -2.0621 -2.0151 -1.9739 -1.9370 -1.9039 -1.8755
 -3.9882 -3.9134 -3.8320 -3.7448 -3.6495 -3.5457 -3.4364 -3.3273 -3.2232 -3.1265
 -3.0375 -2.9546 -2.8752 -2.7977 -2.7185 -2.5318 -2.3785 -2.2684 -2.1902 -2.1300
 -2.0803 -2.0375 -1.9995 -1.9648 -1.9328 -1.9039 -1.8787 -1.8617 -1.8562 -1.8596
 -3.6428 -3.5943 -3.5425 -3.4878 -3.4275 -3.3593 -3.2823 -3.1991 -3.1133 -3.0293
 -2.9493 -2.8739 -2.8031 -2.7355 -2.6691 -2.5071 -2.3679 -2.2627 -2.1898 -2.1367
 -2.0939 -2.0566 -2.0230 -1.9920 -1.9626 -1.9349 -1.9085 -1.8872 -1.8754 -1.8752
 -1.8845
 -3.3283 -3.2990 -3.2697 -3.2405 -3.2083 -3.1709 -3.1260 -3.0723 -3.0109 -2.9451
 -2.8779 -2.8120 -2.7487 -2.6883 -2.6295 -2.4881 -2.3604 -2.2589 -2.1862 -2.1367
 -2.1001 -2.0696 -2.0420 -2.0159 -1.9908 -1.9662 -1.9430 -1.9205 -1.9029 -1.8949
 -1.8995
 -3.0477 -3.0347 -3.0234 -3.0136 -3.0025 -2.9886 -2.9694 -2.9427 -2.9068 -2.8620
 -2.8112 -2.7573 -2.7026 -2.6487 -2.5960 -2.4694 -2.3519 -2.2543 -2.1817 -2.1316
 -2.0983 -2.0741 -2.0535 -2.0339 -2.0144 -1.9946 -1.9749 -1.9558 -1.9385 -1.9262
 -1.9192
 -2.8034 -2.8045 -2.8067 -2.8099 -2.8139 -2.8166 -2.8160 -2.8102 -2.7970 -2.7741
 -2.7420 -2.7030 -2.6595 -2.6137 -2.5671 -2.4520 -2.3442 -2.2503 -2.1779 -2.1261
 -2.0922 -2.0710 -2.0564 -2.0440 -2.0315 -2.0180 -2.0037 -1.9889 -1.9742 -1.9609
 -1.9482
 -2.6062 -2.6084 -2.6161 -2.6288 -2.6434 -2.6572 -2.6697 -2.6787 -2.6822 -2.6762
 -2.6611 -2.6386 -2.6099 -2.5763 -2.5389 -2.4367 -2.3351 -2.2454 -2.1734 -2.1208
 -2.0853 -2.0637 -2.0519 -2.0452 -2.0398 -2.0335 -2.0260 -2.0170 -2.0070 -1.9968
 -1.9876
 -2.4559 -2.4463 -2.4516 -2.4703 -2.4910 -2.5104 -2.5321 -2.5513 -2.5662 -2.5739
 -2.5744 -2.5680 -2.5555 -2.5365 -2.5112 -2.4236 -2.3246 -2.2396 -2.1682
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F547M
 -5.3149 -4.9669 -4.7371 -4.6174 -4.6145 -5.0297 -4.7775 -4.5406 -4.3517 -4.1878
 -3.9567 -3.7241 -3.6055 -3.5351 -3.4150 -2.9482
 -5.1796 -4.8435 -4.6019 -4.4449 -4.3741 -4.5392 -4.3855 -4.2281 -4.0822 -3.9414
