 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F390M
-10.5779 -8.3369 -6.2214 -6.4013 -9.7015-15.3625-13.5248 -9.4434 -6.3179 -5.4927
 -5.2499 -5.2709 -6.2798 -7.0854 -7.3254 -6.0570
-11.4399-10.0672 -8.7065 -8.4412 -9.6202-12.1919-11.4740 -9.7768 -8.2814 -7.5843
 -7.1830 -7.0113 -7.2795 -7.4550 -7.2954 -6.0321 -5.2855 -4.7652 -4.6562
-11.5090-10.7303 -9.9284 -9.4540 -9.4105 -9.9890 -9.7969 -9.3902 -8.8927 -8.4095
 -8.0190 -7.7553 -7.5886 -7.3800 -7.0345 -5.8733 -5.0566 -4.5743 -4.2934 -4.0273
 -3.6053
-10.7852-10.3263 -9.8871 -9.4397 -9.0724 -8.7539 -8.4935 -8.2836 -8.1517 -7.9683
 -7.7580 -7.5030 -7.2071 -6.8604 -6.5427 -5.5806 -4.8837 -4.3779 -4.0069 -3.7252
 -3.5021 -3.3179 -3.1624
-10.4191-10.0003 -9.5909 -9.1788 -8.7966 -8.4423 -8.1265 -7.8540 -7.6202 -7.4110
 -7.2047 -6.9796 -6.7277 -6.4480 -6.1529 -5.3893 -4.7477 -4.2864 -3.9548 -3.7045
 -3.5052 -3.3391 -3.1968 -3.0719 -2.9590
-10.0698 -9.6841 -9.3021 -8.9211 -8.5432 -8.1768 -7.8316 -7.5191 -7.2438 -7.0006
 -6.7783 -6.5622 -6.3361 -6.0951 -5.8425 -5.2200 -4.6481 -4.2241 -3.9215 -3.6951
 -3.5152 -3.3647 -3.2347 -3.1199 -3.0171 -2.9237
 -9.7374 -9.3777 -9.0207 -8.6666 -8.3121 -7.9574 -7.6088 -7.2789 -6.9783 -6.7109
 -6.4729 -6.2544 -6.0441 -5.8314 -5.6115 -5.0727 -4.5849 -4.1910 -3.9070 -3.6970
 -3.5321 -3.3947 -3.2760 -3.1708 -3.0765 -2.9911 -2.9139 -2.8425 -2.7771 -2.7258
 -9.4219 -9.0811 -8.7467 -8.4185 -8.0912 -7.7621 -7.4305 -7.1045 -6.7952 -6.5135
