 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -1.6893 -1.6461 -1.6440 -1.6087 -1.5279 -1.4529 -1.4252 -1.4228 -1.4024 -1.3484
 -1.2758 -1.1893 -1.0998 -1.0149 -0.9336 -0.7565 -0.6207 -0.5231 -0.4478
 -1.6503 -1.5520 -1.4842 -1.4274 -1.3805 -1.3448 -1.3173 -1.2923 -1.2637 -1.2277
 -1.1811 -1.1213 -1.0484 -0.9697 -0.8941 -0.7328 -0.6111 -0.5238 -0.4604 -0.4164
 -1.6225 -1.4971 -1.3931 -1.3171 -1.2732 -1.2459 -1.2184 -1.1893 -1.1612 -1.1336
 -1.1003 -1.0579 -1.0011 -0.9322 -0.8629 -0.7147 -0.6042 -0.5257 -0.4712 -0.4325
 -0.4039
 -1.6059 -1.4814 -1.3707 -1.2778 -1.2060 -1.1562 -1.1285 -1.1138 -1.0949 -1.0661
 -1.0334 -0.9991 -0.9579 -0.9024 -0.8400 -0.7022 -0.6000 -0.5288 -0.4801 -0.4453
 -0.4195 -0.3997
 -1.5762 -1.4632 -1.3589 -1.2660 -1.1872 -1.1239 -1.0766 -1.0432 -1.0214 -1.0042
 -0.9799 -0.9479 -0.9144 -0.8731 -0.8205 -0.6930 -0.5969 -0.5311 -0.4879 -0.4577
 -0.4350 -0.4174 -0.4034 -0.3921
 -1.5225 -1.4270 -1.3365 -1.2525 -1.1767 -1.1103 -1.0549 -1.0105 -0.9756 -0.9472
 -0.9225 -0.8967 -0.8676 -0.8368 -0.7967 -0.6843 -0.5932 -0.5310 -0.4926 -0.4675
 -0.4490 -0.4345 -0.4228 -0.4133 -0.4054 -0.3993 -0.3956 -0.3966 -0.4042 -0.4189
 -1.4440 -1.3676 -1.2942 -1.2244 -1.1584 -1.0967 -1.0405 -0.9910 -0.9495 -0.9142
 -0.8827 -0.8530 -0.8231 -0.7957 -0.7646 -0.6718 -0.5878 -0.5281 -0.4925 -0.4725
 -0.4592 -0.4491 -0.4410 -0.4342 -0.4283 -0.4233 -0.4200 -0.4186 -0.4224 -0.4343
 -0.4538
 -1.3468 -1.2876 -1.2309 -1.1768 -1.1242 -1.0725 -1.0217 -0.9732 -0.9289 -0.8899
 -0.8553 -0.8231 -0.7918 -0.7614 -0.7331 -0.6532 -0.5792 -0.5223 -0.4881 -0.4713
 -0.4635 -0.4589 -0.4555 -0.4527 -0.4501 -0.4476 -0.4457 -0.4450 -0.4466 -0.4530
 -0.4693
 -1.2373 -1.1932 -1.1507 -1.1105 -1.0714 -1.0317 -0.9906 -0.9483 -0.9064 -0.8668
 -0.8307 -0.7978 -0.7665 -0.7359 -0.7072 -0.6332 -0.5667 -0.5142 -0.4805 -0.4650
 -0.4610 -0.4620 -0.4644 -0.4669 -0.4688 -0.4700 -0.4711 -0.4721 -0.4741 -0.4785
 -0.4883
 -1.1243 -1.0927 -1.0616 -1.0322 -1.0044 -0.9761 -0.9459 -0.9128 -0.8774 -0.8412
 -0.8061 -0.7733 -0.7429 -0.7139 -0.6860 -0.6167 -0.5542 -0.5054 -0.4725 -0.4563
 -0.4533 -0.4580 -0.4659 -0.4743 -0.4819 -0.4882 -0.4936 -0.4981 -0.5023 -0.5072
 -0.5130
 -1.0099 -0.9891 -0.9677 -0.9468 -0.9270 -0.9079 -0.8874 -0.8640 -0.8375 -0.8081
 -0.7773 -0.7466 -0.7175 -0.6903 -0.6644 -0.6016 -0.5425 -0.4960 -0.4644 -0.4474
 -0.4436 -0.4493 -0.4606 -0.4741 -0.4877 -0.4999 -0.5108 -0.5201 -0.5282 -0.5358
 -0.5439
 -0.8940 -0.8824 -0.8725 -0.8581 -0.8447 -0.8319 -0.8186 -0.8037 -0.7858 -0.7648
 -0.7409 -0.7153 -0.6892 -0.6641 -0.6424 -0.5879 -0.5316 -0.4860 -0.4562
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -1.9394 -1.8687 -1.8067 -1.7492 -1.6942 -1.6370 -1.5728 -1.4989 -1.4189 -1.3383
 -1.2558 -1.1699 -1.0818 -0.9967 -0.9126 -0.7446 -0.6148 -0.5189 -0.4509
 -1.8269 -1.7396 -1.6645 -1.5979 -1.5370 -1.4802 -1.4248 -1.3656 -1.3044 -1.2430
 -1.1793 -1.1100 -1.0339 -0.9560 -0.8820 -0.7252 -0.6061 -0.5190 -0.4575 -0.4140
 -1.7606 -1.6413 -1.5493 -1.4876 -1.4229 -1.3650 -1.3122 -1.2615 -1.2119 -1.1633
 -1.1140 -1.0604 -0.9981 -0.9283 -0.8591 -0.7117 -0.6009 -0.5207 -0.4647 -0.4253
 -0.3961
 -1.7329 -1.5903 -1.4785 -1.3935 -1.3280 -1.2754 -1.2297 -1.1861 -1.1412 -1.0977
 -1.0559 -1.0136 -0.9660 -0.9074 -0.8439 -0.7041 -0.5992 -0.5240 -0.4725 -0.4369
 -0.4109 -0.3911
 -1.7293 -1.5887 -1.4599 -1.3546 -1.2715 -1.2060 -1.1543 -1.1131 -1.0797 -1.0490
 -1.0111 -0.9719 -0.9321 -0.8869 -0.8317 -0.6995 -0.5989 -0.5274 -0.4796 -0.4477
 -0.4250 -0.4076 -0.3940 -0.3833
 -1.7190 -1.5838 -1.4562 -1.3409 -1.2411 -1.1584 -1.0925 -1.0423 -1.0059 -0.9815
 -0.9604 -0.9324 -0.8993 -0.8621 -0.8175 -0.6952 -0.5982 -0.5293 -0.4844 -0.4564
 -0.4376 -0.4234 -0.4123 -0.4034 -0.3962 -0.3910 -0.3883 -0.3901 -0.3980 -0.4125
 -1.6883 -1.5668 -1.4480 -1.3378 -1.2390 -1.1530 -1.0803 -1.0207 -0.9732 -0.9352
 -0.9046 -0.8796 -0.8547 -0.8274 -0.7944 -0.6893 -0.5959 -0.5289 -0.4858 -0.4612
 -0.4468 -0.4370 -0.4294 -0.4232 -0.4181 -0.4140 -0.4117 -0.4114 -0.4159 -0.4279
 -0.4474
 -1.6332 -1.5286 -1.4239 -1.3243 -1.2327 -1.1503 -1.0772 -1.0135 -0.9595 -0.9143
 -0.8758 -0.8422 -0.8122 -0.7854 -0.7596 -0.6763 -0.5912 -0.5259 -0.4837 -0.4610
 -0.4509 -0.4460 -0.4431 -0.4409 -0.4390 -0.4373 -0.4365 -0.4368 -0.4394 -0.4466
 -0.4630
 -1.5528 -1.4653 -1.3774 -1.2918 -1.2116 -1.1376 -1.0697 -1.0076 -0.9516 -0.9021
 -0.8588 -0.8207 -0.7861 -0.7542 -0.7261 -0.6537 -0.5808 -0.5197 -0.4783 -0.4563
 -0.4489 -0.4490 -0.4515 -0.4544 -0.4569 -0.4590 -0.4610 -0.4631 -0.4662 -0.4716
 -0.4820
