 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4598 -2.2933 -2.3985 -3.0442 -4.0841 -4.7166 -4.9881 -5.0902 -4.9493 -4.6096
 -4.9757 -5.4730 -5.1511 -4.3641 -3.8174 -3.9859
 -3.0228 -2.9012 -2.8770 -3.0944 -3.5141 -3.7857 -3.9454 -4.0641 -4.1139 -4.1053
 -4.3259 -4.5472 -4.4090 -4.0539 -3.8158 -4.0021 -4.1890 -4.3489 -4.5229
 -3.3188 -3.2703 -3.2242 -3.2427 -3.3294 -3.4047 -3.4879 -3.5860 -3.6930 -3.8056
 -3.9116 -3.9753 -3.9500 -3.8700 -3.8316 -4.0155 -4.2024 -4.3694 -4.5347 -4.6914
 -4.8419
 -3.3478 -3.4006 -3.4401 -3.4891 -3.5301 -3.5737 -3.6156 -3.6560 -3.6865 -3.7106
 -3.7328 -3.7573 -3.7742 -3.8125 -3.8648 -4.0261 -4.2131 -4.3842 -4.5472 -4.7034
 -4.8540 -4.9986 -5.1381
 -3.4602 -3.4850 -3.5069 -3.5367 -3.5693 -3.6070 -3.6470 -3.6871 -3.7251 -3.7581
 -3.7855 -3.8121 -3.8368 -3.8689 -3.9132 -4.0531 -4.2215 -4.3927 -4.5574 -4.7140
 -4.8635 -5.0068 -5.1447 -5.2779 -5.4071
 -3.5803 -3.5856 -3.5935 -3.6071 -3.6283 -3.6566 -3.6905 -3.7269 -3.7641 -3.8001
 -3.8332 -3.8628 -3.8915 -3.9185 -3.9583 -4.0823 -4.2342 -4.4005 -4.5649 -4.7219
 -4.8711 -5.0137 -5.1505 -5.2824 -5.4099 -5.5337
 -3.7081 -3.7024 -3.6999 -3.7003 -3.7071 -3.7225 -3.7461 -3.7754 -3.8080 -3.8420
 -3.8761 -3.9085 -3.9389 -3.9660 -4.0001 -4.1137 -4.2512 -4.4076 -4.5697 -4.7271
 -4.8768 -5.0193 -5.1556 -5.2865 -5.4127 -5.5349 -5.6537 -5.7695 -5.8823 -5.9920
 -3.8437 -3.8354 -3.8261 -3.8159 -3.8088 -3.8089 -3.8177 -3.8356 -3.8600 -3.8884
 -3.9190 -3.9508 -3.9822 -4.0112 -4.0415 -4.1422 -4.2716 -4.4169 -4.5729 -4.7296
 -4.8803 -5.0234 -5.1596 -5.2901 -5.4156 -5.5367 -5.6540 -5.7680 -5.8791 -5.9876
 -6.0936
