 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  I   
 -0.4355 -0.3846 -0.3612 -0.3518 -0.3306 -0.2392 -0.1966 -0.1884 -0.2002
 -0.5912 -0.5356 -0.4970 -0.4761 -0.4774 -0.5240 -0.5297 -0.5251 -0.5119 -0.4919
 -0.4666 -0.4371 -0.4046 -0.3700 -0.3341 -0.2536 -0.2186 -0.2138 -0.2264 -0.2500
 -0.2805
 -0.5706 -0.5255 -0.4902 -0.4648 -0.4514 -0.4527 -0.4649 -0.4744 -0.4757 -0.4688
 -0.4596 -0.4443 -0.4157 -0.3759 -0.3366 -0.2659 -0.2366 -0.2352 -0.2489 -0.2718
 -0.3006 -0.3339 -0.3709
 -0.5245 -0.4936 -0.4668 -0.4437 -0.4252 -0.4131 -0.4086 -0.4117 -0.4160 -0.4178
 -0.4146 -0.4063 -0.3946 -0.3696 -0.3381 -0.2761 -0.2506 -0.2526 -0.2678 -0.2905
 -0.3182 -0.3499 -0.3850 -0.4236 -0.4662
 -0.4529 -0.4399 -0.4268 -0.4128 -0.3988 -0.3863 -0.3766 -0.3708 -0.3687 -0.3689
 -0.3673 -0.3622 -0.3578 -0.3488 -0.3309 -0.2815 -0.2590 -0.2642 -0.2824 -0.3062
 -0.3338 -0.3647 -0.3986 -0.4353 -0.4749 -0.5178
 -0.3594 -0.3639 -0.3667 -0.3656 -0.3611 -0.3544 -0.3469 -0.3400 -0.3348 -0.3309
 -0.3271 -0.3226 -0.3171 -0.3151 -0.3067 -0.2784 -0.2608 -0.2682 -0.2907 -0.3177
 -0.3468 -0.3781 -0.4117 -0.4474 -0.4853 -0.5257 -0.5691 -0.6176 -0.6718 -0.7278
 -0.2523 -0.2706 -0.2874 -0.3002 -0.3077 -0.3105 -0.3098 -0.3071 -0.3034 -0.2998
 -0.2961 -0.2917 -0.2862 -0.2831 -0.2787 -0.2637 -0.2551 -0.2646 -0.2908 -0.3228
 -0.3556 -0.3889 -0.4234 -0.4593 -0.4965 -0.5354 -0.5766 -0.6206 -0.6697 -0.7250
 -0.7828
 -0.1456 -0.1704 -0.1949 -0.2191 -0.2384 -0.2524 -0.2610 -0.2656 -0.2674 -0.2673
 -0.2659 -0.2638 -0.2606 -0.2570 -0.2545 -0.2451 -0.2432 -0.2547 -0.2829 -0.3196
 -0.3552 -0.3954 -0.4324 -0.4696 -0.5074 -0.5459 -0.5858 -0.6291 -0.6758 -0.7257
 -0.7783
 -0.0160 -0.0679 -0.1049 -0.1285 -0.1566 -0.1806 -0.1995 -0.2133 -0.2229 -0.2289
 -0.2323 -0.2339 -0.2342 -0.2334 -0.2329 -0.2273 -0.2288 -0.2423 -0.2703 -0.3094
 -0.3526 -0.3957 -0.4372 -0.4776 -0.5173 -0.5567 -0.5966 -0.6373 -0.6798 -0.7251
 -0.7753
  0.0896  0.0335 -0.0070 -0.0332 -0.0675 -0.0985 -0.1262 -0.1493 -0.1679 -0.1821
 -0.1925 -0.1998 -0.2047 -0.2080 -0.2105 -0.2115 -0.2149 -0.2291 -0.2562 -0.2944
 -0.3398 -0.3874 -0.4343 -0.4794 -0.5226 -0.5644 -0.6055 -0.6465 -0.6880 -0.7309
 -0.7765
  0.1828  0.1336  0.0890  0.0486  0.0102 -0.0263 -0.0594 -0.0758 -0.1029 -0.1258
 -0.1444 -0.1591 -0.1703 -0.1788 -0.1854 -0.1961 -0.2020 -0.2168 -0.2430 -0.2796
 -0.3242 -0.3734 -0.4242 -0.4742 -0.5221 -0.5678 -0.6118 -0.6546 -0.6966 -0.7389
 -0.7823
  0.2635  0.2325  0.1830  0.1168  0.0764  0.0361  0.0251 -0.0099 -0.0420 -0.0614
 -0.0881 -0.1108 -0.1296 -0.1447 -0.1576 -0.1811 -0.1901 -0.2054 -0.2307
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  I   
 -0.5371 -0.5703 -0.6728 -0.7168 -0.6643 -0.6090 -0.6362 -0.7053 -0.7296 -0.6798
 -0.6025 -0.5159 -0.4404 -0.3832 -0.3286 -0.2229
 -0.5411 -0.5208 -0.5506 -0.5676 -0.5546 -0.5458 -0.5694 -0.6059 -0.6201 -0.5995
 -0.5592 -0.5050 -0.4460 -0.3914 -0.3407 -0.2448 -0.1969 -0.1863 -0.1902
 -0.5437 -0.4900 -0.4711 -0.4667 -0.4728 -0.4881 -0.5077 -0.5250 -0.5343 -0.5327
 -0.5177 -0.4882 -0.4453 -0.3967 -0.3508 -0.2641 -0.2203 -0.2113 -0.2205 -0.2426
 -0.2759
 -0.5449 -0.4779 -0.4343 -0.4141 -0.4189 -0.4359 -0.4511 -0.4626 -0.4722 -0.4794
 -0.4780 -0.4655 -0.4383 -0.3991 -0.3589 -0.2808 -0.2404 -0.2326 -0.2447 -0.2669
 -0.2954 -0.3289 -0.3667
 -0.5447 -0.4845 -0.4402 -0.4098 -0.3929 -0.3892 -0.3996 -0.4187 -0.4338 -0.4396
 -0.4401 -0.4369 -0.4250 -0.3986 -0.3650 -0.2949 -0.2572 -0.2502 -0.2628 -0.2849
 -0.3125 -0.3442 -0.3797 -0.4184 -0.4612
 -0.5232 -0.4759 -0.4393 -0.4107 -0.3895 -0.3761 -0.3704 -0.3718 -0.3806 -0.3929
 -0.4003 -0.4014 -0.4001 -0.3889 -0.3651 -0.3042 -0.2691 -0.2627 -0.2767 -0.2997
 -0.3274 -0.3585 -0.3926 -0.4298 -0.4700 -0.5136
 -0.4751 -0.4439 -0.4195 -0.3988 -0.3808 -0.3660 -0.3552 -0.3488 -0.3464 -0.3473
 -0.3509 -0.3546 -0.3570 -0.3584 -0.3501 -0.3066 -0.2750 -0.2690 -0.2848 -0.3105
 -0.3396 -0.3712 -0.4051 -0.4414 -0.4799 -0.5210 -0.5651 -0.6142 -0.6687 -0.7248
 -0.4027 -0.3878 -0.3773 -0.3680 -0.3580 -0.3476 -0.3377 -0.3293 -0.3233 -0.3193
 -0.3165 -0.3146 -0.3133 -0.3155 -0.3153 -0.2968 -0.2739 -0.2690 -0.2859 -0.3152
 -0.3479 -0.3815 -0.4164 -0.4527 -0.4906 -0.5302 -0.5722 -0.6168 -0.6664 -0.7221
 -0.7799
 -0.3131 -0.3120 -0.3143 -0.3171 -0.3175 -0.3153 -0.3106 -0.3048 -0.2992 -0.2945
 -0.2904 -0.2865 -0.2828 -0.2802 -0.2804 -0.2727 -0.2638 -0.2627 -0.2803 -0.3126
 -0.3499 -0.3876 -0.4250 -0.4627 -0.5010 -0.5402 -0.5809 -0.6235 -0.6688 -0.7187
 -0.7755
 -0.2137 -0.2238 -0.2361 -0.2488 -0.2594 -0.2666 -0.2699 -0.2701 -0.2685 -0.2662
 -0.2636 -0.2609 -0.2578 -0.2544 -0.2532 -0.2475 -0.2459 -0.2511 -0.2699 -0.3036
 -0.3451 -0.3879 -0.4297 -0.4704 -0.5106 -0.5507 -0.5912 -0.6327 -0.6759 -0.7218
 -0.7724
 -0.1113 -0.1295 -0.1492 -0.1689 -0.1874 -0.2029 -0.2150 -0.2230 -0.2279 -0.2306
 -0.2319 -0.2323 -0.2318 -0.2308 -0.2300 -0.2266 -0.2273 -0.2367 -0.2566 -0.2899
 -0.3331 -0.3801 -0.4269 -0.4722 -0.5158 -0.5581 -0.5999 -0.6416 -0.6837 -0.7272
 -0.7734
 -0.0073 -0.0319 -0.0574 -0.0823 -0.1059 -0.1280 -0.1472 -0.1631 -0.1756 -0.1851
 -0.1921 -0.1974 -0.2013 -0.2041 -0.2060 -0.2084 -0.2107 -0.2219 -0.2433 -0.2756
 -0.3181 -0.3666 -0.4172 -0.4672 -0.5154 -0.5615 -0.6060 -0.6494 -0.6921 -0.7350
 -0.7789
  0.0983  0.0690  0.0365  0.0085 -0.0194 -0.0458 -0.0703 -0.0926 -0.1121 -0.1289
 -0.1428 -0.1544 -0.1640 -0.1719 -0.1812 -0.1929 -0.1961 -0.2067 -0.2300
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  I   
 -0.9626 -0.9025 -0.8594 -0.8326 -0.8083 -0.7848 -0.7573 -0.7243 -0.6845 -0.6385
 -0.5838 -0.5229 -0.4610 -0.4018 -0.3387 -0.2337
 -0.7872 -0.7291 -0.6912 -0.6685 -0.6569 -0.6506 -0.6439 -0.6328 -0.6158 -0.5914
 -0.5568 -0.5116 -0.4589 -0.4057 -0.3535 -0.2576 -0.2015 -0.1843 -0.1926
 -0.6726 -0.6057 -0.5651 -0.5450 -0.5392 -0.5422 -0.5484 -0.5523 -0.5517 -0.5441
 -0.5266 -0.4970 -0.4558 -0.4097 -0.3655 -0.2782 -0.2268 -0.2096 -0.2174 -0.2390
 -0.2691
 -0.6188 -0.5323 -0.4811 -0.4621 -0.4551 -0.4596 -0.4708 -0.4828 -0.4922 -0.4966
 -0.4932 -0.4791 -0.4517 -0.4138 -0.3747 -0.2955 -0.2482 -0.2312 -0.2384 -0.2593
 -0.2874 -0.3210 -0.3595
 -0.6068 -0.5083 -0.4452 -0.4127 -0.4024 -0.4064 -0.4179 -0.4313 -0.4425 -0.4513
 -0.4556 -0.4534 -0.4409 -0.4144 -0.3811 -0.3095 -0.2657 -0.2491 -0.2556 -0.2760
 -0.3035 -0.3355 -0.3714 -0.4108 -0.4545
 -0.6113 -0.5204 -0.4519 -0.4073 -0.3828 -0.3734 -0.3752 -0.3847 -0.3991 -0.4140
 -0.4213 -0.4234 -0.4200 -0.4072 -0.3822 -0.3188 -0.2783 -0.2626 -0.2688 -0.2896
 -0.3172 -0.3488 -0.3835 -0.4214 -0.4626 -0.5071
 -0.6022 -0.5203 -0.4574 -0.4105 -0.3771 -0.3555 -0.3442 -0.3416 -0.3466 -0.3593
 -0.3744 -0.3847 -0.3901 -0.3880 -0.3751 -0.3224 -0.2856 -0.2709 -0.2775 -0.2994
 -0.3284 -0.3606 -0.3952 -0.4322 -0.4716 -0.5137 -0.5590 -0.6089 -0.6637 -0.7197
 -0.5703 -0.5020 -0.4487 -0.4083 -0.3773 -0.3540 -0.3375 -0.3274 -0.3228 -0.3222
 -0.3252 -0.3321 -0.3404 -0.3481 -0.3498 -0.3196 -0.2872 -0.2740 -0.2809 -0.3043
 -0.3358 -0.3700 -0.4056 -0.4427 -0.4815 -0.5221 -0.5651 -0.6108 -0.6612 -0.7171
 -0.7750
 -0.5144 -0.4618 -0.4207 -0.3894 -0.3652 -0.3455 -0.3291 -0.3163 -0.3072 -0.3015
 -0.2979 -0.2959 -0.2961 -0.3001 -0.3061 -0.3026 -0.2828 -0.2718 -0.2790 -0.3033
 -0.3379 -0.3755 -0.4135 -0.4520 -0.4911 -0.5313 -0.5730 -0.6167 -0.6631 -0.7137
 -0.7707
 -0.4360 -0.3991 -0.3716 -0.3514 -0.3359 -0.3231 -0.3113 -0.3002 -0.2906 -0.2830
 -0.2772 -0.2725 -0.2686 -0.2662 -0.2676 -0.2705 -0.2679 -0.2642 -0.2726 -0.2972
 -0.3342 -0.3759 -0.4179 -0.4592 -0.5001 -0.5410 -0.5826 -0.6252 -0.6695 -0.7163
 -0.7676
 -0.3446 -0.3223 -0.3070 -0.2967 -0.2900 -0.2851 -0.2800 -0.2740 -0.2675 -0.2612
 -0.2557 -0.2511 -0.2470 -0.2433 -0.2412 -0.2411 -0.2446 -0.2504 -0.2622 -0.2866
 -0.3240 -0.3687 -0.4151 -0.4606 -0.5048 -0.5479 -0.5906 -0.6333 -0.6766 -0.7212
 -0.7683
 -0.2498 -0.2364 -0.2309 -0.2292 -0.2301 -0.2322 -0.2341 -0.2346 -0.2336 -0.2314
 -0.2286 -0.2262 -0.2239 -0.2218 -0.2199 -0.2183 -0.2219 -0.2325 -0.2489 -0.2740
 -0.3106 -0.3562 -0.4058 -0.4558 -0.5043 -0.5510 -0.5963 -0.6406 -0.6843 -0.7283
 -0.7732
 -0.1534 -0.1491 -0.1494 -0.1536 -0.1602 -0.1679 -0.1755 -0.1822 -0.1873 -0.1908
 -0.1929 -0.1943 -0.1955 -0.1965 -0.2037 -0.2021 -0.1998 -0.2105 -0.2327
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  I   
 -1.3377 -1.2613 -1.1924 -1.1246 -1.0601 -0.9866 -0.8988 -0.7974 -0.7128 -0.6442
 -0.5810 -0.5198 -0.4608 -0.4056 -0.3544 -0.2524
 -1.1411 -1.0587 -0.9915 -0.9337 -0.8828 -0.8315 -0.7726 -0.7064 -0.6518 -0.6062
 -0.5613 -0.5126 -0.4610 -0.4107 -0.3644 -0.2720 -0.2119 -0.1842 -0.1861
 -0.9876 -0.8989 -0.8308 -0.7783 -0.7368 -0.7017 -0.6654 -0.6260 -0.5940 -0.5666
 -0.5375 -0.5018 -0.4594 -0.4149 -0.3731 -0.2891 -0.2350 -0.2099 -0.2108 -0.2294
 -0.2587
 -0.8772 -0.7819 -0.7103 -0.6584 -0.6222 -0.5971 -0.5772 -0.5562 -0.5394 -0.5254
 -0.5096 -0.4874 -0.4560 -0.4182 -0.3805 -0.3037 -0.2543 -0.2310 -0.2310 -0.2483
 -0.2756 -0.3088 -0.3473
 -0.7997 -0.6898 -0.6120 -0.5639 -0.5311 -0.5112 -0.5000 -0.4916 -0.4853 -0.4809
 -0.4756 -0.4655 -0.4467 -0.4181 -0.3852 -0.3148 -0.2694 -0.2478 -0.2473 -0.2636
 -0.2902 -0.3225 -0.3591 -0.3995 -0.4442
 -0.7590 -0.6362 -0.5460 -0.4842 -0.4473 -0.4319 -0.4323 -0.4348 -0.4364 -0.4376
 -0.4380 -0.4359 -0.4285 -0.4115 -0.3856 -0.3221 -0.2803 -0.2603 -0.2600 -0.2759
 -0.3024 -0.3343 -0.3699 -0.4089 -0.4511 -0.4971
 -0.7529 -0.6286 -0.5298 -0.4555 -0.4042 -0.3731 -0.3609 -0.3654 -0.3787 -0.3928
 -0.4019 -0.4047 -0.4027 -0.3957 -0.3797 -0.3252 -0.2869 -0.2687 -0.2691 -0.2851
 -0.3121 -0.3446 -0.3802 -0.4183 -0.4590 -0.5025 -0.5492 -0.6005 -0.6561 -0.7117
 -0.7474 -0.6262 -0.5288 -0.4537 -0.3980 -0.3596 -0.3364 -0.3253 -0.3236 -0.3305
 -0.3442 -0.3589 -0.3683 -0.3704 -0.3646 -0.3238 -0.2893 -0.2730 -0.2743 -0.2907
 -0.3186 -0.3527 -0.3892 -0.4275 -0.4675 -0.5096 -0.5542 -0.6017 -0.6531 -0.7092
 -0.7667
 -0.7308 -0.6172 -0.5245 -0.4522 -0.3976 -0.3576 -0.3295 -0.3114 -0.3018 -0.2982
 -0.2989 -0.3040 -0.3135 -0.3238 -0.3307 -0.3166 -0.2875 -0.2733 -0.2753 -0.2923
 -0.3189 -0.3573 -0.3959 -0.4355 -0.4759 -0.5175 -0.5608 -0.6058 -0.6536 -0.7057
 -0.7628
 -0.6895 -0.5918 -0.5073 -0.4413 -0.3909 -0.3531 -0.3249 -0.3041 -0.2897 -0.2808
 -0.2757 -0.2732 -0.2730 -0.2761 -0.2824 -0.2919 -0.2803 -0.2694 -0.2726 -0.2898
 -0.3196 -0.3578 -0.3994 -0.4416 -0.4838 -0.5261 -0.5692 -0.6134 -0.6593 -0.7076
 -0.7598
 -0.6262 -0.5447 -0.4740 -0.4172 -0.3732 -0.3399 -0.3146 -0.2948 -0.2793 -0.2676
 -0.2592 -0.2535 -0.2494 -0.2469 -0.2467 -0.2548 -0.2610 -0.2608 -0.2659 -0.2831
 -0.3127 -0.3522 -0.3968 -0.4425 -0.4876 -0.5320 -0.5762 -0.6204 -0.6652 -0.7114
 -0.7600
 -0.5490 -0.4813 -0.4242 -0.3772 -0.3412 -0.3140 -0.2934 -0.2771 -0.2636 -0.2523
 -0.2430 -0.2359 -0.2306 -0.2265 -0.2237 -0.2240 -0.2328 -0.2438 -0.2553 -0.2735
 -0.3025 -0.3420 -0.3886 -0.4378 -0.4868 -0.5344 -0.5810 -0.6266 -0.6718 -0.7174
 -0.7637
 -0.4644 -0.4083 -0.3619 -0.3245 -0.2961 -0.2751 -0.2596 -0.2478 -0.2381 -0.2297
 -0.2222 -0.2159 -0.2110 -0.2072 -0.2134 -0.1995 -0.1957 -0.2184 -0.2408
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  I   
 -1.9064 -1.8254 -1.7414 -1.6464 -1.5419 -1.4009 -1.2060 -0.9675 -0.7929 -0.6518
 -0.5706 -0.5074 -0.4529 -0.4031 -0.3572 -0.2632
 -1.6415 -1.5566 -1.4780 -1.3973 -1.3089 -1.1974 -1.0476 -0.8669 -0.7219 -0.6250
 -0.5579 -0.5031 -0.4534 -0.4072 -0.3648 -0.2788 -0.2182 -0.1858 -0.1788
 -1.4294 -1.3365 -1.2577 -1.1851 -1.1103 -1.0243 -0.9138 -0.7808 -0.6726 -0.5967
 -0.5421 -0.4960 -0.4522 -0.4101 -0.3710 -0.2918 -0.2385 -0.2095 -0.2035 -0.2167
 -0.2433
 -1.2701 -1.1651 -1.0805 -1.0098 -0.9462 -0.8817 -0.8046 -0.7092 -0.6269 -0.5669
 -0.5232 -0.4861 -0.4493 -0.4118 -0.3758 -0.3022 -0.2535 -0.2275 -0.2223 -0.2344
 -0.2594 -0.2920 -0.3309
 -1.1516 -1.0364 -0.9433 -0.8687 -0.8082 -0.7562 -0.7044 -0.6398 -0.5789 -0.5325
 -0.4986 -0.4706 -0.4421 -0.4107 -0.3784 -0.3100 -0.2649 -0.2414 -0.2372 -0.2486
 -0.2723 -0.3042 -0.3413 -0.3825 -0.4286
 -1.0270 -0.9141 -0.8259 -0.7538 -0.6947 -0.6475 -0.6088 -0.5688 -0.5268 -0.4927
 -0.4677 -0.4482 -0.4285 -0.4050 -0.3779 -0.3151 -0.2732 -0.2517 -0.2485 -0.2599
 -0.2829 -0.3141 -0.3503 -0.3904 -0.4340 -0.4818
 -0.9583 -0.8213 -0.7131 -0.6323 -0.5760 -0.5396 -0.5148 -0.4943 -0.4711 -0.4491
 -0.4320 -0.4192 -0.4074 -0.3927 -0.3726 -0.3172 -0.2784 -0.2589 -0.2566 -0.2684
 -0.2913 -0.3224 -0.3584 -0.3977 -0.4401 -0.4856 -0.5346 -0.5878 -0.6447 -0.7005
 -0.9341 -0.7880 -0.6674 -0.5714 -0.4990 -0.4476 -0.4147 -0.3984 -0.3930 -0.3920
 -0.3905 -0.3868 -0.3808 -0.3728 -0.3609 -0.3161 -0.2807 -0.2631 -0.2618 -0.2741
 -0.2972 -0.3286 -0.3652 -0.4048 -0.4466 -0.4907 -0.5374 -0.5872 -0.6406 -0.6979
 -0.7547
 -0.9255 -0.7759 -0.6509 -0.5496 -0.4699 -0.4103 -0.3684 -0.3414 -0.3263 -0.3209
 -0.3240 -0.3325 -0.3407 -0.3441 -0.3409 -0.3112 -0.2799 -0.2643 -0.2639 -0.2766
 -0.3002 -0.3323 -0.3701 -0.4108 -0.4530 -0.4967 -0.5423 -0.5898 -0.6402 -0.6935
 -0.7511
 -0.9190 -0.7689 -0.6431 -0.5401 -0.4584 -0.3957 -0.3493 -0.3170 -0.2963 -0.2847
 -0.2796 -0.2798 -0.2847 -0.2928 -0.3003 -0.2989 -0.2752 -0.2622 -0.2630 -0.2763
 -0.3004 -0.3333 -0.3727 -0.4153 -0.4591 -0.5034 -0.5488 -0.5953 -0.6435 -0.6940
 -0.7477
 -0.9028 -0.7606 -0.6369 -0.5347 -0.4528 -0.3894 -0.3416 -0.3064 -0.2818 -0.2657
 -0.2562 -0.2514 -0.2496 -0.2503 -0.2538 -0.2670 -0.2657 -0.2567 -0.2589 -0.2725
 -0.2968 -0.3301 -0.3708 -0.4156 -0.4617 -0.5078 -0.5540 -0.6004 -0.6475 -0.6960
 -0.7465
 -0.8677 -0.7364 -0.6222 -0.5243 -0.4444 -0.3820 -0.3346 -0.2991 -0.2729 -0.2540
 -0.2410 -0.2328 -0.2278 -0.2249 -0.2235 -0.2289 -0.2404 -0.2464 -0.2516 -0.2659
 -0.2900 -0.3235 -0.3648 -0.4115 -0.4603 -0.5091 -0.5574 -0.6050 -0.6523 -0.7001
 -0.7487
 -0.8163 -0.6973 -0.5925 -0.5030 -0.4280 -0.3685 -0.3228 -0.2883 -0.2625 -0.2431
 -0.2285 -0.2179 -0.2106 -0.2058 -0.2094 -0.1846 -0.1993 -0.2313 -0.2411
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  I   
 -2.1244 -2.0434 -1.9566 -1.8545 -1.7338 -1.5642 -1.3235 -1.0270 -0.8117 -0.6506
 -0.5634 -0.4995 -0.4460 -0.3982 -0.3545 -0.2626
 -1.8429 -1.7569 -1.6751 -1.5873 -1.4849 -1.3490 -1.1611 -0.9315 -0.7471 -0.6290
 -0.5531 -0.4960 -0.4466 -0.4017 -0.3606 -0.2765 -0.2181 -0.1839 -0.1738
 -1.6137 -1.5183 -1.4358 -1.3565 -1.2700 -1.1640 -1.0227 -0.8493 -0.7051 -0.6068
 -0.5409 -0.4905 -0.4458 -0.4042 -0.3657 -0.2879 -0.2349 -0.2048 -0.1970 -0.2086
 -0.2333
 -1.4368 -1.3276 -1.2387 -1.1621 -1.0891 -1.0093 -0.9083 -0.7804 -0.6668 -0.5840
 -0.5268 -0.4830 -0.4436 -0.4057 -0.3698 -0.2968 -0.2479 -0.2211 -0.2147 -0.2255
 -0.2496 -0.2823 -0.3216
 -1.3047 -1.1820 -1.0827 -1.0021 -0.9340 -0.8707 -0.8015 -0.7120 -0.6245 -0.5565
 -0.5079 -0.4710 -0.4379 -0.4048 -0.3721 -0.3035 -0.2579 -0.2336 -0.2284 -0.2389
 -0.2618 -0.2935 -0.3307 -0.3729 -0.4201
 -1.1709 -1.0561 -0.9577 -0.8745 -0.8055 -0.7483 -0.6973 -0.6392 -0.5757 -0.5224
 -0.4828 -0.4531 -0.4270 -0.4001 -0.3716 -0.3080 -0.2653 -0.2429 -0.2389 -0.2494
 -0.2716 -0.3024 -0.3388 -0.3794 -0.4241 -0.4728
 -1.0574 -0.9213 -0.8167 -0.7390 -0.6816 -0.6361 -0.5973 -0.5612 -0.5203 -0.4818
 -0.4514 -0.4288 -0.4098 -0.3900 -0.3673 -0.3100 -0.2701 -0.2496 -0.2464 -0.2573
 -0.2792 -0.3097 -0.3458 -0.3857 -0.4289 -0.4753 -0.5255 -0.5800 -0.6377 -0.6939
 -1.0157 -0.8637 -0.7392 -0.6417 -0.5681 -0.5151 -0.4803 -0.4602 -0.4457 -0.4302
 -0.4141 -0.3993 -0.3863 -0.3732 -0.3575 -0.3092 -0.2724 -0.2537 -0.2512 -0.2625
 -0.2845 -0.3151 -0.3515 -0.3916 -0.4342 -0.4794 -0.5274 -0.5783 -0.6330 -0.6910
 -0.7482
 -1.0020 -0.8430 -0.7104 -0.6027 -0.5182 -0.4546 -0.4088 -0.3778 -0.3592 -0.3502
 -0.3494 -0.3523 -0.3533 -0.3494 -0.3408 -0.3050 -0.2719 -0.2550 -0.2534 -0.2650
 -0.2873 -0.3182 -0.3554 -0.3964 -0.4395 -0.4842 -0.5309 -0.5798 -0.6312 -0.6859
 -0.7444
 -0.9975 -0.8354 -0.6990 -0.5871 -0.4979 -0.4288 -0.3773 -0.3406 -0.3161 -0.3010
 -0.2933 -0.2921 -0.2964 -0.3029 -0.3074 -0.2952 -0.2680 -0.2533 -0.2529 -0.2649
