 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  r   
 -2.3441 -2.1403 -1.9718 -1.8271 -1.6997 -1.5883 -1.4942 -1.4179 -1.3555 -1.3016
 -1.2514 -1.2016 -1.1511 -1.1059 -1.0546 -0.9310 -0.8348 -0.7734 -0.7361 -0.7103
 -0.6910 -0.6764 -0.6656 -0.6579 -0.6527 -0.6504 -0.6514 -0.6600 -0.6786 -0.7020
 -2.1787 -2.0092 -1.8703 -1.7509 -1.6430 -1.5435 -1.4528 -1.3744 -1.3089 -1.2536
 -1.2042 -1.1569 -1.1099 -1.0666 -1.0228 -0.9146 -0.8262 -0.7677 -0.7352 -0.7159
 -0.7023 -0.6919 -0.6841 -0.6784 -0.6744 -0.6721 -0.6723 -0.6754 -0.6864 -0.7083
 -0.7360
 -1.8641 -1.8259 -1.7564 -1.6590 -1.5709 -1.4879 -1.4079 -1.3332 -1.2674 -1.2114
 -1.1628 -1.1185 -1.0758 -1.0341 -0.9950 -0.8979 -0.8171 -0.7597 -0.7264 -0.7136
 -0.7028 -0.7020 -0.6988 -0.6968 -0.6955 -0.6948 -0.6955 -0.7006 -0.7103 -0.7242
 -0.7419
 -1.8072 -1.6919 -1.6095 -1.5568 -1.4850 -1.4177 -1.3518 -1.2868 -1.2250 -1.1696
 -1.1218 -1.0799 -1.0412 -1.0039 -0.9685 -0.8805 -0.8057 -0.7510 -0.7185 -0.7049
 -0.7023 -0.7043 -0.7075 -0.7106 -0.7136 -0.7163 -0.7191 -0.7225 -0.7275 -0.7360
 -0.7514
 -1.6581 -1.5642 -1.4967 -1.4530 -1.3935 -1.3379 -1.2850 -1.2319 -1.1789 -1.1279
 -1.0815 -1.0413 -1.0058 -0.9730 -0.9417 -0.8641 -0.7947 -0.7421 -0.7091 -0.6938
 -0.6922 -0.6984 -0.7078 -0.7173 -0.7261 -0.7336 -0.7404 -0.7467 -0.7531 -0.7608
 -0.7696
 -1.4905 -1.4429 -1.3935 -1.3425 -1.3000 -1.2613 -1.2226 -1.1676 -1.1249 -1.0818
 -1.0401 -1.0019 -0.9685 -0.9392 -0.9120 -0.8468 -0.7831 -0.7330 -0.6999 -0.6833
 -0.6803 -0.6873 -0.7004 -0.7158 -0.7309 -0.7445 -0.7567 -0.7675 -0.7772 -0.7868
 -0.7974
 -1.3045 -1.3279 -1.2997 -1.2252 -1.2045 -1.1880 -1.1461 -1.1139 -1.0798 -1.0293
 -0.9948 -0.9614 -0.9305 -0.9034 -0.8794 -0.8286 -0.7709 -0.7237 -0.6909
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  r   
 -4.4760 -4.1725 -3.9380 -3.5462 -3.0201 -2.5881 -2.3924 -2.3330 -2.2560 -2.1126
 -1.9425 -1.7662 -1.6118 -1.4869 -1.3666 -1.0996
 -3.9184 -3.5327 -3.2436 -2.9312 -2.5983 -2.3283 -2.1689 -2.0762 -1.9871 -1.8779
 -1.7579 -1.6303 -1.5047 -1.3898 -1.2816 -1.0495 -0.8749 -0.7548 -0.6663
 -3.5004 -3.0653 -2.7408 -2.4775 -2.2654 -2.0994 -1.9702 -1.8661 -1.7757 -1.6908
 -1.6051 -1.5132 -1.4129 -1.3104 -1.2137 -1.0104 -0.8601 -0.7565 -0.6848 -0.6386
 -0.6145
 -3.2220 -2.7703 -2.4296 -2.1851 -2.0214 -1.9014 -1.7963 -1.7027 -1.6218 -1.5513
 -1.4841 -1.4149 -1.3364 -1.2487 -1.1629 -0.9823 -0.8503 -0.7598 -0.6999 -0.6596
 -0.6319 -0.6133 -0.6016
 -3.0832 -2.6477 -2.3100 -2.0540 -1.8663 -1.7343 -1.6472 -1.5860 -1.5254 -1.4594
 -1.3949 -1.3354 -1.2752 -1.2047 -1.1292 -0.9652 -0.8455 -0.7647 -0.7116 -0.6752
 -0.6496 -0.6315 -0.6192 -0.6109 -0.6082
 -2.9895 -2.5816 -2.2601 -2.0093 -1.8159 -1.6701 -1.5635 -1.4867 -1.4313 -1.3853
 -1.3338 -1.2766 -1.2228 -1.1666 -1.1030 -0.9538 -0.8424 -0.7683 -0.7214 -0.6895
 -0.6666 -0.6499 -0.6380 -0.6302 -0.6260 -0.6258
 -2.8909 -2.5202 -2.2241 -1.9883 -1.7998 -1.6494 -1.5318 -1.4423 -1.3737 -1.3188
 -1.2714 -1.2247 -1.1760 -1.1287 -1.0759 -0.9433 -0.8387 -0.7686 -0.7269 -0.7006
 -0.6815 -0.6675 -0.6572 -0.6502 -0.6457 -0.6442 -0.6460 -0.6553 -0.6743 -0.6978
 -2.7709 -2.4414 -2.1762 -1.9623 -1.7869 -1.6411 -1.5200 -1.4213 -1.3432 -1.2805
 -1.2272 -1.1787 -1.1319 -1.0892 -1.0452 -0.9294 -0.8327 -0.7651 -0.7264 -0.7056
 -0.6922 -0.6823 -0.6751 -0.6701 -0.6668 -0.6653 -0.6664 -0.6703 -0.6820 -0.7043
 -0.7321
 -2.6345 -2.3445 -2.1102 -1.9200 -1.7624 -1.6278 -1.5109 -1.4096 -1.3241 -1.2545
 -1.1968 -1.1461 -1.0991 -1.0547 -1.0145 -0.9114 -0.8234 -0.7584 -0.7206 -0.7034
 -0.6960 -0.6920 -0.6894 -0.6879 -0.6873 -0.6875 -0.6889 -0.6924 -0.6992 -0.7126
 -0.7381
 -2.4849 -2.2335 -2.0277 -1.8597 -1.7200 -1.5994 -1.4920 -1.3950 -1.3083 -1.2335
 -1.1708 -1.1181 -1.0711 -1.0273 -0.9875 -0.8915 -0.8105 -0.7493 -0.7114 -0.6951
 -0.6920 -0.6942 -0.6978 -0.7015 -0.7051 -0.7085 -0.7122 -0.7164 -0.7223 -0.7315
 -0.7474
 -2.3368 -2.1225 -1.9410 -1.7909 -1.6664 -1.5591 -1.4626 -1.3735 -1.2909 -1.2155
 -1.1492 -1.0930 -1.0451 -1.0027 -0.9639 -0.8741 -0.7975 -0.7398 -0.7020 -0.6843
 -0.6822 -0.6885 -0.6982 -0.7082 -0.7174 -0.7256 -0.7332 -0.7403 -0.7475 -0.7559
 -0.7653
 -2.1939 -2.0131 -1.8542 -1.7189 -1.6053 -1.5082 -1.4218 -1.3416 -1.2658 -1.1943
 -1.1281 -1.0693 -1.0191 -0.9765 -0.9392 -0.8570 -0.7847 -0.7295 -0.6927 -0.6737
 -0.6702 -0.6776 -0.6910 -0.7068 -0.7223 -0.7365 -0.7494 -0.7609 -0.7713 -0.7817
 -0.7929
 -2.0563 -1.9053 -1.7708 -1.6491 -1.5438 -1.4532 -1.3735 -1.3009 -1.2323 -1.1668
 -1.1044 -1.0464 -0.9944 -0.9499 -0.9134 -0.8402 -0.7721 -0.7184 -0.6835
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  r   
 -5.4628 -4.8471 -4.3527 -4.0013 -3.6421 -3.2964 -2.9506 -2.6228 -2.3287 -2.0888
 -1.8897 -1.7204 -1.5737 -1.4450 -1.2959 -1.0600
 -5.1428 -4.5291 -3.9965 -3.5439 -3.1650 -2.8415 -2.5549 -2.2944 -2.0677 -1.8816
 -1.7251 -1.5872 -1.4614 -1.3471 -1.2329 -1.0206 -0.8605 -0.7452 -0.6687
 -4.7485 -4.1467 -3.6190 -3.1735 -2.8071 -2.5087 -2.2629 -2.0497 -1.8696 -1.7214
 -1.5963 -1.4840 -1.3774 -1.2763 -1.1836 -0.9911 -0.8482 -0.7467 -0.6788 -0.6339
 -0.6038
 -4.2799 -3.6999 -3.2202 -2.8901 -2.5683 -2.2981 -2.0746 -1.8887 -1.7344 -1.6082
 -1.5033 -1.4108 -1.3217 -1.2326 -1.1480 -0.9715 -0.8415 -0.7501 -0.6891 -0.6486
 -0.6207 -0.6027 -0.5921
 -3.9067 -3.3412 -2.8976 -2.5605 -2.3030 -2.0997 -1.9293 -1.7769 -1.6413 -1.5261
 -1.4313 -1.3515 -1.2783 -1.2026 -1.1261 -0.9618 -0.8404 -0.7554 -0.6996 -0.6629
 -0.6376 -0.6199 -0.6081 -0.6006 -0.5990
 -3.7568 -3.1875 -2.7323 -2.3828 -2.1187 -1.9196 -1.7684 -1.6508 -1.5544 -1.4678
 -1.3816 -1.3047 -1.2383 -1.1759 -1.1092 -0.9562 -0.8410 -0.7605 -0.7086 -0.6757
 -0.6532 -0.6372 -0.6260 -0.6190 -0.6159 -0.6167
 -3.6889 -3.1230 -2.6682 -2.3118 -2.0356 -1.8228 -1.6608 -1.5390 -1.4487 -1.3826
 -1.3263 -1.2662 -1.2054 -1.1479 -1.0908 -0.9504 -0.8406 -0.7633 -0.7144 -0.6854
 -0.6668 -0.6536 -0.6442 -0.6380 -0.6346 -0.6343 -0.6374 -0.6479 -0.6674 -0.6908
 -3.6255 -3.0859 -2.6432 -2.2923 -2.0173 -1.8023 -1.6338 -1.5027 -1.4020 -1.3239
 -1.2622 -1.2116 -1.1638 -1.1160 -1.0673 -0.9418 -0.8374 -0.7627 -0.7157 -0.6902
 -0.6763 -0.6674 -0.6611 -0.6570 -0.6548 -0.6545 -0.6568 -0.6620 -0.6747 -0.6974
 -0.7252
 -3.5401 -3.0355 -2.6182 -2.2826 -2.0156 -1.8037 -1.6338 -1.4968 -1.3870 -1.3000
 -1.2298 -1.1715 -1.1212 -1.0765 -1.0353 -0.9267 -0.8306 -0.7586 -0.7125 -0.6891
 -0.6799 -0.6762 -0.6746 -0.6740 -0.6745 -0.6757 -0.6785 -0.6832 -0.6913 -0.7056
 -0.7316
 -3.4167 -2.9543 -2.5711 -2.2579 -2.0065 -1.8039 -1.6384 -1.5011 -1.3863 -1.2913
 -1.2134 -1.1490 -1.0939 -1.0452 -1.0027 -0.9049 -0.8179 -0.7504 -0.7054 -0.6826
 -0.6764 -0.6783 -0.6824 -0.6870 -0.6915 -0.6960 -0.7009 -0.7064 -0.7136 -0.7240
 -0.7408
 -3.2628 -2.8607 -2.5146 -2.2260 -1.9906 -1.7991 -1.6408 -1.5071 -1.3922 -1.2931
 -1.2085 -1.1375 -1.0777 -1.0260 -0.9805 -0.8845 -0.8033 -0.7402 -0.6966 -0.6732
 -0.6675 -0.6729 -0.6827 -0.6933 -0.7034 -0.7125 -0.7212 -0.7295 -0.7380 -0.7477
 -0.7582
 -3.0898 -2.7487 -2.4447 -2.1836 -1.9657 -1.7855 -1.6350 -1.5066 -1.3946 -1.2956
 -1.2081 -1.1318 -1.0666 -1.0112 -0.9636 -0.8669 -0.7883 -0.7285 -0.6869 -0.6630
 -0.6562 -0.6623 -0.6756 -0.6919 -0.7081 -0.7231 -0.7369 -0.7495 -0.7612 -0.7728
 -0.7852
 -2.8999 -2.6179 -2.3641 -2.1368 -1.9370 -1.7662 -1.6232 -1.4999 -1.3914 -1.2945
 -1.2070 -1.1285 -1.0591 -0.9992 -0.9520 -0.8521 -0.7729 -0.7153 -0.6763
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  r   
 -6.4505 -6.0348 -5.6297 -5.2181 -4.8236 -4.3642 -3.8027 -3.1429 -2.5927 -2.1834
 -1.8882 -1.6736 -1.5106 -1.3796 -1.2677 -1.0423
 -6.1045 -5.5797 -5.0913 -4.6337 -4.2082 -3.7754 -3.2925 -2.7670 -2.3318 -1.9993
 -1.7516 -1.5659 -1.4218 -1.3040 -1.2031 -0.9997 -0.8463 -0.7335 -0.6561
 -5.7976 -5.2189 -4.6825 -4.1939 -3.7497 -3.3372 -2.9198 -2.4957 -2.1424 -1.8649
 -1.6519 -1.4880 -1.3585 -1.2511 -1.1586 -0.9720 -0.8337 -0.7336 -0.6645 -0.6188
 -0.5882
 -5.5298 -4.9524 -4.4033 -3.8987 -3.4481 -3.0495 -2.6846 -2.3290 -2.0245 -1.7802
 -1.5891 -1.4399 -1.3207 -1.2209 -1.1342 -0.9592 -0.8303 -0.7377 -0.6741 -0.6322
 -0.6046 -0.5861 -0.5753
 -5.0789 -4.5219 -4.0747 -3.6407 -3.2277 -2.8491 -2.5145 -2.2097 -1.9415 -1.7204
 -1.5441 -1.4054 -1.2946 -1.2019 -1.1202 -0.9541 -0.8316 -0.7438 -0.6838 -0.6448
 -0.6195 -0.6025 -0.5916 -0.5853 -0.5850
 -4.6568 -4.0942 -3.6255 -3.2325 -2.8983 -2.6087 -2.3486 -2.0998 -1.8705 -1.6724
 -1.5087 -1.3771 -1.2722 -1.1861 -1.1100 -0.9517 -0.8342 -0.7498 -0.6926 -0.6561
 -0.6332 -0.6182 -0.6080 -0.6022 -0.6003 -0.6032
 -4.4998 -3.8862 -3.3708 -2.9486 -2.6054 -2.3245 -2.0951 -1.9078 -1.7492 -1.6066
 -1.4726 -1.3529 -1.2519 -1.1691 -1.0989 -0.9489 -0.8356 -0.7541 -0.6991 -0.6649
 -0.6450 -0.6327 -0.6245 -0.6197 -0.6177 -0.6190 -0.6240 -0.6362 -0.6566 -0.6798
 -4.4732 -3.8282 -3.2771 -2.8273 -2.4672 -2.1794 -1.9480 -1.7602 -1.6075 -1.4863
 -1.3908 -1.3078 -1.2277 -1.1521 -1.0848 -0.9439 -0.8346 -0.7556 -0.7024 -0.6703
 -0.6533 -0.6447 -0.6397 -0.6371 -0.6363 -0.6377 -0.6419 -0.6496 -0.6634 -0.6865
 -0.7139
 -4.4782 -3.8316 -3.2656 -2.7956 -2.4187 -2.1207 -1.8841 -1.6943 -1.5414 -1.4177
 -1.3181 -1.2392 -1.1757 -1.1184 -1.0635 -0.9353 -0.8305 -0.7538 -0.7020 -0.6713
 -0.6534 -0.6523 -0.6516 -0.6526 -0.6545 -0.6575 -0.6621 -0.6678 -0.6776 -0.6945
 -0.7207
 -4.4448 -3.8226 -3.2642 -2.7942 -2.4108 -2.1057 -1.8642 -1.6710 -1.5150 -1.3886
 -1.2856 -1.2014 -1.1322 -1.0750 -1.0265 -0.9182 -0.8216 -0.7478 -0.6973 -0.6676
 -0.6550 -0.6541 -0.6584 -0.6642 -0.6703 -0.6764 -0.6831 -0.6906 -0.6997 -0.7119
 -0.7299
 -4.3577 -3.7778 -3.2550 -2.7987 -2.4209 -2.1156 -1.8721 -1.6760 -1.5171 -1.3864
 -1.2782 -1.1888 -1.1143 -1.0516 -0.9986 -0.8956 -0.8082 -0.7393 -0.6903 -0.6606
 -0.6484 -0.6496 -0.6584 -0.6698 -0.6811 -0.6918 -0.7022 -0.7123 -0.7227 -0.7344
 -0.7467
 -4.2170 -3.6947 -3.2177 -2.7885 -2.4266 -2.1286 -1.8867 -1.6911 -1.5309 -1.3976
 -1.2852 -1.1900 -1.1096 -1.0418 -0.9842 -0.8749 -0.7919 -0.7269 -0.6807 -0.6514
 -0.6387 -0.6404 -0.6519 -0.6682 -0.6853 -0.7016 -0.7170 -0.7312 -0.7447 -0.7582
 -0.7723
 -4.0226 -3.5728 -3.1526 -2.7644 -2.4254 -2.1395 -1.9031 -1.7090 -1.5485 -1.4140
 -1.2992 -1.2002 -1.1144 -1.0408 -0.9833 -0.8561 -0.7727 -0.7106 -0.6685
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  r   
 -6.8343 -6.4858 -6.1670 -5.8723 -5.7228 -5.4396 -4.8565 -3.9418 -3.1808 -2.4025
 -1.9640 -1.6776 -1.4823 -1.3374 -1.2223 -1.0053
 -6.4715 -6.0631 -5.6993 -5.3778 -5.1279 -4.8165 -4.2931 -3.5300 -2.8136 -2.2529
 -1.8595 -1.5935 -1.4112 -1.2780 -1.1725 -0.9729 -0.8264 -0.7169 -0.6377
 -6.2136 -5.7568 -5.3482 -4.9895 -4.6687 -4.3367 -3.8704 -3.2334 -2.6392 -2.1551
 -1.7957 -1.5426 -1.3665 -1.2392 -1.1396 -0.9525 -0.8165 -0.7169 -0.6461 -0.5981
 -0.5673
 -6.0606 -5.5669 -5.1137 -4.7074 -4.3451 -4.0001 -3.5884 -3.0520 -2.5408 -2.1091
 -1.7726 -1.5249 -1.3482 -1.2210 -1.1236 -0.9441 -0.8152 -0.7214 -0.6554 -0.6103
 -0.5814 -0.5628 -0.5527
 -5.8886 -5.4012 -4.9365 -4.5026 -4.1039 -3.7364 -3.3685 -2.9182 -2.4720 -2.0827
 -1.7668 -1.5239 -1.3446 -1.2144 -1.1165 -0.9415 -0.8174 -0.7275 -0.6646 -0.6219
 -0.5945 -0.5775 -0.5675 -0.5624 -0.5638
 -5.4615 -5.0526 -4.6688 -4.2894 -3.9063 -3.5329 -3.1739 -2.7992 -2.4113 -2.0604
 -1.7652 -1.5294 -1.3486 -1.2143 -1.1142 -0.9410 -0.8205 -0.7334 -0.6729 -0.6321
 -0.6064 -0.5910 -0.5819 -0.5775 -0.5769 -0.5819
 -5.0717 -4.5953 -4.2007 -3.8673 -3.5669 -3.2752 -2.9719 -2.6557 -2.3333 -2.0272
 -1.7583 -1.5343 -1.3552 -1.2176 -1.1141 -0.9404 -0.8228 -0.7380 -0.6793 -0.6404
 -0.6164 -0.6030 -0.5958 -0.5926 -0.5926 -0.5961 -0.6041 -0.6184 -0.6405 -0.6642
 -4.9329 -4.3801 -3.9088 -3.5182 -3.1928 -2.9087 -2.6473 -2.3982 -2.1545 -1.9254
 -1.7135 -1.5224 -1.3571 -1.2219 -1.1149 -0.9388 -0.8231 -0.7405 -0.6832 -0.6458
 -0.6237 -0.6127 -0.6083 -0.6074 -0.6088 -0.6125 -0.6191 -0.6296 -0.6460 -0.6705
 -0.6976
 -4.9565 -4.3525 -3.8172 -3.3631 -2.9868 -2.6751 -2.4084 -2.1707 -1.9514 -1.7526
 -1.5837 -1.4438 -1.3223 -1.2121 -1.1136 -0.9357 -0.8211 -0.7402 -0.6841 -0.6480
 -0.6275 -0.6189 -0.6178 -0.6204 -0.6245 -0.6299 -0.6372 -0.6465 -0.6599 -0.6775
 -0.7032
 -5.0251 -4.4075 -3.8360 -3.3332 -2.9093 -2.5613 -2.2755 -2.0354 -1.8278 -1.6449
 -1.4855 -1.3519 -1.2452 -1.1597 -1.0857 -0.9288 -0.8154 -0.7361 -0.6813 -0.6462
 -0.6273 -0.6209 -0.6232 -0.6300 -0.6381 -0.6467 -0.6560 -0.6662 -0.6781 -0.6930
 -0.7132
 -5.0721 -4.4722 -3.8953 -3.3709 -2.9163 -2.5368 -2.2273 -1.9753 -1.7667 -1.5906
 -1.4398 -1.3112 -1.2037 -1.1160 -1.0455 -0.9133 -0.8078 -0.7300 -0.6763 -0.6417
 -0.6234 -0.6185 -0.6236 -0.6345 -0.6473 -0.6603 -0.6731 -0.6857 -0.6988 -0.7133
 -0.7303
 -5.0549 -4.4820 -3.9329 -3.4133 -2.9507 -2.5552 -2.2286 -1.9630 -1.7471 -1.5695
 -1.4208 -1.2949 -1.1882 -1.0984 -1.0237 -0.8902 -0.7947 -0.7207 -0.6684 -0.6344
 -0.6163 -0.6120 -0.6189 -0.6332 -0.6507 -0.6687 -0.6862 -0.7028 -0.7188 -0.7350
 -0.7518
 -4.9800 -4.4510 -3.9287 -3.4357 -2.9823 -2.5874 -2.2548 -1.9801 -1.7566 -1.5739
 -1.4227 -1.2956 -1.1876 -1.0957 -1.0203 -0.8595 -0.7761 -0.7082 -0.6576
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  r   
 -6.9110 -6.5757 -6.2685 -5.9934 -5.8980 -5.6553 -5.0753 -4.1380 -3.3097 -2.4679
 -1.9907 -1.6811 -1.4726 -1.3222 -1.2043 -0.9869
 -6.5430 -6.1538 -5.8109 -5.5171 -5.3117 -5.0424 -4.5356 -3.7460 -2.9615 -2.3336
 -1.8966 -1.6051 -1.4084 -1.2680 -1.1591 -0.9582 -0.8132 -0.7058 -0.6272
 -6.2869 -5.8519 -5.4687 -5.1415 -4.8599 -4.5696 -4.1250 -3.4609 -2.8025 -2.2521
 -1.8455 -1.5636 -1.3708 -1.2343 -1.1302 -0.9404 -0.8047 -0.7059 -0.6352 -0.5866
 -0.5547
 -6.1427 -5.6700 -5.2419 -4.8666 -4.5425 -4.2369 -3.8435 -3.2827 -2.7170 -2.2234
 -1.8374 -1.5566 -1.3598 -1.2211 -1.1176 -0.9335 -0.8037 -0.7099 -0.6437 -0.5982
 -0.5686 -0.5501 -0.5408
 -6.0111 -5.5315 -5.0814 -4.6699 -4.3015 -3.9669 -3.6186 -3.1475 -2.6560 -2.2119
 -1.8469 -1.5678 -1.3646 -1.2199 -1.1139 -0.9320 -0.8062 -0.7155 -0.6522 -0.6089
 -0.5809 -0.5637 -0.5531 -0.5490 -0.5521
 -5.6780 -5.2725 -4.8767 -4.4895 -4.1123 -3.7557 -3.4128 -3.0244 -2.5984 -2.2002
 -1.8593 -1.5861 -1.3783 -1.2262 -1.1153 -0.9326 -0.8096 -0.7211 -0.6598 -0.6184
 -0.5918 -0.5760 -0.5671 -0.5634 -0.5643 -0.5704
 -5.2241 -4.7892 -4.4327 -4.1262 -3.8380 -3.5406 -3.2196 -2.8860 -2.5269 -2.1769
 -1.8646 -1.6033 -1.3954 -1.2373 -1.1203 -0.9334 -0.8123 -0.7258 -0.6658 -0.6260
 -0.6009 -0.5867 -0.5797 -0.5771 -0.5781 -0.5823 -0.5916 -0.6079 -0.6309 -0.6553
 -5.0241 -4.5048 -4.0683 -3.7140 -3.4190 -3.1559 -2.9038 -2.6442 -2.3711 -2.0976
 -1.8385 -1.6059 -1.4091 -1.2501 -1.1274 -0.9335 -0.8134 -0.7285 -0.6696 -0.6310
 -0.6075 -0.5954 -0.5908 -0.5905 -0.5929 -0.5978 -0.6059 -0.6175 -0.6356 -0.6611
 -0.6887
 -5.0166 -4.4376 -3.9290 -3.5013 -3.1503 -2.8577 -2.6009 -2.3606 -2.1263 -1.9048
 -1.7113 -1.5419 -1.3895 -1.2525 -1.1341 -0.9328 -0.8123 -0.7288 -0.6707 -0.6331
 -0.6111 -0.6009 -0.5992 -0.6021 -0.6072 -0.6139 -0.6224 -0.6332 -0.6472 -0.6672
 -0.6953
 -5.0913 -4.4847 -3.9286 -3.4429 -3.0340 -2.6976 -2.4178 -2.1763 -1.9587 -1.7581
