 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9629 -0.8986 -0.8332 -0.7664 -0.6965 -0.6257 -0.5577 -0.4963 -0.4437 -0.4006
 -0.3673 -0.3442 -0.3275 -0.3117 -0.2926 -0.2330 -0.1824 -0.1522 -0.1417 -0.1477
 -0.1671 -0.1971 -0.2337 -0.2731 -0.3131 -0.3535 -0.3946 -0.4366 -0.4799 -0.5254
 -0.5747
 -0.9043 -0.8390 -0.7790 -0.7207 -0.6621 -0.6018 -0.5411 -0.4820 -0.4275 -0.3794
 -0.3384 -0.3049 -0.2788 -0.2600 -0.2462 -0.2142 -0.1754 -0.1472 -0.1372 -0.1428
 -0.1619 -0.1921 -0.2303 -0.2727 -0.3159 -0.3587 -0.4016 -0.4444 -0.4877 -0.5319
 -0.5781
 -0.8556 -0.7848 -0.7247 -0.6696 -0.6175 -0.5668 -0.5157 -0.4643 -0.4139 -0.3664
 -0.3234 -0.2861 -0.2545 -0.2290 -0.2094 -0.1789 -0.1578 -0.1386 -0.1299 -0.1353
 -0.1538 -0.1837 -0.2227 -0.2675 -0.3141 -0.3604 -0.4061 -0.4509 -0.4954 -0.5400
 -0.5845
 -0.8210 -0.7395 -0.6752 -0.6193 -0.5689 -0.5228 -0.4793 -0.4364 -0.3937 -0.3515
 -0.3109 -0.2735 -0.2403 -0.2119 -0.1885 -0.1500 -0.1315 -0.1222 -0.1193
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6538 -1.4624 -1.2859 -1.1360 -1.0024 -0.8817 -0.7887 -0.7097 -0.6445 -0.5838
 -0.5261 -0.4718 -0.4209 -0.3731 -0.3281 -0.2275 -0.1482 -0.0943 -0.0676
 -1.5190 -1.4794 -1.3030 -1.1395 -0.9988 -0.8762 -0.7786 -0.6991 -0.6319 -0.5713
 -0.5155 -0.4636 -0.4150 -0.3691 -0.3258 -0.2302 -0.1564 -0.1081 -0.0862 -0.0878
 -1.3821 -1.4068 -1.3093 -1.1528 -1.0056 -0.8773 -0.7738 -0.6901 -0.6217 -0.5609
 -0.5070 -0.4573 -0.4108 -0.3671 -0.3257 -0.2343 -0.1643 -0.1197 -0.1006 -0.1026
 -0.1202
 -1.2642 -1.1873 -1.2022 -1.1482 -1.0168 -0.8871 -0.7755 -0.6853 -0.6131 -0.5518
 -0.4989 -0.4510 -0.4066 -0.3650 -0.3256 -0.2384 -0.1713 -0.1293 -0.1119 -0.1143
 -0.1313 -0.1575
 -1.2250 -1.1052 -1.0180 -0.9996 -0.9894 -0.8943 -0.7834 -0.6860 -0.6077 -0.5443
 -0.4905 -0.4439 -0.4013 -0.3616 -0.3243 -0.2414 -0.1771 -0.1369 -0.1206 -0.1233
 -0.1400 -0.1660 -0.1969 -0.2308
 -1.1909 -1.0756 -0.9646 -0.8752 -0.8259 -0.8158 -0.7767 -0.6913 -0.6075 -0.5387
 -0.4826 -0.4359 -0.3945 -0.3565 -0.3210 -0.2425 -0.1812 -0.1426 -0.1271 -0.1300
 -0.1465 -0.1725 -0.2038 -0.2380 -0.2747 -0.3148 -0.3591 -0.4081 -0.4603 -0.5114
 -1.1497 -1.0476 -0.9424 -0.8416 -0.7554 -0.6929 -0.6580 -0.6401 -0.6008 -0.5367
 -0.4766 -0.4273 -0.3863 -0.3496 -0.3157 -0.2414 -0.1832 -0.1462 -0.1312 -0.1342
 -0.1506 -0.1768 -0.2090 -0.2441 -0.2813 -0.3207 -0.3627 -0.4082 -0.4579 -0.5112
 -0.5638
 -1.1042 -1.0117 -0.9183 -0.8244 -0.7342 -0.6542 -0.5897 -0.5420 -0.5115 -0.4909
 -0.4614 -0.4184 -0.3769 -0.3409 -0.3083 -0.2377 -0.1828 -0.1475 -0.1328 -0.1358
 -0.1522 -0.1788 -0.2121 -0.2489 -0.2872 -0.3270 -0.3687 -0.4124 -0.4589 -0.5091
 -0.5635
 -1.0557 -0.9683 -0.8841 -0.8007 -0.7180 -0.6385 -0.5664 -0.5050 -0.4553 -0.4171
 -0.3903 -0.3708 -0.3495 -0.3242 -0.2966 -0.2308 -0.1790 -0.1456 -0.1318 -0.1348
 -0.1514 -0.1784 -0.2131 -0.2520 -0.2924 -0.3337 -0.3760 -0.4192 -0.4641 -0.5118
 -0.5628
 -1.0113 -0.9245 -0.8447 -0.7691 -0.6956 -0.6238 -0.5548 -0.4908 -0.4346 -0.3870
 -0.3479 -0.3173 -0.2946 -0.2775 -0.2627 -0.2198 -0.1732 -0.1416 -0.1283 -0.1310
 -0.1473 -0.1745 -0.2101 -0.2510 -0.2941 -0.3376 -0.3815 -0.4258 -0.4707 -0.5169
 -0.5649
 -0.9750 -0.8837 -0.8042 -0.7316 -0.6641 -0.6003 -0.5386 -0.4793 -0.4236 -0.3734
 -0.3295 -0.2925 -0.2621 -0.2379 -0.2197 -0.1897 -0.1615 -0.1346 -0.1221 -0.1248
 -0.1405 -0.1675 -0.2035 -0.2461 -0.2918 -0.3383 -0.3848 -0.4309 -0.4769 -0.5232
 -0.5694
 -0.9501 -0.8502 -0.7670 -0.6938 -0.6279 -0.5682 -0.5130 -0.4605 -0.4104 -0.3627
 -0.3187 -0.2795 -0.2457 -0.2172 -0.1939 -0.1567 -0.1366 -0.1221 -0.1132
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6044 -1.4134 -1.2463 -1.1056 -0.9736 -0.8573 -0.7697 -0.6948 -0.6276 -0.5682
 -0.5126 -0.4601 -0.4112 -0.3654 -0.3225 -0.2266 -0.1524 -0.0987 -0.0627
 -1.5722 -1.4475 -1.2668 -1.1087 -0.9736 -0.8532 -0.7611 -0.6831 -0.6155 -0.5564
 -0.5024 -0.4521 -0.4052 -0.3613 -0.3199 -0.2280 -0.1551 -0.1047 -0.0787 -0.0755
 -1.4807 -1.4437 -1.2903 -1.1248 -0.9803 -0.8558 -0.7544 -0.6737 -0.6062 -0.5462
 -0.4939 -0.4457 -0.4009 -0.3590 -0.3194 -0.2311 -0.1613 -0.1143 -0.0913 -0.0896
 -0.1043
 -1.3450 -1.2748 -1.2680 -1.1409 -0.9945 -0.8654 -0.7560 -0.6683 -0.5978 -0.5373
 -0.4857 -0.4393 -0.3965 -0.3565 -0.3188 -0.2346 -0.1673 -0.1224 -0.1012 -0.1003
 -0.1147 -0.1397
 -1.2406 -1.1236 -1.0783 -1.0891 -1.0026 -0.8777 -0.7642 -0.6688 -0.5923 -0.5303
 -0.4775 -0.4322 -0.3911 -0.3530 -0.3172 -0.2372 -0.1725 -0.1291 -0.1090 -0.1086
 -0.1227 -0.1473 -0.1783 -0.2126
 -1.2184 -1.0896 -0.9780 -0.9099 -0.9017 -0.8700 -0.7735 -0.6752 -0.5918 -0.5249
 -0.4699 -0.4243 -0.3843 -0.3477 -0.3138 -0.2381 -0.1765 -0.1345 -0.1150 -0.1148
 -0.1288 -0.1530 -0.1840 -0.2189 -0.2566 -0.2974 -0.3429 -0.3937 -0.4468 -0.4988
 -1.1954 -1.0729 -0.9551 -0.8512 -0.7745 -0.7355 -0.7209 -0.6743 -0.5964 -0.5236
 -0.4645 -0.4162 -0.3762 -0.3407 -0.3083 -0.2368 -0.1786 -0.1383 -0.1192 -0.1190
 -0.1328 -0.1569 -0.1882 -0.2236 -0.2615 -0.3018 -0.3453 -0.3925 -0.4436 -0.4978
 -0.5511
 -1.1674 -1.0533 -0.9419 -0.8364 -0.7416 -0.6649 -0.6108 -0.5787 -0.5565 -0.5179
 -0.4617 -0.4100 -0.3676 -0.3325 -0.3009 -0.2330 -0.1783 -0.1399 -0.1214 -0.1210
 -0.1347 -0.1589 -0.1906 -0.2271 -0.2659 -0.3065 -0.3493 -0.3943 -0.4425 -0.4948
 -0.5502
 -1.1369 -1.0272 -0.9229 -0.8236 -0.7301 -0.6453 -0.5731 -0.5158 -0.4732 -0.4436
 -0.4207 -0.3930 -0.3568 -0.3218 -0.2910 -0.2261 -0.1747 -0.1386 -0.1210 -0.1207
 -0.1346 -0.1591 -0.1915 -0.2293 -0.2697 -0.3116 -0.3549 -0.3998 -0.4464 -0.4957
 -0.5486
 -1.1089 -1.0004 -0.8997 -0.8061 -0.7185 -0.6367 -0.5618 -0.4960 -0.4409 -0.3962
 -0.3613 -0.3351 -0.3147 -0.2945 -0.2733 -0.2176 -0.1692 -0.1352 -0.1183 -0.1179
 -0.1315 -0.1561 -0.1891 -0.2280 -0.2703 -0.3141 -0.3588 -0.4042 -0.4508 -0.4988
 -0.5488
 -1.0833 -0.9745 -0.8748 -0.7835 -0.7002 -0.6236 -0.5528 -0.4874 -0.4288 -0.3779
 -0.3350 -0.2998 -0.2716 -0.2496 -0.2323 -0.1978 -0.1606 -0.1291 -0.1132 -0.1127
 -0.1259 -0.1503 -0.1836 -0.2235 -0.2676 -0.3137 -0.3606 -0.4077 -0.4552 -0.5033
 -0.5516
 -1.0603 -0.9494 -0.8494 -0.7598 -0.6775 -0.6038 -0.5373 -0.4763 -0.4202 -0.3688
 -0.3232 -0.2837 -0.2503 -0.2227 -0.1680 -0.1667 -0.1489 -0.1203 -0.1057
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5523 -1.3641 -1.2067 -1.0771 -0.9468 -0.8364 -0.7485 -0.6766 -0.6104 -0.5530
 -0.4987 -0.4475 -0.3999 -0.3557 -0.3145 -0.2227 -0.1504 -0.0963 -0.0578
 -1.5951 -1.4047 -1.2282 -1.0773 -0.9490 -0.8330 -0.7402 -0.6660 -0.5987 -0.5415
 -0.4887 -0.4396 -0.3940 -0.3516 -0.3117 -0.2232 -0.1518 -0.1004 -0.0710 -0.0631
 -1.4580 -1.4363 -1.2541 -1.0951 -0.9566 -0.8357 -0.7358 -0.6572 -0.5904 -0.5316
 -0.4802 -0.4332 -0.3896 -0.3490 -0.3108 -0.2257 -0.1568 -0.1080 -0.0815 -0.0759
