 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F218W
-10.2113-10.1777-10.1887-10.1643-10.0838-10.0035 -9.9786 -9.9826 -9.9539 -9.8653
 -9.7384 -9.5804 -9.4028 -9.2146 -9.0140 -8.4828 -7.9154 -7.3407 -6.9024
-10.1613-10.0590 -9.9861 -9.9220 -9.8648 -9.8157 -9.7714 -9.7243 -9.6647 -9.5845
 -9.4762 -9.3327 -9.1540 -8.9565 -8.7555 -8.2527 -7.7292 -7.1286 -6.4786 -5.7949
-10.1302 -9.9907 -9.8671 -9.7669 -9.6968 -9.6405 -9.5773 -9.5052 -9.4268 -9.3409
 -9.2360 -9.1027 -8.9321 -8.7344 -8.5342 -8.0485 -7.5398 -6.8845 -6.0718 -5.2721
 -4.6090
-10.1180 -9.9728 -9.8317 -9.6990 -9.5798 -9.4779 -9.3963 -9.3253 -9.2402 -9.1345
 -9.0178 -8.8904 -8.7371 -8.5483 -8.3501 -7.8702 -7.3472 -6.6084 -5.6820 -4.8321
 -4.1668 -3.6673
-10.0999 -9.9617 -9.8199 -9.6773 -9.5372 -9.4036 -9.2799 -9.1673 -9.0658 -8.9658
 -8.8482 -8.7136 -8.5692 -8.3979 -8.2024 -7.7096 -7.1429 -6.3312 -5.3409 -4.4637
 -3.8023 -3.3220 -2.9714 -2.7110
-10.0655 -9.9429 -9.8106 -9.6702 -9.5240 -9.3750 -9.2272 -9.0841 -8.9474 -8.8168
 -8.6903 -8.5596 -8.4188 -8.2618 -8.0753 -7.5554 -6.9340 -6.0909 -5.0954 -4.2051
 -3.5362 -3.0590 -2.7175 -2.4682 -2.2818 -2.1381 -2.0217 -1.9309 -1.8585 -1.7752
-10.0110 -9.9090 -9.7935 -9.6643 -9.5222 -9.3695 -9.2097 -9.0463 -8.8840 -8.7246
 -8.5684 -8.4149 -8.2621 -8.1079 -7.9307 -7.4039 -6.7457 -5.9139 -4.9573 -4.0704
 -3.3810 -2.8866 -2.5363 -2.2833 -2.0961 -1.9536 -1.8418 -1.7489 -1.6766 -1.6211
 -1.5556
