 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F350LP
 -2.1371 -2.0224 -1.9335 -1.8728 -1.8081 -1.7493 -1.6951 -1.6427 -1.5910 -1.5403
 -1.4886 -1.4324 -1.3671 -1.2940 -1.2214 -1.0650 -0.9439 -0.8515 -0.7822 -0.7298
 -0.6887
 -2.1123 -1.9734 -1.8636 -1.7790 -1.7128 -1.6585 -1.6108 -1.5649 -1.5177 -1.4718
 -1.4274 -1.3824 -1.3315 -1.2693 -1.2020 -1.0525 -0.9372 -0.8503 -0.7860 -0.7380
 -0.7009 -0.6711
 -2.1100 -1.9730 -1.8452 -1.7397 -1.6555 -1.5883 -1.5345 -1.4909 -1.4549 -1.4214
 -1.3805 -1.3381 -1.2951 -1.2461 -1.1868 -1.0442 -0.9331 -0.8503 -0.7901 -0.7464
 -0.7130 -0.6862 -0.6639 -0.6451
 -2.1008 -1.9688 -1.8419 -1.7258 -1.6244 -1.5396 -1.4714 -1.4189 -1.3801 -1.3533
 -1.3293 -1.2978 -1.2610 -1.2198 -1.1709 -1.0377 -0.9300 -0.8500 -0.7931 -0.7534
 -0.7242 -0.7010 -0.6817 -0.6652 -0.6510 -0.6389 -0.6294 -0.6240 -0.6242 -0.6319
 -2.0713 -1.9527 -1.8345 -1.7233 -1.6227 -1.5344 -1.4593 -1.3972 -1.3472 -1.3066
 -1.2733 -1.2452 -1.2168 -1.1854 -1.1479 -1.0309 -0.9266 -0.8486 -0.7938 -0.7574
 -0.7325 -0.7136 -0.6982 -0.6849 -0.6732 -0.6629 -0.6544 -0.6479 -0.6461 -0.6514
 -0.6648
 -2.0174 -1.9156 -1.8116 -1.7111 -1.6175 -1.5327 -1.4570 -1.3906 -1.3338 -1.2859
 -1.2445 -1.2079 -1.1746 -1.1443 -1.1143 -1.0187 -0.9219 -0.8456 -0.7919 -0.7574
 -0.7362 -0.7221 -0.7113 -0.7022 -0.6941 -0.6866 -0.6802 -0.6751 -0.6723 -0.6739
 -0.6844
 -1.9382 -1.8534 -1.7662 -1.6799 -1.5978 -1.5215 -1.4509 -1.3859 -1.3269 -1.2744
 -1.2281 -1.1868 -1.1489 -1.1135 -1.0817 -0.9979 -0.9127 -0.8401 -0.7873 -0.7535
 -0.7347 -0.7248 -0.7190 -0.7150 -0.7114 -0.7080 -0.7049 -0.7022 -0.7005 -0.7011
 -0.7066
 -1.8421 -1.7753 -1.7044 -1.6325 -1.5630 -1.4974 -1.4352 -1.3759 -1.3196 -1.2667
 -1.2179 -1.1736 -1.1332 -1.0955 -1.0605 -0.9787 -0.9010 -0.8336 -0.7821 -0.7480
 -0.7294 -0.7218 -0.7204 -0.7216 -0.7234 -0.7250 -0.7264 -0.7274 -0.7285 -0.7304
 -0.7330
 -1.7381 -1.6846 -1.6284 -1.5703 -1.5130 -1.4582 -1.4056 -1.3544 -1.3041 -1.2548
 -1.2071 -1.1621 -1.1203 -1.0816 -1.0455 -0.9633 -0.8888 -0.8255 -0.7760 -0.7417
 -0.7223 -0.7151 -0.7160 -0.7213 -0.7284 -0.7355 -0.7423 -0.7482 -0.7534 -0.7585
 -0.7640
 -1.6280 -1.5875 -1.5440 -1.4983 -1.4519 -1.4066 -1.3631 -1.3204 -1.2775 -1.2343
 -1.1908 -1.1480 -1.1068 -1.0680 -1.0367 -0.9517 -0.8761 -0.8158 -0.7690
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F350LP
 -2.5978 -2.5342 -2.4774 -2.4212 -2.3647 -2.2921 -2.1864 -2.0447 -1.9001 -1.7661
 -1.6451 -1.5361 -1.4376 -1.3488 -1.2685 -1.0993 -0.9646 -0.8577 -0.7758
 -2.4638 -2.3887 -2.3229 -2.2606 -2.1967 -2.1253 -2.0337 -1.9155 -1.7964 -1.6846
 -1.5816 -1.4858 -1.3958 -1.3122 -1.2356 -1.0745 -0.9487 -0.8507 -0.7752 -0.7172
 -2.3674 -2.2804 -2.2041 -2.1335 -2.0643 -1.9929 -1.9129 -1.8150 -1.7143 -1.6190
 -1.5306 -1.4474 -1.3667 -1.2884 -1.2149 -1.0594 -0.9393 -0.8470 -0.7766 -0.7229
 -0.6815
 -2.2991 -2.1893 -2.1028 -2.0305 -1.9590 -1.8867 -1.8123 -1.7303 -1.6444 -1.5617
 -1.4847 -1.4128 -1.3427 -1.2717 -1.2019 -1.0508 -0.9345 -0.8462 -0.7796 -0.7296
 -0.6915 -0.6613
 -2.2634 -2.1312 -2.0193 -1.9251 -1.8461 -1.7803 -1.7221 -1.6566 -1.5844 -1.5117
 -1.4427 -1.3787 -1.3180 -1.2566 -1.1924 -1.0461 -0.9325 -0.8468 -0.7832 -0.7364
 -0.7016 -0.6745 -0.6523 -0.6340
 -2.2601 -2.1186 -1.9866 -1.8677 -1.7649 -1.6780 -1.6079 -1.5535 -1.5068 -1.4590
 -1.4050 -1.3480 -1.2924 -1.2387 -1.1827 -1.0431 -0.9315 -0.8478 -0.7865 -0.7424
 -0.7110 -0.6873 -0.6682 -0.6523 -0.6388 -0.6277 -0.6193 -0.6148 -0.6155 -0.6227
 -2.2604 -2.1188 -1.9816 -1.8533 -1.7378 -1.6376 -1.5528 -1.4819 -1.4230 -1.3763
 -1.3398 -1.3046 -1.2638 -1.2180 -1.1693 -1.0401 -0.9306 -0.8481 -0.7884 -0.7465
 -0.7181 -0.6982 -0.6829 -0.6702 -0.6593 -0.6500 -0.6427 -0.6379 -0.6367 -0.6419
 -0.6545
 -2.2510 -2.1171 -1.9829 -1.8531 -1.7332 -1.6263 -1.5334 -1.4542 -1.3875 -1.3313
 -1.2841 -1.2454 -1.2134 -1.1815 -1.1456 -1.0355 -0.9288 -0.8473 -0.7884 -0.7479
 -0.7201 -0.7056 -0.6945 -0.6859 -0.6785 -0.6721 -0.6670 -0.6625 -0.6607 -0.6641
 -0.6743
 -2.2164 -2.0991 -1.9740 -1.8505 -1.7326 -1.6250 -1.5295 -1.4459 -1.3737 -1.3119
 -1.2589 -1.2129 -1.1728 -1.1382 -1.1071 -1.0208 -0.9245 -0.8441 -0.7858 -0.7460
 -0.7215 -0.7083 -0.7015 -0.6976 -0.6947 -0.6922 -0.6903 -0.6889 -0.6887 -0.6907
 -0.6968
 -2.1573 -2.0576 -1.9489 -1.8369 -1.7271 -1.6241 -1.5307 -1.4470 -1.3728 -1.3073
 -1.2498 -1.1993 -1.1543 -1.1140 -1.0780 -0.9982 -0.9160 -0.8405 -0.7825 -0.7425
 -0.7181 -0.7063 -0.7029 -0.7036 -0.7058 -0.7082 -0.7106 -0.7129 -0.7154 -0.7188
 -0.7228
 -2.0795 -1.9957 -1.9036 -1.8055 -1.7075 -1.6133 -1.5258 -1.4459 -1.3734 -1.3077
 -1.2481 -1.1943 -1.1459 -1.1022 -1.0625 -0.9777 -0.9025 -0.8338 -0.7779 -0.7376
 -0.7127 -0.7009 -0.6992 -0.7035 -0.7105 -0.7181 -0.7257 -0.7327 -0.7391 -0.7456
 -0.7525
 -1.9876 -1.9178 -1.8407 -1.7578 -1.6728 -1.5893 -1.5102 -1.4366 -1.3685 -1.3056
 -1.2470 -1.1927 -1.1425 -1.0963 -1.0606 -0.9593 -0.8840 -0.8240 -0.7720
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.0001 -2.9409 -2.8833 -2.8210 -2.7562 -2.6619 -2.5085 -2.2891 -2.0579 -1.8492
 -1.6759 -1.5365 -1.4244 -1.3310 -1.2502 -1.0853 -0.9558 -0.8524 -0.7698
 -2.8171 -2.7491 -2.6881 -2.6281 -2.5622 -2.4796 -2.3557 -2.1713 -1.9755 -1.7926
 -1.6340 -1.5021 -1.3935 -1.3028 -1.2245 -1.0648 -0.9414 -0.8448 -0.7692 -0.7102
 -2.6776 -2.5971 -2.5279 -2.4645 -2.4011 -2.3291 -2.2289 -2.0780 -1.9116 -1.7508
 -1.6061 -1.4814 -1.3760 -1.2869 -1.2098 -1.0533 -0.9336 -0.8413 -0.7700 -0.7146
 -0.6716
 -2.5747 -2.4819 -2.4021 -2.3309 -2.2636 -2.1947 -2.1135 -1.9936 -1.8534 -1.7129
 -1.5823 -1.4662 -1.3652 -1.2780 -1.2019 -1.0476 -0.9301 -0.8405 -0.7722 -0.7197
 -0.6795 -0.6482
 -2.4739 -2.3746 -2.2931 -2.2199 -2.1492 -2.0789 -2.0043 -1.9111 -1.7952 -1.6738
 -1.5572 -1.4508 -1.3559 -1.2721 -1.1977 -1.0452 -0.9292 -0.8412 -0.7751 -0.7250
 -0.6874 -0.6588 -0.6363 -0.6183
 -2.4230 -2.2932 -2.1835 -2.0940 -2.0215 -1.9593 -1.8964 -1.8233 -1.7323 -1.6306
 -1.5285 -1.4323 -1.3446 -1.2658 -1.1944 -1.0444 -0.9295 -0.8426 -0.7779 -0.7300
 -0.6947 -0.6689 -0.6493 -0.6338 -0.6213 -0.6114 -0.6047 -0.6014 -0.6031 -0.6103
 -2.4093 -2.2660 -2.1356 -2.0205 -1.9219 -1.8375 -1.7636 -1.6971 -1.6311 -1.5616
 -1.4862 -1.4073 -1.3294 -1.2567 -1.1896 -1.0442 -0.9300 -0.8438 -0.7802 -0.7337
 -0.7006 -0.6775 -0.6612 -0.6488 -0.6390 -0.6311 -0.6254 -0.6224 -0.6228 -0.6287
 -0.6406
 -2.4102 -2.2626 -2.1232 -1.9939 -1.8771 -1.7745 -1.6847 -1.6045 -1.5301 -1.4611
 -1.4003 -1.3468 -1.2943 -1.2385 -1.1805 -1.0434 -0.9304 -0.8445 -0.7812 -0.7357
 -0.7042 -0.6836 -0.6707 -0.6621 -0.6557 -0.6507 -0.6473 -0.6454 -0.6462 -0.6499
 -0.6597
 -2.4119 -2.2661 -2.1255 -1.9903 -1.8635 -1.7485 -1.6464 -1.5565 -1.4763 -1.4037
 -1.3379 -1.2801 -1.2318 -1.1905 -1.1501 -1.0385 -0.9289 -0.8433 -0.7802 -0.7353
 -0.7050 -0.6863 -0.6765 -0.6718 -0.6697 -0.6686 -0.6684 -0.6688 -0.6706 -0.6746
 -0.6822
 -2.4016 -2.2669 -2.1312 -1.9974 -1.8677 -1.7463 -1.6364 -1.5388 -1.4528 -1.3768
 -1.3091 -1.2488 -1.1954 -1.1492 -1.1096 -1.0217 -0.9270 -0.8423 -0.7789 -0.7338
 -0.7038 -0.6861 -0.6784 -0.6773 -0.6794 -0.6828 -0.6867 -0.6907 -0.6952 -0.7007
 -0.7079
 -2.3695 -2.2493 -2.1256 -1.9993 -1.8733 -1.7519 -1.6392 -1.5374 -1.4471 -1.3675
 -1.2971 -1.2347 -1.1791 -1.1295 -1.0854 -0.9964 -0.9169 -0.8399 -0.7767 -0.7310
 -0.7006 -0.6832 -0.6764 -0.6777 -0.6837 -0.6917 -0.7004 -0.7088 -0.7171 -0.7255
 -0.7345
 -2.3161 -2.2102 -2.1003 -1.9867 -1.8695 -1.7538 -1.6437 -1.5419 -1.4502 -1.3687
 -1.2961 -1.2314 -1.1734 -1.1215 -1.0775 -0.9626 -0.8986 -0.8361 -0.7736
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F350LP
 -3.2250 -3.1768 -3.1257 -3.0642 -2.9742 -2.8434 -2.6631 -2.4266 -2.1485 -1.9015
 -1.7019 -1.5458 -1.4236 -1.3255 -1.2430 -1.0784 -0.9506 -0.8488 -0.7669
 -3.0184 -2.9609 -2.9070 -2.8497 -2.7806 -2.6870 -2.5425 -2.3206 -2.0811 -1.8586
 -1.6703 -1.5187 -1.3985 -1.3016 -1.2206 -1.0601 -0.9374 -0.8413 -0.7658 -0.7062
 -2.8515 -2.7809 -2.7194 -2.6612 -2.5995 -2.5240 -2.4123 -2.2341 -2.0304 -1.8313
 -1.6545 -1.5069 -1.3870 -1.2897 -1.2089 -1.0502 -0.9303 -0.8378 -0.7661 -0.7100
 -0.6661
 -2.7255 -2.6395 -2.5663 -2.5013 -2.4393 -2.3730 -2.2885 -2.1513 -1.9812 -1.8062
 -1.6434 -1.5018 -1.3831 -1.2852 -1.2037 -1.0456 -0.9273 -0.8369 -0.7678 -0.7144
 -0.6729 -0.6407
 -2.6222 -2.5288 -2.4459 -2.3722 -2.3043 -2.2377 -2.1660 -2.0649 -1.9271 -1.7765
 -1.6301 -1.4974 -1.3821 -1.2846 -1.2025 -1.0442 -0.9267 -0.8376 -0.7703 -0.7190
 -0.6797 -0.6498 -0.6268 -0.6084
 -2.5194 -2.4080 -2.3195 -2.2478 -2.1834 -2.1191 -2.0507 -1.9720 -1.8648 -1.7390
 -1.6104 -1.4891 -1.3799 -1.2848 -1.2031 -1.0445 -0.9274 -0.8389 -0.7728 -0.7232
 -0.6860 -0.6584 -0.6380 -0.6224 -0.6102 -0.6011 -0.5952 -0.5928 -0.5951 -0.6027
 -2.4813 -2.3449 -2.2261 -2.1270 -2.0457 -1.9775 -1.9170 -1.8553 -1.7798 -1.6851
 -1.5795 -1.4734 -1.3735 -1.2832 -1.2035 -1.0455 -0.9285 -0.8404 -0.7749 -0.7266
 -0.6912 -0.6659 -0.6482 -0.6356 -0.6261 -0.6190 -0.6144 -0.6123 -0.6136 -0.6202
 -0.6323
 -2.4733 -2.3263 -2.1910 -2.0697 -1.9645 -1.8744 -1.7956 -1.7233 -1.6519 -1.5782
 -1.5049 -1.4302 -1.3529 -1.2753 -1.2014 -1.0466 -0.9298 -0.8416 -0.7763 -0.7286
 -0.6946 -0.6714 -0.6565 -0.6472 -0.6411 -0.6368 -0.6344 -0.6337 -0.6350 -0.6403
 -0.6511
 -2.4756 -2.3265 -2.1846 -2.0516 -1.9302 -1.8222 -1.7272 -1.6425 -1.5637 -1.4870
 -1.4132 -1.3468 -1.2892 -1.2360 -1.1821 -1.0452 -0.9294 -0.8412 -0.7759 -0.7286
 -0.6958 -0.6743 -0.6619 -0.6559 -0.6536 -0.6531 -0.6539 -0.6555 -0.6585 -0.6637
 -0.6725
 -2.4815 -2.3355 -2.1934 -2.0566 -1.9267 -1.8068 -1.6989 -1.6029 -1.5170 -1.4383
 -1.3647 -1.2965 -1.2355 -1.1833 -1.1386 -1.0356 -0.9296 -0.8414 -0.7756 -0.7280
 -0.6954 -0.6749 -0.6642 -0.6611 -0.6625 -0.6661 -0.6708 -0.6759 -0.6816 -0.6886
 -0.6969
 -2.4738 -2.3371 -2.2021 -2.0669 -1.9359 -1.8107 -1.6948 -1.5902 -1.4970 -1.4140
 -1.3392 -1.2713 -1.2096 -1.1545 -1.1061 -1.0103 -0.9239 -0.8406 -0.7745 -0.7264
 -0.6934 -0.6731 -0.6634 -0.6622 -0.6668 -0.6744 -0.6834 -0.6927 -0.7021 -0.7117
 -0.7243
 -2.4525 -2.3220 -2.1970 -2.0713 -1.9442 -1.8201 -1.7020 -1.5928 -1.4947 -1.4073
 -1.3295 -1.2601 -1.1977 -1.1415 -1.0846 -0.9693 -0.9123 -0.8388 -0.7726
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F350LP
 -3.4361 -3.4076 -3.3713 -3.3193 -3.2185 -3.0592 -2.8396 -2.5589 -2.2379 -1.9577
 -1.7344 -1.5613 -1.4282 -1.3235 -1.2379 -1.0715 -0.9453 -0.8450 -0.7633
 -3.2162 -3.1762 -3.1361 -3.0874 -3.0186 -2.9127 -2.7412 -2.4741 -2.1889 -1.9280
 -1.7122 -1.5414 -1.4086 -1.3039 -1.2188 -1.0556 -0.9331 -0.8374 -0.7619 -0.7019
 -3.0274 -2.9729 -2.9244 -2.8752 -2.8169 -2.7363 -2.6088 -2.3989 -2.1538 -1.9156
 -1.7079 -1.5380 -1.4032 -1.2965 -1.2102 -1.0474 -0.9268 -0.8339 -0.7618 -0.7051
 -0.6603
 -2.8765 -2.8044 -2.7432 -2.6880 -2.6324 -2.5675 -2.4763 -2.3202 -2.1172 -1.9050
 -1.7097 -1.5428 -1.4062 -1.2966 -1.2081 -1.0440 -0.9243 -0.8328 -0.7630 -0.7087
 -0.6661 -0.6329
 -2.7614 -2.6730 -2.5974 -2.5314 -2.4709 -2.4102 -2.3397 -2.2304 -2.0699 -1.8878
 -1.7092 -1.5492 -1.4133 -1.3016 -1.2104 -1.0436 -0.9240 -0.8335 -0.7649 -0.7126
 -0.6719 -0.6406 -0.6167 -0.5980
 -2.6384 -2.5513 -2.4743 -2.4030 -2.3365 -2.2725 -2.2072 -2.1282 -2.0083 -1.8581
 -1.7008 -1.5521 -1.4204 -1.3085 -1.2154 -1.0450 -0.9251 -0.8349 -0.7671 -0.7161
 -0.6773 -0.6479 -0.6261 -0.6099 -0.5978 -0.5892 -0.5841 -0.5827 -0.5857 -0.5937
 -2.5543 -2.4334 -2.3351 -2.2575 -2.1943 -2.1379 -2.0799 -2.0146 -1.9292 -1.8129
 -1.6802 -1.5473 -1.4238 -1.3148 -1.2213 -1.0475 -0.9268 -0.8366 -0.7692 -0.7191
 -0.6818 -0.6543 -0.6348 -0.6212 -0.6117 -0.6051 -0.6014 -0.6004 -0.6028 -0.6101
 -0.6225
 -2.5286 -2.3880 -2.2625 -2.1552 -2.0665 -1.9931 -1.9294 -1.8700 -1.8056 -1.7258
 -1.6300 -1.5247 -1.4178 -1.3170 -1.2263 -1.0507 -0.9286 -0.8382 -0.7708 -0.7211
 -0.6850 -0.6593 -0.6420 -0.6312 -0.6247 -0.6209 -0.6194 -0.6198 -0.6227 -0.6290
 -0.6406
 -2.5256 -2.3772 -2.2386 -2.1122 -2.0008 -1.9053 -1.8230 -1.7490 -1.6775 -1.6021
 -1.5229 -1.4452 -1.3700 -1.2952 -1.2204 -1.0526 -0.9294 -0.8386 -0.7710 -0.7215
 -0.6862 -0.6620 -0.6469 -0.6388 -0.6357 -0.6353 -0.6369 -0.6404 -0.6457 -0.6525
 -0.6608
 -2.5363 -2.3852 -2.2420 -2.1065 -1.9811 -1.8680 -1.7684 -1.6803 -1.5999 -1.5224
 -1.4444 -1.3683 -1.2985 -1.2371 -1.1821 -1.0513 -0.9314 -0.8397 -0.7716 -0.7217
 -0.6866 -0.6633 -0.6496 -0.6438 -0.6437 -0.6468 -0.6521 -0.6582 -0.6653 -0.6738
 -0.6837
 -2.5447 -2.3982 -2.2551 -2.1176 -1.9859 -1.8625 -1.7498 -1.6488 -1.5585 -1.4762
 -1.3991 -1.3254 -1.2562 -1.1936 -1.1389 -1.0297 -0.9305 -0.8404 -0.7715 -0.7210
 -0.6855 -0.6625 -0.6498 -0.6455 -0.6478 -0.6544 -0.6635 -0.6735 -0.6841 -0.6951
 -0.7093
 -2.5415 -2.4028 -2.2664 -2.1320 -1.9996 -1.8728 -1.7531 -1.6430 -1.5438 -1.4550
 -1.3749 -1.3017 -1.2341 -1.1722 -1.0908 -0.9878 -0.9267 -0.8407 -0.7707
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F350LP
 -3.6114 -3.6069 -3.6188 -3.6066 -3.5305 -3.3587 -3.0656 -2.6731 -2.3204 -2.0185
 -1.7738 -1.5846 -1.4393 -1.3261 -1.2355 -1.0658 -0.9395 -0.8404 -0.7595
 -3.3895 -3.3758 -3.3547 -3.3233 -3.2635 -3.1494 -2.9462 -2.6229 -2.2913 -1.9999
 -1.7598 -1.5709 -1.4248 -1.3109 -1.2199 -1.0518 -0.9287 -0.8331 -0.7577 -0.6973
 -3.1887 -3.1561 -3.1272 -3.0938 -3.0446 -2.9616 -2.8155 -2.5667 -2.2757 -2.0009
 -1.7655 -1.5751 -1.4252 -1.3079 -1.2146 -1.0451 -0.9231 -0.8296 -0.7571 -0.6998
 -0.6542
 -3.0190 -2.9668 -2.9234 -2.8830 -2.8378 -2.7757 -2.6757 -2.4967 -2.2556 -2.0058
 -1.7792 -1.5887 -1.4350 -1.3131 -1.2161 -1.0431 -0.9211 -0.8285 -0.7577 -0.7027
 -0.6592 -0.6249
 -2.8846 -2.8121 -2.7517 -2.6993 -2.6499 -2.5962 -2.5254 -2.4053 -2.2191 -2.0028
 -1.7917 -1.6053 -1.4498 -1.3237 -1.2225 -1.0440 -0.9213 -0.8291 -0.7592 -0.7057
 -0.6640 -0.6314 -0.6064 -0.5871
 -2.7477 -2.6876 -2.6134 -2.5481 -2.4893 -2.4331 -2.3733 -2.2927 -2.1601 -1.9839
 -1.7959 -1.6193 -1.4656 -1.3371 -1.2322 -1.0468 -0.9228 -0.8306 -0.7611 -0.7087
 -0.6685 -0.6376 -0.6143 -0.5971 -0.5844 -0.5758 -0.5714 -0.5711 -0.5749 -0.5835
 -2.6342 -2.5412 -2.4694 -2.4084 -2.3502 -2.2921 -2.2326 -2.1680 -2.0775 -1.9443
 -1.7860 -1.6258 -1.4786 -1.3510 -1.2437 -1.0513 -0.9252 -0.8326 -0.7631 -0.7113
 -0.6724 -0.6431 -0.6216 -0.6065 -0.5963 -0.5898 -0.5866 -0.5867 -0.5903 -0.5984
 -0.6114
 -2.5775 -2.4500 -2.3422 -2.2562 -2.1887 -2.1336 -2.0835 -2.0308 -1.9669 -1.8757
 -1.7545 -1.6187 -1.4847 -1.3622 -1.2552 -1.0571 -0.9279 -0.8346 -0.7651 -0.7133
 -0.6753 -0.6475 -0.6279 -0.6150 -0.6073 -0.6034 -0.6024 -0.6039 -0.6081 -0.6157
 -0.6281
 -2.5624 -2.4200 -2.2899 -2.1756 -2.0795 -2.0008 -1.9345 -1.8758 -1.8164 -1.7478
 -1.6633 -1.5670 -1.4639 -1.3599 -1.2611 -1.0625 -0.9298 -0.8357 -0.7657 -0.7140
 -0.6766 -0.6500 -0.6322 -0.6216 -0.6166 -0.6156 -0.6175 -0.6211 -0.6269 -0.6354
 -0.6470
 -2.5691 -2.4204 -2.2809 -2.1509 -2.0340 -1.9324 -1.8456 -1.7700 -1.7002 -1.6297
 -1.5526 -1.4707 -1.3903 -1.3139 -1.2405 -1.0688 -0.9336 -0.8377 -0.7671 -0.7149
 -0.6774 -0.6516 -0.6351 -0.6263 -0.6237 -0.6257 -0.6308 -0.6377 -0.6461 -0.6555
 -0.6678
 -2.5852 -2.4357 -2.2920 -2.1553 -2.0270 -1.9097 -1.8050 -1.7129 -1.6308 -1.5544
 -1.4786 -1.4012 -1.3249 -1.2538 -1.1902 -1.0561 -0.9368 -0.8396 -0.7679 -0.7151
 -0.6772 -0.6516 -0.6359 -0.6284 -0.6278 -0.6325 -0.6408 -0.6512 -0.6628 -0.6754
 -0.6904
 -2.5974 -2.4526 -2.3107 -2.1719 -2.0396 -1.9140 -1.7977 -1.6921 -1.5975 -1.5125
 -1.4338 -1.3589 -1.2865 -1.2179 -1.1102 -1.0244 -0.9394 -0.8414 -0.7681
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.7466 -3.7674 -3.7885 -3.7688 -3.6800 -3.4910 -3.1886 -2.7479 -2.3939 -2.0819
 -1.8199 -1.6145 -1.4566 -1.3340 -1.2370 -1.0609 -0.9341 -0.8354 -0.7553
 -3.5264 -3.5368 -3.5448 -3.5380 -3.4956 -3.3825 -3.1442 -2.7541 -2.3877 -2.0727
 -1.8125 -1.6066 -1.4470 -1.3230 -1.2249 -1.0491 -0.9244 -0.8285 -0.7530 -0.6924
 -3.3206 -3.3140 -3.3102 -3.2995 -3.2672 -3.1887 -3.0253 -2.7337 -2.3930 -2.0855
 -1.8267 -1.6177 -1.4531 -1.3247 -1.2232 -1.0441 -0.9197 -0.8252 -0.7520 -0.6942
 -0.6480
