 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
 -0.6229 -0.6665 -0.7440 -0.8070 -0.8411 -0.8726 -0.9260 -0.9854 -1.0244 -1.0325
 -1.0228 -1.0004 -0.9737 -0.9501 -0.9294 -0.9031 -0.9167 -0.9568 -1.0015
 -0.6887 -0.7054 -0.7397 -0.7784 -0.8204 -0.8657 -0.9115 -0.9529 -0.9858 -1.0080
 -1.0176 -1.0139 -0.9987 -0.9785 -0.9603 -0.9374 -0.9495 -0.9876 -1.0354 -1.0886
 -0.7343 -0.7396 -0.7514 -0.7732 -0.8095 -0.8523 -0.8914 -0.9260 -0.9575 -0.9859
 -1.0059 -1.0154 -1.0120 -0.9984 -0.9838 -0.9651 -0.9765 -1.0130 -1.0622 -1.1155
 -1.1696
 -0.7597 -0.7691 -0.7791 -0.7914 -0.8084 -0.8324 -0.8657 -0.9047 -0.9395 -0.9662
 -0.9877 -1.0049 -1.0136 -1.0098 -0.9999 -0.9862 -0.9977 -1.0330 -1.0819 -1.1351
 -1.1891 -1.2428
 -0.7589 -0.7768 -0.7918 -0.8046 -0.8174 -0.8324 -0.8514 -0.8749 -0.9036 -0.9346
 -0.9613 -0.9824 -1.0006 -1.0095 -1.0074 -1.0001 -1.0126 -1.0472 -1.0966 -1.1506
 -1.2053 -1.2596 -1.3128 -1.3650
 -0.7336 -0.7618 -0.7851 -0.8033 -0.8179 -0.8311 -0.8452 -0.8615 -0.8803 -0.9014
 -0.9243 -0.9470 -0.9683 -0.9880 -0.9993 -1.0061 -1.0209 -1.0551 -1.1055 -1.1617
 -1.2182 -1.2738 -1.3283 -1.3815 -1.4332 -1.4837 -1.5337 -1.5863 -1.6432 -1.7017
 -0.6877 -0.7261 -0.7587 -0.7849 -0.8051 -0.8213 -0.8356 -0.8496 -0.8648 -0.8812
 -0.8984 -0.9161 -0.9340 -0.9542 -0.9720 -1.0004 -1.0222 -1.0568 -1.1078 -1.1670
 -1.2268 -1.2850 -1.3416 -1.3965 -1.4497 -1.5011 -1.5517 -1.6017 -1.6546 -1.7127
 -1.7731
 -0.6274 -0.6733 -0.7144 -0.7493 -0.7773 -0.7995 -0.8174 -0.8329 -0.8478 -0.8632
 -0.8788 -0.8945 -0.9101 -0.9263 -0.9442 -0.9813 -1.0150 -1.0527 -1.1040 -1.1656
 -1.2295 -1.2917 -1.3514 -1.4089 -1.4644 -1.5178 -1.5696 -1.6203 -1.6711 -1.7244
 -1.7838
 -0.5610 -0.6105 -0.6571 -0.6990 -0.7347 -0.7641 -0.7880 -0.8080 -0.8257 -0.8424
 -0.8588 -0.8750 -0.8908 -0.9062 -0.9228 -0.9612 -1.0009 -1.0440 -1.0962 -1.1591
 -1.2265 -1.2934 -1.3574 -1.4187 -1.4773 -1.5335 -1.5877 -1.6400 -1.6914 -1.7430
