 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F277W
  2.5299  2.4753  2.4330  2.4238  2.4467  2.4912  2.5527  2.6234  2.6829  2.7116
  2.7273  2.7151  2.6724  2.6239  2.5624  2.3929  2.2225  2.0527  1.8892
  2.6176  2.5742  2.5286  2.4903  2.4641  2.4545  2.4644  2.4932  2.5358  2.5860
  2.6347  2.6651  2.6560  2.6089  2.5457  2.3753  2.2056  2.0369  1.8736  1.7165
  2.6730  2.6396  2.5973  2.5493  2.5016  2.4637  2.4416  2.4391  2.4586  2.5007
  2.5527  2.6019  2.6204  2.5876  2.5286  2.3602  2.1914  2.0240  1.8611  1.7051
  1.5554
  2.6961  2.6715  2.6391  2.6008  2.5592  2.5188  2.4843  2.4611  2.4513  2.4557
  2.4813  2.5255  2.5656  2.5600  2.5111  2.3476  2.1799  2.0140  1.8517  1.6961
  1.5473  1.4044
  2.6922  2.6760  2.6529  2.6243  2.5914  2.5569  2.5243  2.4983  2.4805  2.4705
  2.4660  2.4726  2.5015  2.5178  2.4881  2.3361  2.1703  2.0064  1.8449  1.6894
  1.5409  1.3987  1.2620  1.1300
  2.6634  2.6563  2.6427  2.6238  2.6002  2.5729  2.5440  2.5171  2.4961  2.4816
  2.4709  2.4604  2.4589  2.4711  2.4539  2.3231  2.1614  2.0000  1.8404  1.6849
  1.5361  1.3941  1.2581  1.1271  1.0006  0.8779  0.7586  0.6423  0.5291  0.4195
  2.6100  2.6122  2.6092  2.6009  2.5873  2.5687  2.5460  2.5213  2.4977  2.4785
  2.4635  2.4493  2.4327  2.4307  2.4174  2.3040  2.1515  1.9937  1.8371  1.6826
  1.5333  1.3909  1.2549  1.1245  0.9988  0.8773  0.7593  0.6447  0.5332  0.4243
  0.3183
  2.5340  2.5433  2.5501  2.5537  2.5517  2.5437  2.5296  2.5107  2.4890  2.4672
  2.4477  2.4301  2.4113  2.3940  2.3821  2.2785  2.1380  1.9862  1.8337  1.6819
  1.5330  1.3895  1.2529  1.1224  0.9971  0.8763  0.7594  0.6461  0.5360  0.4286
  0.3236
  2.4420  2.4544  2.4668  2.4805  2.4907  2.4952  2.4921  2.4820  2.4660  2.4463
  2.4254  2.4048  2.3842  2.3628  2.3468  2.2511  2.1196  1.9746  1.8267  1.6788
  1.5318  1.3880  1.2501  1.1185  0.9929  0.8723  0.7559  0.6433  0.5342  0.4280
  0.3245
  2.3418  2.3533  2.3666  2.3849  2.4045  2.4202  2.4302  2.4316  2.4250  2.4117
  2.3938  2.3735  2.3522  2.3302  2.3092  2.2245  2.1022  1.9640  1.8206  1.6769
  1.5335  1.3914  1.2530  1.1202  0.9935  0.8724  0.7560  0.6439  0.5354  0.4303
  0.3260
  2.2352  2.2448  2.2580  2.2751  2.2966  2.3207  2.3413  2.3551  2.3605  2.3575
  2.3472  2.3313  2.3122  2.2912  2.2693  2.1945  2.0828  1.9524  1.8139  1.6737
  1.5338  1.3948  1.2577  1.1243  0.9962  0.8740  0.7569  0.6445  0.5361  0.4314
  0.3299
  2.1221  2.1289  2.1441  2.1571  2.1778  2.2028  2.2290  2.2530  2.2700  2.2791
  2.2798  2.2728  2.2598  2.2425  2.2271  2.1611  2.0614  1.9398  1.8066
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F277W
