 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F250M
  2.5095  2.4656  2.4419  2.4482  2.4752  2.5137  2.5651  2.6211  2.6612  2.6714
  2.6694  2.6478  2.6042  2.5557  2.4973  2.3440  2.1920  2.0275  1.8672
  2.5872  2.5481  2.5117  2.4852  2.4710  2.4712  2.4854  2.5107  2.5416  2.5738
  2.6015  2.6143  2.5965  2.5481  2.4871  2.3294  2.1760  2.0133  1.8518  1.6948
  2.6298  2.5988  2.5610  2.5214  2.4868  2.4642  2.4541  2.4573  2.4742  2.5044
  2.5383  2.5676  2.5721  2.5349  2.4765  2.3173  2.1622  2.0014  1.8399  1.6843
  1.5345
  2.6373  2.6177  2.5898  2.5568  2.5226  2.4927  2.4712  2.4609  2.4590  2.4632
  2.4798  2.5077  2.5310  2.5161  2.4655  2.3077  2.1506  1.9918  1.8315  1.6768
  1.5282  1.3852
  2.6095  2.6042  2.5890  2.5668  2.5400  2.5126  2.4888  2.4726  2.4642  2.4616
  2.4597  2.4620  2.4790  2.4837  2.4492  2.2989  2.1406  1.9836  1.8252  1.6710
  1.5232  1.3812  1.2445  1.1120
  2.5445  2.5564  2.5575  2.5492  2.5339  2.5137  2.4921  2.4734  2.4606  2.4533
  2.4480  2.4409  2.4377  2.4424  2.4208  2.2885  2.1313  1.9759  1.8202  1.6669
  1.5194  1.3780  1.2423  1.1112  0.9843  0.8609  0.7406  0.6232  0.5090  0.3987
  2.4443  2.4726  2.4920  2.5013  2.5010  2.4926  2.4784  2.4618  2.4464  2.4353
  2.4270  2.4178  2.4045  2.4006  2.3847  2.2713  2.1212  1.9680  1.8156  1.6642
  1.5169  1.3756  1.2404  1.1103  0.9848  0.8630  0.7445  0.6291  0.5164  0.4064
  0.2998
  2.3182  2.3566  2.3912  2.4197  2.4378  2.4454  2.4434  2.4344  2.4218  2.4090
  2.3981  2.3880  2.3746  2.3598  2.3468  2.2456  2.1075  1.9589  1.8103  1.6622
  1.5161  1.3744  1.2390  1.1093  0.9846  0.8642  0.7473  0.6336  0.5229  0.4146
  0.3086
  2.1787  2.2205  2.2619  2.3047  2.3412  2.3680  2.3825  2.3862  2.3815  2.3720
  2.3610  2.3500  2.3378  2.3224  2.3083  2.2169  2.0882  1.9459  1.8014  1.6573
  1.5137  1.3726  1.2363  1.1060  0.9814  0.8615  0.7457  0.6334  0.5242  0.4177
  0.3135
  2.0350  2.0756  2.1169  2.1647  2.2140  2.2572  2.2911  2.3117  2.3203  2.3197
  2.3130  2.3033  2.2924  2.2797  2.2653  2.1889  2.0698  1.9341  1.7936  1.6533
  1.5136  1.3748  1.2388  1.1076  0.9822  0.8622  0.7467  0.6354  0.5275  0.4226
  0.3183
