 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F182M
 -1.0440 -2.1524 -3.7309 -3.8769 -1.8721  0.0398 -1.5570 -3.1196 -3.6496 -3.3854
 -3.3167 -3.1935 -2.6430 -2.0429 -1.6899 -1.8342
 -1.3402 -1.7430 -2.4227 -2.5245 -1.7207 -0.7964 -1.3725 -2.0114 -2.3330 -2.3698
 -2.4286 -2.3988 -2.1621 -1.8947 -1.7475 -1.8864 -2.0555 -2.2152 -2.3796
 -1.6081 -1.6392 -1.7901 -1.8371 -1.6969 -1.4044 -1.4405 -1.5473 -1.6765 -1.7971
 -1.8808 -1.8989 -1.8550 -1.8014 -1.7875 -1.9195 -2.0657 -2.2238 -2.3834 -2.5372
 -2.6850
 -1.8477 -1.8410 -1.8331 -1.8147 -1.8006 -1.7842 -1.7610 -1.7273 -1.6799 -1.6674
 -1.6731 -1.6939 -1.7218 -1.7630 -1.8099 -1.9335 -2.0820 -2.2377 -2.3923 -2.5416
 -2.6871 -2.8297 -2.9683
 -1.9987 -1.9556 -1.9221 -1.8952 -1.8775 -1.8629 -1.8470 -1.8265 -1.8008 -1.7769
 -1.7666 -1.7732 -1.7919 -1.8222 -1.8626 -1.9774 -2.1073 -2.2501 -2.3992 -2.5471
 -2.6910 -2.8309 -2.9668 -3.0990 -3.2280
 -2.1755 -2.1018 -2.0441 -2.0019 -1.9729 -1.9525 -1.9363 -1.9207 -1.9036 -1.8845
 -1.8673 -1.8600 -1.8676 -1.8863 -1.9171 -2.0201 -2.1369 -2.2677 -2.4091 -2.5535
 -2.6954 -2.8332 -2.9669 -3.0968 -3.2232 -3.3466
 -2.3781 -2.2796 -2.1991 -2.1348 -2.0868 -2.0530 -2.0289 -2.0099 -1.9930 -1.9766
 -1.9607 -1.9483 -1.9445 -1.9521 -1.9734 -2.0616 -2.1708 -2.2905 -2.4220 -2.5608
 -2.7003 -2.8366 -2.9686 -3.0967 -3.2211 -3.3422 -3.4603 -3.5761 -3.6894 -3.7980
 -2.6064 -2.4890 -2.3871 -2.2992 -2.2276 -2.1732 -2.1332 -2.1041 -2.0813 -2.0621
 -2.0448 -2.0303 -2.0207 -2.0199 -2.0300 -2.1014 -2.2035 -2.3168 -2.4387 -2.5699
 -2.7055 -2.8403 -2.9713 -3.0981 -3.2210 -3.3403 -3.4564 -3.5699 -3.6812 -3.7902
 -3.8952
 -2.8406 -2.7170 -2.6016 -2.4937 -2.3989 -2.3200 -2.2579 -2.2111 -2.1763 -2.1493
 -2.1269 -2.1083 -2.0940 -2.0862 -2.0879 -2.1394 -2.2333 -2.3425 -2.4587 -2.5818
 -2.7115 -2.8437 -2.9739 -3.1002 -3.2223 -3.3405 -3.4554 -3.5671 -3.6762 -3.7831
 -3.8882
 -3.0674 -2.9478 -2.8290 -2.7111 -2.5981 -2.4961 -2.4096 -2.3398 -2.2861 -2.2450
 -2.2128 -2.1871 -2.1668 -2.1525 -2.1478 -2.1791 -2.2614 -2.3666 -2.4803 -2.5983
 -2.7217 -2.8496 -2.9783 -3.1046 -3.2269 -3.3450 -3.4593 -3.5702 -3.6779 -3.7831
 -3.8861
 -3.2804 -3.1682 -3.0522 -2.9329 -2.8103 -2.6932 -2.5860 -2.4929 -2.4163 -2.3560
 -2.3075 -2.2694 -2.2412 -2.2226 -2.2132 -2.2267 -2.2883 -2.3869 -2.4979 -2.6134
 -2.7319 -2.8542 -2.9791 -3.1040 -3.2262 -3.3447 -3.4592 -3.5699 -3.6772 -3.7813
 -3.8845
 -3.4889 -3.3782 -3.2640 -3.1468 -3.0241 -2.9011 -2.7806 -2.6697 -2.5715 -2.4895
 -2.4229 -2.3700 -2.3294 -2.2996 -2.2797 -2.2704 -2.3161 -2.4063 -2.5133 -2.6268
 -2.7429 -2.8611 -2.9815 -3.1031 -3.2240 -3.3424 -3.4575 -3.5688 -3.6764 -3.7806
 -3.8818
 -3.6930 -3.5778 -3.4644 -3.3528 -3.2395 -3.1198 -2.9815 -2.8602 -2.7476 -2.6488
 -2.5640 -2.4922 -2.4324 -2.3835 -2.3473 -2.3103 -2.3448 -2.4248 -2.5265
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F182M
 -1.9174 -1.9177 -1.8957 -1.8240 -1.6580 -1.4440 -1.5684 -1.6237 -1.6323 -1.6431
 -1.7194 -1.7912 -1.7635 -1.7050 -1.6969 -1.8663
 -1.8503 -1.8550 -1.8470 -1.8073 -1.7059 -1.5617 -1.5831 -1.5897 -1.5873 -1.5930
 -1.6301 -1.6720 -1.6835 -1.6882 -1.7178 -1.8833 -2.0516 -2.2151 -2.3750
 -1.8188 -1.8225 -1.8216 -1.8038 -1.7505 -1.6626 -1.6238 -1.5979 -1.5843 -1.5827
 -1.5928 -1.6141 -1.6463 -1.6890 -1.7419 -1.9031 -2.0637 -2.2240 -2.3816 -2.5351
 -2.6846
 -1.8229 -1.8202 -1.8195 -1.8135 -1.7919 -1.7467 -1.6905 -1.6480 -1.6232 -1.6121
 -1.6074 -1.6173 -1.6520 -1.7073 -1.7692 -1.9257 -2.0795 -2.2346 -2.3889 -2.5397
 -2.6861 -2.8287 -2.9669
 -1.8626 -1.8481 -1.8407 -1.8364 -1.8300 -1.8140 -1.7832 -1.7403 -1.7041 -1.6812
 -1.6740 -1.6817 -1.7006 -1.7431 -1.7997 -1.9511 -2.0990 -2.2469 -2.3970 -2.5451
 -2.6892 -2.8292 -2.9652 -3.0976 -3.2268
 -1.9379 -1.9062 -1.8852 -1.8725 -1.8648 -1.8568 -1.8432 -1.8206 -1.7923 -1.7662
 -1.7522 -1.7551 -1.7671 -1.7939 -1.8383 -1.9788 -2.1219 -2.2624 -2.4063 -2.5513
 -2.6933 -2.8313 -2.9651 -3.0951 -3.2218 -3.3454
