 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F162M
 -1.4788 -1.3146 -1.1254 -1.1041 -1.2354 -1.3473 -1.3661 -1.3493 -1.3566 -1.3913
 -1.4404 -1.4949 -1.5506 -1.6078 -1.6668 -1.8212 -1.9780 -2.1340 -2.2859
 -1.5405 -1.4960 -1.4236 -1.3787 -1.3539 -1.3415 -1.3420 -1.3559 -1.3824 -1.4194
 -1.4646 -1.5157 -1.5706 -1.6281 -1.6872 -1.8385 -1.9908 -2.1431 -2.2936 -2.4418
 -1.5770 -1.5963 -1.5942 -1.5595 -1.4880 -1.4288 -1.4062 -1.4093 -1.4275 -1.4569
 -1.4958 -1.5422 -1.5942 -1.6503 -1.7087 -1.8574 -2.0057 -2.1536 -2.3013 -2.4467
 -2.5890
 -1.5883 -1.6155 -1.6372 -1.6465 -1.6377 -1.6092 -1.5587 -1.5095 -1.4919 -1.5038
 -1.5340 -1.5744 -1.6214 -1.6744 -1.7313 -1.8779 -2.0227 -2.1655 -2.3090 -2.4517
 -2.5917 -2.7285
 -1.6115 -1.6331 -1.6558 -1.6755 -1.6876 -1.6891 -1.6793 -1.6602 -1.6307 -1.6048
 -1.6021 -1.6227 -1.6580 -1.7032 -1.7560 -1.8993 -2.0418 -2.1800 -2.3177 -2.4568
 -2.5947 -2.7297 -2.8612 -2.9896
 -1.6591 -1.6692 -1.6837 -1.7003 -1.7162 -1.7284 -1.7342 -1.7339 -1.7300 -1.7229
 -1.7131 -1.7104 -1.7242 -1.7521 -1.7911 -1.9220 -2.0621 -2.1971 -2.3291 -2.4628
 -2.5975 -2.7307 -2.8609 -2.9879 -3.1116 -3.2322 -3.3499 -3.4651 -3.5777 -3.6851
 -1.7364 -1.7315 -1.7334 -1.7402 -1.7503 -1.7618 -1.7724 -1.7800 -1.7851 -1.7897
 -1.7950 -1.8004 -1.8083 -1.8238 -1.8488 -1.9515 -2.0834 -2.2159 -2.3436 -2.4711
 -2.6012 -2.7317 -2.8602 -2.9859 -3.1085 -3.2280 -3.3446 -3.4582 -3.5694 -3.6781
 -3.7822
 -1.8423 -1.8213 -1.8084 -1.8024 -1.8020 -1.8063 -1.8134 -1.8215 -1.8294 -1.8373
 -1.8467 -1.8588 -1.8737 -1.8914 -1.9125 -1.9935 -2.1085 -2.2356 -2.3602 -2.4825
 -2.6068 -2.7335 -2.8597 -2.9837 -3.1049 -3.2233 -3.3389 -3.4516 -3.5616 -3.6691
 -3.7745
 -1.9689 -1.9346 -1.9073 -1.8876 -1.8748 -1.8684 -1.8674 -1.8705 -1.8762 -1.8835
 -1.8926 -1.9046 -1.9207 -1.9410 -1.9645 -2.0390 -2.1402 -2.2581 -2.3793 -2.4982
 -2.6173 -2.7390 -2.8621 -2.9844 -3.1043 -3.2213 -3.3358 -3.4476 -3.5568 -3.6635
 -3.7679
 -2.1064 -2.0657 -2.0263 -1.9937 -1.9681 -1.9498 -1.9385 -1.9332 -1.9329 -1.9362
 -1.9423 -1.9513 -1.9641 -1.9820 -2.0046 -2.0784 -2.1710 -2.2799 -2.3964 -2.5129
 -2.6283 -2.7448 -2.8633 -2.9825 -3.1005 -3.2162 -3.3292 -3.4395 -3.5472 -3.6528
 -3.7583
 -2.2528 -2.2053 -2.1593 -2.1171 -2.0803 -2.0505 -2.0281 -2.0127 -2.0037 -2.0002
 -2.0010 -2.0055 -2.0136 -2.0262 -2.0440 -2.1112 -2.2006 -2.3017 -2.4127 -2.5267
 -2.6402 -2.7535 -2.8675 -2.9826 -3.0978 -3.2115 -3.3231 -3.4321 -3.5384 -3.6424
 -3.7442
 -2.4080 -2.3534 -2.2983 -2.2518 -2.2075 -2.1686 -2.1360 -2.1101 -2.0911 -2.0787
 -2.0720 -2.0702 -2.0725 -2.0790 -2.0827 -2.1374 -2.2290 -2.3235 -2.4282
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F162M
 -1.3375 -1.3005 -1.2706 -1.2513 -1.2451 -1.2518 -1.2704 -1.3000 -1.3388 -1.3845
