 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F350LP
 -0.7269
 -2.2636 -2.1263 -1.9892 -1.8572 -1.7356 -1.6277 -1.5334 -1.4514 -1.3801 -1.3179
 -1.2634 -1.2159 -1.1755 -1.1419 -1.1111 -1.0204 -0.9222 -0.8445 -0.7892 -0.7523
 -0.7302 -0.7196 -0.7162 -0.7161 -0.7174 -0.7193 -0.7219 -0.7251 -0.7295 -0.7366
 -0.7466
 -2.2117 -2.0908 -1.9663 -1.8451 -1.7302 -1.6250 -1.5317 -1.4490 -1.3757 -1.3103
 -1.2519 -1.1998 -1.1533 -1.1122 -1.0764 -0.9983 -0.9167 -0.8419 -0.7863 -0.7489
 -0.7270 -0.7176 -0.7170 -0.7213 -0.7273 -0.7337 -0.7404 -0.7469 -0.7537 -0.7614
 -0.7710
 -2.1468 -2.0395 -1.9286 -1.8194 -1.7142 -1.6162 -1.5271 -1.4467 -1.3742 -1.3083
 -1.2481 -1.1933 -1.1436 -1.0987 -1.0582 -0.9750 -0.9033 -0.8365 -0.7822 -0.7442
 -0.7216 -0.7122 -0.7132 -0.7208 -0.7313 -0.7427 -0.7542 -0.7650 -0.7755 -0.7860
 -0.7969
 -2.0758 -1.9797 -1.8811 -1.7828 -1.6878 -1.5985 -1.5158 -1.4397 -1.3699 -1.3056
 -1.2460 -1.1906 -1.1393 -1.0922 -1.0565 -0.9505 -0.8820 -0.8283 -0.7769
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F350LP
 -2.9343 -2.8437 -2.7613 -2.6794 -2.5947 -2.4864 -2.3325 -2.1305 -1.9283 -1.7490
 -1.6000 -1.4788 -1.3781 -1.2916 -1.2157 -1.0605 -0.9395 -0.8444 -0.7697
 -2.7711 -2.6711 -2.5849 -2.5049 -2.4236 -2.3290 -2.1977 -2.0309 -1.8598 -1.7023
 -1.5653 -1.4501 -1.3528 -1.2691 -1.1954 -1.0443 -0.9286 -0.8398 -0.7720 -0.7208
 -2.6534 -2.5423 -2.4479 -2.3638 -2.2835 -2.1980 -2.0888 -1.9513 -1.8063 -1.6677
 -1.5425 -1.4331 -1.3387 -1.2566 -1.1840 -1.0354 -0.9231 -0.8382 -0.7743 -0.7261
 -0.6899
 -2.5388 -2.4341 -2.3385 -2.2508 -2.1679 -2.0849 -1.9924 -1.8790 -1.7564 -1.6356
 -1.5227 -1.4209 -1.3304 -1.2501 -1.1786 -1.0317 -0.9211 -0.8385 -0.7772 -0.7316
 -0.6979 -0.6723
 -2.4566 -2.3226 -2.1969 -2.1195 -2.0537 -1.9836 -1.9030 -1.8095 -1.7064 -1.6018
 -1.5014 -1.4083 -1.3234 -1.2462 -1.1761 -1.0308 -0.9212 -0.8400 -0.7805 -0.7370
 -0.7055 -0.6824 -0.6647 -0.6514
 -2.4114 -2.2446 -2.1096 -1.9972 -1.9055 -1.8318 -1.7725 -1.7144 -1.6444 -1.5624
 -1.4764 -1.3929 -1.3145 -1.2419 -1.1745 -1.0312 -0.9223 -0.8417 -0.7834 -0.7416
 -0.7123 -0.6917 -0.6768 -0.6656 -0.6574 -0.6518 -0.6494 -0.6512 -0.6576 -0.6689
 -2.3952 -2.2302 -2.0801 -1.9472 -1.8333 -1.7368 -1.6547 -1.5837 -1.5242 -1.4751
 -1.4257 -1.3672 -1.3013 -1.2351 -1.1716 -1.0318 -0.9234 -0.8430 -0.7854 -0.7449
 -0.7174 -0.6995 -0.6877 -0.6794 -0.6737 -0.6700 -0.6686 -0.6698 -0.6746 -0.6850
 -0.7009
 -2.3949 -2.2307 -2.0757 -1.9331 -1.8059 -1.6961 -1.6021 -1.5208 -1.4497 -1.3881
 -1.3377 -1.2979 -1.2601 -1.2154 -1.1635 -1.0316 -0.9240 -0.8437 -0.7861 -0.7463
 -0.7203 -0.7047 -0.6962 -0.6916 -0.6891 -0.6881 -0.6886 -0.6908 -0.6952 -0.7035
 -0.7181
 -2.3825 -2.2262 -2.0750 -1.9308 -1.7984 -1.6813 -1.5799 -1.4922 -1.4161 -1.3494
 -1.2908 -1.2405 -1.1991 -1.1646 -1.1306 -1.0272 -0.9228 -0.8425 -0.7848 -0.7452
 -0.7202 -0.7066 -0.7012 -0.7006 -0.7021 -0.7047 -0.7083 -0.7125 -0.7181 -0.7259
 -0.7375
 -2.3523 -2.2107 -2.0682 -1.9299 -1.7990 -1.6801 -1.5756 -1.4840 -1.4042 -1.3342
 -1.2721 -1.2170 -1.1684 -1.1262 -1.0902 -1.0093 -0.9206 -0.8413 -0.7830 -0.7430
 -0.7180 -0.7054 -0.7022 -0.7052 -0.7111 -0.7181 -0.7255 -0.7330 -0.7410 -0.7500
 -0.7608
 -2.3048 -2.1770 -2.0480 -1.9188 -1.7950 -1.6797 -1.5758 -1.4835 -1.4022 -1.3301
 -1.2656 -1.2078 -1.1557 -1.1090 -1.0675 -0.9839 -0.9097 -0.8383 -0.7802 -0.7395
 -0.7139 -0.7013 -0.6993 -0.7050 -0.7148 -0.7263 -0.7383 -0.7501 -0.7616 -0.7733
 -0.7856
 -2.2463 -2.1320 -2.0147 -1.8961 -1.7815 -1.6732 -1.5735 -1.4834 -1.4028 -1.3305
 -1.2651 -1.2057 -1.1514 -1.1022 -1.0625 -0.9510 -0.8901 -0.8335 -0.7764
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F350LP
 -3.1677 -3.0787 -2.9934 -2.9035 -2.8049 -2.6736 -2.4845 -2.2362 -1.9905 -1.7788
 -1.6105 -1.4777 -1.3715 -1.2831 -1.2071 -1.0527 -0.9339 -0.8399 -0.7657
 -2.9785 -2.8799 -2.7922 -2.7077 -2.6180 -2.5087 -2.3518 -2.1469 -1.9349 -1.7435
 -1.5835 -1.4548 -1.3506 -1.2639 -1.1892 -1.0384 -0.9235 -0.8351 -0.7671 -0.7151
 -2.8378 -2.7262 -2.6309 -2.5451 -2.4613 -2.3684 -2.2419 -2.0741 -1.8933 -1.7211
 -1.5704 -1.4445 -1.3409 -1.2545 -1.1802 -1.0308 -0.9184 -0.8332 -0.7689 -0.7199
 -0.6828
 -2.7282 -2.6084 -2.5047 -2.4132 -2.3283 -2.2428 -2.1408 -2.0049 -1.8523 -1.7005
 -1.5612 -1.4400 -1.3375 -1.2511 -1.1768 -1.0281 -0.9168 -0.8334 -0.7713 -0.7247
 -0.6897 -0.6635
 -2.5821 -2.4703 -2.3809 -2.2980 -2.2159 -2.1328 -2.0438 -1.9342 -1.8070 -1.6755
 -1.5498 -1.4360 -1.3364 -1.2507 -1.1765 -1.0281 -0.9173 -0.8347 -0.7741 -0.7293
 -0.6963 -0.6721 -0.6541 -0.6406
 -2.5034 -2.3542 -2.2333 -2.1384 -2.0647 -2.0030 -1.9374 -1.8547 -1.7534 -1.6430
 -1.5326 -1.4286 -1.3343 -1.2509 -1.1774 -1.0295 -0.9188 -0.8365 -0.7767 -0.7334
 -0.7021 -0.6800 -0.6643 -0.6530 -0.6451 -0.6404 -0.6390 -0.6413 -0.6484 -0.6601
 -2.4807 -2.3143 -2.1687 -2.0445 -1.9411 -1.8546 -1.7805 -1.7141 -1.6497 -1.5797
 -1.4995 -1.4131 -1.3282 -1.2493 -1.1779 -1.0312 -0.9206 -0.8383 -0.7788 -0.7364
 -0.7067 -0.6866 -0.6736 -0.6650 -0.6595 -0.6565 -0.6559 -0.6583 -0.6643 -0.6753
 -0.6913
 -2.4801 -2.3077 -2.1501 -2.0086 -1.8852 -1.7794 -1.6879 -1.6061 -1.5313 -1.4651
 -1.4092 -1.3581 -1.3027 -1.2403 -1.1758 -1.0326 -0.9222 -0.8396 -0.7799 -0.7379
 -0.7094 -0.6912 -0.6809 -0.6755 -0.6731 -0.6727 -0.6742 -0.6776 -0.6831 -0.6927
 -0.7079
 -2.4819 -2.3103 -2.1499 -2.0006 -1.8652 -1.7459 -1.6425 -1.5523 -1.4720 -1.3995
 -1.3351 -1.2805 -1.2359 -1.1961 -1.1535 -1.0314 -0.9221 -0.8394 -0.7793 -0.7374
 -0.7098 -0.6932 -0.6853 -0.6834 -0.6847 -0.6877 -0.6921 -0.6976 -0.7045 -0.7137
 -0.7265
 -2.4733 -2.3120 -2.1547 -2.0053 -1.8653 -1.7386 -1.6271 -1.5300 -1.4453 -1.3703
 -1.3033 -1.2436 -1.1915 -1.1474 -1.1099 -1.0205 -0.9222 -0.8394 -0.7787 -0.7362
 -0.7085 -0.6928 -0.6867 -0.6876 -0.6927 -0.6997 -0.7078 -0.7164 -0.7257 -0.7361
 -0.7484
 -2.4475 -2.2980 -2.1520 -2.0069 -1.8692 -1.7412 -1.6259 -1.5245 -1.4361 -1.3584
 -1.2894 -1.2278 -1.1726 -1.1235 -1.0805 -0.9947 -0.9155 -0.8383 -0.7771 -0.7338
 -0.7055 -0.6899 -0.6848 -0.6878 -0.6961 -0.7071 -0.7195 -0.7321 -0.7448 -0.7578
 -0.7716
 -2.4059 -2.2702 -2.1346 -2.0001 -1.8679 -1.7437 -1.6293 -1.5269 -1.4364 -1.3567
 -1.2859 -1.2226 -1.1655 -1.1140 -1.0653 -0.9540 -0.9020 -0.8361 -0.7745
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F350LP
 -3.4053 -3.3268 -3.2469 -3.1553 -3.0435 -2.8849 -2.6524 -2.3501 -2.0630 -1.8224
 -1.6333 -1.4874 -1.3733 -1.2811 -1.2030 -1.0480 -0.9299 -0.8368 -0.7629
 -3.1953 -3.1054 -3.0224 -2.9372 -2.8395 -2.7122 -2.5240 -2.2752 -2.0209 -1.7962
 -1.6135 -1.4696 -1.3563 -1.2648 -1.1879 -1.0355 -0.9205 -0.8319 -0.7636 -0.7106
 -3.0308 -2.9259 -2.8347 -2.7499 -2.6630 -2.5601 -2.4133 -2.2118 -1.9919 -1.7851
 -1.6086 -1.4653 -1.3509 -1.2584 -1.1811 -1.0293 -0.9159 -0.8300 -0.7649 -0.7151
 -0.6770
 -2.9066 -2.7867 -2.6840 -2.5933 -2.5082 -2.4195 -2.3068 -2.1468 -1.9616 -1.7763
 -1.6091 -1.4679 -1.3523 -1.2581 -1.1797 -1.0275 -0.9147 -0.8301 -0.7670 -0.7194
 -0.6832 -0.6559
 -2.7787 -2.6658 -2.5612 -2.4660 -2.3779 -2.2924 -2.1998 -2.0757 -1.9230 -1.7616
 -1.6081 -1.4721 -1.3569 -1.2613 -1.1816 -1.0283 -0.9156 -0.8315 -0.7695 -0.7236
 -0.6891 -0.6636 -0.6445 -0.6301
 -2.6270 -2.4968 -2.3979 -2.3209 -2.2504 -2.1762 -2.0941 -1.9963 -1.8736 -1.7369
 -1.6002 -1.4734 -1.3615 -1.2659 -1.1852 -1.0306 -0.9176 -0.8335 -0.7721 -0.7273
 -0.6944 -0.6705 -0.6535 -0.6414 -0.6330 -0.6283 -0.6273 -0.6302 -0.6377 -0.6496
 -2.5705 -2.4094 -2.2745 -2.1656 -2.0789 -2.0086 -1.9475 -1.8817 -1.7974 -1.6938
 -1.5803 -1.4677 -1.3630 -1.2700 -1.1892 -1.0332 -0.9200 -0.8357 -0.7743 -0.7302
 -0.6986 -0.6764 -0.6615 -0.6518 -0.6457 -0.6426 -0.6425 -0.6455 -0.6522 -0.6638
 -0.6799
 -2.5579 -2.3830 -2.2280 -2.0937 -1.9805 -1.8853 -1.8029 -1.7273 -1.6541 -1.5833
 -1.5120 -1.4353 -1.3525 -1.2695 -1.1922 -1.0361 -0.9224 -0.8377 -0.7759 -0.7320
 -0.7014 -0.6808 -0.6680 -0.6609 -0.6577 -0.6571 -0.6590 -0.6630 -0.6696 -0.6800
 -0.6956
 -2.5615 -2.3823 -2.2179 -2.0692 -1.9375 -1.8232 -1.7245 -1.6365 -1.5545 -1.4770
 -1.4067 -1.3463 -1.2929 -1.2398 -1.1821 -1.0371 -0.9232 -0.8381 -0.7760 -0.7320
 -0.7021 -0.6829 -0.6722 -0.6678 -0.6678 -0.6704 -0.6750 -0.6812 -0.6891 -0.6993
 -0.7133
 -2.5702 -2.3926 -2.2262 -2.0713 -1.9289 -1.8015 -1.6897 -1.5918 -1.5048 -1.4253
 -1.3522 -1.2864 -1.2296 -1.1818 -1.1399 -1.0335 -0.9247 -0.8391 -0.7762 -0.7316
 -0.7016 -0.6832 -0.6740 -0.6719 -0.6749 -0.6810 -0.6890 -0.6982 -0.7085 -0.7201
 -0.7336
 -2.5667 -2.3975 -2.2358 -2.0806 -1.9350 -1.8006 -1.6801 -1.5742 -1.4814 -1.3993
 -1.3256 -1.2590 -1.1991 -1.1465 -1.1011 -1.0099 -0.9224 -0.8393 -0.7757 -0.7301
 -0.6996 -0.6814 -0.6730 -0.6726 -0.6782 -0.6877 -0.6995 -0.7123 -0.7259 -0.7400
 -0.7550
 -2.5464 -2.3895 -2.2360 -2.0873 -1.9430 -1.8079 -1.6837 -1.5728 -1.4752 -1.3897
 -1.3141 -1.2466 -1.1859 -1.1313 -1.0657 -0.9663 -0.9163 -0.8387 -0.7745
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.6185 -3.5581 -3.4927 -3.4088 -3.2864 -3.0899 -2.8009 -2.4410 -2.1218 -1.8569
 -1.6507 -1.4929 -1.3711 -1.2735 -1.1936 -1.0376 -0.9210 -0.8296 -0.7563
 -3.3993 -3.3256 -3.2550 -3.1762 -3.0737 -2.9246 -2.6922 -2.3890 -2.0939 -1.8401
 -1.6376 -1.4802 -1.3579 -1.2608 -1.1809 -1.0270 -0.9125 -0.8242 -0.7558 -0.7024
 -3.2177 -3.1268 -3.0464 -2.9675 -2.8792 -2.7635 -2.5876 -2.3425 -2.0808 -1.8408
 -1.6410 -1.4820 -1.3569 -1.2576 -1.1766 -1.0220 -0.9082 -0.8219 -0.7564 -0.7061
 -0.6674
