 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F770W
  4.2055  4.3599  4.3043  3.8020  2.8778  2.1650  1.8149  2.1209  2.8177  3.6824
  3.5215  2.5541  2.1754  2.4746  2.7226  2.4767
  3.7811  3.8377  3.8332  3.6395  3.2462  2.9295  2.7311  2.7847  2.9845  3.2384
  3.1220  2.7017  2.4996  2.6067  2.7026  2.4711  2.3008  2.1241  1.9500
  3.5947  3.5677  3.5540  3.5021  3.3923  3.2875  3.1796  3.1048  3.0448  2.9853
  2.8992  2.7808  2.6936  2.6832  2.6716  2.4605  2.2712  2.0955  1.9243  1.7637
  1.6115
  3.6463  3.5499  3.4667  3.3898  3.3161  3.2391  3.1604  3.0814  2.9985  2.9230
  2.8532  2.7913  2.7575  2.7041  2.6296  2.4449  2.2550  2.0741  1.9030  1.7413
  1.5879  1.4422  1.3035
  3.5770  3.5076  3.4414  3.3738  3.3043  3.2314  3.1560  3.0797  3.0037  2.9293
  2.8571  2.7876  2.7314  2.6752  2.6092  2.4283  2.2389  2.0587  1.8882  1.7267
  1.5734  1.4277  1.2889  1.1560  1.0279
  3.4981  3.4482  3.3961  3.3396  3.2783  3.2124  3.1426  3.0706  2.9979  2.9263
  2.8563  2.7876  2.7207  2.6647  2.5962  2.4177  2.2294  2.0480  1.8771  1.7155
  1.5622  1.4164  1.2775  1.1448  1.0176  0.8948
  3.4095  3.3717  3.3308  3.2872  3.2380  3.1821  3.1202  3.0541  2.9855  2.9164
  2.8481  2.7814  2.7161  2.6571  2.5906  2.4131  2.2265  2.0420  1.8697  1.7077
  1.5543  1.4083  1.2693  1.1367  1.0098  0.8878  0.7697  0.6552  0.5437  0.4342
  3.3113  3.2781  3.2455  3.2135  3.1780  3.1357  3.0857  3.0287  2.9665  2.9016
  2.8359  2.7704  2.7064  2.6462  2.5841  2.4125  2.2298  2.0426  1.8663  1.7028
  1.5489  1.4026  1.2634  1.1305  1.0036  0.8820  0.7648  0.6513  0.5412  0.4338
  0.3280
  3.2133  3.1772  3.1467  3.1213  3.0970  3.0689  3.0338  2.9901  2.9381  2.8803
  2.8193  2.7568  2.6940  2.6324  2.5731  2.4114  2.2344  2.0502  1.8687  1.7012
  1.5458  1.3989  1.2593  1.1260  0.9987  0.8770  0.7600  0.6473  0.5383  0.4323
  0.3288
  3.1234  3.0774  3.0422  3.0167  2.9975  2.9805  2.9598  2.9316  2.8940  2.8476
  2.7946  2.7376  2.6782  2.6179  2.5585  2.4060  2.2359  2.0568  1.8754  1.7020
  1.5429  1.3945  1.2539  1.1200  0.9921  0.8699  0.7528  0.6403  0.5317  0.4264
  0.3242
  3.0355  2.9850  2.9450  2.9145  2.8951  2.8813  2.8699  2.8554  2.8334  2.8018
  2.7605  2.7118  2.6584  2.6025  2.5457  2.3980  2.2378  2.0642  1.8873  1.7126
  1.5478  1.3960  1.2540  1.1192  0.9906  0.8677  0.7501  0.6373  0.5287  0.4239
  0.3204
  2.9578  2.9000  2.8543  2.8195  2.7953  2.7791  2.7701  2.7630  2.7537  2.7350
  2.7068  2.6708  2.6286  2.5815  2.5306  2.3899  2.2348  2.0695  1.8970  1.7250
  1.5582  1.4016  1.2564  1.1200  0.9904  0.8667  0.7482  0.6347  0.5258  0.4209
  0.3194
  2.8901  2.8224  2.7701  2.7317  2.6981  2.6739  2.6698  2.6641  2.6600  2.6511
  2.6363  2.6160  2.5908  2.5549  2.5132  2.3815  2.2269  2.0727  1.9045
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F770W
  3.4984  3.4065  3.3030  3.1831  3.0520  2.9847  2.9775  3.0576  3.1550  3.2046
  3.0973  2.8684  2.7184  2.7241  2.7278  2.5300
  3.5315  3.4388  3.3405  3.2333  3.1193  3.0360  2.9838  2.9808  2.9956  2.9984
  2.9429  2.8377  2.7544  2.7249  2.6891  2.4940  2.3033  2.1240  1.9549
  3.5527  3.4608  3.3676  3.2711  3.1713  3.0805  3.0010  2.9433  2.9008  2.8667
  2.8356  2.8026  2.7638  2.7157  2.6557  2.4641  2.2757  2.0966  1.9268  1.7661
  1.6134
  3.5620  3.4725  3.3843  3.2965  3.2080  3.1182  3.0291  2.9453  2.8704  2.8097
  2.7753  2.7629  2.7466  2.6965  2.6276  2.4403  2.2540  2.0752  1.9051  1.7439
  1.5909  1.4453  1.3045
  3.5594  3.4739  3.3906  3.3095  3.2295  3.1491  3.0681  2.9868  2.9045  2.8273
  2.7621  2.7187  2.7029  2.6672  2.6048  2.4226  2.2382  2.0598  1.8897  1.7284
  1.5753  1.4296  1.2907  1.1577  1.0294
  3.5449  3.4650  3.3865  3.3101  3.2358  3.1620  3.0877  3.0131  2.9387  2.8661
  2.7927  2.7233  2.6823  2.6474  2.5865  2.4098  2.2273  2.0492  1.8790  1.7175
  1.5644  1.4186  1.2798  1.1471  1.0195  0.8963
  3.5150  3.4430  3.3717  3.3009  3.2313  3.1624  3.0933  3.0235  2.9532  2.8835
  2.8147  2.7464  2.6820  2.6459  2.5831  2.4029  2.2212  2.0427  1.8718  1.7100
  1.5567  1.4108  1.2718  1.1390  1.0119  0.8896  0.7712  0.6565  0.5449  0.4353
  3.4686  3.4048  3.3420  3.2797  3.2169  3.1532  3.0889  3.0234  2.9568  2.8894
  2.8229  2.7568  2.6914  2.6435  2.5854  2.4049  2.2212  2.0411  1.8683  1.7054
  1.5515  1.4053  1.2660  1.1331  1.0060  0.8840  0.7665  0.6528  0.5425  0.4350
  0.3291
  3.4494  3.3638  3.2954  3.2424  3.1888  3.1331  3.0750  3.0146  2.9519  2.8878
  2.8231  2.7582  2.6939  2.6352  2.5834  2.4095  2.2270  2.0459  1.8691  1.7038
  1.5495  1.4017  1.2620  1.1287  1.0012  0.8793  0.7621  0.6489  0.5392  0.4330
  0.3299
  3.3450  3.2971  3.2439  3.1862  3.1418  3.0963  3.0469  2.9941  2.9373  2.8775
  2.8157  2.7526  2.6894  2.6282  2.5745  2.4094  2.2315  2.0521  1.8742  1.7039
  1.5456  1.3973  1.2568  1.1228  0.9947  0.8723  0.7550  0.6422  0.5333  0.4279
  0.3255
  3.2736  3.2252  3.1728  3.1170  3.0796  3.0418  3.0029  2.9598  2.9117  2.8587
  2.8020  2.7426  2.6818  2.6208  2.5632  2.4067  2.2364  2.0608  1.8853  1.7130
  1.5501  1.3988  1.2569  1.1220  0.9932  0.8702  0.7524  0.6393  0.5305  0.4256
  0.3219
  3.2051  3.1481  3.0976  3.0529  3.0159  2.9842  2.9526  2.9065  2.8691  2.8259
  2.7771  2.7237  2.6672  2.6090  2.5503  2.3994  2.2375  2.0675  1.8953  1.7247
  1.5594  1.4039  1.2590  1.1227  0.9930  0.8691  0.7505  0.6368  0.5277  0.4226
  0.3209
  3.1396  3.0659  3.0182  2.9938  2.9507  2.9235  2.8768  2.8510  2.8216  2.7752
  2.7368  2.6925  2.6431  2.5899  2.5358  2.3875  2.2348  2.0722  1.9042
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F770W
  3.4412  3.3278  3.2303  3.1755  3.1675  3.1818  3.1958  3.1964  3.1641  3.0817
  3.0024  2.9244  2.8359  2.7801  2.7162  2.5346
  3.4856  3.3808  3.2821  3.2030  3.1467  3.1050  3.0707  3.0393  3.0017  2.9506
  2.9053  2.8620  2.8052  2.7457  2.6774  2.4939  2.3059  2.1262  1.9573
  3.5185  3.4207  3.3230  3.2300  3.1439  3.0661  2.9984  2.9417  2.8943  2.8558
  2.8268  2.8037  2.7704  2.7141  2.6449  2.4608  2.2763  2.0979  1.9285  1.7679
  1.6152
  3.5399  3.4475  3.3530  3.2565  3.1591  3.0651  2.9789  2.9036  2.8419  2.7973
  2.7669  2.7495  2.7315  2.6853  2.6187  2.4353  2.2530  2.0759  1.9065  1.7455
  1.5926  1.4470  1.3077
  3.5498  3.4612  3.3721  3.2825  3.1923  3.1020  3.0122  2.9250  2.8445  2.7751
  2.7256  2.6994  2.6885  2.6593  2.5988  2.4174  2.2360  2.0602  1.8912  1.7301
  1.5771  1.4315  1.2926  1.1594  1.0310
  3.5509  3.4651  3.3798  3.2954  3.2119  3.1289  3.0465  2.9655  2.8858  2.8080
  2.7352  2.6777  2.6503  2.6304  2.5807  2.4049  2.2242  2.0493  1.8806  1.7195
  1.5664  1.4207  1.2818  1.1488  1.0211  0.8977
  3.5435  3.4610  3.3790  3.2985  3.2197  3.1422  3.0657  2.9902  2.9163  2.8442
  2.7730  2.7027  2.6468  2.6160  2.5671  2.3963  2.2166  2.0421  1.8736  1.7123
  1.5589  1.4130  1.2740  1.1411  1.0138  0.8913  0.7726  0.6576  0.5460  0.4365
  3.5249  3.4479  3.3706  3.2941  3.2192  3.1459  3.0738  3.0026  2.9321  2.8632
  2.7962  2.7299  2.6636  2.6192  2.5710  2.3933  2.2131  2.0386  1.8697  1.7079
  1.5540  1.4077  1.2684  1.1353  1.0080  0.8859  0.7681  0.6541  0.5436  0.4361
  0.3302
  3.4922  3.4217  3.3510  3.2810  3.2111  3.1422  3.0740  3.0064  2.9392  2.8724
  2.8067  2.7424  2.6787  2.6214  2.5769  2.4000  2.2156  2.0393  1.8693  1.7062
  1.5513  1.4043  1.2645  1.1311  1.0035  0.8814  0.7640  0.6507  0.5411  0.4348
  0.3310
  3.4453  3.3801  3.3160  3.2536  3.1914  3.1289  3.0658  3.0023  2.9383  2.8738
  2.8095  2.7457  2.6827  2.6223  2.5743  2.4054  2.2217  2.0430  1.8710  1.7053
  1.5483  1.4001  1.2594  1.1253  0.9972  0.8746  0.7571  0.6440  0.5348  0.4292
  0.3265
  3.3909  3.3283  3.2682  3.2122  3.1581  3.1035  3.0481  2.9907  2.9313  2.8705
  2.8084  2.7458  2.6833  2.6223  2.5669  2.4087  2.2305  2.0524  1.8799  1.7122
  1.5520  1.4015  1.2595  1.1246  0.9958  0.8726  0.7546  0.6413  0.5323  0.4270
  0.3230
  3.3309  3.2682  3.2104  3.1573  3.1081  3.0617  3.0146  2.9654  2.9131  2.8579
  2.8002  2.7405  2.6798  2.6190  2.5599  2.4065  2.2358  2.0612  1.8896  1.7223
  1.5600  1.4060  1.2616  1.1253  0.9956  0.8716  0.7528  0.6389  0.5296  0.4242
  0.3224
  3.2652  3.1998  3.1458  3.0923  3.0459  3.0037  2.9635  2.9230  2.8793  2.8319
  2.7808  2.7263  2.6692  2.6104  2.5533  2.3988  2.2376  2.0694  1.9001
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F770W
  3.5492  3.4920  3.4351  3.3748  3.3328  3.2902  3.2365  3.1770  3.1095  3.0463
  2.9872  2.9258  2.8620  2.7948  2.6991  2.5257
  3.4923  3.4171  3.3490  3.2879  3.2348  3.1845  3.1313  3.0715  3.0081  2.9510
  2.9023  2.8571  2.8050  2.7409  2.6624  2.4861  2.3094  2.1299  1.9596
  3.4755  3.3895  3.3108  3.2385  3.1720  3.1111  3.0536  2.9928  2.9315  2.8771
  2.8334  2.7983  2.7581  2.7005  2.6322  2.4541  2.2758  2.0997  1.9305  1.7701
  1.6176
  3.4988  3.4092  3.3205  3.2266  3.1445  3.0700  3.0034  2.9409  2.8797  2.8246
  2.7805  2.7494  2.7213  2.6736  2.6085  2.4297  2.2503  2.0764  1.9083  1.7479
  1.5953  1.4497  1.3103
  3.5302  3.4420  3.3500  3.2554  3.1615  3.0714  2.9878  2.9125  2.8457  2.7869
  2.7380  2.7038  2.6828  2.6499  2.5913  2.4129  2.2329  2.0600  1.8930  1.7327
  1.5799  1.4343  1.2953  1.1619  1.0332
  3.5418  3.4572  3.3713  3.2822  3.1915  3.1013  3.0131  2.9285  2.8486  2.7755
  2.7148  2.6690  2.6410  2.6215  2.5753  2.4017  2.2213  2.0487  1.8824  1.7224
  1.5695  1.4238  1.2847  1.1516  1.0236  0.8998
  3.5433  3.4616  3.3794  3.2960  3.2113  3.1263  3.0422  2.9602  2.8811  2.8043
  2.7306  2.6654  2.6189  2.5901  2.5558  2.3939  2.2139  2.0412  1.8753  1.7155
  1.5624  1.4164  1.2773  1.1442  1.0166  0.8937  0.7746  0.6592  0.5474  0.4384
  3.5405  3.4594  3.3794  3.2991  3.2187  3.1384  3.0587  2.9805  2.9047  2.8324
  2.7626  2.6940  2.6307  2.5856  2.5454  2.3876  2.2095  2.0366  1.8709  1.7112
  1.5578  1.4113  1.2718  1.1386  1.0111  0.8887  0.7705  0.6560  0.5452  0.4378
  0.3321
  3.5302  3.4528  3.3749  3.2968  3.2192  3.1425  3.0668  2.9923  2.9193  2.8488
  2.7816  2.7169  2.6532  2.5978  2.5539  2.3868  2.2075  2.0347  1.8688  1.7090
  1.5552  1.4082  1.2682  1.1346  1.0068  0.8845  0.7666  0.6530  0.5429  0.4364
  0.3328
  3.5090  3.4374  3.3635  3.2888  3.2141  3.1404  3.0679  2.9966  2.9265  2.8578
  2.7912  2.7272  2.6654  2.6066  2.5594  2.3951  2.2088  2.0331  1.8667  1.7065
  1.5519  1.4040  1.2632  1.1289  1.0007  0.8780  0.7601  0.6467  0.5371  0.4311
  0.3282
  3.4767  3.4108  3.3427  3.2735  3.2038  3.1343  3.0654  2.9975  2.9302  2.8637
  2.7982  2.7341  2.6718  2.6120  2.5585  2.4047  2.2200  2.0396  1.8708  1.7098
  1.5543  1.4053  1.2635  1.1284  0.9995  0.8762  0.7580  0.6444  0.5349  0.4292
  0.3248
  3.4341  3.3711  3.3087  3.2457  3.1822  3.1188  3.0554  2.9920  2.9285  2.8648
  2.8013  2.7380  2.6756  2.6149  2.5571  2.4080  2.2305  2.0501  1.8785  1.7161
  1.5596  1.4089  1.2655  1.1292  0.9994  0.8754  0.7564  0.6423  0.5326  0.4268
  0.3246
  3.3813  3.3215  3.2626  3.2046  3.1472  3.0902  3.0334  2.9764  2.9183  2.8591
  2.7989  2.7379  2.6767  2.6157  2.5552  2.4050  2.2403  2.0646  1.8898
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F770W
  3.5678  3.5019  3.4456  3.3995  3.3787  3.3500  3.2889  3.2181  3.1418  3.0691
  2.9992  2.9277  2.8550  2.7831  2.7108  2.5331
  3.5027  3.4313  3.3684  3.3149  3.2758  3.2388  3.1892  3.1210  3.0495  2.9824
  2.9211  2.8618  2.7981  2.7289  2.6577  2.4823  2.3137  2.1389  1.9679
  3.4664  3.3882  3.3181  3.2567  3.2041  3.1592  3.1140  3.0489  2.9806  2.9164
  2.8595  2.8081  2.7533  2.6893  2.6201  2.4460  2.2742  2.1018  1.9341  1.7735
  1.6211
  3.4589  3.3726  3.2947  3.2249  3.1635  3.1112  3.0633  3.0018  2.9351  2.8711
  2.8144  2.7666  2.7206  2.6643  2.5980  2.4242  2.2480  2.0765  1.9108  1.7512
  1.5988  1.4535  1.3142
  3.4881  3.3973  3.3040  3.2194  3.1441  3.0791  3.0243  2.9662  2.9013  2.8370
  2.7785  2.7299  2.6895  2.6434  2.5829  2.4094  2.2311  2.0595  1.8949  1.7362
  1.5838  1.4383  1.2991  1.1655  1.0364
  3.5236  3.4345  3.3428  3.2514  3.1633  3.0808  3.0066  2.9420  2.8769  2.8115
  2.7501  2.6974  2.6565  2.6197  2.5689  2.3995  2.2203  2.0483  1.8840  1.7259
  1.5738  1.4281  1.2890  1.1555  1.0272  0.9031
  3.5357  3.4532  3.3700  3.2847  3.1978  3.1116  3.0285  2.9498  2.8753  2.8042
  2.7368  2.6765  2.6272  2.5905  2.5513  2.3927  2.2135  2.0411  1.8767  1.7190
  1.5670  1.4212  1.2819  1.1485  1.0206  0.8973  0.7776  0.6615  0.5491  0.4405
  3.5350  3.4559  3.3780  3.2984  3.2164  3.1329  3.0501  2.9704  2.8946  2.8216
  2.7502  2.6818  2.6205  2.5702  2.5296  2.3870  2.2094  2.0366  1.8720  1.7143
  1.5625  1.4165  1.2769  1.1434  1.0156  0.8928  0.7740  0.6590  0.5474  0.4397
  0.3348
  3.5305  3.4521  3.3762  3.3003  3.2229  3.1437  3.0638  2.9850  2.9088  2.8367
  2.7683  2.7022  2.6380  2.5790  2.5263  2.3803  2.2070  2.0341  1.8691  1.7114
  1.5595  1.4135  1.2735  1.1397  1.0118  0.8890  0.7707  0.6563  0.5456  0.4386
  0.3352
  3.5247  3.4460  3.3711  3.2964  3.2214  3.1454  3.0689  2.9929  2.9181  2.8460
  2.7777  2.7134  2.6521  2.5938  2.5392  2.3804  2.2032  2.0305  1.8653  1.7075
  1.5558  1.4094  1.2689  1.1345  1.0060  0.8830  0.7647  0.6507  0.5405  0.4337
  0.3306
  3.5146  3.4391  3.3659  3.2927  3.2190  3.1450  3.0709  2.9977  2.9252  2.8543
  2.7860  2.7209  2.6594  2.6014  2.5470  2.3936  2.2088  2.0317  1.8660  1.7081
  1.5565  1.4101  1.2692  1.1342  1.0051  0.8815  0.7628  0.6488  0.5388  0.4325
  0.3275
  3.4958  3.4259  3.3560  3.2858  3.2142  3.1421  3.0703  2.9992  2.9290  2.8600
  2.7925  2.7271  2.6644  2.6048  2.5485  2.4026  2.2222  2.0384  1.8688  1.7103
  1.5587  1.4122  1.2709  1.1351  1.0052  0.8809  0.7616  0.6471  0.5369  0.4306
  0.3279
  3.4648  3.4005  3.3357  3.2702  3.2030  3.1345  3.0657  2.9972  2.9295  2.8627
  2.7969  2.7322  2.6690  2.6078  2.5437  2.4074  2.2434  2.0506  1.8737
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = F770W
  3.5925  3.5349  3.4859  3.4441  3.4264  3.3972  3.3312  3.2612  3.2048  3.0944
  3.0104  2.9274  2.8474  2.7719  2.6995  2.5259
  3.5220  3.4553  3.3972  3.3479  3.3126  3.2792  3.2334  3.1681  3.0942  3.0185
  2.9432  2.8681  2.7928  2.7186  2.6464  2.4736  2.3100  2.1448  1.9768
  3.4747  3.4006  3.3349  3.2786  3.2316  3.1943  3.1593  3.0987  3.0306  2.9607
  2.8914  2.8225  2.7523  2.6808  2.6095  2.4372  2.2728  2.1039  1.9391  1.7793
  1.6264
  3.4506  3.3708  3.2990  3.2362  3.1834  3.1424  3.1089  3.0530  2.9880  2.9210
  2.8550  2.7906  2.7259  2.6585  2.5888  2.4167  2.2476  2.0776  1.9138  1.7559
  1.6038  1.4584  1.3191
  3.4482  3.3612  3.2823  3.2119  3.1513  3.1024  3.0671  3.0181  2.9561  2.8907
  2.8261  2.7641  2.7040  2.6420  2.5756  2.4039  2.2314  2.0607  1.8970  1.7400
  1.5887  1.4434  1.3042  1.1704  1.0411
  3.4842  3.3861  3.2936  3.2096  3.1356  3.0752  3.0297  2.9869  2.9291  2.8655
  2.8015  2.7401  2.6824  2.6257  2.5646  2.3954  2.2212  2.0498  1.8859  1.7292
