 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F606W
 -0.2461  1.6157  2.7265  1.5290 -1.6479 -5.8780 -4.9309 -3.1421 -2.0294 -1.8502
 -1.6728 -1.5880 -1.9660 -2.4500 -2.6057 -2.2039
 -3.1685 -2.2671 -1.5255 -1.7801 -2.8999 -4.7367 -4.3093 -3.4748 -2.8253 -2.5335
 -2.3076 -2.1920 -2.3032 -2.4752 -2.5054 -2.1651 -1.9455 -1.8183 -1.8173
 -4.3291 -3.9916 -3.5675 -3.3669 -3.3864 -3.7776 -3.6357 -3.3724 -3.0816 -2.8261
 -2.6326 -2.5158 -2.4725 -2.4516 -2.3974 -2.1223 -1.9346 -1.8182 -1.7676 -1.7282
 -1.6470
 -3.7279 -3.5578 -3.3995 -3.2314 -3.1075 -3.0006 -2.9101 -2.8350 -2.7983 -2.7280
 -2.6479 -2.5596 -2.4740 -2.3790 -2.2817 -2.0755 -1.9228 -1.8195 -1.7501 -1.7034
 -1.6697 -1.6442 -1.6237
 -3.4403 -3.3155 -3.1945 -3.0684 -2.9579 -2.8568 -2.7666 -2.6874 -2.6182 -2.5549
 -2.4908 -2.4218 -2.3515 -2.2790 -2.2045 -2.0362 -1.9117 -1.8257 -1.7656 -1.7223
 -1.6902 -1.6655 -1.6457 -1.6307 -1.6209
 -3.1649 -3.0779 -2.9898 -2.8990 -2.8079 -2.7200 -2.6379 -2.5626 -2.4942 -2.4320
 -2.3744 -2.3182 -2.2602 -2.2031 -2.1431 -2.0045 -1.9000 -1.8276 -1.7764 -1.7381
 -1.7089 -1.6860 -1.6675 -1.6526 -1.6409 -1.6332
 -2.9016 -2.8450 -2.7854 -2.7232 -2.6575 -2.5902 -2.5240 -2.4606 -2.4006 -2.3442
 -2.2915 -2.2417 -2.1935 -2.1466 -2.0975 -1.9804 -1.8877 -1.8252 -1.7825 -1.7508
 -1.7258 -1.7057 -1.6892 -1.6753 -1.6638 -1.6548 -1.6491 -1.6508 -1.6623 -1.6801
 -2.6505 -2.6168 -2.5813 -2.5442 -2.5040 -2.4601 -2.4136 -2.3666 -2.3198 -2.2736
 -2.2285 -2.1849 -2.1429 -2.1022 -2.0619 -1.9617 -1.8776 -1.8188 -1.7819 -1.7571
 -1.7381 -1.7224 -1.7091 -1.6978 -1.6878 -1.6793 -1.6719 -1.6691 -1.6745 -1.6899
 -1.7124
 -2.4243 -2.4059 -2.3879 -2.3704 -2.3509 -2.3285 -2.3026 -2.2734 -2.2419 -2.2087
 -2.1738 -2.1382 -2.1025 -2.0672 -2.0320 -1.9457 -1.8686 -1.8115 -1.7757 -1.7555
 -1.7429 -1.7333 -1.7250 -1.7177 -1.7108 -1.7045 -1.6993 -1.6948 -1.6946 -1.7027
 -1.7218
 -2.2203 -2.2162 -2.2128 -2.2100 -2.2061 -2.2003 -2.1916 -2.1793 -2.1632 -2.1432
 -2.1199 -2.0937 -2.0654 -2.0359 -2.0056 -1.9294 -1.8588 -1.8033 -1.7672 -1.7476
 -1.7393 -1.7361 -1.7344 -1.7326 -1.7304 -1.7278 -1.7252 -1.7231 -1.7226 -1.7265
 -1.7352
 -2.0396 -2.0487 -2.0569 -2.0643 -2.0716 -2.0775 -2.0816 -2.0830 -2.0810 -2.0743
 -2.0628 -2.0471 -2.0279 -2.0056 -1.9809 -1.9141 -1.8495 -1.7958 -1.7589 -1.7378
 -1.7300 -1.7308 -1.7352 -1.7400 -1.7439 -1.7466 -1.7484 -1.7497 -1.7510 -1.7536
 -1.7570
 -1.8908 -1.9034 -1.9177 -1.9336 -1.9492 -1.9633 -1.9765 -1.9877 -1.9962 -2.0005
 -2.0001 -1.9953 -1.9859 -1.9722 -1.9544 -1.8988 -1.8397 -1.7882 -1.7508 -1.7285
 -1.7193 -1.7204 -1.7283 -1.7389 -1.7494 -1.7586 -1.7661 -1.7723 -1.7774 -1.7824
 -1.7882
 -1.7738 -1.7802 -1.7952 -1.8179 -1.8389 -1.8577 -1.8780 -1.8961 -1.9118 -1.9239
 -1.9322 -1.9372 -1.9390 -1.9357 -1.9260 -1.8834 -1.8294 -1.7805 -1.7429
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F606W
 -4.0569 -3.7235 -3.5205 -3.4357 -3.4447 -3.7428 -3.5064 -3.2954 -3.1361 -3.0112
 -2.8434 -2.6753 -2.6029 -2.5792 -2.5166 -2.2060
 -3.9879 -3.6582 -3.4323 -3.3012 -3.2492 -3.3685 -3.2345 -3.1050 -2.9921 -2.8902
 -2.7710 -2.6504 -2.5640 -2.4957 -2.4119 -2.1474 -1.9505 -1.8174 -1.7294
 -3.9054 -3.5879 -3.3514 -3.1889 -3.0912 -3.0832 -3.0096 -2.9329 -2.8534 -2.7711
 -2.6863 -2.5991 -2.5097 -2.4181 -2.3246 -2.0986 -1.9310 -1.8157 -1.7379 -1.6850
 -1.6478
 -3.8094 -3.5126 -3.2778 -3.0988 -2.9707 -2.8869 -2.8317 -2.7790 -2.7198 -2.6538
 -2.5894 -2.5214 -2.4399 -2.3465 -2.2547 -2.0596 -1.9158 -1.8161 -1.7476 -1.6997
 -1.6650 -1.6393 -1.6192
 -3.6999 -3.4323 -3.2115 -3.0309 -2.8877 -2.7796 -2.7008 -2.6433 -2.5915 -2.5384
 -2.4803 -2.4173 -2.3547 -2.2808 -2.2022 -2.0304 -1.9049 -1.8186 -1.7585 -1.7152
 -1.6830 -1.6583 -1.6393 -1.6249 -1.6157
 -3.5769 -3.3470 -3.1525 -2.9852 -2.8422 -2.7244 -2.6318 -2.5596 -2.5011 -2.4495
 -2.3971 -2.3400 -2.2843 -2.2256 -2.1601 -2.0085 -1.8955 -1.8199 -1.7682 -1.7300
 -1.7008 -1.6780 -1.6598 -1.6454 -1.6345 -1.6273
 -3.4318 -3.2404 -3.0776 -2.9337 -2.8036 -2.6875 -2.5882 -2.5075 -2.4418 -2.3853
 -2.3326 -2.2803 -2.2272 -2.1785 -2.1234 -1.9905 -1.8865 -1.8177 -1.7736 -1.7418
 -1.7168 -1.6969 -1.6807 -1.6675 -1.6568 -1.6487 -1.6438 -1.6462 -1.6583 -1.6762
 -3.2715 -3.1142 -2.9816 -2.8640 -2.7543 -2.6503 -2.5536 -2.4691 -2.3984 -2.3389
 -2.2861 -2.2356 -2.1854 -2.1388 -2.0912 -1.9740 -1.8777 -1.8120 -1.7727 -1.7475
 -1.7285 -1.7130 -1.7002 -1.6895 -1.6803 -1.6727 -1.6675 -1.6650 -1.6702 -1.6861
 -1.7087
 -2.9962 -2.9438 -2.8694 -2.7753 -2.6873 -2.6013 -2.5159 -2.4345 -2.3620 -2.3002
 -2.2469 -2.1985 -2.1521 -2.1068 -2.0637 -1.9577 -1.8691 -1.8046 -1.7647 -1.7457
 -1.7297 -1.7237 -1.7158 -1.7091 -1.7030 -1.6974 -1.6930 -1.6928 -1.6973 -1.7059
 -1.7182
 -2.9066 -2.8040 -2.7270 -2.6731 -2.6032 -2.5350 -2.4654 -2.3948 -2.3261 -2.2636
 -2.2096 -2.1626 -2.1194 -2.0780 -2.0384 -1.9410 -1.8584 -1.7966 -1.7577 -1.7379
 -1.7297 -1.7267 -1.7252 -1.7239 -1.7224 -1.7205 -1.7187 -1.7174 -1.7177 -1.7212
 -1.7315
 -2.7488 -2.6675 -2.6072 -2.5658 -2.5104 -2.4559 -2.4016 -2.3448 -2.2861 -2.2282
 -2.1746 -2.1280 -2.0870 -2.0494 -2.0136 -1.9258 -1.8483 -1.7887 -1.7493 -1.7280
 -1.7206 -1.7217 -1.7263 -1.7315 -1.7360 -1.7393 -1.7419 -1.7438 -1.7458 -1.7490
 -1.7532
 -2.5720 -2.5343 -2.4935 -2.4500 -2.4124 -2.3769 -2.3388 -2.2822 -2.2358 -2.1872
 -2.1388 -2.0935 -2.0536 -2.0186 -1.9865 -1.9100 -1.8376 -1.7805 -1.7411 -1.7186
 -1.7099 -1.7116 -1.7199 -1.7309 -1.7418 -1.7515 -1.7597 -1.7665 -1.7722 -1.7777
 -1.7841
 -2.3762 -2.4043 -2.3859 -2.3256 -2.3093 -2.2979 -2.2575 -2.2263 -2.1911 -2.1371
 -2.0974 -2.0577 -2.0200 -1.9865 -1.9571 -1.8936 -1.8263 -1.7720 -1.7331
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F606W
 -5.1031 -4.8985 -4.7479 -4.4320 -3.9707 -3.5872 -3.4250 -3.3885 -3.3257 -3.1890
 -3.0242 -2.8514 -2.6992 -2.5746 -2.4540 -2.1825
 -4.6820 -4.3749 -4.1466 -3.8849 -3.5933 -3.3545 -3.2176 -3.1409 -3.0622 -2.9585
 -2.8418 -2.7154 -2.5896 -2.4735 -2.3638 -2.1261 -1.9428 -1.8123 -1.7138
 -4.3684 -3.9961 -3.7151 -3.4839 -3.2958 -3.1479 -3.0324 -2.9385 -2.8551 -2.7743
 -2.6903 -2.5980 -2.4958 -2.3908 -2.2915 -2.0815 -1.9229 -1.8098 -1.7290 -1.6742
 -1.6421
 -4.1623 -3.7621 -3.4534 -3.2290 -3.0782 -2.9674 -2.8694 -2.7813 -2.7044 -2.6364
 -2.5697 -2.4992 -2.4178 -2.3265 -2.2371 -2.0487 -1.9088 -1.8097 -1.7415 -1.6935
 -1.6586 -1.6330 -1.6143
 -4.0637 -3.6729 -3.3615 -3.1202 -2.9405 -2.8130 -2.7286 -2.6693 -2.6101 -2.5448
 -2.4800 -2.4190 -2.3556 -2.2806 -2.2006 -2.0277 -1.9005 -1.8120 -1.7514 -1.7081
 -1.6759 -1.6514 -1.6326 -1.6178 -1.6085
 -3.9947 -3.6273 -3.3292 -3.0904 -2.9020 -2.7575 -2.6507 -2.5733 -2.5173 -2.4706
 -2.4181 -2.3593 -2.3027 -2.2423 -2.1736 -2.0139 -1.8950 -1.8138 -1.7601 -1.7218
 -1.6928 -1.6702 -1.6525 -1.6386 -1.6283 -1.6218
 -3.9131 -3.5796 -3.3053 -3.0805 -2.8959 -2.7451 -2.6252 -2.5327 -2.4617 -2.4046
 -2.3552 -2.3065 -2.2552 -2.2045 -2.1470 -2.0029 -1.8900 -1.8131 -1.7650 -1.7326
 -1.7079 -1.6884 -1.6727 -1.6601 -1.6500 -1.6426 -1.6385 -1.6416 -1.6540 -1.6721
 -3.8042 -3.5096 -3.2654 -3.0626 -2.8914 -2.7451 -2.6206 -2.5173 -2.4348 -2.3684
 -2.3119 -2.2606 -2.2109 -2.1650 -2.1170 -1.9901 -1.8840 -1.8095 -1.7645 -1.7377
 -1.7189 -1.7039 -1.6916 -1.6814 -1.6729 -1.6660 -1.6616 -1.6599 -1.6657 -1.6820
 -1.7047
 -3.6724 -3.4160 -3.2028 -3.0247 -2.8726 -2.7388 -2.6190 -2.5126 -2.4214 -2.3464
 -2.2841 -2.2296 -2.1791 -2.1312 -2.0871 -1.9737 -1.8759 -1.8034 -1.7592 -1.7360
 -1.7231 -1.7141 -1.7067 -1.7004 -1.6950 -1.6902 -1.6866 -1.6849 -1.6864 -1.6944
 -1.7144
 -3.5218 -3.3028 -3.1188 -2.9645 -2.8323 -2.7145 -2.6060 -2.5050 -2.4125 -2.3312
 -2.2626 -2.2047 -2.1533 -2.1054 -2.0614 -1.9552 -1.8647 -1.7955 -1.7509 -1.7285
 -1.7198 -1.7170 -1.7159 -1.7150 -1.7141 -1.7129 -1.7119 -1.7114 -1.7124 -1.7166
 -1.7275
 -3.3679 -3.1842 -3.0253 -2.8909 -2.7763 -2.6744 -2.5795 -2.4887 -2.4017 -2.3202
 -2.2471 -2.1845 -2.1310 -2.0837 -2.0403 -1.9397 -1.8534 -1.7874 -1.7427 -1.7189
 -1.7110 -1.7121 -1.7171 -1.7226 -1.7276 -1.7315 -1.7347 -1.7374 -1.7402 -1.7441
 -1.7489
 -3.2148 -3.0629 -2.9270 -2.8092 -2.7080 -2.6193 -2.5373 -2.4583 -2.3807 -2.3049
