 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F390M
-10.4668-10.3617-10.3213-10.2258-10.0443 -9.8594 -9.7590 -9.7184 -9.6393 -9.4620
 -9.2154 -8.9163 -8.5883 -8.2555 -7.9200 -7.0671 -6.2215 -5.5210 -4.9488
-10.1963 -9.9515 -9.7680 -9.6094 -9.4678 -9.3427 -9.2295 -9.1160 -8.9845 -8.8195
 -8.6090 -8.3474 -8.0422 -7.7234 -7.4122 -6.6591 -5.9352 -5.3214 -4.8426 -4.4855
-10.0493 -9.7103 -9.4257 -9.1982 -9.0303 -8.8942 -8.7563 -8.6073 -8.4495 -8.2820
 -8.0876 -7.8560 -7.5816 -7.2846 -6.9966 -6.3282 -5.7072 -5.1690 -4.7571 -4.4474
 -4.2045
-10.0258 -9.6381 -9.2944 -8.9922 -8.7318 -8.5139 -8.3394 -8.1923 -8.0343 -7.8495
 -7.6512 -7.4421 -7.2065 -6.9391 -6.6732 -6.0744 -5.5375 -5.0638 -4.6922 -4.4130
 -4.1947 -4.0156
-10.0849 -9.6603 -9.2780 -8.9326 -8.6218 -8.3448 -8.1009 -7.8885 -7.7052 -7.5352
 -7.3481 -7.1408 -6.9273 -6.6937 -6.4477 -5.8980 -5.4224 -4.9997 -4.6575 -4.3994
 -4.1994 -4.0359 -3.8971 -3.7762
-10.2180 -9.7629 -9.3470 -8.9673 -8.6213 -8.3060 -8.0199 -7.7621 -7.5306 -7.3224
 -7.1320 -6.9441 -6.7473 -6.5394 -6.3130 -5.7911 -5.3552 -4.9697 -4.6474 -4.4016
 -4.2141 -4.0627 -3.9348 -3.8239 -3.7256 -3.6374 -3.5580 -3.4842 -3.4160 -3.3626
-10.4098 -9.9341 -9.4914 -9.0811 -8.7033 -8.3571 -8.0400 -7.7489 -7.4836 -7.2421
 -7.0221 -6.8196 -6.6280 -6.4412 -6.2406 -5.7425 -5.3261 -4.9659 -4.6565 -4.4155
 -4.2345 -4.0921 -3.9738 -3.8718 -3.7819 -3.7015 -3.6293 -3.5636 -3.5055 -3.4564
 -3.4176
-10.6442-10.1546 -9.6940 -9.2607 -8.8555 -8.4806 -8.1349 -7.8166 -7.5233 -7.2542
 -7.0076 -6.7819 -6.5753 -6.3835 -6.1962 -5.7329 -5.3237 -4.9792 -4.6795 -4.4383
 -4.2578 -4.1206 -4.0102 -3.9168 -3.8354 -3.7629 -3.6980 -3.6396 -3.5875 -3.5432
 -3.5113
-10.8987-10.4026 -9.9298 -9.4823 -9.0574 -8.6579 -8.2863 -7.9423 -7.6246 -7.3311
 -7.0602 -6.8113 -6.5836 -6.3755 -6.1808 -5.7327 -5.3358 -4.9968 -4.7063 -4.4648
 -4.2812 -4.1449 -4.0401 -3.9548 -3.8820 -3.8180 -3.7611 -3.7100 -3.6644 -3.6248
 -3.5935
-11.1657-10.6812-10.1985 -9.7394 -9.3015 -8.8849 -8.4924 -8.1252 -7.7837 -7.4673
 -7.1741 -6.9026 -6.6525 -6.4237 -6.2130 -5.7500 -5.3606 -5.0233 -4.7372 -4.4972
 -4.3090 -4.1690 -4.0654 -3.9858 -3.9211 -3.8657 -3.8173 -3.7742 -3.7360 -3.7026
 -3.6720
-11.4444-10.9585-10.4788-10.0124 -9.5645 -9.1386 -8.7327 -8.3478 -7.9859 -7.6477
 -7.3327 -7.0400 -6.7683 -6.5174 -6.2860 -5.7874 -5.3910 -5.0541 -4.7678 -4.5281
 -4.3366 -4.1918 -4.0852 -4.0072 -3.9484 -3.9014 -3.8621 -3.8277 -3.7976 -3.7714
 -3.7495
-11.7349-11.2345-10.7437-10.2815 -9.8314 -9.4003 -8.9883 -8.5941 -8.2182 -7.8629
 -7.5286 -7.2155 -6.9229 -6.6507 -6.3998 -5.8449 -5.4270 -5.0892 -4.7981
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F390M
 -9.8338 -9.7654 -9.7278 -9.7065 -9.6888 -9.6631 -9.6194 -9.5491 -9.4424 -9.2876
 -9.0768 -8.8087 -8.5012 -8.1884 -7.8872 -7.1409 -6.3895 -5.6880 -5.1286
 -9.4880 -9.3479 -9.2528 -9.1913 -9.1469 -9.1025 -9.0455 -8.9656 -8.8546 -8.7045
 -8.5076 -8.2590 -7.9674 -7.6650 -7.3746 -6.7014 -6.0586 -5.4616 -4.9729 -4.5970
 -9.3151 -9.0863 -8.9195 -8.8023 -8.7022 -8.6178 -8.5370 -8.4445 -8.3298 -8.1866
 -8.0088 -7.7907 -7.5295 -7.2458 -6.9722 -6.3582 -5.8015 -5.2889 -4.8585 -4.5240
 -4.2590
 -9.3063 -9.0007 -8.7592 -8.5728 -8.4244 -8.2972 -8.1776 -8.0547 -7.9223 -7.7770
 -7.6111 -7.4199 -7.1956 -6.9380 -6.6800 -6.1113 -5.6182 -5.1699 -4.7854 -4.4816
 -4.2447 -4.0531
 -9.4404 -9.0883 -8.7820 -8.5288 -8.3186 -8.1382 -7.9767 -7.8250 -7.6755 -7.5193
 -7.3451 -7.1603 -6.9610 -6.7350 -6.4913 -5.9501 -5.4990 -5.0967 -4.7460 -4.4637
 -4.2440 -4.0678 -3.9206 -3.7935
 -9.6739 -9.2683 -8.9120 -8.5976 -8.3199 -8.0754 -7.8599 -7.6690 -7.4990 -7.3469
 -7.1920 -7.0140 -6.8214 -6.6156 -6.3900 -5.8605 -5.4321 -5.0600 -4.7333 -4.4647
 -4.2560 -4.0910 -3.9547 -3.8377 -3.7351 -3.6438 -3.5624 -3.4870 -3.4169 -3.3613
-10.0201 -9.5518 -9.1387 -8.7727 -8.4466 -8.1553 -7.8944 -7.6600 -7.4482 -7.2541
 -7.0755 -6.9079 -6.7375 -6.5541 -6.3492 -5.8280 -5.4057 -5.0512 -4.7404 -4.4800
 -4.2766 -4.1191 -3.9915 -3.8834 -3.7892 -3.7059 -3.6318 -3.5654 -3.5062 -3.4550
 -3.4146
