 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F410M
 -3.9779 -4.0658 -4.1415 -4.1937 -4.2249 -4.2509 -4.2852 -4.3309 -4.3880 -4.4553
 -4.5270 -4.6027 -4.6777 -4.7517 -4.8268 -5.0153 -5.1990 -5.3744 -5.5407
 -3.9592 -4.0473 -4.1292 -4.2000 -4.2608 -4.3135 -4.3611 -4.4073 -4.4558 -4.5081
 -4.5662 -4.6316 -4.7032 -4.7779 -4.8532 -5.0400 -5.2218 -5.3962 -5.5626 -5.7215
 -3.9527 -4.0388 -4.1225 -4.2022 -4.2776 -4.3451 -4.4036 -4.4556 -4.5043 -4.5522
 -4.6037 -4.6615 -4.7276 -4.8001 -4.8745 -5.0595 -5.2397 -5.4133 -5.5797 -5.7383
 -5.8896
 -3.9584 -4.0403 -4.1214 -4.2003 -4.2753 -4.3457 -4.4127 -4.4758 -4.5335 -4.5876
 -4.6395 -4.6924 -4.7509 -4.8183 -4.8907 -5.0738 -5.2527 -5.4257 -5.5920 -5.7505
 -5.9015 -6.0458
 -3.9800 -4.0547 -4.1304 -4.2059 -4.2799 -4.3509 -4.4179 -4.4812 -4.5433 -4.6045
 -4.6639 -4.7213 -4.7770 -4.8373 -4.9050 -5.0842 -5.2616 -5.4341 -5.6007 -5.7594
 -5.9104 -6.0544 -6.1922 -6.3246
 -4.0218 -4.0864 -4.1535 -4.2224 -4.2921 -4.3613 -4.4287 -4.4932 -4.5549 -4.6156
 -4.6769 -4.7389 -4.7994 -4.8585 -4.9216 -5.0928 -5.2675 -5.4388 -5.6058 -5.7654
 -5.9168 -6.0609 -6.1985 -6.3305 -6.4574 -6.5799 -6.6988 -6.8143 -6.9265 -7.0361
 -4.0852 -4.1387 -4.1948 -4.2540 -4.3160 -4.3800 -4.4448 -4.5088 -4.5713 -4.6319
 -4.6919 -4.7528 -4.8149 -4.8757 -4.9378 -5.1022 -5.2720 -5.4408 -5.6072 -5.7683
 -5.9209 -6.0656 -6.2033 -6.3351 -6.4616 -6.5834 -6.7013 -6.8154 -6.9263 -7.0344
 -7.1403
 -4.1654 -4.2109 -4.2562 -4.3039 -4.3557 -4.4114 -4.4700 -4.5303 -4.5911 -4.6515
 -4.7110 -4.7704 -4.8305 -4.8913 -4.9519 -5.1121 -5.2768 -5.4417 -5.6058 -5.7674
 -5.9222 -6.0683 -6.2067 -6.3387 -6.4651 -6.5865 -6.7038 -6.8171 -6.9269 -7.0336
 -7.1378
 -4.2538 -4.2968 -4.3358 -4.3735 -4.4142 -4.4594 -4.5092 -4.5627 -4.6189 -4.6766
 -4.7347 -4.7929 -4.8513 -4.9103 -4.9690 -5.1236 -5.2838 -5.4451 -5.6058 -5.7660
 -5.9223 -6.0710 -6.2111 -6.3440 -6.4708 -6.5922 -6.7092 -6.8221 -6.9313 -7.0371
 -7.1401
 -4.3407 -4.3858 -4.4241 -4.4571 -4.4888 -4.5237 -4.5631 -4.6075 -4.6562 -4.7082
 -4.7625 -4.8181 -4.8744 -4.9313 -4.9883 -5.1356 -5.2896 -5.4466 -5.6038 -5.7605
 -5.9160 -6.0666 -6.2093 -6.3440 -6.4718 -6.5938 -6.7108 -6.8234 -6.9321 -7.0373
 -7.1415
 -4.4240 -4.4729 -4.5135 -4.5478 -4.5770 -4.6040 -4.6340 -4.6684 -4.7077 -4.7516
 -4.7993 -4.8501 -4.9028 -4.9567 -5.0114 -5.1517 -5.2984 -5.4498 -5.6030 -5.7562
 -5.9088 -6.0590 -6.2038 -6.3413 -6.4711 -6.5943 -6.7121 -6.8250 -6.9336 -7.0384
 -7.1400
 -4.5037 -4.5581 -4.6006 -4.6392 -4.6699 -4.6956 -4.7198 -4.7456 -4.7755 -4.8099
 -4.8489 -4.8921 -4.9389 -4.9882 -5.0383 -5.1719 -5.3102 -5.4547 -5.6034
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F410M
 -3.9434 -4.0050 -4.0619 -4.1162 -4.1710 -4.2279 -4.2878 -4.3508 -4.4146 -4.4790
 -4.5447 -4.6125 -4.6828 -4.7554 -4.8325 -5.0159 -5.1970 -5.3723 -5.5396
 -3.9743 -4.0483 -4.1140 -4.1738 -4.2302 -4.2857 -4.3423 -4.4000 -4.4584 -4.5175
 -4.5786 -4.6434 -4.7126 -4.7854 -4.8593 -5.0428 -5.2218 -5.3949 -5.5609 -5.7195
 -3.9661 -4.0501 -4.1271 -4.2061 -4.2711 -4.3301 -4.3859 -4.4409 -4.4956 -4.5506
 -4.6071 -4.6675 -4.7338 -4.8057 -4.8797 -5.0633 -5.2411 -5.4127 -5.5777 -5.7359
 -5.8871
 -3.9472 -4.0353 -4.1199 -4.2011 -4.2777 -4.3487 -4.4132 -4.4715 -4.5269 -4.5808
 -4.6347 -4.6906 -4.7517 -4.8204 -4.8937 -5.0774 -5.2549 -5.4257 -5.5900 -5.7479
 -5.8987 -6.0430
 -3.9437 -4.0283 -4.1121 -4.1930 -4.2703 -4.3440 -4.4140 -4.4802 -4.5428 -4.6018
 -4.6581 -4.7135 -4.7707 -4.8334 -4.9039 -5.0867 -5.2642 -5.4347 -5.5988 -5.7565
 -5.9073 -6.0513 -6.1892 -6.3218
 -3.9533 -4.0326 -4.1124 -4.1918 -4.2696 -4.3443 -4.4147 -4.4806 -4.5440 -4.6073
 -4.6700 -4.7309 -4.7894 -4.8488 -4.9137 -5.0927 -5.2699 -5.4403 -5.6044 -5.7623
 -5.9134 -6.0575 -6.1952 -6.3273 -6.4545 -6.5773 -6.6966 -6.8123 -6.9246 -7.0340
 -3.9804 -4.0515 -4.1247 -4.1990 -4.2734 -4.3468 -4.4182 -4.4861 -4.5506 -4.6128
 -4.6748 -4.7383 -4.8019 -4.8634 -4.9259 -5.0972 -5.2730 -5.4429 -5.6069 -5.7655
 -5.9173 -6.0619 -6.1997 -6.3316 -6.4584 -6.5805 -6.6987 -6.8133 -6.9244 -7.0324
 -7.1382
 -4.0288 -4.0898 -4.1537 -4.2200 -4.2880 -4.3569 -4.4258 -4.4936 -4.5595 -4.6230
 -4.6847 -4.7464 -4.8095 -4.8731 -4.9362 -5.1026 -5.2746 -5.4434 -5.6069 -5.7656
 -5.9187 -6.0644 -6.2028 -6.3349 -6.4615 -6.5832 -6.7008 -6.8145 -6.9247 -7.0316
 -7.1357
 -4.0987 -4.1492 -4.2030 -4.2595 -4.3187 -4.3801 -4.4435 -4.5079 -4.5725 -4.6363
 -4.6987 -4.7602 -4.8216 -4.8841 -4.9466 -5.1103 -5.2783 -5.4451 -5.6074 -5.7656
 -5.9196 -6.0672 -6.2071 -6.3400 -6.4669 -6.5886 -6.7059 -6.8191 -6.9287 -7.0349
 -7.1381
 -4.1804 -4.2253 -4.2704 -4.3170 -4.3662 -4.4184 -4.4734 -4.5312 -4.5912 -4.6524
 -4.7139 -4.7750 -4.8357 -4.8965 -4.9576 -5.1159 -5.2802 -5.4439 -5.6043 -5.7609
 -5.9144 -6.0634 -6.2054 -6.3400 -6.4678 -6.5899 -6.7072 -6.8201 -6.9292 -7.0348
 -7.1394
 -4.2635 -4.3104 -4.3515 -4.3909 -4.4314 -4.4740 -4.5198 -4.5688 -4.6214 -4.6771
 -4.7349 -4.7939 -4.8533 -4.9127 -4.9722 -5.1244 -5.2833 -5.4437 -5.6018 -5.7562
 -5.9079 -6.0566 -6.2004 -6.3373 -6.4670 -6.5903 -6.7083 -6.8214 -6.9304 -7.0356
 -7.1375
 -4.3460 -4.3952 -4.4380 -4.4754 -4.5103 -4.5455 -4.5828 -4.6228 -4.6666 -4.7143
 -4.7656 -4.8199 -4.8760 -4.9332 -4.9904 -5.1358 -5.2876 -5.4445 -5.5999
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F410M
 -3.9033 -3.9631 -4.0207 -4.0780 -4.1388 -4.2042 -4.2743 -4.3482 -4.4217 -4.4938
 -4.5637 -4.6314 -4.6980 -4.7660 -4.8362 -5.0151 -5.1930 -5.3669 -5.5343
 -3.9475 -4.0124 -4.0730 -4.1313 -4.1898 -4.2514 -4.3175 -4.3865 -4.4557 -4.5242
 -4.5915 -4.6580 -4.7250 -4.7942 -4.8656 -5.0456 -5.2217 -5.3928 -5.5579 -5.7161
 -3.9703 -4.0437 -4.1097 -4.1709 -4.2299 -4.2891 -4.3512 -4.4161 -4.4817 -4.5470
 -4.6118 -4.6766 -4.7429 -4.8124 -4.8846 -5.0659 -5.2420 -5.4117 -5.5752 -5.7325
 -5.8833
 -3.9592 -4.0419 -4.1241 -4.1961 -4.2605 -4.3209 -4.3809 -4.4425 -4.5052 -4.5677
 -4.6298 -4.6923 -4.7566 -4.8249 -4.8970 -5.0793 -5.2559 -5.4252 -5.5878 -5.7443
 -5.8947 -6.0389
 -3.9374 -4.0250 -4.1091 -4.1893 -4.2651 -4.3361 -4.4022 -4.4646 -4.5260 -4.5871
 -4.6477 -4.7082 -4.7698 -4.8350 -4.9055 -5.0878 -5.2650 -5.4345 -5.5967 -5.7528
 -5.9028 -6.0468 -6.1847 -6.3175
 -3.9297 -4.0149 -4.0989 -4.1806 -4.2587 -4.3321 -4.4023 -4.4706 -4.5370 -4.6010
 -4.6627 -4.7233 -4.7838 -4.8457 -4.9125 -5.0931 -5.2706 -5.4404 -5.6027 -5.7586
 -5.9086 -6.0525 -6.1903 -6.3226 -6.4501 -6.5733 -6.6931 -6.8094 -6.9220 -7.0310
 -3.9316 -4.0133 -4.0947 -4.1754 -4.2545 -4.3307 -4.4033 -4.4718 -4.5376 -4.6028
 -4.6682 -4.7328 -4.7957 -4.8578 -4.9210 -5.0963 -5.2736 -5.4437 -5.6063 -5.7623
 -5.9124 -6.0565 -6.1943 -6.3265 -6.4535 -6.5760 -6.6947 -6.8098 -6.9215 -7.0295
 -7.1348
 -3.9458 -4.0219 -4.0990 -4.1764 -4.2537 -4.3298 -4.4039 -4.4749 -4.5425 -4.6074
 -4.6711 -4.7354 -4.8007 -4.8657 -4.9301 -5.0988 -5.2748 -5.4448 -5.6076 -5.7637
 -5.9137 -6.0588 -6.1971 -6.3293 -6.4562 -6.5783 -6.6963 -6.8106 -6.9213 -7.0286
 -7.1326
 -3.9802 -4.0464 -4.1162 -4.1883 -4.2613 -4.3346 -4.4074 -4.4787 -4.5480 -4.6148
 -4.6794 -4.7429 -4.8067 -4.8714 -4.9367 -5.1042 -5.2769 -5.4467 -5.6094 -5.7656
 -5.9164 -6.0618 -6.2010 -6.3340 -6.4611 -6.5832 -6.7009 -6.8146 -6.9248 -7.0315
 -7.1350
 -4.0333 -4.0901 -4.1497 -4.2137 -4.2800 -4.3477 -4.4163 -4.4850 -4.5534 -4.6207
 -4.6864 -4.7506 -4.8140 -4.8774 -4.9414 -5.1064 -5.2760 -5.4445 -5.6068 -5.7625
 -5.9131 -6.0591 -6.1996 -6.3337 -6.4617 -6.5841 -6.7018 -6.8151 -6.9247 -7.0309
 -7.1360
 -4.1015 -4.1511 -4.2030 -4.2574 -4.3151 -4.3751 -4.4370 -4.5003 -4.5649 -4.6300
 -4.6949 -4.7594 -4.8229 -4.8859 -4.9489 -5.1092 -5.2755 -5.4415 -5.6033 -5.7584
 -5.9082 -6.0541 -6.1955 -6.3313 -6.4607 -6.5841 -6.7024 -6.8160 -6.9254 -7.0312
 -7.1336
 -4.1814 -4.2268 -4.2725 -4.3189 -4.3679 -4.4193 -4.4730 -4.5288 -4.5869 -4.6471
 -4.7087 -4.7712 -4.8339 -4.8964 -4.9592 -5.1126 -5.2754 -5.4377 -5.5989
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = F410M
 -3.8573 -3.9181 -3.9791 -4.0420 -4.1095 -4.1820 -4.2594 -4.3405 -4.4214 -4.5001
 -4.5752 -4.6463 -4.7139 -4.7798 -4.8460 -5.0170 -5.1905 -5.3615 -5.5278
 -3.9064 -3.9693 -4.0302 -4.0910 -4.1538 -4.2206 -4.2927 -4.3692 -4.4472 -4.5244
 -4.5991 -4.6705 -4.7386 -4.8055 -4.8733 -5.0474 -5.2208 -5.3898 -5.5534 -5.7110
 -3.9406 -4.0066 -4.0688 -4.1286 -4.1882 -4.2501 -4.3168 -4.3888 -4.4635 -4.5386
 -4.6126 -4.6843 -4.7533 -4.8213 -4.8903 -5.0668 -5.2413 -5.4098 -5.5719 -5.7279
 -5.8781
 -3.9603 -4.0328 -4.0986 -4.1599 -4.2187 -4.2774 -4.3390 -4.4060 -4.4769 -4.5493
 -4.6217 -4.6930 -4.7626 -4.8315 -4.9011 -5.0793 -5.2548 -5.4234 -5.5849 -5.7400
 -5.8893 -6.0331
 -3.9470 -4.0338 -4.1126 -4.1825 -4.2450 -4.3038 -4.3625 -4.4246 -4.4912 -4.5603
 -4.6302 -4.7001 -4.7694 -4.8384 -4.9082 -5.0872 -5.2634 -5.4324 -5.5940 -5.7486
 -5.8973 -6.0406 -6.1785 -6.3114
 -3.9270 -4.0143 -4.0981 -4.1768 -4.2501 -4.3186 -4.3823 -4.4439 -4.5074 -4.5732
 -4.6404 -4.7082 -4.7760 -4.8441 -4.9134 -5.0920 -5.2688 -5.4382 -5.6000 -5.7545
 -5.9029 -6.0458 -6.1834 -6.3159 -6.4437 -6.5675 -6.6878 -6.8049 -6.9183 -7.0275
 -3.9182 -4.0034 -4.0867 -4.1672 -4.2438 -4.3159 -4.3842 -4.4506 -4.5173 -4.5846
 -4.6514 -4.7178 -4.7841 -4.8505 -4.9182 -5.0949 -5.2718 -5.4416 -5.6037 -5.7584
 -5.9066 -6.0494 -6.1868 -6.3190 -6.4464 -6.5694 -6.6887 -6.8046 -6.9171 -7.0259
 -7.1309
 -3.9169 -3.9997 -4.0813 -4.1615 -4.2396 -4.3148 -4.3865 -4.4549 -4.5214 -4.5878
 -4.6554 -4.7236 -4.7914 -4.8582 -4.9245 -5.0967 -5.2732 -5.4433 -5.6056 -5.7605
 -5.9088 -6.0515 -6.1890 -6.3212 -6.4484 -6.5710 -6.6897 -6.8046 -6.9160 -7.0243
 -7.1309
 -3.9231 -4.0031 -4.0821 -4.1605 -4.2380 -4.3143 -4.3885 -4.4601 -4.5290 -4.5959
 -4.6619 -4.7281 -4.7952 -4.8630 -4.9309 -5.1007 -5.2754 -5.4457 -5.6084 -5.7636
 -5.9121 -6.0550 -6.1927 -6.3253 -6.4527 -6.5752 -6.6935 -6.8079 -6.9188 -7.0265
 -7.1306
 -3.9408 -4.0151 -4.0894 -4.1643 -4.2395 -4.3145 -4.3888 -4.4616 -4.5326 -4.6014
 -4.6682 -4.7340 -4.7994 -4.8654 -4.9322 -5.1021 -5.2740 -5.4440 -5.6068 -5.7621
 -5.9107 -6.0537 -6.1918 -6.3249 -6.4527 -6.5755 -6.6937 -6.8077 -6.9180 -7.0250
 -7.1287
 -3.9745 -4.0412 -4.1092 -4.1783 -4.2488 -4.3204 -4.3925 -4.4643 -4.5354 -4.6051
 -4.6733 -4.7399 -4.8054 -4.8704 -4.9356 -5.1018 -5.2719 -5.4412 -5.6041 -5.7593
 -5.9079 -6.0510 -6.1893 -6.3230 -6.4517 -6.5752 -6.6938 -6.8079 -6.9179 -7.0245
 -7.1276
 -4.0273 -4.0860 -4.1456 -4.2074 -4.2709 -4.3367 -4.4042 -4.4726 -4.5414 -4.6100
 -4.6780 -4.7450 -4.8110 -4.8762 -4.9411 -5.0998 -5.2691 -5.4373 -5.6003
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = F410M
 -3.8343 -3.8961 -3.9592 -4.0255 -4.0974 -4.1742 -4.2546 -4.3373 -4.4207 -4.5012
 -4.5781 -4.6510 -4.7202 -4.7866 -4.8518 -5.0183 -5.1889 -5.3581 -5.5236
 -3.8845 -3.9471 -4.0091 -4.0720 -4.1378 -4.2075 -4.2825 -4.3621 -4.4434 -4.5237
 -4.6010 -4.6747 -4.7444 -4.8115 -4.8779 -5.0481 -5.2198 -5.3878 -5.5506 -5.7077
