 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5398 -3.6141 -3.6754 -3.7056 -3.7050 -3.6861 -3.6586 -3.6290 -3.6108 -3.6157
 -3.6323 -3.6690 -3.7248 -3.7833 -3.8501 -4.0260 -4.2011 -4.3731 -4.5379
 -3.4827 -3.5499 -3.6147 -3.6695 -3.7112 -3.7379 -3.7490 -3.7467 -3.7358 -3.7210
 -3.7095 -3.7129 -3.7447 -3.8020 -3.8697 -4.0459 -4.2199 -4.3906 -4.5549 -4.7126
 -3.4475 -3.5078 -3.5709 -3.6349 -3.6959 -3.7468 -3.7830 -3.8033 -3.8073 -3.7960
 -3.7791 -3.7664 -3.7773 -3.8239 -3.8882 -4.0624 -4.2352 -4.4047 -4.5686 -4.7254
 -4.8755
 -3.4342 -3.4878 -3.5440 -3.6018 -3.6591 -3.7128 -3.7606 -3.7988 -3.8253 -3.8407
 -3.8411 -3.8295 -3.8226 -3.8490 -3.9056 -4.0755 -4.2470 -4.4154 -4.5789 -4.7353
 -4.8847 -5.0280
 -3.4412 -3.4873 -3.5364 -3.5873 -3.6392 -3.6900 -3.7371 -3.7776 -3.8114 -3.8391
 -3.8618 -3.8763 -3.8755 -3.8845 -3.9264 -4.0869 -4.2564 -4.4231 -4.5862 -4.7427
 -4.8918 -5.0345 -5.1714 -5.3035
 -3.4693 -3.5066 -3.5471 -3.5902 -3.6354 -3.6816 -3.7272 -3.7693 -3.8057 -3.8366
 -3.8647 -3.8922 -3.9131 -3.9244 -3.9560 -4.0989 -4.2644 -4.4288 -4.5908 -4.7476
 -4.8971 -5.0396 -5.1760 -5.3073 -5.4338 -5.5564 -5.6757 -5.7918 -5.9047 -6.0144
 -3.5199 -3.5474 -3.5779 -3.6115 -3.6482 -3.6877 -3.7290 -3.7703 -3.8094 -3.8442
 -3.8752 -3.9053 -3.9370 -3.9585 -3.9873 -4.1156 -4.2729 -4.4338 -4.5933 -4.7499
 -4.9003 -5.0434 -5.1798 -5.3105 -5.4363 -5.5578 -5.6756 -5.7900 -5.9014 -6.0101
 -6.1161
 -3.5910 -3.6107 -3.6312 -3.6538 -3.6802 -3.7107 -3.7450 -3.7819 -3.8199 -3.8570
 -3.8915 -3.9241 -3.9572 -3.9890 -4.0168 -4.1372 -4.2842 -4.4395 -4.5953 -4.7500
 -4.9009 -5.0452 -5.1823 -5.3132 -5.4387 -5.5595 -5.6763 -5.7895 -5.8994 -6.0065
 -6.1113
 -3.6762 -3.6922 -3.7064 -3.7192 -3.7346 -3.7541 -3.7789 -3.8084 -3.8417 -3.8771
 -3.9127 -3.9475 -3.9819 -4.0164 -4.0469 -4.1605 -4.2997 -4.4490 -4.6002 -4.7516
 -4.9015 -5.0470 -5.1857 -5.3176 -5.4435 -5.5642 -5.6806 -5.7931 -5.9021 -6.0079
 -6.1112
 -3.7668 -3.7836 -3.7960 -3.8037 -3.8101 -3.8195 -3.8332 -3.8529 -3.8781 -3.9079
 -3.9408 -3.9750 -4.0097 -4.0446 -4.0784 -4.1832 -4.3143 -4.4573 -4.6041 -4.7514
 -4.8983 -5.0431 -5.1830 -5.3165 -5.4435 -5.5648 -5.6812 -5.7934 -5.9017 -6.0066
 -6.1106
 -3.8608 -3.8796 -3.8926 -3.9006 -3.9044 -3.9059 -3.9102 -3.9192 -3.9342 -3.9552
 -3.9814 -4.0115 -4.0439 -4.0776 -4.1118 -4.2092 -4.3312 -4.4669 -4.6090 -4.7526
 -4.8959 -5.0383 -5.1779 -5.3127 -5.4414 -5.5639 -5.6812 -5.7936 -5.9019 -6.0065
 -6.1078
 -3.9583 -3.9802 -3.9920 -4.0037 -4.0079 -4.0079 -4.0067 -4.0070 -4.0121 -4.0228
 -4.0395 -4.0618 -4.0886 -4.1186 -4.1471 -4.2385 -4.3504 -4.4778 -4.6149
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5212 -3.5541 -3.5791 -3.5963 -3.6063 -3.6122 -3.6169 -3.6226 -3.6292 -3.6359
 -3.6486 -3.6766 -3.7248 -3.7874 -3.8594 -4.0321 -4.2027 -4.3710 -4.5360
 -3.5312 -3.5797 -3.6188 -3.6492 -3.6712 -3.6858 -3.6950 -3.7018 -3.7054 -3.7051
 -3.7056 -3.7177 -3.7536 -3.8116 -3.8789 -4.0527 -4.2228 -4.3893 -4.5528 -4.7103
 -3.4928 -3.5506 -3.6052 -3.6671 -3.7093 -3.7396 -3.7587 -3.7698 -3.7751 -3.7736
 -3.7675 -3.7652 -3.7828 -3.8310 -3.8954 -4.0686 -4.2386 -4.4040 -4.5663 -4.7228
 -4.8730
 -3.4471 -3.5061 -3.5682 -3.6320 -3.6928 -3.7456 -3.7866 -3.8138 -3.8293 -3.8345
