 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = BX   
 -6.1783 -5.6972 -5.2829 -4.9326 -4.6392 -4.3954 -4.1926 -4.0215 -3.8733 -3.7425
 -3.6196 -3.4868 -3.3397 -3.1893 -3.0387 -2.6707 -2.3824 -2.1621 -1.9855 -1.8386
 -1.7156 -1.6125 -1.5237 -1.4441 -1.3710 -1.3032 -1.2407 -1.1830 -1.1294 -1.0827
 -1.0561
 -6.3440 -5.8316 -5.3882 -5.0116 -4.6952 -4.4296 -4.2055 -4.0146 -3.8495 -3.7026
 -3.5676 -3.4407 -3.3160 -3.1824 -3.0380 -2.6732 -2.3795 -2.1586 -1.9853 -1.8438
 -1.7275 -1.6302 -1.5485 -1.4763 -1.4102 -1.3484 -1.2909 -1.2367 -1.1872 -1.1440
 -1.1083
 -6.5154 -5.9926 -5.5262 -5.1276 -4.7891 -4.5026 -4.2585 -4.0482 -3.8646 -3.7018
 -3.5537 -3.4155 -3.2839 -3.1575 -3.0306 -2.6867 -2.3835 -2.1581 -1.9857 -1.8475
 -1.7345 -1.6427 -1.5673 -1.5026 -1.4440 -1.3893 -1.3380 -1.2898 -1.2449 -1.2041
 -1.1686
 -6.6628 -6.1488 -5.6829 -5.2727 -4.9173 -4.6117 -4.3482 -4.1189 -3.9169 -3.7367
 -3.5736 -3.4235 -3.2825 -3.1485 -3.0205 -2.7044 -2.4039 -2.1669 -1.9913 -1.8536
 -1.7424 -1.6531 -1.5818 -1.5234 -1.4723 -1.4254 -1.3815 -1.3398 -1.3004 -1.2638
 -1.2301
 -6.7634 -6.2744 -5.8255 -5.4166 -5.0562 -4.7391 -4.4605 -4.2142 -3.9948 -3.7978
 -3.6192 -3.4555 -3.3036 -3.1612 -3.0265 -2.7140 -2.4279 -2.1848 -2.0004 -1.8605
 -1.7496 -1.6609 -1.5914 -1.5371 -1.4925 -1.4533 -1.4174 -1.3832 -1.3506 -1.3197
 -1.2911
 -6.7984 -6.3486 -5.9284 -5.5378 -5.1840 -4.8661 -4.5807 -4.3233 -4.0900 -3.8781
 -3.6848 -3.5077 -3.3443 -3.1922 -3.0486 -2.7155 -2.4555 -2.2118 -2.0130
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = BX   
 -7.4451 -7.2936 -7.1383 -6.9682 -6.7792 -6.5233 -6.1496 -5.6584 -5.1878 -4.8000
 -4.4827 -4.2104 -3.9690 -3.7519 -3.5555 -3.1392 -2.7957 -2.4842 -2.2011
 -6.9394 -6.7680 -6.5973 -6.4194 -6.2212 -5.9825 -5.6686 -5.2668 -4.8797 -4.5457
 -4.2600 -4.0069 -3.7758 -3.5646 -3.3729 -2.9709 -2.6470 -2.3702 -2.1249 -1.9068
 -6.5397 -6.3448 -6.1556 -5.9674 -5.7720 -5.5561 -5.2954 -4.9703 -4.6459 -4.3549
 -4.0984 -3.8658 -3.6478 -3.4430 -3.2543 -2.8596 -2.5500 -2.2936 -2.0719 -1.8758
 -1.7047
 -6.2630 -6.0330 -5.8180 -5.6126 -5.4120 -5.2091 -4.9903 -4.7289 -4.4564 -4.2028
 -3.9737 -3.7629 -3.5615 -3.3663 -3.1812 -2.7893 -2.4870 -2.2432 -2.0371 -1.8575
 -1.7004 -1.5652
 -6.1281 -5.8361 -5.5848 -5.3565 -5.1420 -4.9380 -4.7384 -4.5253 -4.2966 -4.0757
 -3.8715 -3.6817 -3.4990 -3.3176 -3.1390 -2.7480 -2.4480 -2.2117 -2.0160 -1.8484
 -1.7030 -1.5774 -1.4687 -1.3725
 -6.1332 -5.7575 -5.4344 -5.1608 -4.9290 -4.7282 -4.5426 -4.3592 -4.1653 -3.9709
 -3.7865 -3.6139 -3.4486 -3.2838 -3.1160 -2.7275 -2.4259 -2.1931 -2.0043 -1.8455
 -1.7096 -1.5926 -1.4916 -1.4023 -1.3218 -1.2483 -1.1811 -1.1173 -1.0602 -1.0237
 -6.2241 -5.7919 -5.4110 -5.0821 -4.8034 -4.5677 -4.3677 -4.1977 -4.0437 -3.8893
 -3.7281 -3.5663 -3.4094 -3.2565 -3.1031 -2.7223 -2.4162 -2.1835 -1.9990 -1.8464
 -1.7180 -1.6086 -1.5148 -1.4325 -1.3583 -1.2903 -1.2282 -1.1709 -1.1174 -1.0709
 -1.0433
 -6.3911 -5.9057 -5.4773 -5.1054 -4.7869 -4.5182 -4.2922 -4.1009 -3.9355 -3.7894
 -3.6573 -3.5286 -3.3909 -3.2443 -3.0962 -2.7290 -2.4167 -2.1807 -1.9978 -1.8493
 -1.7263 -1.6234 -1.5363 -1.4609 -1.3935 -1.3316 -1.2748 -1.2223 -1.1743 -1.1306
 -1.0952
 -6.6446 -6.0927 -5.6147 -5.2001 -4.8452 -4.5447 -4.2918 -4.0787 -3.8973 -3.7398
 -3.5991 -3.4705 -3.3492 -3.2274 -3.0955 -2.7412 -2.4235 -2.1814 -1.9974 -1.8515
 -1.7324 -1.6342 -1.5530 -1.4844 -1.4241 -1.3693 -1.3187 -1.2715 -1.2281 -1.1888
 -1.1542
 -6.9454 -6.3577 -5.8292 -5.3692 -4.9747 -4.6402 -4.3582 -4.1200 -3.9172 -3.7427
 -3.5894 -3.4510 -3.3223 -3.1999 -3.0802 -2.7628 -2.4437 -2.1917 -2.0031 -1.8569
 -1.7396 -1.6443 -1.5671 -1.5040 -1.4505 -1.4029 -1.3594 -1.3187 -1.2808 -1.2461
 -1.2147
 -7.2344 -6.6341 -6.0865 -5.5911 -5.1596 -4.7905 -4.4774 -4.2117 -3.9845 -3.7886
 -3.6170 -3.4642 -3.3249 -3.1947 -3.0704 -2.7728 -2.4732 -2.2102 -2.0130 -1.8637
 -1.7463 -1.6523 -1.5773 -1.5179 -1.4700 -1.4294 -1.3933 -1.3599 -1.3287 -1.2995
 -1.2728
 -7.4420 -6.8735 -6.3293 -5.8276 -5.3748 -4.9794 -4.6387 -4.3457 -4.0932 -3.8738
 -3.6811 -3.5098 -3.3554 -3.2138 -3.0661 -2.7712 -2.5120 -2.2369 -2.0271
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = BX   
 -7.6547 -7.5387 -7.4175 -7.2786 -7.0786 -6.7909 -6.3987 -5.8886 -5.3045 -4.8350
 -4.4774 -4.1900 -3.9455 -3.7302 -3.5367 -3.1276 -2.7893 -2.4920 -2.2210
 -7.1336 -7.0014 -6.8683 -6.7241 -6.5517 -6.3230 -5.9909 -5.5150 -5.0281 -4.6153
 -4.2850 -4.0126 -3.7767 -3.5660 -3.3756 -2.9759 -2.6548 -2.3825 -2.1423 -1.9274
 -6.7048 -6.5530 -6.4042 -6.2519 -6.0842 -5.8810 -5.6084 -5.2276 -4.8209 -4.4561
 -4.1508 -3.8930 -3.6660 -3.4602 -3.2721 -2.8764 -2.5650 -2.3085 -2.0879 -1.8932
 -1.7209
 -6.3809 -6.2019 -6.0309 -5.8634 -5.6925 -5.5060 -5.2830 -4.9842 -4.6472 -4.3282
 -4.0495 -3.8082 -3.5925 -3.3935 -3.2083 -2.8134 -2.5065 -2.2596 -2.0519 -1.8718
 -1.7132 -1.5747
 -6.1921 -5.9631 -5.7577 -5.5660 -5.3808 -5.1955 -5.0000 -4.7664 -4.4910 -4.2160
 -3.9653 -3.7426 -3.5407 -3.3514 -3.1712 -2.7765 -2.4699 -2.2286 -2.0295 -1.8598
 -1.7123 -1.5835 -1.4715 -1.3732
 -6.1498 -5.8361 -5.5741 -5.3505 -5.1479 -4.9545 -4.7649 -4.5693 -4.3461 -4.1119
 -3.8893 -3.6861 -3.4995 -3.3228 -3.1510 -2.7586 -2.4492 -2.2099 -2.0167 -1.8545
 -1.7158 -1.5956 -1.4913 -1.3997 -1.3178 -1.2441 -1.1760 -1.1116 -1.0552 -1.0192
 -6.2177 -5.8302 -5.4918 -5.2034 -4.9577 -4.7454 -4.5585 -4.3871 -4.2098 -4.0164
 -3.8210 -3.6358 -3.4634 -3.3000 -3.1397 -2.7548 -2.4405 -2.2003 -2.0104 -1.8537
 -1.7216 -1.6088 -1.5116 -1.4269 -1.3514 -1.2829 -1.2208 -1.1636 -1.1101 -1.0645
 -1.0374
 -6.3596 -5.9156 -5.5208 -5.1755 -4.8792 -4.6263 -4.4090 -4.2207 -4.0544 -3.8991
 -3.7481 -3.5943 -3.4373 -3.2827 -3.1321 -2.7622 -2.4424 -2.1978 -2.0087 -1.8555
 -1.7283 -1.6214 -1.5307 -1.4527 -1.3839 -1.3217 -1.2651 -1.2130 -1.1648 -1.1222
 -1.0867
 -6.5818 -6.0784 -5.6305 -5.2371 -4.8961 -4.6044 -4.3566 -4.1456 -3.9635 -3.8025
 -3.6570 -3.5244 -3.3981 -3.2679 -3.1289 -2.7740 -2.4506 -2.1995 -2.0083 -1.8571
 -1.7334 -1.6311 -1.5460 -1.4743 -1.4123 -1.3569 -1.3065 -1.2600 -1.2173 -1.1788
 -1.1451
 -6.9061 -6.3376 -5.8304 -5.3856 -4.9998 -4.6692 -4.3882 -4.1501 -3.9476 -3.7732
 -3.6196 -3.4814 -3.3542 -3.2341 -3.1155 -2.7939 -2.4716 -2.2112 -2.0148 -1.8625
 -1.7404 -1.6408 -1.5596 -1.4930 -1.4373 -1.3888 -1.3453 -1.3051 -1.2680 -1.2344
 -1.2040
 -7.2670 -6.6609 -6.1073 -5.6100 -5.1773 -4.8049 -4.4878 -4.2189 -3.9905 -3.7952
 -3.6260 -3.4767 -3.3415 -3.2158 -3.0963 -2.8051 -2.5015 -2.2310 -2.0259 -1.8698
 -1.7473 -1.6489 -1.5700 -1.5070 -1.4564 -1.4142 -1.3778 -1.3447 -1.3141 -1.2860
 -1.2634
 -7.6645 -6.9753 -6.4068 -5.8842 -5.4130 -5.0014 -4.6473 -4.3449 -4.0872 -3.8664
 -3.6754 -3.5082 -3.3593 -3.2238 -3.0713 -2.8076 -2.5403 -2.2589 -2.0416
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = BX   
 -7.8899 -7.7987 -7.6992 -7.5818 -7.4002 -7.1159 -6.7000 -6.1297 -5.4523 -4.8998
 -4.4964 -4.1892 -3.9392 -3.7240 -3.5326 -3.1287 -2.7970 -2.5073 -2.2371
 -7.3521 -7.2472 -7.1410 -7.0228 -6.8729 -6.6583 -6.3213 -5.7909 -5.2100 -4.7112
 -4.3302 -4.0345 -3.7913 -3.5801 -3.3909 -2.9929 -2.6726 -2.4017 -2.1637 -1.9509
 -6.8944 -6.7744 -6.6568 -6.5344 -6.3932 -6.2082 -5.9370 -5.5178 -5.0299 -4.5821
 -4.2204 -3.9332 -3.6950 -3.4871 -3.2998 -2.9036 -2.5894 -2.3305 -2.1086 -1.9138
 -1.7408
 -6.5271 -6.3863 -6.2512 -6.1178 -5.9771 -5.8124 -5.5958 -5.2743 -4.8743 -4.4795
 -4.1415 -3.8643 -3.6318 -3.4278 -3.2426 -2.8465 -2.5345 -2.2829 -2.0718 -1.8896
 -1.7294 -1.5880
 -6.2705 -6.0948 -5.9332 -5.7796 -5.6279 -5.4690 -5.2859 -5.0424 -4.7234 -4.3852
 -4.0765 -3.8133 -3.5887 -3.3903 -3.2084 -2.8124 -2.4994 -2.2520 -2.0482 -1.8751
 -1.7250 -1.5932 -1.4775 -1.3765
 -6.1666 -5.9227 -5.7151 -5.5293 -5.3556 -5.1864 -5.0133 -4.8184 -4.5702 -4.2884
 -4.0145 -3.7699 -3.5563 -3.3656 -3.1892 -2.7955 -2.4792 -2.2327 -2.0341 -1.8676
 -1.7252 -1.6015 -1.4935 -1.3987 -1.3147 -1.2393 -1.1708 -1.1051 -1.0483 -1.0119
 -6.1949 -5.8592 -5.5771 -5.3426 -5.1419 -4.9600 -4.7848 -4.6099 -4.4142 -4.1860
 -3.9495 -3.7278 -3.5280 -3.3473 -3.1787 -2.7918 -2.4709 -2.2226 -2.0265 -1.8649
 -1.7285 -1.6117 -1.5106 -1.4225 -1.3449 -1.2755 -1.2129 -1.1556 -1.1014 -1.0555
 -1.0281
 -6.3075 -5.9078 -5.5548 -5.2509 -4.9927 -4.7713 -4.5763 -4.4013 -4.2375 -4.0633
 -3.8748 -3.6836 -3.5009 -3.3314 -3.1723 -2.7981 -2.4731 -2.2200 -2.0239 -1.8655
 -1.7335 -1.6220 -1.5271 -1.4455 -1.3743 -1.3111 -1.2542 -1.2027 -1.1553 -1.1120
 -1.0762
 -6.4948 -6.0365 -5.6277 -5.2675 -4.9550 -4.6872 -4.4570 -4.2561 -4.0781 -3.9149
 -3.7591 -3.6100 -3.4631 -3.3144 -3.1658 -2.8085 -2.4823 -2.2224 -2.0235 -1.8663
 -1.7373 -1.6301 -1.5405 -1.4649 -1.4002 -1.3435 -1.2929 -1.2471 -1.2056 -1.1679
 -1.1338
 -6.7931 -6.2639 -5.7951 -5.3811 -5.0195 -4.7068 -4.4390 -4.2095 -4.0115 -3.8374
 -3.6801 -3.5362 -3.4042 -3.2798 -3.1556 -2.8262 -2.5038 -2.2356 -2.0306 -1.8716
 -1.7440 -1.6393 -1.5533 -1.4825 -1.4235 -1.3732 -1.3293 -1.2895 -1.2532 -1.2205
 -1.1913
 -7.1815 -6.5903 -6.0556 -5.5837 -5.1698 -4.8113 -4.5036 -4.2409 -4.0166 -3.8240
 -3.6558 -3.5062 -3.3707 -3.2458 -3.1282 -2.8388 -2.5327 -2.2570 -2.0432 -1.8796
 -1.7511 -1.6475 -1.5637 -1.4964 -1.4421 -1.3975 -1.3600 -1.3269 -1.2971 -1.2699
 -1.2487
 -7.5772 -6.9614 -6.3881 -5.8659 -5.3993 -4.9933 -4.6428 -4.3429 -4.0874 -3.8689
 -3.6808 -3.5169 -3.3714 -3.2397 -3.0836 -2.8463 -2.5690 -2.2866 -2.0613
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = BX   
 -8.1333 -8.0606 -8.0403 -7.9963 -7.8538 -7.5526 -7.0449 -6.3401 -5.6152 -4.9991
 -4.5444 -4.2120 -3.9520 -3.7343 -3.5435 -3.1438 -2.8152 -2.5301 -2.2645
 -7.5849 -7.5041 -7.4155 -7.3158 -7.1817 -6.9749 -6.6318 -6.0578 -5.4068 -4.8351
 -4.4000 -4.0761 -3.8213 -3.6073 -3.4184 -3.0217 -2.7010 -2.4294 -2.1914 -1.9788
 -7.1028 -7.0066 -6.9125 -6.8125 -6.6910 -6.5206 -6.2536 -5.8093 -5.2558 -4.7312
 -4.3108 -3.9899 -3.7366 -3.5243 -3.3368 -2.9410 -2.6236 -2.3610 -2.1361 -1.9392
 -1.7650
 -6.6974 -6.5848 -6.4774 -6.3709 -6.2547 -6.1100 -5.9036 -5.5718 -5.1201 -4.6528
 -4.2515 -3.9342 -3.6815 -3.4702 -3.2838 -2.8882 -2.5715 -2.3144 -2.0986 -1.9126
 -1.7500 -1.6059
 -6.3830 -6.2459 -6.1182 -5.9964 -5.8744 -5.7406 -5.5733 -5.3298 -4.9776 -4.5769
 -4.2049 -3.8960 -3.6454 -3.4354 -3.2506 -2.8553 -2.5371 -2.2830 -2.0737 -1.8957
 -1.7420 -1.6070 -1.4877 -1.3834
 -6.2069 -6.0114 -5.8477 -5.6999 -5.5601 -5.4207 -5.2697 -5.0824 -4.8186 -4.4904
 -4.1585 -3.8656 -3.6204 -3.4132 -3.2309 -2.8377 -2.5165 -2.2627 -2.0578 -1.8859
 -1.7390 -1.6116 -1.4997 -1.4011 -1.3134 -1.2348 -1.1637 -1.0987 -1.0425 -1.0060
 -6.1700 -5.8958 -5.6753 -5.4895 -5.3219 -5.1636 -5.0076 -4.8437 -4.6438 -4.3867
 -4.1035 -3.8353 -3.6006 -3.3986 -3.2203 -2.8322 -2.5077 -2.2514 -2.0485 -1.8813
 -1.7397 -1.6184 -1.5131 -1.4210 -1.3403 -1.2688 -1.2056 -1.1473 -1.0922 -1.0470
 -1.0200
 -6.2481 -5.8929 -5.5883 -5.3355 -5.1256 -4.9449 -4.7799 -4.6198 -4.4560 -4.2608
 -4.0327 -3.7984 -3.5811 -3.3877 -3.2149 -2.8359 -2.5093 -2.2482 -2.0447 -1.8802
 -1.7427 -1.6262 -1.5267 -1.4408 -1.3662 -1.3009 -1.2431 -1.1915 -1.1442 -1.1007
 -1.0656
 -6.3975 -5.9838 -5.6160 -5.2955 -5.0224 -4.7910 -4.5903 -4.4111 -4.2463 -4.0861
 -3.9136 -3.7316 -3.5486 -3.3729 -3.2095 -2.8436 -2.5179 -2.2507 -2.0437 -1.8799
 -1.7453 -1.6326 -1.5379 -1.4576 -1.3892 -1.3301 -1.2785 -1.2324 -1.1910 -1.1540
 -1.1211
 -6.6470 -6.1689 -5.7437 -5.3672 -5.0382 -4.7546 -4.5114 -4.3005 -4.1137 -3.9445
 -3.7846 -3.6301 -3.4829 -3.3415 -3.2015 -2.8590 -2.5386 -2.2649 -2.0514 -1.8851
 -1.7514 -1.6411 -1.5497 -1.4739 -1.4107 -1.3575 -1.3121 -1.2721 -1.2364 -1.2042
 -1.1771
 -7.0138 -6.4614 -5.9684 -5.5327 -5.1503 -4.8173 -4.5299 -4.2829 -4.0696 -3.8830
 -3.7160 -3.5630 -3.4220 -3.2921 -3.1703 -2.8718 -2.5658 -2.2874 -2.0653 -1.8938
 -1.7587 -1.6493 -1.5600 -1.4874 -1.4285 -1.3805 -1.3408 -1.3071 -1.2776 -1.2514
 -1.2335
 -7.4434 -6.8462 -6.2920 -5.7926 -5.3532 -4.9688 -4.6355 -4.3486 -4.1024 -3.8907
 -3.7069 -3.5447 -3.3992 -3.2670 -3.1159 -2.8820 -2.5995 -2.3182 -2.0854
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = BX   
 -8.3620 -8.3107 -8.3011 -8.2472 -8.0815 -7.7514 -7.2118 -6.4778 -5.7775 -5.1283
 -4.6228 -4.2585 -3.9839 -3.7610 -3.5697 -3.1721 -2.8460 -2.5626 -2.2981
 -7.8182 -7.7554 -7.6891 -7.6046 -7.4787 -7.2718 -6.9063 -6.2826 -5.6041 -4.9822
 -4.4949 -4.1377 -3.8668 -3.6471 -3.4576 -3.0622 -2.7409 -2.4672 -2.2268 -2.0125
 -7.3199 -7.2444 -7.1704 -7.0879 -6.9794 -6.8161 -6.5458 -6.0799 -5.4791 -4.8974
 -4.4221 -4.0643 -3.7916 -3.5718 -3.3828 -2.9880 -2.6684 -2.4015 -2.1721 -1.9713
 -1.7943
