 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F182M
 -1.4742 -1.2590 -1.0956 -1.0830 -1.1280 -1.1723 -1.2193 -1.2615 -1.3193 -1.3756
 -1.4351 -1.4966 -1.5626 -1.6332 -1.7045 -1.8791 -2.0531 -2.2268 -2.3822
 -1.4027 -1.3798 -1.3523 -1.3009 -1.2348 -1.2190 -1.2486 -1.2953 -1.3470 -1.4011
 -1.4588 -1.5206 -1.5864 -1.6547 -1.7236 -1.8937 -2.0590 -2.2207 -2.3786 -2.5323
 -1.4875 -1.4673 -1.4532 -1.4389 -1.4176 -1.3712 -1.3319 -1.3382 -1.3762 -1.4281
 -1.4832 -1.5429 -1.6071 -1.6743 -1.7423 -1.9101 -2.0721 -2.2302 -2.3853 -2.5363
 -2.6831
 -1.5725 -1.5456 -1.5318 -1.5242 -1.5186 -1.5129 -1.4976 -1.4660 -1.4526 -1.4717
 -1.5143 -1.5686 -1.6294 -1.6945 -1.7614 -1.9274 -2.0866 -2.2410 -2.3924 -2.5412
 -2.6856 -2.8258
 -1.6708 -1.6272 -1.6061 -1.5969 -1.5943 -1.5946 -1.5970 -1.5983 -1.5877 -1.5776
 -1.5836 -1.6128 -1.6597 -1.7181 -1.7820 -1.9452 -2.1024 -2.2530 -2.4004 -2.5465
 -2.6890 -2.8273 -2.9615 -3.0920
 -1.7836 -1.7241 -1.6868 -1.6696 -1.6638 -1.6644 -1.6684 -1.6749 -1.6833 -1.6894
 -1.6917 -1.6995 -1.7226 -1.7614 -1.8118 -1.9640 -2.1189 -2.2663 -2.4097 -2.5523
 -2.6930 -2.8299 -2.9624 -3.0911 -3.2167 -3.3392 -3.4584 -3.5741 -3.6863 -3.7949
 -1.9086 -1.8363 -1.7803 -1.7511 -1.7364 -1.7326 -1.7352 -1.7410 -1.7494 -1.7603
 -1.7733 -1.7878 -1.8051 -1.8301 -1.8656 -1.9893 -2.1366 -2.2816 -2.4209 -2.5591
 -2.6972 -2.8328 -2.9644 -3.0918 -3.2153 -3.3352 -3.4519 -3.5660 -3.6778 -3.7871
 -3.8920
 -2.0432 -1.9606 -1.8922 -1.8476 -1.8204 -1.8070 -1.8039 -1.8071 -1.8136 -1.8223
 -1.8342 -1.8504 -1.8714 -1.8966 -1.9265 -2.0278 -2.1581 -2.2978 -2.4339 -2.5675
 -2.7016 -2.8355 -2.9665 -3.0933 -3.2160 -3.3349 -3.4503 -3.5626 -3.6723 -3.7797
 -3.8851
 -2.1849 -2.0939 -2.0184 -1.9617 -1.9207 -1.8951 -1.8818 -1.8782 -1.8811 -1.8870
 -1.8953 -1.9073 -1.9249 -1.9489 -1.9784 -2.0706 -2.1868 -2.3168 -2.4499 -2.5799
 -2.7097 -2.8405 -2.9705 -3.0975 -3.2203 -3.3390 -3.4539 -3.5653 -3.6738 -3.7796
 -3.8828
 -2.3312 -2.2329 -2.1523 -2.0876 -2.0374 -2.0003 -1.9752 -1.9612 -1.9563 -1.9575
 -1.9622 -1.9696 -1.9809 -1.9991 -2.0239 -2.1083 -2.2150 -2.3365 -2.4642 -2.5913
 -2.7171 -2.8435 -2.9706 -3.0966 -3.2195 -3.3385 -3.4536 -3.5648 -3.6726 -3.7773
 -3.8808
 -2.4785 -2.3784 -2.2940 -2.2238 -2.1665 -2.1208 -2.0857 -2.0606 -2.0454 -2.0383
 -2.0372 -2.0400 -2.0458 -2.0556 -2.0714 -2.1421 -2.2424 -2.3558 -2.4777 -2.6024
 -2.7258 -2.8487 -2.9718 -3.0951 -3.2171 -3.3362 -3.4518 -3.5636 -3.6716 -3.7764
 -3.8779
 -2.6199 -2.5432 -2.4657 -2.3909 -2.3222 -2.2623 -2.2135 -2.1769 -2.1510 -2.1340
 -2.1243 -2.1204 -2.1205 -2.1239 -2.1315 -2.1793 -2.2681 -2.3756 -2.4916
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F182M
 -1.1773 -1.0830 -1.0578 -1.0888 -1.1340 -1.1808 -1.2277 -1.2776 -1.3309 -1.3860
 -1.4441 -1.5048 -1.5681 -1.6342 -1.7023 -1.8743 -2.0446 -2.2125 -2.3728
 -1.2969 -1.2736 -1.2073 -1.1407 -1.1521 -1.1954 -1.2445 -1.2947 -1.3473 -1.4019
 -1.4598 -1.5204 -1.5835 -1.6493 -1.7171 -1.8879 -2.0549 -2.2173 -2.3755 -2.5295
 -1.3708 -1.3637 -1.3548 -1.3267 -1.2589 -1.2298 -1.2615 -1.3117 -1.3648 -1.4188
 -1.4758 -1.5357 -1.5981 -1.6632 -1.7304 -1.9001 -2.0655 -2.2256 -2.3815 -2.5328
 -2.6798
 -1.4401 -1.4287 -1.4277 -1.4312 -1.4245 -1.3934 -1.3456 -1.3432 -1.3849 -1.4374
 -1.4928 -1.5514 -1.6126 -1.6765 -1.7428 -1.9114 -2.0756 -2.2339 -2.3876 -2.5369
 -2.6817 -2.8222
 -1.5154 -1.4929 -1.4870 -1.4903 -1.4970 -1.5046 -1.5011 -1.4827 -1.4601 -1.4734
 -1.5153 -1.5695 -1.6283 -1.6903 -1.7552 -1.9222 -2.0856 -2.2423 -2.3939 -2.5414
 -2.6845 -2.8232 -2.9576 -3.0883
 -1.6022 -1.5647 -1.5485 -1.5465 -1.5531 -1.5644 -1.5792 -1.5942 -1.6001 -1.5906
 -1.5882 -1.6098 -1.6523 -1.7075 -1.7692 -1.9331 -2.0955 -2.2510 -2.4005 -2.5460
 -2.6877 -2.8251 -2.9580 -3.0870 -3.2125 -3.3347 -3.4538 -3.5701 -3.6833 -3.7923
 -1.7025 -1.6495 -1.6195 -1.6072 -1.6080 -1.6172 -1.6314 -1.6502 -1.6720 -1.6909
 -1.7022 -1.7067 -1.7201 -1.7502 -1.7950 -1.9453 -2.1057 -2.2602 -2.4079 -2.5509
 -2.6909 -2.8274 -2.9594 -3.0873 -3.2111 -3.3316 -3.4491 -3.5636 -3.6751 -3.7836
 -3.8894
 -1.8147 -1.7499 -1.7046 -1.6789 -1.6696 -1.6723 -1.6831 -1.6990 -1.7196 -1.7439
 -1.7690 -1.7911 -1.8087 -1.8271 -1.8540 -1.9670 -2.1172 -2.2697 -2.4160 -2.5566
 -2.6941 -2.8294 -2.9610 -3.0883 -3.2114 -3.3306 -3.4464 -3.5591 -3.6692 -3.7769
 -3.8825
 -1.9367 -1.8625 -1.8049 -1.7654 -1.7432 -1.7358 -1.7397 -1.7512 -1.7678 -1.7887
 -1.8133 -1.8404 -1.8679 -1.8946 -1.9214 -2.0103 -2.1373 -2.2826 -2.4268 -2.5655
 -2.7002 -2.8335 -2.9645 -3.0920 -3.2152 -3.3343 -3.4496 -3.5616 -3.6705 -3.7766
 -3.8800
 -2.0647 -1.9830 -1.9174 -1.8684 -1.8329 -1.8129 -1.8062 -1.8101 -1.8215 -1.8377
 -1.8577 -1.8814 -1.9084 -1.9382 -1.9698 -2.0566 -2.1664 -2.2975 -2.4366 -2.5730
 -2.7050 -2.8350 -2.9638 -3.0906 -3.2141 -3.3335 -3.4490 -3.5606 -3.6688 -3.7738
 -3.8778
 -2.1908 -2.1106 -2.0413 -1.9846 -1.9380 -1.9064 -1.8878 -1.8810 -1.8841 -1.8944
 -1.9094 -1.9280 -1.9502 -1.9762 -2.0063 -2.0951 -2.1980 -2.3173 -2.4481 -2.5812
 -2.7111 -2.8382 -2.9638 -3.0884 -3.2112 -3.3308 -3.4469 -3.5591 -3.6676 -3.7727
 -3.8746
 -2.3135 -2.2452 -2.1766 -2.1130 -2.0580 -2.0151 -1.9855 -1.9679 -1.9607 -1.9622
 -1.9707 -1.9839 -2.0006 -2.0208 -2.0452 -2.1263 -2.2269 -2.3388 -2.4613
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F182M
 -1.0107 -1.0102 -1.0569 -1.1107 -1.1582 -1.2041 -1.2528 -1.3029 -1.3544 -1.4068
 -1.4628 -1.5218 -1.5828 -1.6457 -1.7106 -1.8775 -2.0437 -2.2068 -2.3674
 -1.2057 -1.1150 -1.0774 -1.1168 -1.1686 -1.2182 -1.2660 -1.3155 -1.3664 -1.4186
 -1.4746 -1.5336 -1.5949 -1.6580 -1.7230 -1.8894 -2.0542 -2.2148 -2.3720 -2.5258
 -1.2883 -1.2862 -1.2338 -1.1595 -1.1758 -1.2253 -1.2770 -1.3272 -1.3782 -1.4302
 -1.4856 -1.5443 -1.6053 -1.6682 -1.7328 -1.8988 -2.0630 -2.2221 -2.3772 -2.5284
 -2.6755
 -1.3390 -1.3494 -1.3578 -1.3411 -1.2775 -1.2464 -1.2837 -1.3366 -1.3896 -1.4421
 -1.4965 -1.5543 -1.6146 -1.6769 -1.7409 -1.9060 -2.0701 -2.2286 -2.3821 -2.5315
 -2.6765 -2.8174
 -1.3935 -1.3936 -1.4078 -1.4235 -1.4279 -1.4062 -1.3589 -1.3554 -1.3997 -1.4541
 -1.5081 -1.5646 -1.6238 -1.6852 -1.7482 -1.9119 -2.0758 -2.2341 -2.3867 -2.5347
 -2.6783 -2.8174 -2.9523 -3.0835
 -1.4585 -1.4437 -1.4482 -1.4654 -1.4875 -1.5049 -1.5091 -1.4938 -1.4691 -1.4795
 -1.5232 -1.5767 -1.6341 -1.6940 -1.7558 -1.9172 -2.0807 -2.2388 -2.3909 -2.5379
 -2.6804 -2.8184 -2.9518 -3.0813 -3.2072 -3.3298 -3.4493 -3.5661 -3.6797 -3.7880
 -1.5351 -1.5056 -1.4961 -1.5037 -1.5227 -1.5462 -1.5699 -1.5913 -1.6041 -1.6006
 -1.5953 -1.6127 -1.6525 -1.7060 -1.7650 -1.9227 -2.0852 -2.2431 -2.3947 -2.5408
 -2.6824 -2.8197 -2.9523 -3.0807 -3.2051 -3.3260 -3.4438 -3.5587 -3.6709 -3.7802
 -3.8850
 -1.6235 -1.5805 -1.5569 -1.5515 -1.5612 -1.5811 -1.6066 -1.6345 -1.6636 -1.6902
 -1.7086 -1.7168 -1.7260 -1.7493 -1.7883 -1.9298 -2.0898 -2.2471 -2.3982 -2.5434
 -2.6840 -2.8206 -2.9530 -3.0809 -3.2045 -3.3244 -3.4409 -3.5542 -3.6647 -3.7726
 -3.8781
 -1.7223 -1.6678 -1.6312 -1.6125 -1.6102 -1.6213 -1.6420 -1.6685 -1.6989 -1.7317
 -1.7647 -1.7942 -1.8172 -1.8350 -1.8556 -1.9518 -2.0979 -2.2536 -2.4041 -2.5484
 -2.6877 -2.8235 -2.9557 -3.0839 -3.2077 -3.3273 -3.4433 -3.5559 -3.6654 -3.7719
 -3.8755
