 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5934 -1.7067 -1.8172 -1.9253 -2.0316 -2.1361 -2.2395 -2.3405 -2.4355 -2.5212
 -2.5915 -2.6481 -2.6988 -2.7597 -2.8290 -3.0149 -3.1947 -3.3681 -3.5365 -3.6980
 -3.8518 -3.9981
 -1.5905 -1.7018 -1.8097 -1.9144 -2.0167 -2.1167 -2.2144 -2.3099 -2.4046 -2.4981
 -2.5867 -2.6595 -2.7180 -2.7767 -2.8438 -3.0270 -3.2074 -3.3802 -3.5478 -3.7092
 -3.8632 -4.0097 -4.1494 -4.2831
 -1.5911 -1.7002 -1.8060 -1.9084 -2.0079 -2.1049 -2.1994 -2.2915 -2.3812 -2.4693
 -2.5574 -2.6430 -2.7135 -2.7805 -2.8523 -3.0347 -3.2155 -3.3883 -3.5551 -3.7163
 -3.8706 -4.0174 -4.1573 -4.2911 -4.4193 -4.5428 -4.6624 -4.7786 -4.8913 -5.0015
 -1.5976 -1.7026 -1.8056 -1.9058 -2.0031 -2.0978 -2.1902 -2.2804 -2.3681 -2.4534
 -2.5370 -2.6202 -2.6958 -2.7662 -2.8433 -3.0390 -3.2203 -3.3932 -3.5596 -3.7206
 -3.8752 -4.0225 -4.1627 -4.2967 -4.4249 -4.5481 -4.6669 -4.7820 -4.8938 -5.0025
 -5.1095
 -1.6136 -1.7119 -1.8101 -1.9068 -2.0015 -2.0942 -2.1848 -2.2733 -2.3599 -2.4442
 -2.5263 -2.6067 -2.6808 -2.7527 -2.8280 -3.0315 -3.2216 -3.3955 -3.5618 -3.7227
 -3.8777 -4.0255 -4.1663 -4.3007 -4.4291 -4.5522 -4.6707 -4.7850 -4.8959 -5.0037
 -5.1087
 -1.6427 -1.7329 -1.8239 -1.9151 -2.0059 -2.0957 -2.1841 -2.2709 -2.3561 -2.4396
 -2.5213 -2.6011 -2.6769 -2.7478 -2.8199 -3.0194 -3.2173 -3.3970 -3.5644 -3.7256
 -3.8811 -4.0298 -4.1713 -4.3062 -4.4352 -4.5586 -4.6771 -4.7911 -4.9015 -5.0086
 -5.1128
 -1.6808 -1.7640 -1.8471 -1.9311 -2.0160 -2.1012 -2.1863 -2.2706 -2.3539 -2.4359
 -2.5166 -2.5952 -2.6717 -2.7449 -2.8162 -3.0073 -3.2040 -3.3897 -3.5608 -3.7232
 -3.8794 -4.0288 -4.1712 -4.3068 -4.4363 -4.5603 -4.6791 -4.7933 -4.9033 -5.0100
 -5.1157
 -1.7270 -1.8053 -1.8823 -1.9588 -2.0366 -2.1155 -2.1957 -2.2763 -2.3568 -2.4365
 -2.5154 -2.5929 -2.6690 -2.7433 -2.8157 -3.0006 -3.1918 -3.3786 -3.5535 -3.7183
 -3.8760 -4.0265 -4.1697 -4.3062 -4.4365 -4.5611 -4.6806 -4.7953 -4.9056 -5.0121
 -5.1153
 -1.7762 -1.8534 -1.9272 -1.9984 -2.0692 -2.1413 -2.2149 -2.2902 -2.3667 -2.4433
 -2.5197 -2.5953 -2.6765 -2.7495 -2.8184 -2.9993 -3.1807 -3.3637 -3.5425
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F1280W
 -1.6163 -1.7186 -1.8127 -1.8986 -1.9771 -2.0530 -2.1311 -2.2137 -2.2958 -2.3731
 -2.4458 -2.5173 -2.5904 -2.6655 -2.7409 -2.9259 -3.1039 -3.2785 -3.4505
 -1.6383 -1.7518 -1.8567 -1.9535 -2.0428 -2.1255 -2.2050 -2.2854 -2.3643 -2.4381
 -2.5058 -2.5710 -2.6392 -2.7118 -2.7865 -2.9720 -3.1498 -3.3226 -3.4911 -3.6519
 -1.6216 -1.7415 -1.8584 -1.9688 -2.0710 -2.1646 -2.2502 -2.3311 -2.4093 -2.4827
 -2.5490 -2.6096 -2.6719 -2.7410 -2.8145 -3.0005 -3.1794 -3.3510 -3.5177 -3.6783
 -3.8315
 -1.6061 -1.7213 -1.8351 -1.9472 -2.0572 -2.1640 -2.2636 -2.3541 -2.4365 -2.5126
 -2.5813 -2.6414 -2.6981 -2.7618 -2.8328 -3.0184 -3.1984 -3.3699 -3.5353 -3.6953
 -3.8487 -3.9951
 -1.5983 -1.7103 -1.8199 -1.9279 -2.0342 -2.1385 -2.2406 -2.3397 -2.4342 -2.5207
 -2.5973 -2.6643 -2.7217 -2.7795 -2.8463 -3.0297 -3.2104 -3.3822 -3.5468 -3.7062
 -3.8596 -4.0063 -4.1462 -4.2803
 -1.5951 -1.7054 -1.8125 -1.9172 -2.0199 -2.1208 -2.2191 -2.3144 -2.4072 -2.4983
 -2.5858 -2.6646 -2.7329 -2.7942 -2.8581 -3.0369 -3.2178 -3.3901 -3.5545 -3.7132
 -3.8666 -4.0135 -4.1537 -4.2878 -4.4164 -4.5406 -4.6609 -4.7774 -4.8903 -5.0002
 -1.5941 -1.7035 -1.8092 -1.9118 -2.0119 -2.1097 -2.2054 -2.2984 -2.3883 -2.4751
 -2.5602 -2.6433 -2.7198 -2.7910 -2.8621 -3.0419 -3.2223 -3.3950 -3.5595 -3.7177
 -3.8710 -4.0182 -4.1588 -4.2931 -4.4216 -4.5452 -4.6647 -4.7804 -4.8927 -5.0013
 -5.1079
 -1.5956 -1.7033 -1.8080 -1.9093 -2.0076 -2.1032 -2.1967 -2.2878 -2.3763 -2.4618
 -2.5442 -2.6243 -2.7005 -2.7730 -2.8482 -3.0438 -3.2248 -3.3978 -3.5624 -3.7205
 -3.8735 -4.0211 -4.1621 -4.2968 -4.4255 -4.5490 -4.6680 -4.7830 -4.8944 -5.0025
 -5.1074
 -1.6039 -1.7076 -1.8100 -1.9098 -2.0068 -2.1009 -2.1926 -2.2821 -2.3694 -2.4544
 -2.5364 -2.6154 -2.6906 -2.7616 -2.8341 -3.0341 -3.2276 -3.4015 -3.5665 -3.7245
 -3.8774 -4.0253 -4.1669 -4.3022 -4.4314 -4.5551 -4.6741 -4.7888 -4.8997 -5.0072
 -5.1116
 -1.6186 -1.7165 -1.8146 -1.9114 -2.0063 -2.0989 -2.1890 -2.2770 -2.3630 -2.4471
 -2.5288 -2.6079 -2.6837 -2.7557 -2.8259 -3.0181 -3.2179 -3.3999 -3.5661 -3.7241
 -3.8768 -4.0246 -4.1668 -4.3026 -4.4324 -4.5566 -4.6758 -4.7905 -4.9011 -5.0082
 -5.1143
 -1.6434 -1.7345 -1.8266 -1.9186 -2.0099 -2.1000 -2.1883 -2.2747 -2.3592 -2.4421
 -2.5232 -2.6021 -2.6786 -2.7518 -2.8234 -3.0073 -3.2031 -3.3923 -3.5636 -3.7226
 -3.8751 -4.0229 -4.1654 -4.3019 -4.4324 -4.5573 -4.6771 -4.7921 -4.9029 -5.0098
 -5.1134
 -1.6778 -1.7625 -1.8480 -1.9340 -2.0202 -2.1062 -2.1916 -2.2759 -2.3589 -2.4403
 -2.5201 -2.5986 -2.6789 -2.7531 -2.8266 -3.0017 -3.1832 -3.3787 -3.5590
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5956 -1.6931 -1.7820 -1.8624 -1.9355 -2.0082 -2.0876 -2.1760 -2.2646 -2.3505
 -2.4325 -2.5119 -2.5896 -2.6667 -2.7426 -2.9265 -3.1026 -3.2740 -3.4428
 -1.6373 -1.7433 -1.8407 -1.9290 -2.0091 -2.0834 -2.1596 -2.2422 -2.3256 -2.4068
 -2.4845 -2.5597 -2.6348 -2.7109 -2.7871 -2.9730 -3.1504 -3.3214 -3.4873 -3.6479
 -1.6486 -1.7630 -1.8685 -1.9650 -2.0522 -2.1309 -2.2065 -2.2861 -2.3669 -2.4460
 -2.5214 -2.5935 -2.6650 -2.7388 -2.8143 -3.0013 -3.1801 -3.3513 -3.5157 -3.6747
 -3.8277
 -1.6269 -1.7477 -1.8642 -1.9731 -2.0721 -2.1604 -2.2393 -2.3178 -2.3972 -2.4753
 -2.5500 -2.6204 -2.6884 -2.7585 -2.8319 -3.0188 -3.1986 -3.3702 -3.5341 -3.6920
 -3.8446 -3.9910
 -1.6079 -1.7246 -1.8380 -1.9482 -2.0554 -2.1584 -2.2520 -2.3365 -2.4176 -2.4967
 -2.5723 -2.6430 -2.7090 -2.7749 -2.8449 -3.0296 -3.2102 -3.3821 -3.5460 -3.7032
 -3.8553 -4.0018 -4.1419 -4.2763
 -1.5996 -1.7106 -1.8191 -1.9259 -2.0307 -2.1327 -2.2312 -2.3258 -2.4160 -2.5017
 -2.5825 -2.6577 -2.7266 -2.7908 -2.8565 -3.0366 -3.2173 -3.3897 -3.5537 -3.7107
 -3.8622 -4.0086 -4.1489 -4.2834 -4.4124 -4.5370 -4.6579 -4.7753 -4.8892 -4.9990
 -1.5979 -1.7067 -1.8120 -1.9152 -2.0169 -2.1170 -2.2142 -2.3075 -2.3971 -2.4843
 -2.5699 -2.6525 -2.7299 -2.8008 -2.8677 -3.0416 -3.2218 -3.3945 -3.5588 -3.7158
 -3.8669 -4.0131 -4.1536 -4.2881 -4.4170 -4.5412 -4.6612 -4.7777 -4.8909 -5.0002
 -5.1060
 -1.5981 -1.7065 -1.8104 -1.9113 -2.0101 -2.1075 -2.2029 -2.2956 -2.3848 -2.4701
 -2.5523 -2.6330 -2.7129 -2.7909 -2.8665 -3.0463 -3.2245 -3.3975 -3.5621 -3.7193
 -3.8701 -4.0159 -4.1564 -4.2912 -4.4204 -4.5443 -4.6640 -4.7797 -4.8920 -5.0009
 -5.1058
 -1.5999 -1.7081 -1.8117 -1.9118 -2.0092 -2.1044 -2.1978 -2.2891 -2.3778 -2.4632
 -2.5447 -2.6228 -2.6986 -2.7741 -2.8511 -3.0473 -3.2287 -3.4018 -3.5669 -3.7242
 -3.8749 -4.0204 -4.1610 -4.2961 -4.4256 -4.5498 -4.6695 -4.7848 -4.8966 -5.0050
 -5.1100
 -1.6007 -1.7080 -1.8110 -1.9110 -2.0078 -2.1017 -2.1936 -2.2832 -2.3708 -2.4559
 -2.5379 -2.6163 -2.6913 -2.7638 -2.8367 -3.0317 -3.2273 -3.4021 -3.5674 -3.7249
 -3.8754 -4.0205 -4.1609 -4.2963 -4.4262 -4.5508 -4.6707 -4.7860 -4.8974 -5.0054
 -5.1100
 -1.6054 -1.7097 -1.8113 -1.9104 -2.0065 -2.1001 -2.1910 -2.2794 -2.3658 -2.4501
 -2.5320 -2.6112 -2.6871 -2.7599 -2.8310 -3.0165 -3.2143 -3.4005 -3.5673 -3.7249
 -3.8754 -4.0200 -4.1601 -4.2957 -4.4261 -4.5513 -4.6716 -4.7872 -4.8986 -5.0064
 -5.1107
 -1.6172 -1.7160 -1.8145 -1.9115 -2.0065 -2.0993 -2.1896 -2.2772 -2.3627 -2.4460
 -2.5273 -2.6065 -2.6833 -2.7575 -2.8340 -3.0017 -3.1897 -3.3970 -3.5666
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5828 -1.6780 -1.7647 -1.8435 -1.9159 -1.9884 -2.0679 -2.1569 -2.2480 -2.3380
 -2.4248 -2.5083 -2.5889 -2.6671 -2.7432 -2.9258 -3.1007 -3.2712 -3.4377
 -1.6306 -1.7344 -1.8296 -1.9155 -1.9934 -2.0653 -2.1393 -2.2211 -2.3055 -2.3900
 -2.4726 -2.5530 -2.6318 -2.7098 -2.7868 -2.9725 -3.1491 -3.3198 -3.4851 -3.6449
 -1.6512 -1.7618 -1.8638 -1.9568 -2.0402 -2.1146 -2.1864 -2.2645 -2.3452 -2.4264
 -2.5063 -2.5839 -2.6602 -2.7366 -2.8133 -3.0007 -3.1790 -3.3503 -3.5145 -3.6726
 -3.8254
 -1.6427 -1.7628 -1.8743 -1.9761 -2.0678 -2.1486 -2.2211 -2.2969 -2.3753 -2.4543
 -2.5322 -2.6078 -2.6815 -2.7553 -2.8304 -3.0181 -3.1976 -3.3691 -3.5333 -3.6905
 -3.8425 -3.9889
 -1.6248 -1.7399 -1.8511 -1.9636 -2.0692 -2.1641 -2.2451 -2.3214 -2.3990 -2.4768
 -2.5536 -2.6280 -2.6996 -2.7705 -2.8429 -3.0288 -3.2092 -3.3811 -3.5453 -3.7022
 -3.8535 -3.9997 -4.1398 -4.2742
 -1.6079 -1.7151 -1.8258 -1.9349 -2.0413 -2.1435 -2.2391 -2.3271 -2.4104 -2.4910
 -2.5692 -2.6447 -2.7162 -2.7848 -2.8539 -3.0358 -3.2164 -3.3887 -3.5531 -3.7100
 -3.8608 -4.0066 -4.1467 -4.2810 -4.4102 -4.5351 -4.6562 -4.7739 -4.8882 -4.9985
 -1.5982 -1.7076 -1.8139 -1.9183 -2.0212 -2.1218 -2.2181 -2.3092 -2.3970 -2.4835
 -2.5681 -2.6492 -2.7257 -2.7972 -2.8651 -3.0409 -3.2210 -3.3936 -3.5582 -3.7153
 -3.8658 -4.0111 -4.1511 -4.2855 -4.4145 -4.5388 -4.6592 -4.7760 -4.8896 -4.9996
 -5.1055
 -1.5990 -1.7071 -1.8108 -1.9118 -2.0111 -2.1091 -2.2046 -2.2965 -2.3842 -2.4685
 -2.5512 -2.6341 -2.7161 -2.7953 -2.8701 -3.0457 -3.2239 -3.3968 -3.5617 -3.7188
 -3.8693 -4.0140 -4.1538 -4.2883 -4.4174 -4.5416 -4.6615 -4.7776 -4.8903 -4.9998
 -5.1052
 -1.6019 -1.7100 -1.8130 -1.9123 -2.0092 -2.1046 -2.1983 -2.2897 -2.3781 -2.4626
 -2.5435 -2.6222 -2.7004 -2.7794 -2.8589 -3.0508 -3.2283 -3.4014 -3.5666 -3.7240
 -3.8744 -4.0188 -4.1583 -4.2930 -4.4224 -4.5467 -4.6667 -4.7824 -4.8946 -5.0036
 -5.1090
 -1.6013 -1.7102 -1.8133 -1.9122 -2.0082 -2.1018 -2.1939 -2.2837 -2.3716 -2.4567
 -2.5382 -2.6163 -2.6917 -2.7662 -2.8419 -3.0390 -3.2291 -3.4019 -3.5674 -3.7249
 -3.8752 -4.0193 -4.1584 -4.2930 -4.4228 -4.5475 -4.6675 -4.7832 -4.8950 -5.0034
 -5.1085
 -1.6011 -1.7092 -1.8128 -1.9118 -2.0076 -2.1007 -2.1916 -2.2803 -2.3670 -2.4517
 -2.5337 -2.6127 -2.6883 -2.7615 -2.8338 -3.0224 -3.2196 -3.4018 -3.5676 -3.7252
 -3.8754 -4.0193 -4.1580 -4.2925 -4.4226 -4.5478 -4.6683 -4.7841 -4.8959 -5.0041
 -5.1088
 -1.6044 -1.7097 -1.8121 -1.9109 -2.0067 -2.0997 -2.1902 -2.2782 -2.3640 -2.4478
 -2.5296 -2.6090 -2.6857 -2.7596 -2.8346 -3.0010 -3.1998 -3.4011 -3.5672
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5690 -1.6617 -1.7459 -1.8234 -1.8956 -1.9684 -2.0481 -2.1375 -2.2312 -2.3252
 -2.4164 -2.5037 -2.5870 -2.6668 -2.7435 -2.9246 -3.0979 -3.2675 -3.4332
 -1.6224 -1.7241 -1.8168 -1.9006 -1.9768 -2.0473 -2.1194 -2.1999 -2.2852 -2.3731
 -2.4604 -2.5454 -2.6278 -2.7078 -2.7858 -2.9713 -3.1470 -3.3174 -3.4824 -3.6415
 -1.6488 -1.7569 -1.8565 -1.9467 -2.0274 -2.0988 -2.1675 -2.2434 -2.3237 -2.4068
 -2.4907 -2.5735 -2.6543 -2.7335 -2.8115 -2.9995 -3.1771 -3.3481 -3.5128 -3.6704
 -3.8227
 -1.6538 -1.7688 -1.8753 -1.9726 -2.0597 -2.1360 -2.2039 -2.2767 -2.3537 -2.4333
 -2.5141 -2.5945 -2.6734 -2.7510 -2.8281 -3.0168 -3.1958 -3.3672 -3.5318 -3.6890
 -3.8404 -3.9867
 -1.6291 -1.7514 -1.8683 -1.9769 -2.0749 -2.1606 -2.2331 -2.3040 -2.3788 -2.4558
 -2.5340 -2.6121 -2.6890 -2.7646 -2.8399 -3.0276 -3.2076 -3.3792 -3.5439 -3.7011
 -3.8519 -3.9977 -4.1377 -4.2721
 -1.6068 -1.7228 -1.8370 -1.9489 -2.0567 -2.1575 -2.2459 -2.3225 -2.3982 -2.4747
 -2.5516 -2.6281 -2.7032 -2.7768 -2.8499 -3.0345 -3.2151 -3.3871 -3.5518 -3.7091
 -3.8597 -4.0048 -4.1445 -4.2787 -4.4078 -4.5327 -4.6540 -4.7720 -4.8868 -4.9976
 -1.5983 -1.7093 -1.8178 -1.9244 -2.0292 -2.1305 -2.2254 -2.3131 -2.3974 -2.4802
 -2.5609 -2.6395 -2.7156 -2.7887 -2.8597 -3.0397 -3.2199 -3.3923 -3.5570 -3.7145
 -3.8650 -4.0095 -4.1488 -4.2829 -4.4118 -4.5362 -4.6567 -4.7739 -4.8879 -4.9984
 -5.1049
 -1.5981 -1.7066 -1.8111 -1.9132 -2.0138 -2.1126 -2.2077 -2.2975 -2.3828 -2.4661
 -2.5497 -2.6335 -2.7155 -2.7940 -2.8682 -3.0444 -3.2229 -3.3958 -3.5606 -3.7180
 -3.8685 -4.0127 -4.1515 -4.2854 -4.4144 -4.5386 -4.6587 -4.7752 -4.8884 -4.9982
 -5.1045
 -1.6027 -1.7103 -1.8131 -1.9123 -2.0095 -2.1053 -2.1991 -2.2897 -2.3765 -2.4595
 -2.5401 -2.6203 -2.7015 -2.7834 -2.8640 -3.0514 -3.2275 -3.4006 -3.5658 -3.7233
 -3.8737 -4.0177 -4.1561 -4.2899 -4.4190 -4.5434 -4.6635 -4.7796 -4.8921 -5.0016
 -5.1076
 -1.6034 -1.7124 -1.8149 -1.9131 -2.0082 -2.1016 -2.1934 -2.2832 -2.3707 -2.4548
 -2.5356 -2.6136 -2.6904 -2.7677 -2.8465 -3.0453 -3.2291 -3.4014 -3.5668 -3.7243
 -3.8746 -4.0184 -4.1565 -4.2901 -4.4192 -4.5438 -4.6640 -4.7800 -4.8921 -5.0009
 -5.1065
 -1.6022 -1.7119 -1.8158 -1.9140 -2.0087 -2.1009 -2.1912 -2.2797 -2.3665 -2.4510
 -2.5327 -2.6113 -2.6871 -2.7613 -2.8357 -3.0285 -3.2243 -3.4018 -3.5672 -3.7248
 -3.8750 -4.0187 -4.1566 -4.2899 -4.4191 -4.5440 -4.6645 -4.7806 -4.8927 -5.0012
 -5.1064
 -1.6006 -1.7098 -1.8141 -1.9136 -2.0086 -2.1007 -2.1905 -2.2782 -2.3640 -2.4480
 -2.5298 -2.6092 -2.6859 -2.7599 -2.8316 -3.0010 -3.2131 -3.4018 -3.5670
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5545 -1.6446 -1.7270 -1.8036 -1.8753 -1.9481 -2.0281 -2.1186 -2.2151 -2.3126
 -2.4074 -2.4980 -2.5840 -2.6655 -2.7429 -2.9233 -3.0943 -3.2627 -3.4283
 -1.6134 -1.7128 -1.8031 -1.8848 -1.9596 -2.0290 -2.0992 -2.1788 -2.2656 -2.3568
 -2.4482 -2.5374 -2.6230 -2.7053 -2.7843 -2.9700 -3.1442 -3.3138 -3.4791 -3.6378
 -1.6444 -1.7504 -1.8476 -1.9353 -2.0135 -2.0829 -2.1489 -2.2224 -2.3025 -2.3879
 -2.4757 -2.5629 -2.6477 -2.7299 -2.8094 -2.9982 -3.1749 -3.3452 -3.5103 -3.6683
 -3.8201
 -1.6570 -1.7686 -1.8720 -1.9661 -2.0500 -2.1231 -2.1877 -2.2571 -2.3325 -2.4128
 -2.4966 -2.5813 -2.6647 -2.7460 -2.8253 -3.0155 -3.1940 -3.3647 -3.5298 -3.6876
 -3.8387 -3.9845
 -1.6462 -1.7664 -1.8780 -1.9804 -2.0724 -2.1526 -2.2202 -2.2867 -2.3587 -2.4350
 -2.5147 -2.5964 -2.6778 -2.7578 -2.8362 -3.0263 -3.2061 -3.3772 -3.5421 -3.7000
 -3.8508 -3.9960 -4.1358 -4.2701
 -1.6155 -1.7357 -1.8535 -1.9669 -2.0724 -2.1663 -2.2446 -2.3122 -2.3822 -2.4558
 -2.5322 -2.6107 -2.6897 -2.7679 -2.8449 -3.0332 -3.2139 -3.3855 -3.5501 -3.7081
 -3.8589 -4.0035 -4.1428 -4.2768 -4.4057 -4.5304 -4.6518 -4.7701 -4.8851 -4.9962
 -1.6000 -1.7134 -1.8250 -1.9349 -2.0422 -2.1447 -2.2387 -2.3201 -2.3961 -2.4717
 -2.5478 -2.6246 -2.7016 -2.7778 -2.8530 -3.0382 -3.2189 -3.3911 -3.5557 -3.7135
 -3.8643 -4.0085 -4.1473 -4.2808 -4.4095 -4.5338 -4.6544 -4.7717 -4.8860 -4.9969
 -5.1040
 -1.5965 -1.7060 -1.8123 -1.9167 -2.0195 -2.1197 -2.2149 -2.3023 -2.3846 -2.4663
 -2.5483 -2.6297 -2.7093 -2.7867 -2.8615 -3.0427 -3.2222 -3.3949 -3.5596 -3.7171
 -3.8679 -4.0119 -4.1501 -4.2834 -4.4119 -4.5360 -4.6561 -4.7727 -4.8861 -4.9963
 -5.1032
 -1.6010 -1.7089 -1.8122 -1.9125 -2.0109 -2.1078 -2.2020 -2.2913 -2.3757 -2.4567
 -2.5373 -2.6192 -2.7022 -2.7848 -2.8650 -3.0497 -3.2269 -3.3999 -3.5650 -3.7225
 -3.8731 -4.0171 -4.1550 -4.2880 -4.4165 -4.5405 -4.6606 -4.7768 -4.8896 -4.9992
 -5.1057
 -1.6043 -1.7124 -1.8148 -1.9129 -2.0082 -2.1018 -2.1939 -2.2833 -2.3694 -2.4519
 -2.5315 -2.6099 -2.6888 -2.7689 -2.8503 -3.0492 -3.2286 -3.4009 -3.5662 -3.7236
 -3.8740 -4.0179 -4.1557 -4.2884 -4.4167 -4.5408 -4.6608 -4.7768 -4.8892 -4.9983
 -5.1042
 -1.6047 -1.7143 -1.8176 -1.9153 -2.0093 -2.1008 -2.1908 -2.2791 -2.3653 -2.4490
 -2.5297 -2.6078 -2.6842 -2.7602 -2.8371 -3.0346 -3.2277 -3.4015 -3.5668 -3.7244
 -3.8746 -4.0184 -4.1561 -4.2887 -4.4168 -4.5410 -4.6611 -4.7771 -4.8894 -4.9981
 -5.1036
 -1.6023 -1.7130 -1.8176 -1.9166 -2.0106 -2.1016 -2.1904 -2.2775 -2.3630 -2.4467
 -2.5282 -2.6072 -2.6837 -2.7583 -2.8254 -3.0059 -3.2242 -3.4017 -3.5668
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F1280W
 -1.5386 -1.6261 -1.7068 -1.7825 -1.8547 -1.9257 -2.0051 -2.0988 -2.1987 -2.2991
 -2.3968 -2.4902 -2.5785 -2.6617 -2.7403 -2.9204 -3.0894 -3.2565 -3.4221
 -1.6033 -1.6999 -1.7877 -1.8674 -1.9398 -2.0069 -2.0753 -2.1555 -2.2451 -2.3397
 -2.4347 -2.5272 -2.6158 -2.7002 -2.7806 -2.9668 -3.1399 -3.3085 -3.4742 -3.6334
 -1.6385 -1.7422 -1.8368 -1.9216 -1.9970 -2.0636 -2.1267 -2.1984 -2.2796 -2.3679
 -2.4594 -2.5505 -2.6388 -2.7237 -2.8050 -2.9949 -3.1709 -3.3404 -3.5060 -3.6650
 -3.8169
