 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  i   
 -0.7953 -0.8218 -0.8518 -0.8853 -0.9225 -0.9637
 -1.1154 -1.0621 -1.0181 -0.9808 -0.9493 -0.9237 -0.9044 -0.8912 -0.8830 -0.8788
 -0.8776 -0.8766 -0.8742 -0.8710 -0.8585 -0.8057 -0.7661 -0.7533 -0.7633 -0.7836
 -0.8078 -0.8347 -0.8641 -0.8962 -0.9310 -0.9688 -1.0102 -1.0571 -1.1100 -1.1648
 -1.0391 -1.0027 -0.9732 -0.9478 -0.9245 -0.9033 -0.8850 -0.8697 -0.8580 -0.8490
 -0.8416 -0.8354 -0.8297 -0.8277 -0.8234 -0.7953 -0.7645 -0.7529 -0.7641 -0.7883
 -0.8162 -0.8452 -0.8757 -0.9077 -0.9413 -0.9770 -1.0154 -1.0569 -1.1039 -1.1576
 -1.2138
 -0.9456 -0.9236 -0.9074 -0.8944 -0.8820 -0.8693 -0.8562 -0.8436 -0.8323 -0.8227
 -0.8142 -0.8062 -0.7984 -0.7917 -0.7881 -0.7711 -0.7541 -0.7463 -0.7582 -0.7855
 -0.8182 -0.8515 -0.8847 -0.9181 -0.9522 -0.9872 -1.0237 -1.0624 -1.1043 -1.1511
 -1.2057
 -0.8420 -0.8319 -0.8261 -0.8234 -0.8215 -0.8185 -0.8137 -0.8071 -0.7999 -0.7928
 -0.7859 -0.7792 -0.7723 -0.7651 -0.7602 -0.7457 -0.7361 -0.7345 -0.7474 -0.7762
 -0.8133 -0.8519 -0.8896 -0.9263 -0.9625 -0.9983 -1.0347 -1.0720 -1.1111 -1.1531
 -1.2004
 -0.7356 -0.7342 -0.7364 -0.7410 -0.7472 -0.7528 -0.7568 -0.7582 -0.7575 -0.7554
 -0.7524 -0.7490 -0.7450 -0.7405 -0.7362 -0.7245 -0.7174 -0.7199 -0.7341 -0.7623
 -0.8011 -0.8440 -0.8870 -0.9285 -0.9683 -1.0067 -1.0446 -1.0822 -1.1202 -1.1596
 -1.2014
 -0.6281 -0.6335 -0.6419 -0.6521 -0.6636 -0.6756 -0.6869 -0.6962 -0.7032 -0.7079
 -0.7107 -0.7123 -0.7127 -0.7122 -0.7111 -0.7058 -0.7006 -0.7051 -0.7206 -0.7479
 -0.7859 -0.8304 -0.8773 -0.9238 -0.9684 -1.0109 -1.0518 -1.0914 -1.1303 -1.1692
 -1.2092
 -0.5194 -0.5298 -0.5458 -0.5594 -0.5751 -0.5915 -0.6079 -0.6236 -0.6375 -0.6496
 -0.6593 -0.6672 -0.6735 -0.6782 -0.6849 -0.6896 -0.6857 -0.6901 -0.7069
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  i   
 -1.6863 -1.6105 -1.5525 -1.5128 -1.4733 -1.4334 -1.3871 -1.3345 -1.2752 -1.2124
 -1.1434 -1.0715 -1.0006 -0.9344 -0.8628 -0.7432
 -1.4965 -1.4234 -1.3695 -1.3302 -1.3017 -1.2781 -1.2539 -1.2251 -1.1911 -1.1521
 -1.1054 -1.0506 -0.9903 -0.9307 -0.8723 -0.7637 -0.6972 -0.6708 -0.6721
 -1.3690 -1.2862 -1.2288 -1.1915 -1.1684 -1.1543 -1.1441 -1.1319 -1.1162 -1.0956
 -1.0674 -1.0292 -0.9813 -0.9294 -0.8802 -0.7816 -0.7206 -0.6951 -0.6961 -0.7121
 -0.7376
 -1.3038 -1.1989 -1.1304 -1.0967 -1.0734 -1.0620 -1.0577 -1.0549 -1.0505 -1.0429
 -1.0294 -1.0073 -0.9736 -0.9305 -0.8865 -0.7969 -0.7406 -0.7159 -0.7165 -0.7317
 -0.7551 -0.7848 -0.8205
 -1.2835 -1.1639 -1.0822 -1.0333 -1.0084 -0.9987 -0.9973 -0.9981 -0.9970 -0.9945
 -0.9891 -0.9791 -0.9604 -0.9290 -0.8912 -0.8096 -0.7572 -0.7332 -0.7333 -0.7482
 -0.7708 -0.7985 -0.8308 -0.8674 -0.9089
 -1.2841 -1.1705 -1.0808 -1.0180 -0.9778 -0.9550 -0.9451 -0.9441 -0.9490 -0.9549
 -0.9534 -0.9476 -0.9379 -0.9203 -0.8911 -0.8180 -0.7693 -0.7463 -0.7465 -0.7618
 -0.7844 -0.8114 -0.8421 -0.8765 -0.9146 -0.9566
 -1.2737 -1.1680 -1.0827 -1.0158 -0.9652 -0.9294 -0.9063 -0.8939 -0.8905 -0.8960
 -0.9045 -0.9084 -0.9074 -0.9000 -0.8828 -0.8210 -0.7761 -0.7544 -0.7550 -0.7716
 -0.7957 -0.8233 -0.8535 -0.8865 -0.9223 -0.9612 -1.0037 -1.0515 -1.1048 -1.1595
 -1.2412 -1.1489 -1.0726 -1.0114 -0.9626 -0.9244 -0.8958 -0.8759 -0.8632 -0.8557
 -0.8528 -0.8543 -0.8574 -0.8600 -0.8570 -0.8175 -0.7772 -0.7571 -0.7582 -0.7764
 -0.8033 -0.8330 -0.8642 -0.8971 -0.9317 -0.9685 -1.0080 -1.0506 -1.0985 -1.1524
 -1.2087
 -1.1849 -1.1080 -1.0439 -0.9917 -0.9492 -0.9142 -0.8855 -0.8626 -0.8455 -0.8331
 -0.8238 -0.8168 -0.8122 -0.8116 -0.8133 -0.8000 -0.7723 -0.7546 -0.7560 -0.7753
 -0.8053 -0.8387 -0.8725 -0.9068 -0.9418 -0.9778 -1.0155 -1.0553 -1.0982 -1.1459
 -1.2007
 -1.1060 -1.0444 -0.9937 -0.9524 -0.9187 -0.8906 -0.8662 -0.8451 -0.8274 -0.8132
 -0.8017 -0.7922 -0.7838 -0.7771 -0.7744 -0.7679 -0.7571 -0.7466 -0.7492 -0.7688
 -0.8014 -0.8390 -0.8771 -0.9144 -0.9513 -0.9882 -1.0257 -1.0642 -1.1044 -1.1474
 -1.1954
 -1.0151 -0.9674 -0.9285 -0.8970 -0.8720 -0.8516 -0.8340 -0.8179 -0.8031 -0.7901
 -0.7791 -0.7696 -0.7612 -0.7535 -0.7475 -0.7384 -0.7337 -0.7325 -0.7384 -0.7579
 -0.7909 -0.8317 -0.8744 -0.9163 -0.9567 -0.9960 -1.0348 -1.0736 -1.1127 -1.1532
 -1.1960
 -0.9229 -0.8823 -0.8525 -0.8292 -0.8114 -0.7980 -0.7872 -0.7776 -0.7682 -0.7592
 -0.7508 -0.7434 -0.7369 -0.7309 -0.7254 -0.7153 -0.7110 -0.7145 -0.7250 -0.7450
 -0.7773 -0.8190 -0.8650 -0.9116 -0.9567 -0.9999 -1.0416 -1.0822 -1.1222 -1.1622
 -1.2031
 -0.8316 -0.7980 -0.7725 -0.7543 -0.7417 -0.7334 -0.7281 -0.7244 -0.7210 -0.7176
 -0.7138 -0.7103 -0.7071 -0.7042 -0.7081 -0.6986 -0.6890 -0.6926 -0.7090
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  i   
 -2.0825 -1.9939 -1.9131 -1.8336 -1.7578 -1.6687 -1.5586 -1.4291 -1.3159 -1.2231
 -1.1406 -1.0656 -0.9956 -0.9323 -0.8751 -0.7594
 -1.8712 -1.7757 -1.6954 -1.6241 -1.5591 -1.4914 -1.4116 -1.3202 -1.2412 -1.1743
 -1.1121 -1.0505 -0.9894 -0.9320 -0.8799 -0.7754 -0.7052 -0.6690 -0.6639
 -1.7063 -1.6039 -1.5218 -1.4546 -1.3973 -1.3452 -1.2894 -1.2275 -1.1741 -1.1276
 -1.0826 -1.0346 -0.9834 -0.9324 -0.8851 -0.7900 -0.7266 -0.6935 -0.6877 -0.7009
 -0.7257
 -1.5878 -1.4785 -1.3923 -1.3251 -1.2724 -1.2302 -1.1920 -1.1510 -1.1146 -1.0830
 -1.0521 -1.0179 -0.9776 -0.9335 -0.8907 -0.8032 -0.7450 -0.7140 -0.7074 -0.7193
 -0.7421 -0.7717 -0.8073
 -1.5028 -1.3774 -1.2855 -1.2226 -1.1739 -1.1371 -1.1085 -1.0820 -1.0579 -1.0370
 -1.0171 -0.9951 -0.9673 -0.9321 -0.8942 -0.8137 -0.7597 -0.7305 -0.7236 -0.7345
 -0.7563 -0.7845 -0.8176 -0.8553 -0.8981
 -1.4564 -1.3156 -1.2087 -1.1311 -1.0790 -1.0489 -1.0345 -1.0213 -1.0068 -0.9928
 -0.9793 -0.9654 -0.9486 -0.9248 -0.8939 -0.8205 -0.7703 -0.7430 -0.7364 -0.7468
 -0.7684 -0.7960 -0.8276 -0.8631 -0.9025 -0.9463
 -1.4484 -1.3036 -1.1851 -1.0922 -1.0242 -0.9780 -0.9518 -0.9431 -0.9438 -0.9456
 -0.9426 -0.9343 -0.9229 -0.9086 -0.8873 -0.8231 -0.7766 -0.7513 -0.7455 -0.7561
 -0.7783 -0.8063 -0.8376 -0.8718 -0.9089 -0.9494 -0.9936 -1.0428 -1.0968 -1.1512
 -1.4437 -1.3006 -1.1813 -1.0855 -1.0112 -0.9564 -0.9187 -0.8946 -0.8812 -0.8775
 -0.8816 -0.8875 -0.8887 -0.8834 -0.8718 -0.8212 -0.7787 -0.7554 -0.7506 -0.7617
 -0.7849 -0.8146 -0.8468 -0.8810 -0.9170 -0.9553 -0.9965 -1.0410 -1.0899 -1.1442
 -1.2000
 -1.4296 -1.2932 -1.1774 -1.0828 -1.0079 -0.9500 -0.9066 -0.8754 -0.8543 -0.8407
 -0.8327 -0.8301 -0.8327 -0.8367 -0.8380 -0.8134 -0.7764 -0.7554 -0.7514 -0.7632
 -0.7849 -0.8193 -0.8538 -0.8894 -0.9257 -0.9633 -1.0027 -1.0439 -1.0883 -1.1375
 -1.1924
 -1.3916 -1.2701 -1.1616 -1.0724 -1.0005 -0.9437 -0.8992 -0.8647 -0.8389 -0.8203
 -0.8069 -0.7973 -0.7907 -0.7882 -0.7895 -0.7884 -0.7686 -0.7510 -0.7482 -0.7604
 -0.7856 -0.8198 -0.8575 -0.8959 -0.9341 -0.9725 -1.0116 -1.0518 -1.0936 -1.1382
 -1.1871
 -1.3342 -1.2265 -1.1308 -1.0498 -0.9835 -0.9304 -0.8881 -0.8540 -0.8267 -0.8053
 -0.7888 -0.7762 -0.7663 -0.7584 -0.7535 -0.7515 -0.7490 -0.7419 -0.7412 -0.7533
 -0.7784 -0.8140 -0.8550 -0.8971 -0.9386 -0.9792 -1.0196 -1.0599 -1.1007 -1.1429
 -1.1871
 -1.2676 -1.1697 -1.0848 -1.0122 -0.9529 -0.9051 -0.8668 -0.8358 -0.8101 -0.7889
 -0.7715 -0.7576 -0.7465 -0.7374 -0.7300 -0.7206 -0.7209 -0.7245 -0.7301 -0.7432
 -0.7678 -0.8035 -0.8465 -0.8925 -0.9381 -0.9824 -1.0255 -1.0675 -1.1090 -1.1507
 -1.1931
 -1.2005 -1.1081 -1.0295 -0.9637 -0.9102 -0.8675 -0.8337 -0.8066 -0.7844 -0.7658
 -0.7500 -0.7368 -0.7260 -0.7172 -0.7190 -0.6957 -0.6843 -0.6988 -0.7149
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  i   
 -2.6794 -2.5838 -2.4859 -2.3779 -2.2649 -2.1117 -1.8956 -1.6263 -1.4207 -1.2418
 -1.1355 -1.0542 -0.9872 -0.9276 -0.8744 -0.7664
 -2.3970 -2.2972 -2.2049 -2.1114 -2.0121 -1.8877 -1.7185 -1.5097 -1.3330 -1.2070
 -1.1164 -1.0441 -0.9821 -0.9271 -0.8781 -0.7794 -0.7089 -0.6678 -0.6539
 -2.1718 -2.0639 -1.9714 -1.8859 -1.7987 -1.6993 -1.5708 -1.4123 -1.2761 -1.1740
 -1.0972 -1.0339 -0.9777 -0.9271 -0.8817 -0.7907 -0.7279 -0.6907 -0.6779 -0.6859
 -0.7085
 -2.0038 -1.8839 -1.7854 -1.7014 -1.6247 -1.5464 -1.4525 -1.3341 -1.2268 -1.1428
 -1.0779 -1.0236 -0.9740 -0.9276 -0.8852 -0.8003 -0.7425 -0.7087 -0.6968 -0.7033
 -0.7239 -0.7531 -0.7895
 -1.8787 -1.7488 -1.6418 -1.5536 -1.4793 -1.4130 -1.3453 -1.2604 -1.1769 -1.1084
 -1.0543 -1.0092 -0.9672 -0.9263 -0.8874 -0.8077 -0.7539 -0.7227 -0.7118 -0.7176
 -0.7367 -0.7646 -0.7985 -0.8372 -0.8815
 -1.7461 -1.6191 -1.5178 -1.4327 -1.3599 -1.2981 -1.2437 -1.1858 -1.1235 -1.0690
 -1.0249 -0.9885 -0.9549 -0.9210 -0.8867 -0.8125 -0.7621 -0.7332 -0.7234 -0.7291
 -0.7473 -0.7742 -0.8066 -0.8435 -0.8845 -0.9302
 -1.6713 -1.5181 -1.3953 -1.3012 -1.2321 -1.1826 -1.1435 -1.1068 -1.0658 -1.0253
 -0.9904 -0.9614 -0.9355 -0.9096 -0.8816 -0.8144 -0.7673 -0.7405 -0.7317 -0.7379
 -0.7558 -0.7825 -0.8144 -0.8501 -0.8891 -0.9316 -0.9781 -1.0293 -1.0848 -1.1393
 -1.6454 -1.4809 -1.3431 -1.2312 -1.1441 -1.0788 -1.0322 -1.0017 -0.9813 -0.9649
 -0.9481 -0.9297 -0.9105 -0.8912 -0.8704 -0.8130 -0.7693 -0.7446 -0.7370 -0.7437
 -0.7619 -0.7889 -0.8214 -0.8570 -0.8950 -0.9355 -0.9789 -1.0258 -1.0768 -1.1323
 -1.1875
 -1.6391 -1.4695 -1.3251 -1.2051 -1.1080 -1.0326 -0.9759 -0.9349 -0.9058 -0.8864
 -0.8762 -0.8727 -0.8698 -0.8631 -0.8512 -0.8077 -0.7681 -0.7456 -0.7390 -0.7462
 -0.7649 -0.7927 -0.8265 -0.8632 -0.9016 -0.9413 -0.9831 -1.0271 -1.0743 -1.1247
 -1.1799
 -1.6374 -1.4659 -1.3192 -1.1954 -1.0939 -1.0130 -0.9503 -0.9032 -0.8688 -0.8442
 -0.8268 -0.8158 -0.8108 -0.8104 -0.8106 -0.7950 -0.7629 -0.7430 -0.7377 -0.7456
 -0.7650 -0.7937 -0.8292 -0.8681 -0.9081 -0.9486 -0.9901 -1.0326 -1.0769 -1.1238
 -1.1744
 -1.6293 -1.4639 -1.3175 -1.1930 -1.0895 -1.0058 -0.9399 -0.8887 -0.8499 -0.8213
 -0.8003 -0.7850 -0.7740 -0.7667 -0.7634 -0.7634 -0.7528 -0.7369 -0.7332 -0.7415
 -0.7610 -0.7903 -0.8273 -0.8686 -0.9112 -0.9537 -0.9962 -1.0388 -1.0820 -1.1267
 -1.1734
 -1.6084 -1.4497 -1.3097 -1.1874 -1.0843 -1.0000 -0.9328 -0.8799 -0.8387 -0.8070
 -0.7828 -0.7647 -0.7510 -0.7406 -0.7327 -0.7255 -0.7274 -0.7260 -0.7252 -0.7344
 -0.7539 -0.7834 -0.8211 -0.8645 -0.9102 -0.9557 -1.0006 -1.0447 -1.0884 -1.1325
 -1.1772
 -1.5824 -1.4274 -1.2912 -1.1738 -1.0730 -0.9898 -0.9229 -0.8697 -0.8278 -0.7948
 -0.7688 -0.7485 -0.7329 -0.7209 -0.7185 -0.6813 -0.6867 -0.7103 -0.7137
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =  i   
 -2.9099 -2.8133 -2.7115 -2.5948 -2.4645 -2.2816 -2.0185 -1.6913 -1.4435 -1.2427
 -1.1297 -1.0468 -0.9805 -0.9228 -0.8716 -0.7659
 -2.6097 -2.5075 -2.4109 -2.3093 -2.1954 -2.0463 -1.8389 -1.5810 -1.3637 -1.2144
 -1.1138 -1.0383 -0.9760 -0.9220 -0.8741 -0.7773 -0.7084 -0.6652 -0.6479
 -2.3664 -2.2546 -2.1573 -2.0645 -1.9654 -1.8463 -1.6875 -1.4884 -1.3150 -1.1885
 -1.0989 -1.0303 -0.9724 -0.9218 -0.8768 -0.7870 -0.7242 -0.6856 -0.6708 -0.6769
 -0.6975
 -2.1800 -2.0546 -1.9507 -1.8604 -1.7744 -1.6815 -1.5643 -1.4135 -1.2737 -1.1650
 -1.0850 -1.0228 -0.9697 -0.9222 -0.8797 -0.7950 -0.7369 -0.7019 -0.6886 -0.6937
 -0.7134 -0.7427 -0.7797
 -2.0407 -1.9022 -1.7881 -1.6935 -1.6118 -1.5349 -1.4506 -1.3408 -1.2298 -1.1381
 -1.0677 -1.0123 -0.9648 -0.9213 -0.8815 -0.8012 -0.7468 -0.7146 -0.7026 -0.7073
 -0.7255 -0.7532 -0.7872 -0.8270 -0.8725
 -1.8985 -1.7690 -1.6567 -1.5601 -1.4774 -1.4061 -1.3402 -1.2643 -1.1799 -1.1048
 -1.0446 -0.9967 -0.9556 -0.9174 -0.8810 -0.8054 -0.7541 -0.7241 -0.7133 -0.7181
 -0.7353 -0.7619 -0.7946 -0.8321 -0.8741 -0.9208
 -1.7761 -1.6243 -1.5059 -1.4156 -1.3460 -1.2876 -1.2344 -1.1822 -1.1227 -1.0645
 -1.0149 -0.9746 -0.9404 -0.9085 -0.8771 -0.8071 -0.7588 -0.7309 -0.7211 -0.7262
 -0.7431 -0.7691 -0.8012 -0.8375 -0.8774 -0.9209 -0.9686 -1.0212 -1.0775 -1.1325
 -1.7307 -1.5608 -1.4201 -1.3080 -1.2210 -1.1551 -1.1073 -1.0732 -1.0430 -1.0107
 -0.9777 -0.9467 -0.9190 -0.8935 -0.8681 -0.8060 -0.7608 -0.7349 -0.7260 -0.7316
 -0.7486 -0.7747 -0.8070 -0.8431 -0.8821 -0.9237 -0.9685 -1.0166 -1.0689 -1.1251
 -1.1807
 -1.7181 -1.5395 -1.3882 -1.2630 -1.1625 -1.0842 -1.0246 -0.9798 -0.9468 -0.9232
 -0.9082 -0.8978 -0.8862 -0.8709 -0.8524 -0.8015 -0.7599 -0.7360 -0.7280 -0.7341
 -0.7515 -0.7780 -0.8111 -0.8482 -0.8874 -0.9283 -0.9712 -1.0166 -1.0648 -1.1168
 -1.1731
 -1.7181 -1.5348 -1.3779 -1.2462 -1.1383 -1.0521 -0.9850 -0.9340 -0.8957 -0.8669
