 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -2.9993 -2.9576 -3.1463 -3.1225 -3.0030 -2.8302 -2.6378 -2.5102 -2.3996 -2.2830
 -2.1715 -2.0666 -1.9709 -1.8854 -1.8119 -1.6585 -1.5701 -1.5054 -1.4855
 -2.9963 -2.8734 -2.7725 -2.7103 -2.6866 -2.6366 -2.5356 -2.4202 -2.3129 -2.2105
 -2.1118 -2.0191 -1.9344 -1.8587 -1.7915 -1.6582 -1.5709 -1.5227 -1.5010 -1.4952
 -2.8544 -2.7388 -2.6283 -2.5311 -2.4547 -2.4127 -2.3870 -2.3321 -2.2497 -2.1576
 -2.0692 -1.9856 -1.9088 -1.8398 -1.7786 -1.6574 -1.5786 -1.5364 -1.5182 -1.5137
 -1.5180
 -2.7320 -2.6344 -2.5332 -2.4346 -2.3455 -2.2700 -2.2137 -2.1813 -2.1506 -2.0998
 -2.0312 -1.9585 -1.8897 -1.8270 -1.7709 -1.6590 -1.5859 -1.5480 -1.5330 -1.5300
 -1.5343 -1.5443
 -2.6146 -2.5372 -2.4529 -2.3642 -2.2770 -2.1974 -2.1283 -2.0709 -2.0309 -1.9996
 -1.9656 -1.9200 -1.8670 -1.8131 -1.7628 -1.6594 -1.5906 -1.5561 -1.5442 -1.5438
 -1.5492 -1.5592 -1.5732 -1.5915
 -2.5011 -2.4384 -2.3723 -2.2990 -2.2217 -2.1452 -2.0752 -2.0139 -1.9621 -1.9196
 -1.8855 -1.8553 -1.8222 -1.7851 -1.7465 -1.6562 -1.5913 -1.5590 -1.5499 -1.5536
 -1.5618 -1.5731 -1.5875 -1.6048 -1.6251 -1.6490 -1.6771 -1.7099 -1.7476 -1.7904
 -2.3944 -2.3405 -2.2879 -2.2292 -2.1657 -2.0986 -2.0323 -1.9712 -1.9186 -1.8737
 -1.8348 -1.8009 -1.7712 -1.7432 -1.7146 -1.6449 -1.5871 -1.5547 -1.5487 -1.5573
 -1.5703 -1.5847 -1.6009 -1.6188 -1.6386 -1.6592 -1.6825 -1.7108 -1.7460 -1.7882
 -1.8335
 -2.2978 -2.2480 -2.2017 -2.1535 -2.1025 -2.0482 -1.9908 -1.9335 -1.8815 -1.8369
 -1.7988 -1.7652 -1.7345 -1.7068 -1.6812 -1.6239 -1.5769 -1.5470 -1.5414 -1.5536
 -1.5722 -1.5918 -1.6114 -1.6316 -1.6527 -1.6747 -1.6969 -1.7215 -1.7509 -1.7870
 -1.8310
 -2.2143 -2.1650 -2.1195 -2.0749 -2.0324 -1.9886 -1.9426 -1.8939 -1.8456 -1.8018
 -1.7646 -1.7331 -1.7048 -1.6784 -1.6537 -1.6008 -1.5611 -1.5360 -1.5299 -1.5436
 -1.5669 -1.5924 -1.6174 -1.6416 -1.6656 -1.6893 -1.7135 -1.7386 -1.7665 -1.7975
 -1.8311
 -2.1470 -2.0958 -2.0482 -2.0038 -1.9623 -1.9236 -1.8866 -1.8482 -1.8080 -1.7679
 -1.7315 -1.7009 -1.6751 -1.6514 -1.6292 -1.5810 -1.5445 -1.5228 -1.5172 -1.5297
 -1.5547 -1.5848 -1.6156 -1.6454 -1.6737 -1.7009 -1.7275 -1.7538 -1.7805 -1.8085
 -1.8383
 -2.0955 -2.0377 -1.9856 -1.9387 -1.8965 -1.8587 -1.8248 -1.7938 -1.7625 -1.7301
 -1.6976 -1.6681 -1.6434 -1.6227 -1.6043 -1.5627 -1.5290 -1.5094 -1.5050 -1.5157
 -1.5398 -1.5716 -1.6066 -1.6418 -1.6756 -1.7076 -1.7381 -1.7673 -1.7958 -1.8244
 -1.8538
