 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F560W
 -4.8657 -5.0184 -5.1552 -5.2128 -5.2786 -5.3535 -5.4355 -5.5131 -5.5995 -5.6855
 -5.7695 -5.8509 -5.9309 -6.0076 -6.0829 -6.2629 -6.4333 -6.5962 -6.7673
 -4.9587 -5.0337 -5.1162 -5.2075 -5.3063 -5.3955 -5.4741 -5.5527 -5.6344 -5.7188
 -5.8025 -5.8845 -5.9645 -6.0425 -6.1186 -6.3003 -6.4707 -6.6350 -6.7986 -6.9584
 -4.9920 -5.0606 -5.1365 -5.2182 -5.3049 -5.3983 -5.4931 -5.5795 -5.6609 -5.7415
 -5.8233 -5.9044 -5.9844 -6.0626 -6.1391 -6.3216 -6.4920 -6.6553 -6.8184 -6.9779
 -7.1301
 -5.0314 -5.0929 -5.1626 -5.2388 -5.3198 -5.4041 -5.4914 -5.5824 -5.6724 -5.7580
 -5.8392 -5.9184 -5.9969 -6.0745 -6.1510 -6.3346 -6.5064 -6.6710 -6.8325 -6.9917
 -7.1438 -7.2888
 -5.0826 -5.1323 -5.1943 -5.2642 -5.3399 -5.4196 -5.5015 -5.5846 -5.6708 -5.7583
 -5.8445 -5.9270 -6.0060 -6.0825 -6.1580 -6.3417 -6.5153 -6.6809 -6.8425 -7.0015
 -7.1536 -7.2985 -7.4369 -7.5693
 -5.1446 -5.1842 -5.2345 -5.2961 -5.3651 -5.4393 -5.5169 -5.5960 -5.6765 -5.7583
 -5.8413 -5.9244 -6.0059 -6.0850 -6.1617 -6.3450 -6.5195 -6.6865 -6.8489 -7.0081
 -7.1605 -7.3056 -7.4440 -7.5764 -7.7034 -7.8259 -7.9443 -8.0593 -8.1713 -8.2807
 -5.2144 -5.2470 -5.2857 -5.3375 -5.3978 -5.4652 -5.5372 -5.6119 -5.6886 -5.7664
 -5.8445 -5.9231 -6.0019 -6.0806 -6.1582 -6.3448 -6.5202 -6.6879 -6.8516 -7.0118
 -7.1650 -7.3106 -7.4493 -7.5818 -7.7087 -7.8306 -7.9482 -8.0620 -8.1725 -8.2802
 -8.3861
 -5.2888 -5.3170 -5.3491 -5.3911 -5.4414 -5.4996 -5.5644 -5.6334 -5.7056 -5.7795
 -5.8542 -5.9291 -6.0038 -6.0788 -6.1540 -6.3398 -6.5173 -6.6861 -6.8506 -7.0122
 -7.1671 -7.3138 -7.4530 -7.5858 -7.7129 -7.8347 -7.9517 -8.0647 -8.1741 -8.2806
 -8.3845
