 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  1.7610  1.7977  1.8605  1.8881  1.8672  1.8454  1.8562  1.8808  1.8887  1.8716
  1.8403  1.7994  1.7555  1.7102  1.6617  1.5336  1.4003  1.2656  1.1338
  1.7565  1.7566  1.7710  1.7852  1.7988  1.8131  1.8259  1.8338  1.8341  1.8250
  1.8054  1.7742  1.7332  1.6867  1.6379  1.5116  1.3817  1.2497  1.1191  0.9906
  1.7517  1.7338  1.7212  1.7212  1.7393  1.7621  1.7769  1.7839  1.7854  1.7813
  1.7684  1.7447  1.7089  1.6641  1.6158  1.4910  1.3640  1.2350  1.1062  0.9801
  0.8571
  1.7466  1.7293  1.7111  1.6961  1.6887  1.6924  1.7092  1.7311  1.7426  1.7405
  1.7293  1.7109  1.6826  1.6424  1.5954  1.4718  1.3472  1.2215  1.0952  0.9709
  0.8499  0.7320
  1.7301  1.7186  1.7034  1.6870  1.6722  1.6623  1.6597  1.6642  1.6751  1.6857
  1.6851  1.6719  1.6506  1.6184  1.5755  1.4542  1.3312  1.2086  1.0853  0.9627
  0.8431  0.7268  0.6137  0.5033
  1.6980  1.6948  1.6864  1.6744  1.6604  1.6465  1.6354  1.6289  1.6262  1.6254
  1.6249  1.6196  1.6055  1.5832  1.5499  1.4375  1.3162  1.1960  1.0758  0.9555
  0.8369  0.7216  0.6097  0.5008  0.3947  0.2910  0.1892  0.0882 -0.0120 -0.1089
  1.6498  1.6551  1.6553  1.6507  1.6420  1.6302  1.6172  1.6054  1.5958  1.5878
  1.5793  1.5689  1.5552  1.5376  1.5124  1.4178  1.3019  1.1838  1.0665  0.9489
  0.8317  0.7169  0.6056  0.4976  0.3927  0.2905  0.1904  0.0923 -0.0051 -0.1022
 -0.1968
  1.5885  1.6007  1.6088  1.6126  1.6114  1.6054  1.5955  1.5835  1.5710  1.5591
  1.5473  1.5336  1.5166  1.4965  1.4735  1.3917  1.2862  1.1721  1.0573  0.9426
  0.8275  0.7134  0.6021  0.4943  0.3900  0.2887  0.1900  0.0934 -0.0014 -0.0956
 -0.1901
  1.5185  1.5352  1.5491  1.5600  1.5667  1.5682  1.5643  1.5560  1.5445  1.5315
  1.5180  1.5034  1.4863  1.4654  1.4416  1.3643  1.2671  1.1587  1.0469  0.9347
  0.8219  0.7091  0.5979  0.4897  0.3851  0.2840  0.1857  0.0902 -0.0033 -0.0953
 -0.1867
  1.4412  1.4607  1.4788  1.4951  1.5085  1.5174  1.5209  1.5188  1.5116  1.5007
  1.4876  1.4731  1.4569  1.4379  1.4154  1.3413  1.2497  1.1468  1.0384  0.9285
  0.8183  0.7078  0.5976  0.4893  0.3842  0.2826  0.1843  0.0891 -0.0036 -0.0941
 -0.1845
  1.3567  1.3794  1.4007  1.4205  1.4384  1.4534  1.4639  1.4690  1.4683  1.4624
  1.4524  1.4395  1.4247  1.4078  1.3881  1.3212  1.2332  1.1353  1.0304  0.9228
  0.8146  0.7062  0.5979  0.4903  0.3849  0.2826  0.1837  0.0880 -0.0046 -0.0947
 -0.1827
  1.2650  1.2913  1.3160  1.3378  1.3591  1.3781  1.3940  1.4059  1.4123  1.4132
  1.4089  1.4000  1.3879  1.3733  1.3597  1.3040  1.2176  1.1242  1.0229
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
  1.8344  1.8499  1.8670  1.8839  1.8979  1.9068  1.9092  1.9039  1.8905  1.8688
  1.8385  1.7999  1.7557  1.7083  1.6581  1.5316  1.4011  1.2681  1.1350
  1.7971  1.8047  1.8165  1.8302  1.8432  1.8533  1.8585  1.8577  1.8499  1.8347
  1.8105  1.7765  1.7342  1.6870  1.6378  1.5112  1.3824  1.2520  1.1216  0.9933
  1.7760  1.7636  1.7655  1.7826  1.7927  1.8015  1.8078  1.8098  1.8066  1.7971
  1.7798  1.7527  1.7150  1.6693  1.6202  1.4937  1.3661  1.2379  1.1098  0.9838
  0.8607
  1.7695  1.7436  1.7324  1.7336  1.7422  1.7533  1.7630  1.7679  1.7659  1.7586
  1.7457  1.7254  1.6950  1.6533  1.6053  1.4791  1.3522  1.2258  1.0996  0.9753
  0.8540  0.7359
  1.7720  1.7509  1.7284  1.7142  1.7082  1.7079  1.7111  1.7161  1.7215  1.7235
  1.7136  1.6959  1.6711  1.6366  1.5917  1.4667  1.3403  1.2151  1.0908  0.9678
  0.8478  0.7312  0.6178  0.5071
  1.7664  1.7492  1.7284  1.7059  1.6844  1.6669  1.6553  1.6505  1.6521  1.6603
  1.6665  1.6602  1.6427  1.6153  1.5770  1.4560  1.3300  1.2058  1.0830  0.9615
  0.8424  0.7266  0.6143  0.5050  0.3986  0.2944  0.1921  0.0909 -0.0094 -0.1062
  1.7470  1.7372  1.7216  1.7023  1.6812  1.6604  1.6417  1.6273  1.6170  1.6097
  1.6052  1.6027  1.5955  1.5795  1.5529  1.4454  1.3209  1.1975  1.0761  0.9561
  0.8379  0.7224  0.6107  0.5023  0.3970  0.2943  0.1938  0.0953 -0.0024 -0.0996
 -0.1941
  1.7128  1.7104  1.7022  1.6893  1.6728  1.6540  1.6344  1.6155  1.5987  1.5842
  1.5709  1.5576  1.5445  1.5305  1.5121  1.4287  1.3120  1.1899  1.0697  0.9514
  0.8344  0.7194  0.6077  0.4995  0.3947  0.2930  0.1937  0.0968  0.0015 -0.0930
 -0.1875
