 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F335M
  2.9714  2.8818  2.8036  2.7574  2.7492  2.7687  2.8015  2.8341  2.8503  2.8372
  2.8057  2.7483  2.6794  2.6123  2.5404  2.3567  2.1764  2.0030  1.8372
  3.0275  2.9477  2.8698  2.8022  2.7496  2.7155  2.7009  2.7024  2.7127  2.7238
  2.7255  2.7051  2.6564  2.5898  2.5177  2.3352  2.1564  1.9839  1.8188  1.6607
  3.0651  2.9929  2.9184  2.8434  2.7711  2.7094  2.6649  2.6400  2.6339  2.6427
  2.6531  2.6525  2.6239  2.5663  2.4973  2.3175  2.1403  1.9687  1.8040  1.6467
  1.4962
  3.0842  3.0174  2.9494  2.8810  2.8137  2.7504  2.6935  2.6469  2.6139  2.5939
  2.5885  2.5905  2.5819  2.5418  2.4792  2.3036  2.1281  1.9574  1.7929  1.6359
  1.4861  1.3426
  3.0882  3.0267  2.9642  2.9012  2.8383  2.7775  2.7213  2.6727  2.6310  2.5956
  2.5658  2.5436  2.5322  2.5090  2.4591  2.2921  2.1191  1.9496  1.7850  1.6278
  1.4782  1.3353  1.1983  1.0663
  3.0767  3.0215  2.9651  2.9078  2.8498  2.7917  2.7356  2.6841  2.6390  2.6000
  2.5636  2.5275  2.4966  2.4720  2.4315  2.2805  2.1118  1.9446  1.7805  1.6224
  1.4722  1.3293  1.1928  1.0617  0.9353  0.8130  0.6941  0.5785  0.4659  0.3562
  3.0463  2.9990  2.9504  2.9002  2.8483  2.7949  2.7409  2.6883  2.6390  2.5948
  2.5547  2.5156  2.4751  2.4417  2.4029  2.2649  2.1044  1.9410  1.7788  1.6201
  1.4686  1.3250  1.1883  1.0575  0.9319  0.8107  0.6933  0.5794  0.4685  0.3603
  0.2544
  2.9952  2.9560  2.9162  2.8749  2.8309  2.7842  2.7351  2.6849  2.6349  2.5869
  2.5420  2.4995  2.4572  2.4156  2.3773  2.2457  2.0944  1.9368  1.7784  1.6208
  1.4680  1.3227  1.1851  1.0540  0.9286  0.8080  0.6916  0.5789  0.4696  0.3631
  0.2588
  2.9269  2.8930  2.8605  2.8282  2.7934  2.7553  2.7136  2.6688  2.6217  2.5739
  2.5268  2.4809  2.4362  2.3918  2.3511  2.2251  2.0807  1.9288  1.7751  1.6207
  1.4680  1.3208  1.1813  1.0490  0.9230  0.8023  0.6861  0.5741  0.4657  0.3605
  0.2579
  2.8506  2.8172  2.7884  2.7623  2.7362  2.7070  2.6741  2.6370  2.5962  2.5525
  2.5070  2.4609  2.4149  2.3692  2.3250  2.2048  2.0679  1.9220  1.7728  1.6228
  1.4729  1.3254  1.1839  1.0496  0.9223  0.8009  0.6845  0.5726  0.4647  0.3603
  0.2571
  2.7684  2.7345  2.7063  2.6819  2.6601  2.6386  2.6141  2.5858  2.5532  2.5166
  2.4764  2.4336  2.3892  2.3441  2.2989  2.1819  2.0522  1.9134  1.7691  1.6232
  1.4771  1.3318  1.1898  1.0534  0.9239  0.8010  0.6837  0.5712  0.4632  0.3589
  0.2581
  2.6804  2.6449  2.6196  2.5933  2.5726  2.5542  2.5357  2.5153  2.4910  2.4628
  2.4305  2.3941  2.3546  2.3128  2.2728  2.1564  2.0336  1.9030  1.7640
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F335M
  2.9855  2.9404  2.9044  2.8783  2.8614  2.8504  2.8418  2.8336  2.8261  2.8148
  2.7908  2.7466  2.6844  2.6137  2.5378  2.3576  2.1792  2.0057  1.8393
  2.9762  2.9141  2.8614  2.8192  2.7877  2.7663  2.7520  2.7430  2.7394  2.7380
  2.7300  2.7034  2.6524  2.5855  2.5140  2.3339  2.1573  1.9859  1.8210  1.6631
  3.0153  2.9446  2.8766  2.8016  2.7475  2.7081  2.6825  2.6676  2.6614  2.6622
  2.6643  2.6558  2.6226  2.5637  2.4944  2.3154  2.1400  1.9701  1.8063  1.6493
  1.4988
  3.0621  2.9910  2.9165  2.8403  2.7678  2.7045  2.6547  2.6211  2.6023  2.5955
  2.5965  2.5982  2.5858  2.5429  2.4790  2.3021  2.1273  1.9583  1.7952  1.6388
  1.4891  1.3456
  3.0815  3.0158  2.9475  2.8767  2.8066  2.7405  2.6812  2.6309  2.5913  2.5638
  2.5485  2.5421  2.5369  2.5155  2.4638  2.2926  2.1184  1.9500  1.7873  1.6309
  1.4815  1.3385  1.2014  1.0692
  3.0870  3.0259  2.9627  2.8977  2.8320  2.7674  2.7073  2.6549  2.6108  2.5728
  2.5400  2.5132  2.4956  2.4781  2.4430  2.2851  2.1125  1.9447  1.7823  1.6256
  1.4758  1.3329  1.1963  1.0650  0.9383  0.8157  0.6965  0.5806  0.4679  0.3583
  3.0835  3.0253  2.9667  2.9066  2.8455  2.7844  2.7247  2.6694  2.6209  2.5802
  2.5441  2.5086  2.4747  2.4478  2.4160  2.2772  2.1084  1.9418  1.7800  1.6230
  1.4723  1.3288  1.1920  1.0611  0.9352  0.8138  0.6960  0.5817  0.4706  0.3624
  0.2566
  3.0663  3.0140  2.9602  2.9053  2.8493  2.7925  2.7355  2.6799  2.6275  2.5807
  2.5400  2.5024  2.4640  2.4269  2.3922  2.2640  2.1043  1.9400  1.7796  1.6231
  1.4715  1.3267  1.1891  1.0579  0.9322  0.8114  0.6946  0.5816  0.4719  0.3652
  0.2609
  3.0310  2.9874  2.9399  2.8911  2.8409  2.7896  2.7370  2.6839  2.6311  2.5806
  2.5339  2.4912  2.4503  2.4092  2.3706  2.2456  2.0953  1.9358  1.7776  1.6227
  1.4710  1.3246  1.1854  1.0531  0.9269  0.8060  0.6895  0.5771  0.4684  0.3629
  0.2601
  2.9803  2.9419  2.9019  2.8605  2.8177  2.7732  2.7269  2.6787  2.6289  2.5786
  2.5291  2.4817  2.4367  2.3929  2.3504  2.2295  2.0853  1.9324  1.7778  1.6255
  1.4756  1.3289  1.1879  1.0537  0.9264  0.8048  0.6882  0.5759  0.4677  0.3629
  0.2595
  2.9179  2.8797  2.8453  2.8109  2.7755  2.7386  2.6997  2.6584  2.6143  2.5677
  2.5196  2.4711  2.4232  2.3766  2.3312  2.2125  2.0741  1.9267  1.7764  1.6272
