 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F770W
 -0.3318 -0.4487 -0.6140 -0.6937 -0.7595 -0.8385 -0.9263 -1.0158 -1.1111 -1.2033
 -1.2919 -1.3781 -1.4617 -1.5434 -1.6225 -1.8136 -2.0016 -2.1876 -2.3538
 -0.4185 -0.4959 -0.5824 -0.6788 -0.7838 -0.8823 -0.9707 -1.0583 -1.1492 -1.2401
 -1.3291 -1.4158 -1.5001 -1.5820 -1.6618 -1.8543 -2.0406 -2.2194 -2.3891 -2.5498
 -0.4458 -0.5201 -0.6030 -0.6913 -0.7847 -0.8855 -0.9891 -1.0864 -1.1780 -1.2668
 -1.3546 -1.4410 -1.5254 -1.6077 -1.6878 -1.8796 -2.0634 -2.2410 -2.4107 -2.5719
 -2.7247
 -0.4800 -0.5492 -0.6280 -0.7126 -0.8012 -0.8930 -0.9882 -1.0877 -1.1875 -1.2833
 -1.3732 -1.4591 -1.5429 -1.6250 -1.7051 -1.8971 -2.0798 -2.2563 -2.4257 -2.5870
 -2.7400 -2.8856
 -0.5275 -0.5847 -0.6569 -0.7369 -0.8214 -0.9090 -0.9987 -1.0899 -1.1843 -1.2803
 -1.3755 -1.4671 -1.5542 -1.6369 -1.7168 -1.9088 -2.0911 -2.2668 -2.4358 -2.5972
 -2.7505 -2.8962 -3.0352 -3.1679
 -0.5871 -0.6331 -0.6926 -0.7656 -0.8449 -0.9281 -1.0138 -1.1007 -1.1889 -1.2786
 -1.3694 -1.4606 -1.5506 -1.6381 -1.7220 -1.9159 -2.0982 -2.2736 -2.4423 -2.6040
 -2.7576 -2.9036 -3.0427 -3.1757 -3.3032 -3.4259 -3.5446 -3.6598 -3.7721 -3.8818
 -0.6552 -0.6929 -0.7381 -0.8018 -0.8737 -0.9513 -1.0324 -1.1154 -1.1997 -1.2849
 -1.3706 -1.4566 -1.5431 -1.6294 -1.7147 -1.9171 -2.1013 -2.2763 -2.4457 -2.6080
 -2.7622 -2.9087 -3.0481 -3.1813 -3.3087 -3.4311 -3.5492 -3.6634 -3.7741 -3.8820
 -3.9882
 -0.7284 -0.7601 -0.7970 -0.8488 -0.9111 -0.9811 -1.0562 -1.1344 -1.2146 -1.2959
 -1.3779 -1.4600 -1.5420 -1.6242 -1.7065 -1.9088 -2.0986 -2.2756 -2.4458 -2.6093
 -2.7646 -2.9119 -3.0518 -3.1853 -3.3130 -3.4353 -3.5528 -3.6663 -3.7761 -3.8830
 -3.9872
 -0.8030 -0.8306 -0.8645 -0.9094 -0.9608 -1.0213 -1.0887 -1.1609 -1.2361 -1.3132
 -1.3913 -1.4701 -1.5488 -1.6273 -1.7059 -1.9019 -2.0923 -2.2723 -2.4442 -2.6101
 -2.7674 -2.9159 -3.0568 -3.1910 -3.3192 -3.4419 -3.5596 -3.6730 -3.7826 -3.8886
 -3.9913
 -0.8756 -0.9005 -0.9335 -0.9736 -1.0201 -1.0724 -1.1302 -1.1942 -1.2629 -1.3347
 -1.4082 -1.4829 -1.5581 -1.6334 -1.7087 -1.8966 -2.0827 -2.2627 -2.4355 -2.6032
 -2.7636 -2.9144 -3.0565 -3.1916 -3.3205 -3.4437 -3.5619 -3.6754 -3.7846 -3.8902
 -3.9943
 -0.9430 -0.9712 -1.0050 -1.0438 -1.0869 -1.1340 -1.1846 -1.2391 -1.2995 -1.3642
 -1.4321 -1.5019 -1.5728 -1.6446 -1.7166 -1.8967 -2.0764 -2.2537 -2.4260 -2.5934
 -2.7558 -2.9099 -3.0544 -3.1908 -3.3206 -3.4447 -3.5636 -3.6776 -3.7871 -3.8927
 -3.9948
 -1.0040 -1.0610 -1.1059 -1.1434 -1.1781 -1.2136 -1.2530 -1.2983 -1.3492 -1.4049
 -1.4650 -1.5286 -1.5944 -1.6615 -1.7296 -1.9017 -2.0745 -2.2466 -2.4169
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F770W
