 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -2.1942 -2.1516 -2.3406 -2.3161 -2.1944 -2.0197 -1.8252 -1.6965 -1.5848 -1.4675
 -1.3548 -1.2494 -1.1522 -1.0670 -0.9926 -0.8372 -0.7489 -0.6796 -0.6595
 -2.1910 -2.0662 -1.9635 -1.8999 -1.8752 -1.8240 -1.7216 -1.6048 -1.4965 -1.3931
 -1.2936 -1.2001 -1.1148 -1.0384 -0.9706 -0.8358 -0.7469 -0.6974 -0.6745 -0.6677
 -2.0481 -1.9306 -1.8182 -1.7192 -1.6413 -1.5983 -1.5716 -1.5157 -1.4322 -1.3391
 -1.2500 -1.1657 -1.0882 -1.0186 -0.9569 -0.8343 -0.7542 -0.7108 -0.6916 -0.6861
 -0.6896
 -1.9247 -1.8256 -1.7227 -1.6222 -1.5313 -1.4545 -1.3971 -1.3639 -1.3325 -1.2807
 -1.2113 -1.1379 -1.0685 -1.0052 -0.9486 -0.8354 -0.7612 -0.7223 -0.7063 -0.7024
 -0.7059 -0.7152
 -1.8061 -1.7279 -1.6421 -1.5517 -1.4628 -1.3816 -1.3113 -1.2530 -1.2122 -1.1802
 -1.1454 -1.0991 -1.0454 -0.9910 -0.9401 -0.8356 -0.7657 -0.7302 -0.7174 -0.7162
 -0.7209 -0.7301 -0.7435 -0.7611
 -1.6910 -1.6282 -1.5613 -1.4866 -1.4076 -1.3295 -1.2581 -1.1957 -1.1431 -1.0999
 -1.0652 -1.0344 -1.0006 -0.9629 -0.9236 -0.8321 -0.7662 -0.7329 -0.7230 -0.7260
 -0.7335 -0.7441 -0.7578 -0.7745 -0.7942 -0.8174 -0.8449 -0.8770 -0.9142 -0.9565
 -1.5829 -1.5291 -1.4761 -1.4167 -1.3519 -1.2832 -1.2154 -1.1531 -1.0996 -1.0539
 -1.0144 -0.9800 -0.9497 -0.9210 -0.8918 -0.8208 -0.7619 -0.7286 -0.7218 -0.7297
 -0.7420 -0.7558 -0.7713 -0.7886 -0.8079 -0.8279 -0.8505 -0.8781 -0.9128 -0.9546
 -0.9994
 -1.4849 -1.4352 -1.3888 -1.3405 -1.2888 -1.2332 -1.1743 -1.1156 -1.0625 -1.0171
 -0.9784 -0.9442 -0.9129 -0.8847 -0.8585 -0.7999 -0.7517 -0.7209 -0.7145 -0.7260
 -0.7440 -0.7629 -0.7819 -0.8015 -0.8221 -0.8435 -0.8651 -0.8891 -0.9180 -0.9536
 -0.9972
 -1.4004 -1.3511 -1.3056 -1.2608 -1.2181 -1.1737 -1.1266 -1.0766 -1.0270 -0.9821
 -0.9441 -0.9120 -0.8831 -0.8563 -0.8310 -0.7769 -0.7360 -0.7099 -0.7030 -0.7160
 -0.7386 -0.7636 -0.7880 -0.8117 -0.8351 -0.8583 -0.8820 -0.9065 -0.9339 -0.9643
 -0.9975
 -1.3324 -1.2813 -1.2337 -1.1891 -1.1473 -1.1082 -1.0706 -1.0312 -0.9899 -0.9485
 -0.9112 -0.8799 -0.8534 -0.8291 -0.8064 -0.7571 -0.7195 -0.6968 -0.6904 -0.7021
 -0.7264 -0.7560 -0.7863 -0.8155 -0.8433 -0.8700 -0.8961 -0.9220 -0.9482 -0.9757
 -1.0050
 -1.2807 -1.2229 -1.1707 -1.1235 -1.0810 -1.0427 -1.0083 -0.9767 -0.9447 -0.9112
 -0.8776 -0.8472 -0.8217 -0.8005 -0.7816 -0.7389 -0.7041 -0.6835 -0.6783 -0.6882
 -0.7117 -0.7428 -0.7772 -0.8120 -0.8453 -0.8769 -0.9069 -0.9357 -0.9638 -0.9918
 -1.0209
