 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.1738 -0.9998 -0.8601 -0.8487 -0.8806 -0.9036 -0.9272 -0.9452 -0.9864 -1.0323
 -1.0844 -1.1400 -1.1985 -1.2589 -1.3215 -1.4786 -1.6488 -1.8022 -1.9497
 -1.0837 -1.0846 -1.0736 -1.0271 -0.9559 -0.9297 -0.9450 -0.9754 -1.0137 -1.0590
 -1.1099 -1.1647 -1.2221 -1.2813 -1.3414 -1.4935 -1.6456 -1.7978 -1.9488 -2.0971
 -1.1316 -1.1362 -1.1395 -1.1371 -1.1198 -1.0670 -1.0158 -1.0090 -1.0362 -1.0803
 -1.1302 -1.1847 -1.2420 -1.3011 -1.3611 -1.5115 -1.6600 -1.8079 -1.9556 -2.1011
 -2.2435
 -1.1834 -1.1830 -1.1876 -1.1926 -1.1956 -1.1932 -1.1736 -1.1312 -1.1071 -1.1190
 -1.1568 -1.2074 -1.2631 -1.3216 -1.3813 -1.5306 -1.6763 -1.8198 -1.9629 -2.1058
 -2.2459 -2.3828
 -1.2456 -1.2356 -1.2349 -1.2394 -1.2460 -1.2528 -1.2586 -1.2586 -1.2428 -1.2258
 -1.2252 -1.2495 -1.2918 -1.3450 -1.4027 -1.5505 -1.6943 -1.8332 -1.9711 -2.1105
 -2.2485 -2.3836 -2.5154 -2.6441
 -1.3190 -1.2996 -1.2898 -1.2888 -1.2933 -1.3009 -1.3103 -1.3210 -1.3319 -1.3382
 -1.3370 -1.3388 -1.3557 -1.3885 -1.4330 -1.5711 -1.7133 -1.8488 -1.9817 -2.1159
 -2.2510 -2.3844 -2.5147 -2.6419 -2.7665 -2.8882 -3.0066 -3.1215 -3.2327 -3.3401
 -1.4023 -1.3748 -1.3547 -1.3472 -1.3458 -1.3501 -1.3583 -1.3691 -1.3831 -1.3996
 -1.4160 -1.4292 -1.4416 -1.4600 -1.4888 -1.5980 -1.7331 -1.8669 -1.9953 -2.1236
 -2.2542 -2.3850 -2.5137 -2.6396 -2.7625 -2.8821 -2.9986 -3.1125 -3.2241 -3.3330
 -3.4372
 -1.4946 -1.4598 -1.4320 -1.4160 -1.4084 -1.4069 -1.4106 -1.4186 -1.4303 -1.4457
 -1.4648 -1.4859 -1.5072 -1.5288 -1.5528 -1.6389 -1.7565 -1.8854 -2.0110 -2.1343
 -2.2593 -2.3864 -2.5129 -2.6371 -2.7586 -2.8772 -2.9929 -3.1057 -3.2160 -3.3239
 -3.4295
 -1.5947 -1.5532 -1.5201 -1.4959 -1.4815 -1.4741 -1.4723 -1.4752 -1.4828 -1.4942
 -1.5098 -1.5297 -1.5527 -1.5781 -1.6053 -1.6844 -1.7872 -1.9062 -2.0292 -2.1491
 -2.2692 -2.3915 -2.5150 -2.6376 -2.7577 -2.8750 -2.9897 -3.1017 -3.2111 -3.3180
 -3.4226
 -1.7014 -1.6539 -1.6161 -1.5871 -1.5659 -1.5520 -1.5444 -1.5419 -1.5440 -1.5504
 -1.5607 -1.5753 -1.5944 -1.6177 -1.6445 -1.7240 -1.8180 -1.9278 -2.0455 -2.1631
 -2.2795 -2.3969 -2.5159 -2.6355 -2.7538 -2.8697 -2.9829 -3.0934 -3.2014 -3.3071
 -3.4127
 -1.8129 -1.7621 -1.7204 -1.6867 -1.6604 -1.6408 -1.6272 -1.6191 -1.6158 -1.6166
 -1.6213 -1.6299 -1.6426 -1.6600 -1.6823 -1.7565 -1.8476 -1.9492 -2.0607 -2.1762
 -2.2908 -2.4049 -2.5197 -2.6353 -2.7509 -2.8649 -2.9767 -3.0859 -3.1924 -3.2966
 -3.3987
 -1.9252 -1.8841 -1.8439 -1.8061 -1.7724 -1.7441 -1.7221 -1.7069 -1.6976 -1.6932
 -1.6926 -1.6953 -1.7015 -1.7117 -1.7268 -1.7876 -1.8739 -1.9713 -2.0766
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F162M
