 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F360M
  0.8025  0.6513  0.6170  0.5977  0.5413  0.4698  0.3885  0.3142  0.2320  0.1515
  0.0719 -0.0069 -0.0858 -0.1635 -0.2413 -0.4304 -0.6155 -0.7832 -0.9523
  0.7136  0.6522  0.5881  0.5206  0.4539  0.3997  0.3410  0.2717  0.1959  0.1178
  0.0396 -0.0383 -0.1158 -0.1928 -0.2692 -0.4560 -0.6366 -0.8102 -0.9762 -1.1348
  0.6654  0.6068  0.5442  0.4788  0.4121  0.3435  0.2812  0.2245  0.1600  0.0885
  0.0138 -0.0621 -0.1382 -0.2141 -0.2896 -0.4744 -0.6531 -0.8258 -0.9913 -1.1494
 -1.3004
  0.6168  0.5622  0.5030  0.4398  0.3736  0.3062  0.2390  0.1731  0.1124  0.0517
 -0.0140 -0.0843 -0.1571 -0.2310 -0.3051 -0.4880 -0.6653 -0.8373 -1.0026 -1.1603
 -1.3108 -1.4548
  0.5616  0.5153  0.4608  0.4015  0.3384  0.2724  0.2054  0.1391  0.0731  0.0091
 -0.0519 -0.1137 -0.1788 -0.2475 -0.3187 -0.4982 -0.6737 -0.8450 -1.0104 -1.1684
 -1.3187 -1.4622 -1.5998 -1.7322
  0.4996  0.4605  0.4144  0.3605  0.3018  0.2396  0.1747  0.1092  0.0437 -0.0214
 -0.0852 -0.1471 -0.2083 -0.2708 -0.3356 -0.5071 -0.6798 -0.8495 -1.0147 -1.1737
 -1.3245 -1.4680 -1.6051 -1.7368 -1.8640 -1.9872 -2.1068 -2.2229 -2.3360 -2.4462
  0.4322  0.3982  0.3605  0.3134  0.2608  0.2035  0.1429  0.0801  0.0161 -0.0480
 -0.1113 -0.1737 -0.2352 -0.2963 -0.3579 -0.5181 -0.6852 -0.8514 -1.0158 -1.1759
 -1.3281 -1.4723 -1.6095 -1.7408 -1.8670 -1.9889 -2.1069 -2.2216 -2.3332 -2.4421
 -2.5486
  0.3610  0.3303  0.2973  0.2573  0.2120  0.1612  0.1061  0.0479 -0.0127 -0.0746
 -0.1366 -0.1980 -0.2585 -0.3187 -0.3790 -0.5327 -0.6921 -0.8537 -1.0150 -1.1748
 -1.3288 -1.4746 -1.6126 -1.7441 -1.8701 -1.9913 -2.1082 -2.2215 -2.3316 -2.4389
 -2.5438
  0.2877  0.2589  0.2276  0.1904  0.1524  0.1089  0.0605  0.0082 -0.0476 -0.1055
 -0.1648 -0.2245 -0.2837 -0.3423 -0.4009 -0.5493 -0.7027 -0.8589 -1.0164 -1.1739
 -1.3286 -1.4767 -1.6166 -1.7491 -1.8756 -1.9967 -2.1134 -2.2260 -2.3351 -2.4411
 -2.5442
  0.2137  0.1861  0.1552  0.1215  0.0852  0.0467  0.0056 -0.0398 -0.0890 -0.1414
 -0.1962 -0.2526 -0.3096 -0.3664 -0.4230 -0.5658 -0.7125 -0.8637 -1.0166 -1.1700
 -1.3229 -1.4721 -1.6144 -1.7489 -1.8764 -1.9981 -2.1149 -2.2272 -2.3357 -2.4407
 -2.5444
  0.1410  0.1112  0.0796  0.0464  0.0119 -0.0239 -0.0607 -0.0991 -0.1412 -0.1867
 -0.2355 -0.2868 -0.3398 -0.3939 -0.4484 -0.5854 -0.7252 -0.8699 -1.0180 -1.1676
 -1.3171 -1.4650 -1.6086 -1.7457 -1.8754 -1.9985 -2.1160 -2.2287 -2.3371 -2.4418
 -2.5431
  0.0723  0.0256 -0.0132 -0.0466 -0.0772 -0.1070 -0.1376 -0.1704 -0.2058 -0.2441
 -0.2856 -0.3303 -0.3776 -0.4269 -0.4777 -0.6082 -0.7416 -0.8792 -1.0219
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F360M
  0.8208  0.7534  0.7055  0.6486  0.5763  0.4967  0.4130  0.3279  0.2433  0.1596
  0.0777 -0.0027 -0.0820 -0.1603 -0.2377 -0.4270 -0.6107 -0.7841 -0.9522
  0.7757  0.7157  0.6506  0.5892  0.5351  0.4644  0.3841  0.3001  0.2154  0.1312
  0.0487 -0.0322 -0.1116 -0.1897 -0.2667 -0.4538 -0.6338 -0.8070 -0.9728 -1.1314
  0.7322  0.6719  0.6096  0.5458  0.4777  0.4187  0.3543  0.2773  0.1949  0.1114
  0.0290 -0.0521 -0.1316 -0.2098 -0.2867 -0.4731 -0.6515 -0.8229 -0.9878 -1.1457
 -1.2967
  0.6899  0.6318  0.5700  0.5059  0.4397  0.3718  0.3045  0.2428  0.1731  0.0947
  0.0141 -0.0663 -0.1454 -0.2234 -0.3002 -0.4864 -0.6641 -0.8346 -0.9988 -1.1562
 -1.3066 -1.4508
  0.6462  0.5919  0.5328  0.4701  0.4044  0.3367  0.2675  0.1990  0.1330  0.0679
 -0.0033 -0.0791 -0.1563 -0.2333 -0.3095 -0.4951 -0.6726 -0.8426 -1.0064 -1.1638
 -1.3141 -1.4577 -1.5954 -1.7285
  0.5974  0.5492  0.4945  0.4351  0.3721  0.3060  0.2378  0.1688  0.0999  0.0313
 -0.0353 -0.1015 -0.1707 -0.2430 -0.3171 -0.5009 -0.6778 -0.8474 -1.0111 -1.1688
 -1.3194 -1.4631 -1.6004 -1.7323 -1.8598 -1.9833 -2.1033 -2.2199 -2.3334 -2.4435
  0.5423  0.5005  0.4520  0.3975  0.3384  0.2758  0.2102  0.1426  0.0743  0.0057
 -0.0627 -0.1302 -0.1958 -0.2615 -0.3288 -0.5053 -0.6808 -0.8496 -1.0129 -1.1711
 -1.3227 -1.4669 -1.6043 -1.7359 -1.8624 -1.9847 -2.1032 -2.2183 -2.3303 -2.4394
 -2.5459
  0.4813  0.4434  0.4023  0.3544  0.3007  0.2426  0.1809  0.1166  0.0504 -0.0165
 -0.0839 -0.1512 -0.2176 -0.2829 -0.3476 -0.5123 -0.6830 -0.8504 -1.0125 -1.1706
 -1.3234 -1.4689 -1.6070 -1.7388 -1.8651 -1.9866 -2.1041 -2.2178 -2.3283 -2.4360
 -2.5411
  0.4160  0.3803  0.3436  0.3026  0.2556  0.2032  0.1463  0.0862  0.0235 -0.0408
 -0.1060 -0.1716 -0.2370 -0.3017 -0.3659 -0.5259 -0.6888 -0.8530 -1.0134 -1.1703
 -1.3237 -1.4710 -1.6107 -1.7435 -1.8702 -1.9917 -2.1088 -2.2220 -2.3317 -2.4381
 -2.5413
  0.3490  0.3144  0.2793  0.2425  0.2023  0.1567  0.1062  0.0515 -0.0067 -0.0672
 -0.1292 -0.1923 -0.2556 -0.3187 -0.3814 -0.5377 -0.6952 -0.8540 -1.0117 -1.1663
