 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F430M
  0.5577  0.3998  0.3141  0.2806  0.2231  0.1524  0.0754  0.0048 -0.0746 -0.1575
 -0.2394 -0.3196 -0.3988 -0.4771 -0.5544 -0.7432 -0.9213 -1.0786 -1.2405
  0.4682  0.3993  0.3255  0.2460  0.1629  0.0935  0.0296 -0.0395 -0.1138 -0.1925
 -0.2723 -0.3520 -0.4308 -0.5087 -0.5853 -0.7716 -0.9485 -1.1149 -1.2777 -1.4365
  0.4275  0.3642  0.2947  0.2214  0.1456  0.0657 -0.0117 -0.0796 -0.1482 -0.2207
 -0.2970 -0.3747 -0.4524 -0.5295 -0.6058 -0.7907 -0.9664 -1.1324 -1.2950 -1.4533
 -1.6048
  0.3829  0.3258  0.2619  0.1926  0.1197  0.0454 -0.0300 -0.1070 -0.1804 -0.2504
 -0.3211 -0.3941 -0.4689 -0.5443 -0.6196 -0.8035 -0.9789 -1.1459 -1.3076 -1.4656
 -1.6168 -1.7612
  0.3296  0.2819  0.2248  0.1612  0.0926  0.0208 -0.0520 -0.1248 -0.1993 -0.2735
 -0.3454 -0.4154 -0.4857 -0.5573 -0.6302 -0.8118 -0.9868 -1.1543 -1.3165 -1.4745
 -1.6256 -1.7698 -1.9078 -2.0403
  0.2682  0.2283  0.1807  0.1244  0.0617 -0.0054 -0.0753 -0.1461 -0.2174 -0.2892
 -0.3612 -0.4326 -0.5026 -0.5719 -0.6413 -0.8176 -0.9912 -1.1589 -1.3218 -1.4804
 -1.6319 -1.7762 -1.9140 -2.0462 -2.1734 -2.2962 -2.4152 -2.5307 -2.6431 -2.7528
  0.2009  0.1662  0.1272  0.0791  0.0242 -0.0367 -0.1017 -0.1691 -0.2380 -0.3074
 -0.3767 -0.4459 -0.5150 -0.5839 -0.6523 -0.8232 -0.9936 -1.1598 -1.3233 -1.4832
 -1.6359 -1.7808 -1.9187 -2.0508 -2.1775 -2.2995 -2.4175 -2.5318 -2.6429 -2.7512
 -2.8574
  0.1300  0.0983  0.0641  0.0234 -0.0231 -0.0760 -0.1343 -0.1964 -0.2615 -0.3281
 -0.3951 -0.4619 -0.5283 -0.5949 -0.6616 -0.8289 -0.9956 -1.1596 -1.3217 -1.4823
 -1.6370 -1.7834 -1.9220 -2.0542 -2.1809 -2.3026 -2.4199 -2.5333 -2.6433 -2.7504
 -2.8549
  0.0576  0.0275 -0.0052 -0.0443 -0.0824 -0.1271 -0.1775 -0.2327 -0.2921 -0.3543
 -0.4180 -0.4824 -0.5466 -0.6105 -0.6745 -0.8363 -0.9994 -1.1606 -1.3208 -1.4806
 -1.6372 -1.7860 -1.9262 -2.0593 -2.1864 -2.3081 -2.4253 -2.5385 -2.6481 -2.7542
 -2.8572
 -0.0139 -0.0436 -0.0763 -0.1116 -0.1493 -0.1890 -0.2313 -0.2785 -0.3303 -0.3863
 -0.4450 -0.5056 -0.5670 -0.6284 -0.6898 -0.8445 -1.0020 -1.1603 -1.3174 -1.4744
 -1.6307 -1.7818 -1.9245 -2.0593 -2.1872 -2.3094 -2.4266 -2.5395 -2.6484 -2.7539
 -2.8582
 -0.0824 -0.1155 -0.1499 -0.1854 -0.2219 -0.2593 -0.2974 -0.3369 -0.3806 -0.4287
 -0.4808 -0.5358 -0.5928 -0.6509 -0.7096 -0.8572 -1.0076 -1.1610 -1.3149 -1.4690
 -1.6229 -1.7741 -1.9193 -2.0566 -2.1864 -2.3097 -2.4276 -2.5406 -2.6494 -2.7545
 -2.8563
 -0.1461 -0.1995 -0.2429 -0.2795 -0.3121 -0.3432 -0.3748 -0.4084 -0.4448 -0.4846
 -0.5283 -0.5760 -0.6268 -0.6797 -0.7344 -0.8745 -1.0176 -1.1644 -1.3145
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F430M
  0.5460  0.4585  0.3918  0.3294  0.2557  0.1757  0.0931  0.0105 -0.0705 -0.1538
 -0.2369 -0.3189 -0.3994 -0.4784 -0.5561 -0.7447 -0.9243 -1.0908 -1.2506
  0.5179  0.4459  0.3645  0.2826  0.2170  0.1437  0.0635 -0.0188 -0.1005 -0.1840
 -0.2675 -0.3500 -0.4310 -0.5102 -0.5878 -0.7748 -0.9521 -1.1189 -1.2771 -1.4335
  0.4844  0.4163  0.3438  0.2674  0.1832  0.1071  0.0362 -0.0411 -0.1216 -0.2037
 -0.2867 -0.3692 -0.4504 -0.5300 -0.6078 -0.7948 -0.9710 -1.1368 -1.2948 -1.4503
 -1.6012
  0.4483  0.3852  0.3160  0.2438  0.1682  0.0883  0.0064 -0.0679 -0.1415 -0.2194
 -0.3002 -0.3817 -0.4625 -0.5420 -0.6199 -0.8073 -0.9836 -1.1495 -1.3075 -1.4625
 -1.6129 -1.7573
  0.4078  0.3509  0.2868  0.2175  0.1446  0.0694 -0.0077 -0.0864 -0.1648 -0.2392
 -0.3144 -0.3920 -0.4709 -0.5496 -0.6272 -0.8145 -0.9913 -1.1579 -1.3164 -1.4711
 -1.6213 -1.7655 -1.9035 -2.0365
  0.3602  0.3109  0.2535  0.1894  0.1205  0.0482 -0.0261 -0.1012 -0.1774 -0.2547
 -0.3313 -0.4061 -0.4806 -0.5560 -0.6319 -0.8182 -0.9952 -1.1626 -1.3220 -1.4769
 -1.6271 -1.7714 -1.9094 -2.0418 -2.1693 -2.2926 -2.4120 -2.5279 -2.6407 -2.7503
  0.3050  0.2628  0.2133  0.1562  0.0929  0.0250 -0.0460 -0.1189 -0.1925 -0.2667
 -0.3417 -0.4173 -0.4917 -0.5651 -0.6378 -0.8199 -0.9965 -1.1643 -1.3245 -1.4799
 -1.6308 -1.7756 -1.9137 -2.0460 -2.1730 -2.2954 -2.4137 -2.5285 -2.6401 -2.7488
 -2.8548
  0.2435  0.2053  0.1642  0.1152  0.0589 -0.0029 -0.0693 -0.1385 -0.2096 -0.2813
 -0.3535 -0.4263 -0.4993 -0.5721 -0.6441 -0.8216 -0.9961 -1.1636 -1.3241 -1.4801
 -1.6320 -1.7778 -1.9166 -2.0491 -2.1760 -2.2980 -2.4157 -2.5296 -2.6401 -2.7476
 -2.8523
  0.1782  0.1418  0.1053  0.0641  0.0156 -0.0392 -0.0995 -0.1637 -0.2310 -0.2998
 -0.3694 -0.4396 -0.5100 -0.5803 -0.6507 -0.8254 -0.9971 -1.1637 -1.3240 -1.4799
 -1.6329 -1.7804 -1.9205 -2.0538 -2.1810 -2.3031 -2.4208 -2.5345 -2.6445 -2.7511
 -2.8544
  0.1130  0.0763  0.0409  0.0039 -0.0369 -0.0840 -0.1368 -0.1946 -0.2565 -0.3211
 -0.3874 -0.4547 -0.5224 -0.5901 -0.6578 -0.8273 -0.9958 -1.1605 -1.3199 -1.4749
 -1.6276 -1.7766 -1.9187 -2.0534 -2.1815 -2.3040 -2.4217 -2.5349 -2.6443 -2.7503
 -2.8552
  0.0515  0.0095 -0.0278 -0.0633 -0.0988 -0.1392 -0.1846 -0.2350 -0.2901 -0.3492
 -0.4110 -0.4746 -0.5391 -0.6041 -0.6692 -0.8321 -0.9957 -1.1578 -1.3159 -1.4694
 -1.6206 -1.7697 -1.9138 -2.0507 -2.1805 -2.3040 -2.4222 -2.5357 -2.6449 -2.7505
 -2.8527
 -0.0069 -0.0585 -0.1009 -0.1370 -0.1703 -0.2044 -0.2431 -0.2865 -0.3343 -0.3864
 -0.4423 -0.5010 -0.5616 -0.6232 -0.6853 -0.8414 -0.9988 -1.1566 -1.3125
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F430M
  0.5578  0.5032  0.4388  0.3621  0.2813  0.1969  0.1087  0.0222 -0.0611 -0.1450
 -0.2291 -0.3122 -0.3937 -0.4736 -0.5519 -0.7410 -0.9217 -1.0933 -1.2539
  0.5548  0.4708  0.4020  0.3355  0.2552  0.1699  0.0825 -0.0048 -0.0891 -0.1741
 -0.2588 -0.3427 -0.4250 -0.5057 -0.5845 -0.7735 -0.9522 -1.1207 -1.2788 -1.4307
  0.5283  0.4581  0.3803  0.2985  0.2307  0.1511  0.0651 -0.0221 -0.1073 -0.1918
 -0.2765 -0.3606 -0.4434 -0.5246 -0.6039 -0.7937 -0.9719 -1.1391 -1.2964 -1.4479
 -1.5965
  0.4991  0.4312  0.3594  0.2843  0.2019  0.1244  0.0490 -0.0343 -0.1196 -0.2034
 -0.2875 -0.3712 -0.4541 -0.5355 -0.6152 -0.8058 -0.9843 -1.1515 -1.3089 -1.4600
 -1.6080 -1.7518
  0.4677  0.4037  0.3344  0.2614  0.1861  0.1073  0.0246 -0.0528 -0.1308 -0.2124
 -0.2949 -0.3779 -0.4603 -0.5416 -0.6213 -0.8125 -0.9917 -1.1594 -1.3174 -1.4686
 -1.6161 -1.7595 -1.8976 -2.0307
  0.4314  0.3735  0.3082  0.2382  0.1651  0.0895  0.0117 -0.0681 -0.1488 -0.2262
 -0.3035 -0.3833 -0.4643 -0.5450 -0.6245 -0.8158 -0.9955 -1.1640 -1.3228 -1.4743
 -1.6216 -1.7649 -1.9028 -2.0354 -2.1634 -2.2873 -2.4073 -2.5237 -2.6367 -2.7463
  0.3885  0.3378  0.2788  0.2133  0.1435  0.0705 -0.0049 -0.0816 -0.1592 -0.2378
 -0.3161 -0.3934 -0.4704 -0.5480 -0.6261 -0.8168 -0.9968 -1.1660 -1.3257 -1.4777
 -1.6251 -1.7685 -1.9065 -2.0390 -2.1664 -2.2895 -2.4087 -2.5241 -2.6359 -2.7445
 -2.8506
  0.3385  0.2947  0.2432  0.1841  0.1192  0.0500 -0.0222 -0.0964 -0.1719 -0.2479
 -0.3241 -0.4011 -0.4781 -0.5542 -0.6296 -0.8164 -0.9962 -1.1659 -1.3263 -1.4790
 -1.6267 -1.7703 -1.9087 -2.0414 -2.1687 -2.2913 -2.4097 -2.5244 -2.6355 -2.7433
 -2.8481
  0.2837  0.2439  0.1991  0.1473  0.0887  0.0247 -0.0434 -0.1143 -0.1871 -0.2610
 -0.3352 -0.4097 -0.4848 -0.5600 -0.6347 -0.8180 -0.9965 -1.1664 -1.3273 -1.4805
 -1.6287 -1.7730 -1.9121 -2.0455 -2.1731 -2.2957 -2.4139 -2.5282 -2.6388 -2.7460
 -2.8500
  0.2274  0.1893  0.1480  0.1031  0.0517 -0.0058 -0.0683 -0.1346 -0.2037 -0.2745
 -0.3463 -0.4186 -0.4913 -0.5642 -0.6370 -0.8171 -0.9930 -1.1627 -1.3237 -1.4771
 -1.6253 -1.7701 -1.9103 -2.0447 -2.1730 -2.2959 -2.4142 -2.5281 -2.6382 -2.7448
 -2.8482
  0.1731  0.1296  0.0907  0.0505  0.0060 -0.0444 -0.1004 -0.1610 -0.2253 -0.2922
 -0.3607 -0.4303 -0.5005 -0.5710 -0.6416 -0.8168 -0.9896 -1.1579 -1.3191 -1.4724
 -1.6202 -1.7648 -1.9061 -2.0420 -2.1716 -2.2954 -2.4141 -2.5281 -2.6381 -2.7444
 -2.8472
  0.1215  0.0727  0.0309 -0.0076 -0.0480 -0.0922 -0.1411 -0.1952 -0.2537 -0.3156
 -0.3801 -0.4463 -0.5135 -0.5813 -0.6494 -0.8191 -0.9873 -1.1530 -1.3135
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F430M
  0.5725  0.5203  0.4508  0.3724  0.2915  0.2067  0.1181  0.0303 -0.0544 -0.1387
 -0.2232 -0.3066 -0.3885 -0.4689 -0.5476 -0.7372 -0.9183 -1.0909 -1.2530
  0.5615  0.4848  0.4262  0.3505  0.2664  0.1804  0.0918  0.0035 -0.0821 -0.1675
 -0.2526 -0.3368 -0.4196 -0.5009 -0.5803 -0.7705 -0.9502 -1.1198 -1.2790 -1.4299
  0.5453  0.4733  0.3901  0.3253  0.2494  0.1633  0.0750 -0.0135 -0.1000 -0.1850
 -0.2701 -0.3544 -0.4377 -0.5194 -0.5994 -0.7908 -0.9703 -1.1387 -1.2967 -1.4471
 -1.5941
  0.5183  0.4496  0.3774  0.2982  0.2208  0.1479  0.0636 -0.0243 -0.1115 -0.1961
 -0.2808 -0.3649 -0.4481 -0.5301 -0.6104 -0.8026 -0.9826 -1.1510 -1.3089 -1.4593
 -1.6056 -1.7484
  0.4902  0.4238  0.3531  0.2798  0.2035  0.1218  0.0447 -0.0341 -0.1191 -0.2041
 -0.2877 -0.3713 -0.4541 -0.5359 -0.6163 -0.8092 -0.9898 -1.1587 -1.3172 -1.4677
 -1.6136 -1.7560 -1.8938 -2.0270
  0.4591  0.3971  0.3289  0.2573  0.1831  0.1067  0.0275 -0.0539 -0.1322 -0.2115
 -0.2932 -0.3755 -0.4577 -0.5391 -0.6193 -0.8124 -0.9936 -1.1631 -1.3225 -1.4734
 -1.6191 -1.7612 -1.8988 -2.0314 -2.1593 -2.2833 -2.4038 -2.5208 -2.6341 -2.7437
  0.4223  0.3668  0.3033  0.2346  0.1627  0.0881  0.0117 -0.0661 -0.1455 -0.2253
 -0.3033 -0.3813 -0.4607 -0.5409 -0.6206 -0.8133 -0.9949 -1.1652 -1.3253 -1.4768
 -1.6226 -1.7645 -1.9021 -2.0345 -2.1621 -2.2853 -2.4048 -2.5207 -2.6331 -2.7419
 -2.8458
  0.3788  0.3304  0.2734  0.2097  0.1413  0.0696 -0.0045 -0.0803 -0.1572 -0.2345
 -0.3123 -0.3902 -0.4677 -0.5447 -0.6218 -0.8129 -0.9945 -1.1653 -1.3261 -1.4783
 -1.6243 -1.7662 -1.9039 -2.0365 -2.1640 -2.2868 -2.4056 -2.5207 -2.6323 -2.7404
 -2.8453
  0.3304  0.2869  0.2365  0.1791  0.1157  0.0479 -0.0231 -0.0962 -0.1710 -0.2465
 -0.3222 -0.3980 -0.4744 -0.5510 -0.6269 -0.8138 -0.9950 -1.1661 -1.3275 -1.4804
 -1.6268 -1.7690 -1.9071 -2.0402 -2.1679 -2.2908 -2.4094 -2.5241 -2.6351 -2.7427
 -2.8470
  0.2795  0.2378  0.1931  0.1424  0.0854  0.0230 -0.0436 -0.1131 -0.1847 -0.2577
 -0.3314 -0.4054 -0.4796 -0.5540 -0.6285 -0.8125 -0.9915 -1.1628 -1.3245 -1.4777
 -1.6243 -1.7667 -1.9054 -2.0392 -2.1675 -2.2907 -2.4092 -2.5235 -2.6341 -2.7412
 -2.8449
