 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F438W
 -6.3236 -6.0894 -5.9480 -5.7743 -5.5493 -5.3589 -5.2691 -5.2155 -5.1027 -4.9072
 -4.6712 -4.4049 -4.1283 -3.8574 -3.5900 -2.9544 -2.3841 -1.9209 -1.5434
 -5.9980 -5.6694 -5.4260 -5.2229 -5.0512 -4.9075 -4.7828 -4.6621 -4.5293 -4.3748
 -4.1918 -3.9764 -3.7341 -3.4854 -3.2458 -2.6968 -2.2137 -1.8112 -1.4940 -1.2532
 -5.7826 -5.4027 -5.0978 -4.8610 -4.6874 -4.5434 -4.3970 -4.2483 -4.1020 -3.9564
 -3.7968 -3.6160 -3.4079 -3.1847 -2.9695 -2.4898 -2.0774 -1.7274 -1.4546 -1.2446
 -1.0751
 -5.6774 -5.2893 -4.9634 -4.6886 -4.4579 -4.2666 -4.1117 -3.9741 -3.8208 -3.6520
 -3.4862 -3.3237 -3.1497 -2.9553 -2.7611 -2.3334 -1.9752 -1.6695 -1.4252 -1.2358
 -1.0822 -0.9510
 -5.6093 -5.2259 -4.8973 -4.6111 -4.3588 -4.1367 -3.9418 -3.7704 -3.6180 -3.4687
 -3.3016 -3.1266 -2.9598 -2.7889 -2.6132 -2.2234 -1.9033 -1.6319 -1.4100 -1.2366
 -1.0960 -0.9753 -0.8676 -0.7694
 -5.5515 -5.1806 -4.8579 -4.5712 -4.3122 -4.0763 -3.8619 -3.6679 -3.4919 -3.3297
 -3.1751 -3.0168 -2.8530 -2.6895 -2.5207 -2.1517 -1.8568 -1.6096 -1.4044 -1.2429
 -1.1130 -1.0019 -0.9023 -0.8108 -0.7256 -0.6461 -0.5729 -0.5024 -0.4374 -0.3981
 -5.4946 -5.1412 -4.8298 -4.5487 -4.2900 -4.0499 -3.8268 -3.6198 -3.4296 -3.2543
 -3.0909 -2.9352 -2.7825 -2.6331 -2.4778 -2.1142 -1.8305 -1.5990 -1.4052 -1.2512
 -1.1297 -1.0273 -0.9361 -0.8518 -0.7727 -0.6982 -0.6285 -0.5635 -0.5026 -0.4496
 -0.4196
 -5.4435 -5.1053 -4.8064 -4.5346 -4.2809 -4.0419 -3.8156 -3.6025 -3.4032 -3.2184
 -3.0470 -2.8867 -2.7352 -2.5903 -2.4482 -2.1056 -1.8214 -1.5970 -1.4107 -1.2603
 -1.1436 -1.0486 -0.9655 -0.8893 -0.8175 -0.7491 -0.6842 -0.6232 -0.5665 -0.5152
 -0.4737
 -5.3983 -5.0729 -4.7837 -4.5212 -4.2746 -4.0396 -3.8145 -3.5995 -3.3958 -3.2046
 -3.0263 -2.8606 -2.7060 -2.5609 -2.4224 -2.0996 -1.8228 -1.5993 -1.4175 -1.2688
