 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F547M
 -4.1972 -3.8596 -3.6260 -3.3774 -3.1065 -2.8904 -2.7743 -2.7031 -2.6070 -2.4674
 -2.3069 -2.1328 -1.9583 -1.7950 -1.6406 -1.3000 -1.0227 -0.8143 -0.6516
 -3.8139 -3.4303 -3.1514 -2.9270 -2.7462 -2.6032 -2.4872 -2.3851 -2.2851 -2.1795
 -2.0627 -1.9309 -1.7853 -1.6375 -1.4989 -1.2034 -0.9693 -0.7911 -0.6570 -0.5597
 -3.5494 -3.1514 -2.8523 -2.6350 -2.4862 -2.3709 -2.2609 -2.1559 -2.0588 -1.9674
 -1.8723 -1.7680 -1.6484 -1.5182 -1.3932 -1.1309 -0.9289 -0.7750 -0.6615 -0.5762
 -0.5092
 -3.4037 -3.0229 -2.7287 -2.5014 -2.3265 -2.1935 -2.0954 -2.0155 -1.9281 -1.8311
 -1.7357 -1.6441 -1.5476 -1.4371 -1.3235 -1.0825 -0.9015 -0.7660 -0.6652 -0.5880
 -0.5262 -0.4748
 -3.2898 -2.9348 -2.6570 -2.4369 -2.2594 -2.1155 -1.9981 -1.9013 -1.8202 -1.7439
 -1.6569 -1.5628 -1.4729 -1.3792 -1.2780 -1.0521 -0.8835 -0.7603 -0.6701 -0.6005
 -0.5439 -0.4960 -0.4543 -0.4173
 -3.1683 -2.8463 -2.5917 -2.3864 -2.2166 -2.0731 -1.9503 -1.8443 -1.7513 -1.6673
 -1.5882 -1.5070 -1.4221 -1.3375 -1.2462 -1.0337 -0.8719 -0.7554 -0.6730 -0.6110
 -0.5603 -0.5168 -0.4784 -0.4438 -0.4123 -0.3841 -0.3596 -0.3434 -0.3383 -0.3415
 -3.0307 -2.7432 -2.5149 -2.3292 -2.1727 -2.0369 -1.9166 -1.8087 -1.7116 -1.6226
 -1.5391 -1.4586 -1.3787 -1.3019 -1.2215 -1.0226 -0.8646 -0.7507 -0.6722 -0.6165
 -0.5726 -0.5347 -0.5009 -0.4699 -0.4410 -0.4142 -0.3903 -0.3695 -0.3572 -0.3573
 -0.3665
 -2.8870 -2.6293 -2.4245 -2.2583 -2.1176 -1.9936 -1.8809 -1.7770 -1.6805 -1.5909
 -1.5065 -1.4256 -1.3472 -1.2710 -1.1975 -1.0142 -0.8607 -0.7466 -0.6685 -0.6162
 -0.5783 -0.5471 -0.5192 -0.4932 -0.4685 -0.4447 -0.4224 -0.4023 -0.3860 -0.3769
 -0.3819
 -2.7442 -2.5122 -2.3256 -2.1744 -2.0475 -1.9359 -1.8337 -1.7375 -1.6463 -1.5597
 -1.4771 -1.3980 -1.3215 -1.2471 -1.1756 -1.0031 -0.8564 -0.7431 -0.6633 -0.6109
 -0.5766 -0.5516 -0.5305 -0.5109 -0.4918 -0.4726 -0.4538 -0.4357 -0.4194 -0.4068
 -0.4017
 -2.6207 -2.4088 -2.2329 -2.0895 -1.9709 -1.8684 -1.7760 -1.6891 -1.6056 -1.5250
 -1.4471 -1.3717 -1.2986 -1.2277 -1.1588 -0.9942 -0.8525 -0.7411 -0.6599 -0.6052
 -0.5708 -0.5491 -0.5341 -0.5214 -0.5090 -0.4960 -0.4825 -0.4686 -0.4548 -0.4424
 -0.4306
 -2.5210 -2.3225 -2.1531 -2.0111 -1.8934 -1.7946 -1.7081 -1.6289 -1.5538 -1.4809
 -1.4097 -1.3401 -1.2720 -1.2056 -1.1407 -0.9853 -0.8479 -0.7381 -0.6566 -0.5999
 -0.5636 -0.5422 -0.5303 -0.5234 -0.5179 -0.5120 -0.5050 -0.4968 -0.4876 -0.4782
 -0.4698
