 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.1170 -0.1489 -0.1801 -0.2114 -0.2433 -0.2757 -0.3081 -0.3424 -0.3806 -0.4245
 -0.4751
 -0.2726 -0.2842 -0.2904 -0.2897 -0.2850 -0.2734 -0.2556 -0.2326 -0.2069 -0.1814
 -0.1581 -0.1373 -0.1185 -0.1016 -0.0866 -0.0585 -0.0418 -0.0365 -0.0473 -0.0756
 -0.1119 -0.1493 -0.1855 -0.2205 -0.2548 -0.2887 -0.3229 -0.3576 -0.3947 -0.4343
 -0.4762
 -0.1706 -0.1852 -0.1947 -0.1995 -0.2002 -0.1972 -0.1903 -0.1784 -0.1624 -0.1432
 -0.1239 -0.1064 -0.0908 -0.0766 -0.0637 -0.0386 -0.0247 -0.0228 -0.0344 -0.0618
 -0.0998 -0.1417 -0.1833 -0.2233 -0.2615 -0.2985 -0.3347 -0.3704 -0.4064 -0.4435
 -0.4824
 -0.0785 -0.0925 -0.1030 -0.1105 -0.1151 -0.1172 -0.1170 -0.1144 -0.1083 -0.0983
 -0.0856 -0.0724 -0.0603 -0.0498 -0.0405 -0.0210 -0.0090 -0.0091 -0.0220 -0.0477
 -0.0850 -0.1284 -0.1740 -0.2191 -0.2624 -0.3036 -0.3432 -0.3815 -0.4190 -0.4565
 -0.4946
  0.0073  0.0062 -0.0003 -0.0099 -0.0206 -0.0306 -0.0386 -0.0435 -0.0453 -0.0441
 -0.0401 -0.0336 -0.0261 -0.0193 -0.0135 -0.0025  0.0052  0.0041 -0.0095
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.3643 -1.3694 -1.3377 -1.2252 -1.0846 -0.9462 -0.8289 -0.7327 -0.6454 -0.5619
 -0.4822 -0.4064 -0.3350 -0.2686 -0.2084 -0.0849 -0.0128  0.0152  0.0183
 -1.1874 -1.1161 -1.0921 -1.0931 -1.0256 -0.9113 -0.7958 -0.6983 -0.6140 -0.5354
 -0.4607 -0.3898 -0.3233 -0.2620 -0.2066 -0.0984 -0.0321 -0.0033 -0.0012 -0.0132
 -1.0795 -0.9956 -0.9209 -0.8700 -0.8614 -0.8418 -0.7660 -0.6730 -0.5900 -0.5159
 -0.4461 -0.3799 -0.3177 -0.2605 -0.2091 -0.1091 -0.0478 -0.0206 -0.0193 -0.0318
 -0.0514
 -0.9870 -0.9141 -0.8361 -0.7605 -0.7003 -0.6672 -0.6583 -0.6292 -0.5659 -0.4974
 -0.4327 -0.3712 -0.3132 -0.2597 -0.2117 -0.1184 -0.0608 -0.0347 -0.0339 -0.0470
 -0.0668 -0.0907
 -0.8936 -0.8388 -0.7721 -0.7012 -0.6336 -0.5732 -0.5270 -0.5002 -0.4877 -0.4594
 -0.4128 -0.3593 -0.3064 -0.2567 -0.2117 -0.1243 -0.0700 -0.0449 -0.0445 -0.0590
 -0.0798 -0.1040 -0.1312 -0.1623
 -0.7968 -0.7578 -0.7082 -0.6485 -0.5853 -0.5244 -0.4684 -0.4200 -0.3841 -0.3638
 -0.3484 -0.3242 -0.2891 -0.2481 -0.2075 -0.1259 -0.0748 -0.0506 -0.0508 -0.0672
 -0.0903 -0.1159 -0.1435 -0.1733 -0.2048 -0.2389 -0.2768 -0.3195 -0.3670 -0.4172
 -0.6918 -0.6681 -0.6354 -0.5917 -0.5396 -0.4845 -0.4306 -0.3805 -0.3358 -0.2987
 -0.2712 -0.2529 -0.2364 -0.2159 -0.1905 -0.1226 -0.0749 -0.0517 -0.0521 -0.0704
 -0.0968 -0.1252 -0.1546 -0.1851 -0.2171 -0.2502 -0.2854 -0.3241 -0.3674 -0.4158
 -0.4690
 -0.5859 -0.5707 -0.5527 -0.5241 -0.4870 -0.4426 -0.3953 -0.3486 -0.3049 -0.2651
 -0.2306 -0.2024 -0.1810 -0.1646 -0.1496 -0.1089 -0.0699 -0.0484 -0.0485 -0.0679
 -0.0980 -0.1305 -0.1630 -0.1956 -0.2286 -0.2611 -0.2946 -0.3308 -0.3712 -0.4168
 -0.4683
 -0.4842 -0.4726 -0.4622 -0.4457 -0.4218 -0.3911 -0.3546 -0.3147 -0.2750 -0.2373
 -0.2031 -0.1731 -0.1474 -0.1265 -0.1102 -0.0806 -0.0569 -0.0406 -0.0412 -0.0606
 -0.0932 -0.1305 -0.1676 -0.2037 -0.2391 -0.2743 -0.3099 -0.3472 -0.3862 -0.4269
 -0.4689
 -0.3923 -0.3810 -0.3725 -0.3610 -0.3474 -0.3284 -0.3041 -0.2749 -0.2426 -0.2095
 -0.1780 -0.1495 -0.1244 -0.1025 -0.0842 -0.0536 -0.0367 -0.0283 -0.0308 -0.0492
 -0.0823 -0.1229 -0.1649 -0.2058 -0.2451 -0.2832 -0.3208 -0.3580 -0.3954 -0.4340
 -0.4744
 -0.3170 -0.2972 -0.2858 -0.2759 -0.2684 -0.2567 -0.2422 -0.2239 -0.2019 -0.1764
 -0.1499 -0.1245 -0.1016 -0.0815 -0.0640 -0.0325 -0.0166 -0.0125 -0.0185 -0.0366
 -0.0685 -0.1101 -0.1556 -0.2013 -0.2454 -0.2877 -0.3286 -0.3682 -0.4071 -0.4460
 -0.4855
 -0.2546 -0.2213 -0.2020 -0.1917 -0.1859 -0.1804 -0.1729 -0.1627 -0.1500 -0.1342
 -0.1154 -0.0954 -0.0760 -0.0585 -0.0432 -0.0148  0.0006  0.0034 -0.0050
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5486 -1.4864 -1.3333 -1.1672 -1.0036 -0.8644 -0.7639 -0.6805 -0.6031 -0.5295
 -0.4602 -0.3943 -0.3317 -0.2725 -0.2171 -0.1002 -0.0193  0.0242  0.0341
 -1.2889 -1.2867 -1.2671 -1.1448 -0.9983 -0.8589 -0.7460 -0.6589 -0.5819 -0.5112
 -0.4451 -0.3826 -0.3233 -0.2675 -0.2155 -0.1075 -0.0345  0.0042  0.0133  0.0033
 -1.1750 -1.0852 -1.0487 -1.0527 -0.9783 -0.8568 -0.7391 -0.6437 -0.5663 -0.4975
 -0.4344 -0.3751 -0.3190 -0.2662 -0.2172 -0.1159 -0.0482 -0.0123 -0.0035 -0.0135
 -0.0332
 -1.1020 -1.0038 -0.9137 -0.8527 -0.8388 -0.8172 -0.7333 -0.6362 -0.5539 -0.4854
 -0.4247 -0.3682 -0.3151 -0.2652 -0.2188 -0.1231 -0.0594 -0.0255 -0.0169 -0.0269
 -0.0468 -0.0716
 -1.0308 -0.9469 -0.8557 -0.7695 -0.6998 -0.6572 -0.6439 -0.6117 -0.5437 -0.4738
 -0.4141 -0.3602 -0.3097 -0.2624 -0.2186 -0.1279 -0.0676 -0.0353 -0.0271 -0.0372
 -0.0578 -0.0831 -0.1114 -0.1422
 -0.9531 -0.8872 -0.8096 -0.7267 -0.6468 -0.5772 -0.5237 -0.4912 -0.4756 -0.4468
 -0.3990 -0.3493 -0.3018 -0.2572 -0.2157 -0.1297 -0.0724 -0.0417 -0.0339 -0.0443
 -0.0662 -0.0930 -0.1219 -0.1531 -0.1861 -0.2219 -0.2617 -0.3067 -0.3561 -0.4059
 -0.8684 -0.8183 -0.7576 -0.6879 -0.6142 -0.5428 -0.4782 -0.4230 -0.3808 -0.3548
 -0.3382 -0.3164 -0.2848 -0.2472 -0.2092 -0.1282 -0.0739 -0.0447 -0.0373 -0.0480
 -0.0713 -0.1002 -0.1310 -0.1630 -0.1966 -0.2313 -0.2683 -0.3091 -0.3550 -0.4057
 -0.4578
 -0.7808 -0.7405 -0.6946 -0.6406 -0.5795 -0.5149 -0.4518 -0.3933 -0.3419 -0.2988
 -0.2663 -0.2449 -0.2293 -0.2122 -0.1898 -0.1229 -0.0717 -0.0441 -0.0369 -0.0478
 -0.0723 -0.1039 -0.1375 -0.1717 -0.2064 -0.2420 -0.2781 -0.3163 -0.3580 -0.4047
 -0.4571
 -0.6962 -0.6584 -0.6216 -0.5806 -0.5335 -0.4810 -0.4256 -0.3706 -0.3189 -0.2723
 -0.2321 -0.1994 -0.1748 -0.1571 -0.1430 -0.1057 -0.0650 -0.0396 -0.0331 -0.0437
 -0.0689 -0.1032 -0.1406 -0.1781 -0.2153 -0.2524 -0.2901 -0.3295 -0.3706 -0.4132
 -0.4571
 -0.6211 -0.5814 -0.5457 -0.5125 -0.4767 -0.4367 -0.3927 -0.3458 -0.2988 -0.2539
 -0.2127 -0.1766 -0.1464 -0.1222 -0.1034 -0.0732 -0.0501 -0.0314 -0.0258 -0.0359
 -0.0605 -0.0963 -0.1373 -0.1790 -0.2199 -0.2598 -0.2994 -0.3387 -0.3783 -0.4190
 -0.4620
 -0.5627 -0.5101 -0.4726 -0.4412 -0.4114 -0.3808 -0.3478 -0.3115 -0.2730 -0.2335
 -0.1952 -0.1598 -0.1284 -0.1018 -0.0798 -0.0439 -0.0263 -0.0170 -0.0155 -0.0256
 -0.0492 -0.0849 -0.1282 -0.1741 -0.2193 -0.2632 -0.3059 -0.3475 -0.3884 -0.4294
 -0.4710
 -0.5224 -0.4553 -0.4086 -0.3737 -0.3446 -0.3181 -0.2923 -0.2654 -0.2366 -0.2055
 -0.1733 -0.1417 -0.1120 -0.0856 -0.0630 -0.0233 -0.0040  0.0017 -0.0017
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6031 -1.4764 -1.2977 -1.1289 -0.9690 -0.8318 -0.7324 -0.6539 -0.5834 -0.5130
 -0.4477 -0.3858 -0.3271 -0.2716 -0.2193 -0.1056 -0.0227  0.0260  0.0420
 -1.3668 -1.3812 -1.2798 -1.1216 -0.9691 -0.8287 -0.7201 -0.6366 -0.5648 -0.4969
 -0.4343 -0.3754 -0.3195 -0.2668 -0.2171 -0.1111 -0.0357  0.0076  0.0214  0.0138
 -1.2101 -1.1433 -1.1532 -1.0995 -0.9681 -0.8350 -0.7163 -0.6247 -0.5510 -0.4846
 -0.4245 -0.3682 -0.3152 -0.2651 -0.2180 -0.1178 -0.0475 -0.0077  0.0052 -0.0022
 -0.0215
 -1.1434 -1.0353 -0.9545 -0.9324 -0.9223 -0.8325 -0.7200 -0.6193 -0.5403 -0.4738
 -0.4154 -0.3616 -0.3111 -0.2635 -0.2188 -0.1237 -0.0573 -0.0199 -0.0077 -0.0149
 -0.0342 -0.0594
 -1.0853 -0.9848 -0.8832 -0.7986 -0.7467 -0.7336 -0.7003 -0.6186 -0.5339 -0.4642
 -0.4059 -0.3540 -0.3057 -0.2605 -0.2182 -0.1278 -0.0646 -0.0292 -0.0176 -0.0247
 -0.0443 -0.0698 -0.0987 -0.1303
 -1.0215 -0.9374 -0.8447 -0.7515 -0.6695 -0.6057 -0.5676 -0.5507 -0.5165 -0.4555
 -0.3958 -0.3449 -0.2985 -0.2554 -0.2152 -0.1294 -0.0692 -0.0354 -0.0246 -0.0317
 -0.0518 -0.0785 -0.1080 -0.1399 -0.1743 -0.2118 -0.2530 -0.2981 -0.3471 -0.3982
 -0.9499 -0.8817 -0.8045 -0.7210 -0.6374 -0.5612 -0.4966 -0.4469 -0.4159 -0.3975
 -0.3705 -0.3305 -0.2883 -0.2477 -0.2096 -0.1282 -0.0709 -0.0387 -0.0283 -0.0357
 -0.0563 -0.0846 -0.1159 -0.1487 -0.1832 -0.2197 -0.2584 -0.3004 -0.3466 -0.3979
 -0.4498
 -0.8746 -0.8166 -0.7541 -0.6850 -0.6113 -0.5376 -0.4685 -0.4079 -0.3573 -0.3182
 -0.2923 -0.2746 -0.2553 -0.2297 -0.1991 -0.1239 -0.0697 -0.0390 -0.0291 -0.0363
 -0.0574 -0.0874 -0.1211 -0.1560 -0.1917 -0.2285 -0.2661 -0.3057 -0.3488 -0.3964
 -0.4492
 -0.8018 -0.7461 -0.6927 -0.6367 -0.5762 -0.5124 -0.4481 -0.3870 -0.3319 -0.2841
 -0.2446 -0.2143 -0.1932 -0.1778 -0.1626 -0.1137 -0.0645 -0.0357 -0.0264 -0.0336
 -0.0549 -0.0865 -0.1233 -0.1614 -0.1995 -0.2378 -0.2768 -0.3165 -0.3577 -0.4019
 -0.4490
 -0.7376 -0.6790 -0.6280 -0.5796 -0.5304 -0.4785 -0.4242 -0.3690 -0.3159 -0.2668
 -0.2233 -0.1862 -0.1561 -0.1332 -0.1161 -0.0853 -0.0545 -0.0292 -0.0205 -0.0274
 -0.0482 -0.0804 -0.1198 -0.1616 -0.2032 -0.2442 -0.2850 -0.3256 -0.3666 -0.4088
 -0.4530
 -0.6881 -0.6195 -0.5659 -0.5191 -0.4755 -0.4330 -0.3892 -0.3436 -0.2972 -0.2517
 -0.2088 -0.1703 -0.1368 -0.1092 -0.0870 -0.0516 -0.0318 -0.0177 -0.0116 -0.0184
 -0.0384 -0.0704 -0.1113 -0.1564 -0.2021 -0.2468 -0.2906 -0.3334 -0.3757 -0.4180
 -0.4607
 -0.6582 -0.5736 -0.5117 -0.4618 -0.4185 -0.3796 -0.3432 -0.3067 -0.2693 -0.2309
 -0.1928 -0.1563 -0.1230 -0.0938 -0.0693 -0.0273 -0.0070  0.0010  0.0010
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6195 -1.4414 -1.2559 -1.0916 -0.9438 -0.8102 -0.7104 -0.6309 -0.5636 -0.4965
 -0.4344 -0.3759 -0.3205 -0.2682 -0.2188 -0.1095 -0.0262  0.0260  0.0499
 -1.4691 -1.4185 -1.2602 -1.0908 -0.9411 -0.8066 -0.7001 -0.6175 -0.5470 -0.4821
 -0.4223 -0.3663 -0.3134 -0.2634 -0.2162 -0.1132 -0.0365  0.0109  0.0296  0.0253
 -1.2472 -1.2392 -1.2243 -1.0945 -0.9446 -0.8108 -0.6966 -0.6073 -0.5348 -0.4705
 -0.4128 -0.3593 -0.3089 -0.2613 -0.2163 -0.1183 -0.0462 -0.0027  0.0142  0.0101
 -0.0081
 -1.1723 -1.0652 -1.0227 -1.0285 -0.9442 -0.8173 -0.7003 -0.6022 -0.5251 -0.4605
 -0.4041 -0.3526 -0.3045 -0.2592 -0.2165 -0.1231 -0.0545 -0.0137  0.0020 -0.0020
 -0.0198 -0.0452
 -1.1268 -1.0109 -0.9066 -0.8400 -0.8264 -0.7982 -0.7046 -0.6043 -0.5194 -0.4520
 -0.3951 -0.3451 -0.2990 -0.2559 -0.2153 -0.1265 -0.0609 -0.0221 -0.0074 -0.0115
 -0.0291 -0.0546 -0.0840 -0.1164
 -1.0785 -0.9751 -0.8684 -0.7702 -0.6945 -0.6509 -0.6348 -0.5944 -0.5192 -0.4460
 -0.3863 -0.3366 -0.2920 -0.2507 -0.2121 -0.1278 -0.0652 -0.0281 -0.0142 -0.0184
 -0.0360 -0.0620 -0.0920 -0.1246 -0.1596 -0.1979 -0.2403 -0.2876 -0.3387 -0.3890
 -1.0229 -0.9341 -0.8394 -0.7429 -0.6531 -0.5776 -0.5206 -0.4854 -0.4651 -0.4312
 -0.3778 -0.3270 -0.2833 -0.2435 -0.2066 -0.1267 -0.0672 -0.0316 -0.0182 -0.0225
 -0.0402 -0.0670 -0.0984 -0.1320 -0.1674 -0.2050 -0.2450 -0.2884 -0.3363 -0.3884
 -0.4405
 -0.9626 -0.8839 -0.8029 -0.7182 -0.6328 -0.5519 -0.4810 -0.4222 -0.3772 -0.3471
 -0.3266 -0.3015 -0.2686 -0.2332 -0.1987 -0.1229 -0.0663 -0.0323 -0.0194 -0.0236
 -0.0415 -0.0692 -0.1025 -0.1380 -0.1746 -0.2125 -0.2523 -0.2938 -0.3380 -0.3863
 -0.4397
 -0.9039 -0.8288 -0.7554 -0.6828 -0.6084 -0.5339 -0.4624 -0.3978 -0.3422 -0.2961
 -0.2603 -0.2349 -0.2162 -0.1987 -0.1781 -0.1152 -0.0620 -0.0298 -0.0176 -0.0219
 -0.0398 -0.0684 -0.1038 -0.1421 -0.1811 -0.2205 -0.2608 -0.3021 -0.3449 -0.3900
 -0.4390
 -0.8527 -0.7740 -0.7043 -0.6389 -0.5749 -0.5106 -0.4464 -0.3841 -0.3266 -0.2757
 -0.2320 -0.1960 -0.1677 -0.1472 -0.1317 -0.0963 -0.0549 -0.0247 -0.0129 -0.0169
 -0.0345 -0.0633 -0.1004 -0.1416 -0.1838 -0.2257 -0.2677 -0.3098 -0.3524 -0.3961
 -0.4419
 -0.8143 -0.7270 -0.6548 -0.5907 -0.5321 -0.4765 -0.4216 -0.3669 -0.3136 -0.2633
 -0.2177 -0.1778 -0.1439 -0.1164 -0.0951 -0.0612 -0.0371 -0.0158 -0.0054 -0.0093
 -0.0263 -0.0548 -0.0927 -0.1364 -0.1820 -0.2274 -0.2722 -0.3163 -0.3601 -0.4040
 -0.4480
 -0.7938 -0.6916 -0.6123 -0.5453 -0.4865 -0.4343 -0.3862 -0.3397 -0.2939 -0.2489
 -0.2058 -0.1659 -0.1304 -0.0998 -0.0746 -0.0323 -0.0110  0.0007  0.0054
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5916 -1.3929 -1.2101 -1.0546 -0.9157 -0.7898 -0.6927 -0.6106 -0.5432 -0.4804
 -0.4208 -0.3646 -0.3119 -0.2624 -0.2156 -0.1112 -0.0288  0.0276  0.0559
 -1.4532 -1.4096 -1.2271 -1.0577 -0.9116 -0.7837 -0.6817 -0.5989 -0.5295 -0.4669
 -0.4093 -0.3555 -0.3051 -0.2576 -0.2126 -0.1133 -0.0364  0.0142  0.0377  0.0376
 -1.3133 -1.3354 -1.2334 -1.0714 -0.9187 -0.7851 -0.6769 -0.5894 -0.5184 -0.4558
 -0.4000 -0.3486 -0.3004 -0.2551 -0.2121 -0.1171 -0.0441  0.0027  0.0236  0.0230
  0.0069
 -1.1934 -1.1121 -1.1246 -1.0670 -0.9305 -0.7957 -0.6792 -0.5848 -0.5095 -0.4461
 -0.3914 -0.3419 -0.2958 -0.2526 -0.2117 -0.1210 -0.0510 -0.0067  0.0124  0.0116
 -0.0041 -0.0290
 -1.1546 -1.0290 -0.9376 -0.9163 -0.9033 -0.8038 -0.6881 -0.5863 -0.5043 -0.4383
 -0.3827 -0.3344 -0.2902 -0.2490 -0.2102 -0.1239 -0.0567 -0.0143  0.0037  0.0026
 -0.0126 -0.0373 -0.0672 -0.1002
 -1.1220 -0.9998 -0.8837 -0.7902 -0.7377 -0.7249 -0.6824 -0.5928 -0.5051 -0.4330
 -0.3746 -0.3261 -0.2831 -0.2436 -0.2067 -0.1249 -0.0608 -0.0200 -0.0027 -0.0040
 -0.0190 -0.0437 -0.0738 -0.1071 -0.1431 -0.1826 -0.2265 -0.2752 -0.3273 -0.3782
 -1.0834 -0.9732 -0.8621 -0.7567 -0.6666 -0.6007 -0.5627 -0.5419 -0.4994 -0.4319
 -0.3688 -0.3175 -0.2748 -0.2365 -0.2012 -0.1236 -0.0628 -0.0235 -0.0067 -0.0082
 -0.0231 -0.0479 -0.0789 -0.1130 -0.1493 -0.1881 -0.2295 -0.2746 -0.3241 -0.3771
 -0.4295
 -1.0420 -0.9396 -0.8392 -0.7401 -0.6456 -0.5620 -0.4942 -0.4433 -0.4099 -0.3866
 -0.3544 -0.3087 -0.2653 -0.2277 -0.1936 -0.1199 -0.0622 -0.0248 -0.0083 -0.0097
 -0.0247 -0.0499 -0.0820 -0.1176 -0.1551 -0.1940 -0.2351 -0.2783 -0.3243 -0.3742
 -0.4284
 -0.9997 -0.8999 -0.8071 -0.7175 -0.6300 -0.5467 -0.4712 -0.4066 -0.3538 -0.3128
 -0.2834 -0.2615 -0.2381 -0.2111 -0.1819 -0.1127 -0.0583 -0.0228 -0.0072 -0.0086
 -0.0238 -0.0495 -0.0829 -0.1207 -0.1601 -0.2005 -0.2421 -0.2847 -0.3291 -0.3763
 -0.4269
 -0.9642 -0.8621 -0.7714 -0.6879 -0.6089 -0.5327 -0.4601 -0.3929 -0.3337 -0.2832
 -0.2414 -0.2084 -0.1835 -0.1645 -0.1480 -0.1016 -0.0523 -0.0186 -0.0035 -0.0047
 -0.0196 -0.0455 -0.0799 -0.1197 -0.1618 -0.2044 -0.2475 -0.2910 -0.3353 -0.3810
 -0.4285
 -0.9395 -0.8298 -0.7366 -0.6540 -0.5794 -0.5104 -0.4447 -0.3820 -0.3233 -0.2702
 -0.2237 -0.1842 -0.1514 -0.1251 -0.1053 -0.0716 -0.0405 -0.0114  0.0028  0.0017
 -0.0127 -0.0384 -0.0733 -0.1147 -0.1595 -0.2051 -0.2507 -0.2960 -0.3414 -0.3871
 -0.4327
 -0.9295 -0.8073 -0.7076 -0.6219 -0.5468 -0.4804 -0.4203 -0.3641 -0.3107 -0.2602
 -0.2136 -0.1719 -0.1357 -0.1050 -0.0798 -0.0388 -0.0156  0.0013  0.0119
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.5415 -1.3435 -1.1703 -1.0242 -0.8867 -0.7652 -0.6735 -0.5955 -0.5260 -0.4645
 -0.4070 -0.3526 -0.3019 -0.2543 -0.2098 -0.1101 -0.0327  0.0235  0.0615
 -1.5074 -1.3775 -1.1906 -1.0270 -0.8864 -0.7607 -0.6642 -0.5828 -0.5129 -0.4518
 -0.3958 -0.3438 -0.2952 -0.2496 -0.2065 -0.1109 -0.0348  0.0181  0.0458  0.0504
 -1.4136 -1.3732 -1.2144 -1.0433 -0.8935 -0.7636 -0.6574 -0.5729 -0.5028 -0.4409
 -0.3867 -0.3368 -0.2903 -0.2467 -0.2056 -0.1137 -0.0409  0.0087  0.0335  0.0365
  0.0230
 -1.2755 -1.2012 -1.1917 -1.0599 -0.9083 -0.7740 -0.6597 -0.5678 -0.4941 -0.4315
 -0.3781 -0.3300 -0.2855 -0.2440 -0.2048 -0.1170 -0.0467  0.0007  0.0236  0.0260
  0.0129 -0.0110
 -1.1701 -1.0476 -0.9989 -1.0075 -0.9170 -0.7872 -0.6689 -0.5691 -0.4889 -0.4242
 -0.3696 -0.3226 -0.2798 -0.2402 -0.2029 -0.1195 -0.0519 -0.0060  0.0159  0.0178
  0.0050 -0.0183 -0.0483 -0.0818
 -1.1494 -1.0138 -0.8973 -0.8256 -0.8148 -0.7800 -0.6792 -0.5766 -0.4892 -0.4190
 -0.3617 -0.3144 -0.2727 -0.2347 -0.1993 -0.1204 -0.0558 -0.0114  0.0099  0.0116
 -0.0010 -0.0239 -0.0538 -0.0877 -0.1247 -0.1650 -0.2101 -0.2607 -0.3137 -0.3655
 -1.1294 -0.9985 -0.8748 -0.7663 -0.6860 -0.6441 -0.6267 -0.5766 -0.4950 -0.4185
 -0.3566 -0.3061 -0.2645 -0.2275 -0.1936 -0.1189 -0.0579 -0.0152  0.0058  0.0075
 -0.0050 -0.0277 -0.0579 -0.0922 -0.1293 -0.1689 -0.2119 -0.2587 -0.3096 -0.3636
 -0.4166
 -1.1064 -0.9816 -0.8629 -0.7520 -0.6531 -0.5729 -0.5155 -0.4805 -0.4556 -0.4139
 -0.3546 -0.3001 -0.2558 -0.2191 -0.1860 -0.1150 -0.0575 -0.0167  0.0036  0.0056
 -0.0068 -0.0297 -0.0602 -0.0956 -0.1335 -0.1733 -0.2155 -0.2600 -0.3078 -0.3598
 -0.4150
 -1.0824 -0.9600 -0.8463 -0.7405 -0.6421 -0.5534 -0.4779 -0.4175 -0.3719 -0.3396
 -0.3141 -0.2838 -0.2452 -0.2084 -0.1761 -0.1079 -0.0536 -0.0153  0.0041  0.0059
 -0.0066 -0.0298 -0.0610 -0.0977 -0.1372 -0.1782 -0.2207 -0.2650 -0.3111 -0.3600
 -0.4126
 -1.0649 -0.9402 -0.8274 -0.7254 -0.6319 -0.5456 -0.4671 -0.3981 -0.3400 -0.2925
 -0.2549 -0.2263 -0.2036 -0.1813 -0.1585 -0.0992 -0.0480 -0.0118  0.0069  0.0088
 -0.0034 -0.0268 -0.0586 -0.0964 -0.1378 -0.1806 -0.2245 -0.2693 -0.3152 -0.3627
 -0.4123
 -1.0526 -0.9239 -0.8091 -0.7069 -0.6159 -0.5339 -0.4589 -0.3901 -0.3285 -0.2748
 -0.2292 -0.1915 -0.1609 -0.1368 -0.1176 -0.0794 -0.0393 -0.0055  0.0122  0.0142
  0.0023 -0.0209 -0.0530 -0.0919 -0.1350 -0.1802 -0.2263 -0.2727 -0.3195 -0.3670
 -0.4148
 -1.0456 -0.9111 -0.7929 -0.6895 -0.5972 -0.5165 -0.4449 -0.3799 -0.3205 -0.2663
 -0.2180 -0.1760 -0.1403 -0.1104 -0.0534 -0.0485 -0.0275  0.0036  0.0200
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.4887 -1.2941 -1.1309 -0.9961 -0.8602 -0.7445 -0.6524 -0.5774 -0.5088 -0.4492
 -0.3928 -0.3398 -0.2904 -0.2445 -0.2016 -0.1060 -0.0306  0.0262  0.0669
 -1.5318 -1.3347 -1.1522 -0.9958 -0.8621 -0.7407 -0.6434 -0.5658 -0.4961 -0.4368
 -0.3820 -0.3311 -0.2838 -0.2397 -0.1981 -0.1059 -0.0314  0.0227  0.0541  0.0632
 -1.3911 -1.3664 -1.1783 -1.0138 -0.8700 -0.7437 -0.6390 -0.5566 -0.4871 -0.4262
 -0.3730 -0.3241 -0.2789 -0.2367 -0.1969 -0.1082 -0.0361  0.0153  0.0437  0.0507
  0.0403
 -1.2691 -1.2960 -1.2006 -1.0381 -0.8845 -0.7542 -0.6417 -0.5515 -0.4792 -0.4170
