 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F115W
  1.1033  1.0848  1.0610  1.0309  1.0011  0.9748  0.9469  0.9176  0.8957  0.8832
  0.8805  0.8878  0.8874  0.8904  0.8920  0.8774  0.8167  0.7290  0.6401
  1.1261  1.1119  1.0857  1.0488  1.0045  0.9673  0.9378  0.9118  0.8883  0.8678
  0.8544  0.8497  0.8509  0.8517  0.8489  0.8188  0.7630  0.6915  0.6150  0.5369
  1.1212  1.0958  1.0722  1.0478  1.0193  0.9833  0.9419  0.9077  0.8832  0.8650
  0.8481  0.8347  0.8286  0.8258  0.8212  0.7922  0.7378  0.6675  0.5920  0.5154
  0.4388
  1.1280  1.0964  1.0691  1.0443  1.0197  0.9932  0.9633  0.9295  0.8952  0.8681
  0.8488  0.8311  0.8175  0.8091  0.8016  0.7708  0.7182  0.6489  0.5737  0.4977
  0.4223  0.3475
  1.1504  1.1124  1.0796  1.0511  1.0252  1.0000  0.9739  0.9463  0.9175  0.8884
  0.8620  0.8400  0.8197  0.8038  0.7908  0.7559  0.7042  0.6357  0.5598  0.4835
  0.4082  0.3340  0.2607  0.1886
  1.1826  1.1399  1.1019  1.0687  1.0394  1.0122  0.9860  0.9596  0.9328  0.9060
  0.8802  0.8559  0.8323  0.8113  0.7925  0.7480  0.6956  0.6280  0.5511  0.4731
  0.3968  0.3221  0.2488  0.1767  0.1053  0.0339 -0.0382 -0.1115 -0.1865 -0.2634
  1.2147  1.1735  1.1324  1.0951  1.0617  1.0314  1.0030  0.9756  0.9485  0.9215
  0.8953  0.8704  0.8463  0.8230  0.8013  0.7485  0.6923  0.6254  0.5479  0.4676
  0.3888  0.3125  0.2383  0.1657  0.0947  0.0256 -0.0433 -0.1136 -0.1866 -0.2627
 -0.3395
  1.2446  1.2055  1.1656  1.1269  1.0904  1.0567  1.0256  0.9960  0.9671  0.9390
  0.9114  0.8847  0.8591  0.8344  0.8111  0.7540  0.6938  0.6267  0.5495  0.4673
  0.3856  0.3065  0.2301  0.1561  0.0843  0.0142 -0.0539 -0.1217 -0.1908 -0.2628
 -0.3385
  1.2614  1.2289  1.1943  1.1579  1.1211  1.0858  1.0521  1.0201  0.9892  0.9590
  0.9296  0.9009  0.8731  0.8462  0.8208  0.7603  0.6978  0.6295  0.5532  0.4705
  0.3864  0.3038  0.2243  0.1478  0.0740  0.0027 -0.0668 -0.1358 -0.2044 -0.2728
 -0.3407
  1.2653  1.2437  1.2132  1.1827  1.1495  1.1150  1.0806  1.0472  1.0144  0.9823
  0.9509  0.9201  0.8901  0.8609  0.8327  0.7676  0.7032  0.6344  0.5590  0.4774
  0.3926  0.3077  0.2248  0.1450  0.0684 -0.0051 -0.0762 -0.1452 -0.2162 -0.2828
 -0.3465
  1.2561  1.2499  1.2223  1.1941  1.1684  1.1385  1.1063  1.0734  1.0402  1.0070
  0.9740  0.9413  0.9092  0.8778  0.8472  0.7758  0.7089  0.6394  0.5646  0.4844
  0.4004  0.3150  0.2300  0.1470  0.0671 -0.0096 -0.0832 -0.1541 -0.2227 -0.2897
 -0.3559
  1.2339  1.2475  1.2216  1.1903  1.1725  1.1500  1.1234  1.0939  1.0626  1.0301
  0.9970  0.9634  0.9297  0.8964  0.8643  0.7849  0.7149  0.6445  0.5700
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F115W
