 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F335M
  3.9855  4.2655  4.3038  3.7888  2.7071  1.6980  1.3083  1.0550  1.0188  1.1743
  0.8189  0.6667  1.2585  2.0624  2.5737  2.4070
  3.5265  3.6808  3.7598  3.5991  3.1690  2.7212  2.4925  2.2694  2.1058  2.0157
  1.7947  1.7248  1.9955  2.3641  2.5816  2.3939  2.2191  2.0456  1.8736
  3.2748  3.3129  3.3588  3.3493  3.2605  3.1299  3.0126  2.8558  2.6886  2.5338
  2.4202  2.3899  2.4534  2.5399  2.5691  2.3824  2.2011  2.0262  1.8587  1.7018
  1.5512
  3.2304  3.1618  3.1008  3.0394  2.9815  2.9241  2.8686  2.8141  2.7672  2.7287
  2.6953  2.6618  2.6324  2.5899  2.5362  2.3725  2.1800  2.0082  1.8447  1.6871
  1.5360  1.3916  1.2524
  3.1453  3.0975  3.0507  3.0010  2.9494  2.8959  2.8419  2.7883  2.7360  2.6871
  2.6448  2.6073  2.5726  2.5342  2.4880  2.3464  2.1736  1.9993  1.8332  1.6758
  1.5258  1.3823  1.2445  1.1115  0.9824
  3.0493  3.0173  2.9827  2.9444  2.9016  2.8549  2.8056  2.7554  2.7047  2.6545
  2.6065  2.5625  2.5231  2.4875  2.4445  2.3182  2.1629  1.9922  1.8253  1.6673
  1.5175  1.3745  1.2376  1.1059  0.9787  0.8551
  2.9424  2.9212  2.8968  2.8696  2.8380  2.8011  2.7597  2.7154  2.6691  2.6216
  2.5738  2.5272  2.4836  2.4452  2.4057  2.2879  2.1479  1.9869  1.8210  1.6616
  1.5111  1.3682  1.2317  1.1009  0.9748  0.8530  0.7346  0.6193  0.5068  0.3971
  2.8247  2.8092  2.7930  2.7762  2.7564  2.7315  2.7013  2.6658  2.6266  2.5847
  2.5406  2.4954  2.4506  2.4088  2.3692  2.2609  2.1291  1.9801  1.8194  1.6594
  1.5072  1.3635  1.2269  1.0963  0.9710  0.8502  0.7333  0.6199  0.5093  0.4012
  0.2954
  2.7006  2.6877  2.6766  2.6672  2.6573  2.6445  2.6270  2.6035  2.5742  2.5403
  2.5031  2.4626  2.4200  2.3770  2.3364  2.2336  2.1112  1.9700  1.8178  1.6604
  1.5068  1.3611  1.2235  1.0926  0.9673  0.8471  0.7311  0.6189  0.5100  0.4038
  0.2998
  2.5869  2.5666  2.5531  2.5457  2.5424  2.5396  2.5342  2.5239  2.5072  2.4845
  2.4564  2.4237  2.3868  2.3468  2.3067  2.2050  2.0917  1.9578  1.8119  1.6600
  1.5071  1.3594  1.2196  1.0874  0.9615  0.8411  0.7253  0.6137  0.5058  0.4009
  0.2987
  2.4818  2.4549  2.4369  2.4269  2.4250  2.4268  2.4295  2.4303  2.4266  2.4163
  2.3987  2.3750  2.3465  2.3145  2.2798  2.1826  2.0715  1.9466  1.8071  1.6609
  1.5120  1.3644  1.2225  1.0880  0.9608  0.8396  0.7235  0.6120  0.5044  0.4004
  0.2976
  2.3872  2.3526  2.3288  2.3148  2.3096  2.3109  2.3173  2.3246  2.3306  2.3314
  2.3262  2.3149  2.2976  2.2743  2.2454  2.1546  2.0484  1.9328  1.8007  1.6599
  1.5156  1.3709  1.2287  1.0921  0.9626  0.8398  0.7227  0.6106  0.5027  0.3988
  0.2983
  2.3030  2.2596  2.2288  2.2094  2.1962  2.1919  2.2046  2.2138  2.2243  2.2321
  2.2364  2.2376  2.2358  2.2262  2.2035  2.1210  2.0224  1.9164  1.7927
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F335M
  3.0402  2.9684  2.8936  2.8145  2.7360  2.7122  2.7853  2.8355  2.8403  2.7767
  2.6144  2.4714  2.4816  2.5700  2.6034  2.4200
  3.0974  3.0259  2.9529  2.8778  2.8040  2.7599  2.7701  2.7802  2.7775  2.7497
  2.6819  2.6156  2.5994  2.6066  2.5849  2.3991  2.2184  2.0450  1.8786
  3.1346  3.0653  2.9954  2.9248  2.8557  2.7991  2.7672  2.7475  2.7349  2.7239
  2.7104  2.6905  2.6612  2.6199  2.5645  2.3801  2.1996  2.0262  1.8606  1.7026
  1.5510
  3.1518  3.0866  3.0211  2.9555  2.8910  2.8298  2.7766  2.7377  2.7122  2.6993
  2.6997  2.6961  2.6670  2.6101  2.5422  2.3630  2.1844  2.0113  1.8460  1.6885
  1.5380  1.3934  1.2538
  3.1490  3.0898  3.0300  2.9699  2.9100  2.8520  2.7983  2.7506  2.7096  2.6758
  2.6499  2.6324  2.6168  2.5771  2.5180  2.3478  2.1728  2.0003  1.8348  1.6776
