 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F560W
 -0.2513 -0.3319 -0.4106 -0.4885 -0.5663 -0.6339 -0.6584 -0.6862 -0.7146 -0.7521
 -0.8005 -0.8604 -0.9247 -0.9954 -1.0696 -1.2447 -1.4154 -1.6024 -1.7650
 -0.1696 -0.2535 -0.3403 -0.4296 -0.5182 -0.5987 -0.6677 -0.7248 -0.7713 -0.8089
 -0.8472 -0.8958 -0.9583 -1.0289 -1.1017 -1.2803 -1.4522 -1.6192 -1.7865 -1.9465
 -0.1643 -0.2432 -0.3227 -0.4026 -0.4832 -0.5649 -0.6470 -0.7234 -0.7904 -0.8464
 -0.8893 -0.9294 -0.9830 -1.0503 -1.1221 -1.3012 -1.4727 -1.6393 -1.8061 -1.9661
 -2.1183
 -0.1745 -0.2469 -0.3204 -0.3946 -0.4694 -0.5442 -0.6189 -0.6941 -0.7700 -0.8425
 -0.9085 -0.9581 -1.0061 -1.0671 -1.1363 -1.3147 -1.4871 -1.6540 -1.8202 -1.9802
 -2.1323 -2.2773
 -0.2008 -0.2649 -0.3312 -0.3994 -0.4692 -0.5400 -0.6111 -0.6815 -0.7519 -0.8234
 -0.8957 -0.9634 -1.0197 -1.0814 -1.1479 -1.3232 -1.4964 -1.6643 -1.8302 -1.9902
 -2.1424 -2.2873 -2.4256 -2.5581
 -0.2450 -0.2997 -0.3566 -0.4167 -0.4803 -0.5464 -0.6142 -0.6823 -0.7502 -0.8178
 -0.8862 -0.9562 -1.0187 -1.0838 -1.1531 -1.3284 -1.5011 -1.6700 -1.8366 -1.9971
 -2.1496 -2.2947 -2.4330 -2.5653 -2.6921 -2.8143 -2.9324 -3.0471 -3.1589 -3.2682
 -0.3035 -0.3520 -0.3989 -0.4489 -0.5037 -0.5632 -0.6261 -0.6911 -0.7569 -0.8229
 -0.8887 -0.9552 -1.0192 -1.0829 -1.1519 -1.3289 -1.5022 -1.6713 -1.8390 -2.0011
 -2.1545 -2.3000 -2.4385 -2.5709 -2.6976 -2.8193 -2.9366 -3.0501 -3.1603 -3.2677
 -3.3734
 -0.3751 -0.4182 -0.4585 -0.4988 -0.5428 -0.5930 -0.6485 -0.7082 -0.7707 -0.8342
 -0.8983 -0.9627 -1.0260 -1.0877 -1.1534 -1.3264 -1.4998 -1.6688 -1.8369 -2.0013
 -2.1567 -2.3033 -2.4424 -2.5752 -2.7020 -2.8236 -2.9404 -3.0531 -3.1622 -3.2684
 -3.3720
 -0.4540 -0.4949 -0.5323 -0.5665 -0.6008 -0.6400 -0.6856 -0.7374 -0.7938 -0.8534
 -0.9147 -0.9768 -1.0387 -1.0997 -1.1623 -1.3278 -1.4978 -1.6662 -1.8334 -1.9996
 -2.1583 -2.3071 -2.4474 -2.5809 -2.7084 -2.8303 -2.9474 -3.0602 -3.1691 -3.2742
 -3.3759
 -0.5401 -0.5821 -0.6129 -0.6451 -0.6745 -0.7043 -0.7391 -0.7805 -0.8281 -0.8807
 -0.9369 -0.9954 -1.0549 -1.1146 -1.1748 -1.3319 -1.4955 -1.6609 -1.8258 -1.9909
 -2.1520 -2.3043 -2.4468 -2.5815 -2.7098 -2.8324 -2.9498 -3.0626 -3.1736 -3.2783
 -3.3790
 -0.6335 -0.6798 -0.7003 -0.7280 -0.7586 -0.7848 -0.8111 -0.8418 -0.8788 -0.9218
 -0.9701 -1.0225 -1.0776 -1.1343 -1.1919 -1.3415 -1.4968 -1.6574 -1.8195 -1.9817
 -2.1423 -2.2971 -2.4431 -2.5801 -2.7098 -2.8333 -2.9516 -3.0649 -3.1737 -3.2785
 -3.3797
 -0.7341 -0.7880 -0.7945 -0.8138 -0.8465 -0.8740 -0.8975 -0.9209 -0.9479 -0.9801
