 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
  1.0262  1.0299  1.0383  1.0445  1.0529  1.0632  1.1051  1.1030  1.0925  1.0718
  1.0421  1.0211  0.9778  0.9311  0.8823  0.7626  0.6318  0.5003  0.3719
  1.0274  1.0102  1.0098  1.0245  1.0485  1.0643  1.0687  1.0652  1.0551  1.0385
  1.0131  0.9787  0.9383  0.8949  0.8500  0.7328  0.6098  0.4834  0.3576  0.2343
  0.9979  0.9877  0.9777  0.9719  0.9738  0.9872  1.0081  1.0203  1.0179  1.0030
  0.9806  0.9507  0.9125  0.8698  0.8252  0.7102  0.5910  0.4678  0.3443  0.2232
  0.1050
  0.9735  0.9663  0.9567  0.9465  0.9383  0.9347  0.9370  0.9460  0.9563  0.9563
  0.9425  0.9188  0.8860  0.8457  0.8020  0.6886  0.5728  0.4535  0.3325  0.2132
  0.0969 -0.0163
  0.9411  0.9389  0.9330  0.9243  0.9141  0.9044  0.8973  0.8934  0.8918  0.8913
  0.8871  0.8733  0.8504  0.8182  0.7789  0.6685  0.5551  0.4398  0.3219  0.2043
  0.0894 -0.0223 -0.1310 -0.2368
  0.8993  0.9028  0.9023  0.8977  0.8896  0.8792  0.8685  0.8590  0.8506  0.8424
  0.8329  0.8207  0.8039  0.7797  0.7484  0.6489  0.5383  0.4263  0.3120  0.1965
  0.0827 -0.0282 -0.1358 -0.2405 -0.3430 -0.4435 -0.5423 -0.6395 -0.7353 -0.8298
  0.8489  0.8573  0.8625  0.8634  0.8598  0.8520  0.8415  0.8300  0.8186  0.8072
  0.7947  0.7794  0.7612  0.7395  0.7129  0.6263  0.5223  0.4134  0.3025  0.1897
  0.0770 -0.0334 -0.1406 -0.2445 -0.3455 -0.4435 -0.5395 -0.6345 -0.7292 -0.8237
 -0.9161
  0.7901  0.8031  0.8133  0.8199  0.8217  0.8185  0.8112  0.8009  0.7886  0.7760
  0.7626  0.7473  0.7288  0.7067  0.6811  0.6020  0.5059  0.4011  0.2933  0.1836
  0.0727 -0.0373 -0.1445 -0.2484 -0.3490 -0.4466 -0.5413 -0.6341 -0.7260 -0.8178
 -0.9100
  0.7238  0.7411  0.7552  0.7664  0.7739  0.7764  0.7740  0.7672  0.7569  0.7447
  0.7312  0.7165  0.6994  0.6791  0.6548  0.5791  0.4887  0.3883  0.2833  0.1761
  0.0675 -0.0415 -0.1490 -0.2535 -0.3545 -0.4521 -0.5468 -0.6395 -0.7304 -0.8196
 -0.9072
  0.6499  0.6713  0.6894  0.7045  0.7164  0.7244  0.7277  0.7261  0.7200  0.7104
  0.6984  0.6847  0.6694  0.6516  0.6304  0.5599  0.4738  0.3777  0.2756  0.1707
  0.0645 -0.0426 -0.1493 -0.2542 -0.3559 -0.4542 -0.5492 -0.6412 -0.7335 -0.8212
 -0.9058
  0.5685  0.5937  0.6159  0.6352  0.6501  0.6624  0.6709  0.6752  0.6747  0.6699
