 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F410M
 -3.6950 -3.8449 -3.9194 -3.9464 -4.0003 -4.0710 -4.1497 -4.2228 -4.3056 -4.3880
 -4.4697 -4.5502 -4.6301 -4.7094 -4.7877 -4.9788 -5.1643 -5.3321 -5.5017
 -3.7847 -3.8501 -3.9200 -3.9954 -4.0733 -4.1374 -4.1988 -4.2680 -4.3440 -4.4232
 -4.5030 -4.5828 -4.6619 -4.7402 -4.8177 -5.0068 -5.1892 -5.3635 -5.5301 -5.6891
 -3.8279 -3.8893 -3.9563 -4.0270 -4.0997 -4.1761 -4.2490 -4.3132 -4.3805 -4.4531
 -4.5293 -4.6068 -4.6847 -4.7621 -4.8388 -5.0261 -5.2067 -5.3802 -5.5466 -5.7053
 -5.8567
 -3.8743 -3.9305 -3.9930 -4.0605 -4.1314 -4.2036 -4.2766 -4.3504 -4.4202 -4.4873
 -4.5563 -4.6286 -4.7032 -4.7787 -4.8543 -5.0399 -5.2192 -5.3923 -5.5586 -5.7173
 -5.8683 -6.0126
 -3.9288 -3.9763 -4.0328 -4.0953 -4.1625 -4.2327 -4.3040 -4.3750 -4.4471 -4.5184
 -4.5869 -4.6543 -4.7231 -4.7941 -4.8670 -5.0497 -5.2276 -5.4004 -5.5669 -5.7258
 -5.8769 -6.0210 -6.1588 -6.2913
 -3.9911 -4.0312 -4.0787 -4.1346 -4.1964 -4.2624 -4.3311 -4.4006 -4.4703 -4.5402
 -4.6098 -4.6784 -4.7457 -4.8131 -4.8813 -5.0574 -5.2330 -5.4049 -5.5716 -5.7315
 -5.8830 -6.0271 -6.1649 -6.2970 -6.4242 -6.5470 -6.6660 -6.7816 -6.8941 -7.0039
 -4.0590 -4.0942 -4.1332 -4.1815 -4.2362 -4.2964 -4.3604 -4.4268 -4.4945 -4.5624
 -4.6301 -4.6973 -4.7642 -4.8308 -4.8974 -5.0658 -5.2369 -5.4060 -5.5727 -5.7340
 -5.8869 -6.0316 -6.1694 -6.3013 -6.4280 -6.5501 -6.6681 -6.7825 -6.8937 -7.0021
 -7.1083
 -4.1305 -4.1627 -4.1971 -4.2382 -4.2849 -4.3377 -4.3955 -4.4569 -4.5209 -4.5862
 -4.6519 -4.7172 -4.7819 -4.8467 -4.9117 -5.0754 -5.2411 -5.4065 -5.5710 -5.7329
 -5.8879 -6.0342 -6.1726 -6.3046 -6.4312 -6.5529 -6.6702 -6.7837 -6.8938 -7.0010
 -7.1056
