 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.8328  0.8658  0.9218  0.9455  0.9252  0.9027  0.9106  0.9315  0.9374  0.9211
  0.8913  0.8525  0.8113  0.7684  0.7226  0.6009  0.4723  0.3415  0.2137
  0.8251  0.8244  0.8366  0.8485  0.8598  0.8716  0.8820  0.8879  0.8867  0.8770
  0.8575  0.8274  0.7885  0.7444  0.6982  0.5778  0.4527  0.3248  0.1979  0.0729
  0.8188  0.8013  0.7888  0.7878  0.8032  0.8232  0.8357  0.8410  0.8410  0.8357
  0.8222  0.7988  0.7644  0.7217  0.6758  0.5566  0.4344  0.3095  0.1843  0.0615
 -0.0583
  0.8139  0.7965  0.7784  0.7634  0.7554  0.7575  0.7717  0.7908  0.8003  0.7972
  0.7854  0.7667  0.7390  0.7003  0.6554  0.5373  0.4174  0.2956  0.1729  0.0519
 -0.0660 -0.1809
  0.8000  0.7873  0.7715  0.7548  0.7398  0.7293  0.7254  0.7282  0.7369  0.7453
  0.7435  0.7300  0.7087  0.6772  0.6359  0.5198  0.4014  0.2826  0.1626  0.0433
 -0.0733 -0.1866 -0.2968 -0.4044
  0.7728  0.7672  0.7571  0.7441  0.7293  0.7149  0.7032  0.6956  0.6914  0.6891
  0.6871  0.6808  0.6664  0.6442  0.6117  0.5034  0.3866  0.2701  0.1531  0.0358
 -0.0797 -0.1922 -0.3014 -0.4075 -0.5110 -0.6122 -0.7117 -0.8104 -0.9086 -1.0039
  0.7318  0.7334  0.7307  0.7239  0.7137  0.7009  0.6871  0.6744  0.6638  0.6546
  0.6450  0.6337  0.6195  0.6016  0.5767  0.4848  0.3728  0.2584  0.1441  0.0293
 -0.0851 -0.1972 -0.3059 -0.4112 -0.5136 -0.6133 -0.7110 -0.8069 -0.9023 -0.9977
 -1.0907
  0.6791  0.6867  0.6908  0.6913  0.6875  0.6796  0.6683  0.6552  0.6418  0.6288
  0.6159  0.6014  0.5838  0.5635  0.5405  0.4604  0.3581  0.2473  0.1355  0.0233
 -0.0893 -0.2009 -0.3096 -0.4149 -0.5168 -0.6157 -0.7122 -0.8065 -0.8993 -0.9916
 -1.0845
  0.6180  0.6299  0.6391  0.6458  0.6488  0.6474  0.6414  0.6314  0.6186  0.6044
  0.5898  0.5742  0.5563  0.5351  0.5111  0.4350  0.3404  0.2349  0.1258  0.0159
 -0.0945 -0.2051 -0.3139 -0.4197 -0.5220 -0.6209 -0.7169 -0.8104 -0.9017 -0.9918
 -1.0815
  0.5490  0.5641  0.5775  0.5891  0.5982  0.6032  0.6035  0.5989  0.5899  0.5775
  0.5631  0.5473  0.5301  0.5104  0.4874  0.4139  0.3244  0.2240  0.1181  0.0105
 -0.0976 -0.2061 -0.3142 -0.4203 -0.5232 -0.6227 -0.7189 -0.8121 -0.9027 -0.9914
 -1.0799
  0.4722  0.4910  0.5078  0.5231  0.5365  0.5470  0.5535  0.5553  0.5519  0.5439
  0.5322  0.5178  0.5016  0.4836  0.4630  0.3957  0.3093  0.2135  0.1110  0.0056
 -0.1007 -0.2072 -0.3136 -0.4192 -0.5226 -0.6229 -0.7199 -0.8136 -0.9043 -0.9926
 -1.0789
  0.3875  0.4106  0.4310  0.4487  0.4656  0.4802  0.4917  0.4995  0.5026  0.5005
  0.4938  0.4830  0.4692  0.4531  0.4379  0.3804  0.2951  0.2034  0.1045
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
  0.9019  0.9144  0.9284  0.9421  0.9532  0.9597  0.9602  0.9536  0.9396  0.9181
  0.8888  0.8520  0.8102  0.7655  0.7181  0.5979  0.4728  0.3438  0.2148
  0.8671  0.8727  0.8818  0.8925  0.9026  0.9099  0.9128  0.9102  0.9012  0.8854
  0.8615  0.8287  0.7884  0.7437  0.6971  0.5766  0.4531  0.3271  0.2005  0.0756
  0.8455  0.8331  0.8335  0.8481  0.8556  0.8619  0.8657  0.8656  0.8607  0.8501
  0.8324  0.8057  0.7693  0.7257  0.6791  0.5585  0.4361  0.3124  0.1880  0.0654
 -0.0545
  0.8373  0.8126  0.8012  0.8011  0.8076  0.8163  0.8236  0.8264  0.8228  0.8142
  0.8005  0.7799  0.7500  0.7099  0.6641  0.5436  0.4218  0.2997  0.1773  0.0564
 -0.0617 -0.1767
  0.8389  0.8182  0.7961  0.7816  0.7746  0.7728  0.7743  0.7775  0.7809  0.7812
  0.7704  0.7523  0.7276  0.6939  0.6508  0.5311  0.4097  0.2889  0.1682  0.0486
 -0.0683 -0.1820 -0.2925 -0.4005
  0.8346  0.8169  0.7959  0.7735  0.7521  0.7344  0.7222  0.7161  0.7159  0.7219
  0.7262  0.7189  0.7011  0.6739  0.6368  0.5205  0.3994  0.2795  0.1604  0.0420
 -0.0741 -0.1870 -0.2965 -0.4031 -0.5070 -0.6087 -0.7085 -0.8076 -0.9060 -1.0011
  0.8188  0.8073  0.7906  0.7708  0.7494  0.7284  0.7095  0.6945  0.6833  0.6748
  0.6691  0.6652  0.6571  0.6407  0.6143  0.5104  0.3906  0.2713  0.1535  0.0366
 -0.0788 -0.1914 -0.3005 -0.4063 -0.5091 -0.6094 -0.7075 -0.8038 -0.8995 -0.9950
 -1.0879
  0.7904  0.7852  0.7748  0.7603  0.7428  0.7234  0.7033  0.6841  0.6668  0.6515
  0.6374  0.6234  0.6097  0.5952  0.5764  0.4949  0.3821  0.2641  0.1474  0.0321
 -0.0822 -0.1947 -0.3039 -0.4095 -0.5119 -0.6113 -0.7082 -0.8030 -0.8963 -0.9888
 -1.0818
  0.7494  0.7513  0.7468  0.7384  0.7264  0.7115  0.6941  0.6752  0.6558  0.6367
  0.6182  0.5996  0.5799  0.5592  0.5382  0.4683  0.3691  0.2555  0.1403  0.0264
 -0.0865 -0.1983 -0.3078 -0.4141 -0.5167 -0.6161 -0.7126 -0.8065 -0.8984 -0.9888
 -1.0789
  0.6987  0.7057  0.7071  0.7045  0.6985  0.6893  0.6767  0.6612  0.6433  0.6237
  0.6034  0.5826  0.5608  0.5373  0.5124  0.4420  0.3525  0.2470  0.1350  0.0228
 -0.0884 -0.1987 -0.3076 -0.4143 -0.5177 -0.6175 -0.7142 -0.8079 -0.8990 -0.9882
 -1.0772
  0.6412  0.6514  0.6574  0.6599  0.6594  0.6557  0.6487  0.6382  0.6240  0.6068
  0.5873  0.5662  0.5438  0.5200  0.4942  0.4211  0.3352  0.2364  0.1291  0.0193
 -0.0902 -0.1989 -0.3066 -0.4129 -0.5168 -0.6175 -0.7150 -0.8091 -0.9003 -0.9891
 -1.0758
  0.5775  0.5902  0.5998  0.6065  0.6104  0.6115  0.6097  0.6044  0.5953  0.5822
  0.5658  0.5464  0.5250  0.5019  0.4836  0.4056  0.3172  0.2237  0.1226
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.9674  0.9809  0.9945  1.0067  1.0147  1.0156  1.0073  0.9887  0.9621  0.9292
  0.8910  0.8486  0.8043  0.7590  0.7128  0.5941  0.4718  0.3464  0.2188
  0.9313  0.9416  0.9531  0.9642  0.9723  0.9747  0.9690  0.9542  0.9322  0.9041
  0.8701  0.8303  0.7865  0.7406  0.6938  0.5742  0.4526  0.3294  0.2048  0.0806
  0.8994  0.9048  0.9128  0.9215  0.9286  0.9320  0.9290  0.9182  0.9008  0.8777
  0.8489  0.8136  0.7723  0.7269  0.6797  0.5590  0.4373  0.3154  0.1930  0.0711
 -0.0487
  0.8762  0.8694  0.8715  0.8799  0.8865  0.8897  0.8882  0.8808  0.8674  0.8489
  0.8252  0.7955  0.7589  0.7159  0.6691  0.5477  0.4256  0.3042  0.1832  0.0630
 -0.0551 -0.1705
  0.8661  0.8479  0.8367  0.8318  0.8325  0.8382  0.8455  0.8441  0.8347  0.8194
  0.7992  0.7743  0.7435  0.7052  0.6604  0.5393  0.4168  0.2955  0.1752  0.0562
 -0.0608 -0.1749 -0.2859 -0.3944
  0.8687  0.8480  0.8265  0.8068  0.7912  0.7805  0.7768  0.7806  0.7853  0.7842
  0.7726  0.7519  0.7249  0.6921  0.6518  0.5329  0.4101  0.2888  0.1690  0.0507
 -0.0657 -0.1791 -0.2892 -0.3963 -0.5008 -0.6032 -0.7037 -0.8033 -0.9018 -0.9967
  0.8698  0.8502  0.8278  0.8039  0.7807  0.7600  0.7432  0.7305  0.7216  0.7175
  0.7179  0.7141  0.6995  0.6743  0.6402  0.5276  0.4050  0.2836  0.1642  0.0465
 -0.0694 -0.1826 -0.2923 -0.3988 -0.5022 -0.6031 -0.7020 -0.7991 -0.8952 -0.9906
 -1.0832
  0.8641  0.8485  0.8283  0.8050  0.7799  0.7547  0.7311  0.7104  0.6927  0.6775
  0.6646  0.6550  0.6477  0.6361  0.6153  0.5216  0.4009  0.2796  0.1605  0.0434
 -0.0705 -0.1850 -0.2949 -0.4012 -0.5042 -0.6043 -0.7021 -0.7976 -0.8914 -0.9845
 -1.0773
  0.8462  0.8372  0.8224  0.8022  0.7788  0.7537  0.7282  0.7034  0.6802  0.6589
  0.6392  0.6204  0.6026  0.5868  0.5710  0.5039  0.3952  0.2749  0.1560  0.0395
 -0.0751 -0.1879 -0.2982 -0.4051 -0.5084 -0.6085 -0.7057 -0.8004 -0.8931 -0.9841
 -1.0744
  0.8163  0.8137  0.8057  0.7907  0.7716  0.7495  0.7255  0.7006  0.6755  0.6508
  0.6269  0.6035  0.5802  0.5568  0.5341  0.4739  0.3844  0.2716  0.1539  0.0382
 -0.0755 -0.1874 -0.2974 -0.4048 -0.5088 -0.6093 -0.7067 -0.8011 -0.8930 -0.9829
 -1.0725
  0.7767  0.7793  0.7762  0.7678  0.7541  0.7368  0.7166  0.6943  0.6706  0.6456
  0.6201  0.5941  0.5679  0.5411  0.5138  0.4448  0.3650  0.2644  0.1515  0.0371
 -0.0755 -0.1864 -0.2956 -0.4029 -0.5075 -0.6089 -0.7070 -0.8018 -0.8938 -0.9833
 -1.0707
  0.7290  0.7359  0.7375  0.7341  0.7259  0.7138  0.6984  0.6804  0.6599  0.6372
  0.6128  0.5867  0.5595  0.5311  0.5101  0.4166  0.3370  0.2533  0.1488
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F150W2
  1.0430  1.0574  1.0702  1.0798  1.0842  1.0797  1.0632  1.0329  0.9918  0.9447
  0.8953  0.8460  0.7980  0.7511  0.7047  0.5880  0.4697  0.3479  0.2236
  1.0066  1.0201  1.0328  1.0434  1.0491  1.0475  1.0353  1.0093  0.9730  0.9298
  0.8824  0.8336  0.7849  0.7370  0.6896  0.5709  0.4515  0.3314  0.2098  0.0875
  0.9712  0.9816  0.9928  1.0033  1.0107  1.0123  1.0045  0.9839  0.9531  0.9148
  0.8711  0.8241  0.7759  0.7275  0.6793  0.5588  0.4385  0.3186  0.1986  0.0787
 -0.0406
  0.9389  0.9451  0.9535  0.9623  0.9698  0.9733  0.9699  0.9553  0.9302  0.8973
  0.8584  0.8150  0.7687  0.7208  0.6724  0.5506  0.4292  0.3090  0.1898  0.0713
 -0.0461 -0.1615
