 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.4683 -1.4096 -1.3584 -1.3293 -1.3386 -1.3392 -1.2907 -1.2252 -1.1662 -1.1136
 -1.0645 -1.0185 -0.9756 -0.9366 -0.9022 -0.8390 -0.8084 -0.8086 -0.8319 -0.8663
 -0.9053
 -1.3887 -1.3416 -1.2878 -1.2368 -1.2004 -1.1885 -1.1983 -1.1906 -1.1517 -1.1057
 -1.0614 -1.0193 -0.9798 -0.9439 -0.9121 -0.8541 -0.8260 -0.8257 -0.8482 -0.8827
 -0.9218 -0.9633
 -1.3029 -1.2754 -1.2330 -1.1860 -1.1428 -1.1067 -1.0830 -1.0760 -1.0817 -1.0737
 -1.0480 -1.0142 -0.9795 -0.9466 -0.9173 -0.8640 -0.8383 -0.8380 -0.8599 -0.8950
 -0.9350 -0.9770 -1.0208 -1.0668
 -1.2077 -1.1991 -1.1754 -1.1392 -1.0997 -1.0629 -1.0307 -1.0044 -0.9883 -0.9859
 -0.9879 -0.9824 -0.9660 -0.9423 -0.9171 -0.8685 -0.8452 -0.8453 -0.8670 -0.9032
 -0.9449 -0.9883 -1.0329 -1.0788 -1.1254 -1.1734 -1.2236 -1.2768 -1.3330 -1.3908
 -1.0993 -1.1100 -1.1058 -1.0866 -1.0574 -1.0255 -0.9953 -0.9680 -0.9444 -0.9265
 -0.9165 -0.9147 -0.9148 -0.9113 -0.9023 -0.8677 -0.8470 -0.8476 -0.8691 -0.9065
 -0.9509 -0.9967 -1.0428 -1.0897 -1.1374 -1.1856 -1.2351 -1.2868 -1.3414 -1.3993
 -1.4604
 -0.9840 -1.0087 -1.0221 -1.0208 -1.0073 -0.9854 -0.9608 -0.9369 -0.9151 -0.8954
 -0.8792 -0.8676 -0.8618 -0.8607 -0.8609 -0.8554 -0.8436 -0.8455 -0.8664 -0.9045
 -0.9519 -1.0010 -1.0498 -1.0984 -1.1471 -1.1955 -1.2445 -1.2954 -1.3491 -1.4063
 -1.4674
 -0.8652 -0.9002 -0.9261 -0.9406 -0.9432 -0.9357 -0.9211 -0.9033 -0.8856 -0.8689
 -0.8537 -0.8408 -0.8306 -0.8243 -0.8221 -0.8262 -0.8317 -0.8390 -0.8602 -0.8980
 -0.9475 -1.0007 -1.0533 -1.1048 -1.1556 -1.2061 -1.2571 -1.3093 -1.3628 -1.4174
 -1.4728
 -0.7463 -0.7893 -0.8240 -0.8491 -0.8656 -0.8725 -0.8712 -0.8634 -0.8525 -0.8406
 -0.8290 -0.8185 -0.8093 -0.8019 -0.7972 -0.7984 -0.8107 -0.8270 -0.8504 -0.8873
 -0.9370 -0.9930 -1.0497 -1.1051 -1.1589 -1.2117 -1.2641 -1.3162 -1.3687 -1.4221
 -1.4778
 -0.6318 -0.6769 -0.7174 -0.7506 -0.7779 -0.7962 -0.8074 -0.8119 -0.8110 -0.8063
 -0.8001 -0.7938 -0.7878 -0.7826 -0.7786 -0.7776 -0.7899 -0.8109 -0.8384 -0.8751
 -0.9236 -0.9805 -1.0401 -1.0994 -1.1571 -1.2130 -1.2678 -1.3216 -1.3749 -1.4283
 -1.4824
 -0.5208 -0.5632 -0.6063 -0.6460 -0.6809 -0.7096 -0.7315 -0.7470 -0.7572 -0.7624
 -0.7638 -0.7634 -0.7622 -0.7608 -0.7597 -0.7613 -0.7728 -0.7947 -0.8249
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.8695 -1.8274 -1.7019 -1.5674 -1.4393 -1.3347 -1.2635 -1.2053 -1.1510 -1.0994
 -1.0515 -1.0068 -0.9649 -0.9256 -0.8891 -0.8149 -0.7701 -0.7576 -0.7745
 -1.6490 -1.6615 -1.6575 -1.5618 -1.4471 -1.3418 -1.2611 -1.2008 -1.1472 -1.0981
 -1.0530 -1.0112 -0.9721 -0.9357 -0.9020 -0.8345 -0.7949 -0.7844 -0.8004 -0.8322
 -1.5547 -1.4883 -1.4693 -1.4879 -1.4379 -1.3476 -1.2622 -1.1962 -1.1433 -1.0961
 -1.0535 -1.0142 -0.9777 -0.9437 -0.9124 -0.8501 -0.8143 -0.8052 -0.8202 -0.8515
 -0.8902
 -1.4917 -1.4208 -1.3538 -1.3138 -1.3175 -1.3160 -1.2609 -1.1938 -1.1383 -1.0923
 -1.0518 -1.0148 -0.9805 -0.9488 -0.9196 -0.8617 -0.8289 -0.8210 -0.8353 -0.8661
 -0.9050 -0.9471
 -1.4234 -1.3709 -1.3056 -1.2426 -1.1960 -1.1754 -1.1816 -1.1722 -1.1310 -1.0858
 -1.0471 -1.0124 -0.9803 -0.9506 -0.9234 -0.8694 -0.8392 -0.8324 -0.8464 -0.8768
 -0.9164 -0.9592 -1.0038 -1.0496
 -1.3418 -1.3126 -1.2638 -1.2056 -1.1501 -1.1047 -1.0745 -1.0636 -1.0677 -1.0606
 -1.0352 -1.0057 -0.9765 -0.9491 -0.9238 -0.8735 -0.8456 -0.8398 -0.8539 -0.8842
 -0.9245 -0.9687 -1.0143 -1.0613 -1.1092 -1.1588 -1.2108 -1.2659 -1.3236 -1.3811
 -1.2464 -1.2388 -1.2119 -1.1695 -1.1200 -1.0727 -1.0325 -1.0011 -0.9810 -0.9749
 -0.9770 -0.9743 -0.9617 -0.9421 -0.9203 -0.8741 -0.8485 -0.8437 -0.8579 -0.8881
 -0.9293 -0.9753 -1.0225 -1.0707 -1.1198 -1.1695 -1.2206 -1.2741 -1.3308 -1.3905
 -1.4508
 -1.1406 -1.1497 -1.1434 -1.1210 -1.0862 -1.0457 -1.0064 -0.9719 -0.9437 -0.9223
 -0.9093 -0.9058 -0.9073 -0.9073 -0.9020 -0.8710 -0.8479 -0.8442 -0.8584 -0.8883
 -0.9302 -0.9783 -1.0279 -1.0778 -1.1281 -1.1791 -1.2304 -1.2830 -1.3379 -1.3960
 -1.4579
 -1.0292 -1.0493 -1.0591 -1.0554 -1.0386 -1.0116 -0.9798 -0.9482 -0.9199 -0.8958
 -0.8764 -0.8626 -0.8551 -0.8534 -0.8549 -0.8550 -0.8432 -0.8413 -0.8557 -0.8852
 -0.9273 -0.9775 -1.0301 -1.0828 -1.1351 -1.1874 -1.2402 -1.2942 -1.3495 -1.4057
 -1.4629
 -0.9172 -0.9445 -0.9638 -0.9749 -0.9749 -0.9643 -0.9453 -0.9216 -0.8974 -0.8750
 -0.8556 -0.8395 -0.8273 -0.8194 -0.8157 -0.8208 -0.8289 -0.8345 -0.8496 -0.8782
 -0.9195 -0.9706 -1.0261 -1.0821 -1.1373 -1.1917 -1.2459 -1.2999 -1.3543 -1.4096
 -1.4666
 -0.8097 -0.8361 -0.8622 -0.8832 -0.8964 -0.9006 -0.8964 -0.8849 -0.8690 -0.8517
 -0.8352 -0.8207 -0.8085 -0.7991 -0.7925 -0.7906 -0.8038 -0.8208 -0.8404 -0.8689
 -0.9090 -0.9597 -1.0169 -1.0761 -1.1347 -1.1920 -1.2484 -1.3040 -1.3591 -1.4145
 -1.4703
 -0.7086 -0.7316 -0.7592 -0.7855 -0.8071 -0.8228 -0.8317 -0.8335 -0.8293 -0.8207
 -0.8101 -0.7995 -0.7899 -0.7819 -0.7757 -0.7702 -0.7805 -0.8014 -0.8272
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  z   
 -1.9152 -1.8131 -1.6646 -1.5287 -1.4049 -1.3038 -1.2345 -1.1811 -1.1332 -1.0849
 -1.0409 -1.0000 -0.9619 -0.9264 -0.8933 -0.8231 -0.7770 -0.7591 -0.7692
 -1.7166 -1.7438 -1.6640 -1.5351 -1.4158 -1.3112 -1.2353 -1.1787 -1.1302 -1.0839
 -1.0422 -1.0039 -0.9683 -0.9351 -0.9041 -0.8397 -0.7989 -0.7841 -0.7949 -0.8240
 -1.5840 -1.5374 -1.5598 -1.5252 -1.4230 -1.3226 -1.2378 -1.1760 -1.1268 -1.0821
 -1.0424 -1.0062 -0.9727 -0.9417 -0.9127 -0.8529 -0.8158 -0.8034 -0.8140 -0.8424
 -0.8805
 -1.5270 -1.4464 -1.3866 -1.3807 -1.3873 -1.3248 -1.2439 -1.1744 -1.1226 -1.0788
 -1.0407 -1.0063 -0.9748 -0.9457 -0.9186 -0.8628 -0.8285 -0.8178 -0.8285 -0.8563
 -0.8945 -0.9368
 -1.4702 -1.4030 -1.3269 -1.2647 -1.2334 -1.2384 -1.2274 -1.1747 -1.1186 -1.0740
 -1.0367 -1.0040 -0.9743 -0.9469 -0.9216 -0.8694 -0.8376 -0.8283 -0.8393 -0.8667
 -0.9050 -0.9480 -0.9930 -1.0394
 -1.3997 -1.3557 -1.2931 -1.2250 -1.1663 -1.1257 -1.1093 -1.1127 -1.1017 -1.0664
 -1.0301 -0.9990 -0.9710 -0.9454 -0.9218 -0.8731 -0.8436 -0.8354 -0.8468 -0.8738
 -0.9123 -0.9564 -1.0025 -1.0500 -1.0990 -1.1499 -1.2030 -1.2584 -1.3159 -1.3745
 -1.3137 -1.2927 -1.2519 -1.1970 -1.1382 -1.0861 -1.0453 -1.0189 -1.0093 -1.0111
 -1.0053 -0.9868 -0.9638 -0.9408 -0.9190 -0.8740 -0.8467 -0.8396 -0.8511 -0.8780
 -0.9167 -0.9620 -1.0096 -1.0584 -1.1083 -1.1594 -1.2120 -1.2665 -1.3236 -1.3838
 -1.4436
 -1.2152 -1.2127 -1.1938 -1.1588 -1.1126 -1.0634 -1.0185 -0.9819 -0.9546 -0.9372
 -0.9312 -0.9323 -0.9314 -0.9242 -0.9108 -0.8718 -0.8469 -0.8408 -0.8525 -0.8791
 -0.9177 -0.9642 -1.0139 -1.0644 -1.1156 -1.1675 -1.2201 -1.2740 -1.3302 -1.3891
 -1.4512
 -1.1100 -1.1194 -1.1180 -1.1028 -1.0746 -1.0375 -0.9976 -0.9602 -0.9288 -0.9038
 -0.8855 -0.8747 -0.8714 -0.8728 -0.8742 -0.8638 -0.8437 -0.8391 -0.8510 -0.8773
 -0.9158 -0.9634 -1.0154 -1.0685 -1.1216 -1.1749 -1.2289 -1.2835 -1.3391 -1.3966
 -1.4561
 -1.0040 -1.0191 -1.0295 -1.0304 -1.0200 -0.9993 -0.9711 -0.9399 -0.9101 -0.8840
 -0.8627 -0.8462 -0.8349 -0.8289 -0.8277 -0.8343 -0.8354 -0.8342 -0.8464 -0.8720
 -0.9097 -0.9574 -1.0112 -1.0672 -1.1231 -1.1784 -1.2336 -1.2889 -1.3445 -1.4011
 -1.4591
 -0.9021 -0.9174 -0.9336 -0.9451 -0.9491 -0.9441 -0.9307 -0.9110 -0.8882 -0.8653
 -0.8448 -0.8277 -0.8142 -0.8045 -0.7985 -0.7991 -0.8117 -0.8242 -0.8389 -0.8642
 -0.9008 -0.9479 -1.0027 -1.0611 -1.1199 -1.1780 -1.2354 -1.2920 -1.3484 -1.4050
 -1.4618
 -0.8088 -0.8187 -0.8357 -0.8529 -0.8663 -0.8736 -0.8740 -0.8675 -0.8558 -0.8407
 -0.8247 -0.8099 -0.7974 -0.7874 -0.7802 -0.7744 -0.7853 -0.8050 -0.8276
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  z   
 -1.9214 -1.7729 -1.6197 -1.4894 -1.3776 -1.2811 -1.2124 -1.1586 -1.1139 -1.0689
 -1.0279 -0.9903 -0.9554 -0.9232 -0.8933 -0.8285 -0.7830 -0.7623 -0.7644
 -1.8038 -1.7708 -1.6382 -1.4997 -1.3843 -1.2865 -1.2135 -1.1582 -1.1112 -1.0679
 -1.0290 -0.9935 -0.9609 -0.9306 -0.9024 -0.8425 -0.8017 -0.7838 -0.7896 -0.8150
 -1.6132 -1.6195 -1.6182 -1.5131 -1.3942 -1.2945 -1.2152 -1.1561 -1.1084 -1.0659
 -1.0288 -0.9951 -0.9644 -0.9361 -0.9096 -0.8535 -0.8161 -0.8009 -0.8077 -0.8327
 -0.8694
 -1.5501 -1.4691 -1.4430 -1.4616 -1.4004 -1.3041 -1.2199 -1.1542 -1.1046 -1.0629
 -1.0269 -0.9948 -0.9658 -0.9391 -0.9144 -0.8618 -0.8269 -0.8138 -0.8214 -0.8460
 -0.8826 -0.9248
 -1.5052 -1.4235 -1.3438 -1.2967 -1.2989 -1.2902 -1.2253 -1.1559 -1.1009 -1.0588
 -1.0231 -0.9925 -0.9650 -0.9399 -0.9167 -0.8676 -0.8350 -0.8233 -0.8316 -0.8560
 -0.8923 -0.9351 -0.9805 -1.0275
 -1.4480 -1.3875 -1.3116 -1.2378 -1.1840 -1.1607 -1.1635 -1.1467 -1.0996 -1.0538
 -1.0178 -0.9880 -0.9618 -0.9382 -0.9166 -0.8709 -0.8405 -0.8299 -0.8387 -0.8631
 -0.8992 -0.9425 -0.9889 -1.0369 -1.0864 -1.1381 -1.1923 -1.2495 -1.3088 -1.3667
 -1.3740 -1.3371 -1.2813 -1.2141 -1.1488 -1.0965 -1.0622 -1.0486 -1.0490 -1.0382
 -1.0096 -0.9809 -0.9563 -0.9341 -0.9140 -0.8717 -0.8437 -0.8342 -0.8432 -0.8674
 -0.9033 -0.9471 -0.9948 -1.0441 -1.0948 -1.1469 -1.2005 -1.2563 -1.3149 -1.3759
 -1.4361
 -1.2853 -1.2686 -1.2353 -1.1867 -1.1296 -1.0733 -1.0261 -0.9909 -0.9687 -0.9597
 -0.9596 -0.9555 -0.9430 -0.9261 -0.9086 -0.8700 -0.8443 -0.8359 -0.8450 -0.8689
 -0.9046 -0.9489 -0.9980 -1.0490 -1.1009 -1.1539 -1.2082 -1.2637 -1.3209 -1.3806
 -1.4432
 -1.1884 -1.1860 -1.1701 -1.1417 -1.1015 -1.0546 -1.0078 -0.9670 -0.9349 -0.9115
 -0.8970 -0.8914 -0.8916 -0.8921 -0.8892 -0.8648 -0.8421 -0.8350 -0.8444 -0.8680
 -0.9035 -0.9482 -0.9988 -1.0520 -1.1058 -1.1602 -1.2153 -1.2712 -1.3283 -1.3869
 -1.4478
 -1.0902 -1.0923 -1.0906 -1.0794 -1.0573 -1.0258 -0.9888 -0.9511 -0.9171 -0.8893
 -0.8679 -0.8527 -0.8438 -0.8410 -0.8422 -0.8462 -0.8369 -0.8315 -0.8410 -0.8640
 -0.8987 -0.9432 -0.9949 -1.0502 -1.1065 -1.1626 -1.2190 -1.2755 -1.3326 -1.3905
 -1.4499
 -0.9967 -0.9980 -1.0021 -1.0025 -0.9956 -0.9802 -0.9573 -0.9295 -0.9005 -0.8733
 -0.8503 -0.8321 -0.8185 -0.8097 -0.8053 -0.8093 -0.8193 -0.8245 -0.8351 -0.8577
 -0.8915 -0.9353 -0.9872 -1.0442 -1.1029 -1.1615 -1.2197 -1.2776 -1.3353 -1.3932
 -1.4512
 -0.9128 -0.9068 -0.9112 -0.9172 -0.9205 -0.9181 -0.9093 -0.8945 -0.8754 -0.8543
 -0.8339 -0.8160 -0.8016 -0.7908 -0.7835 -0.7795 -0.7912 -0.8084 -0.8261
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  z   
 -1.8821 -1.7183 -1.5702 -1.4494 -1.3464 -1.2578 -1.1925 -1.1370 -1.0927 -1.0516
 -1.0132 -0.9779 -0.9458 -0.9164 -0.8892 -0.8304 -0.7873 -0.7635 -0.7616
 -1.7781 -1.7512 -1.5977 -1.4612 -1.3506 -1.2601 -1.1920 -1.1371 -1.0914 -1.0505
 -1.0138 -0.9806 -0.9504 -0.9227 -0.8970 -0.8421 -0.8029 -0.7831 -0.7846 -0.8055
 -1.6657 -1.6996 -1.6169 -1.4822 -1.3621 -1.2646 -1.1918 -1.1349 -1.0889 -1.0482
 -1.0131 -0.9816 -0.9531 -0.9271 -0.9030 -0.8514 -0.8148 -0.7978 -0.8013 -0.8226
 -0.8570
 -1.5641 -1.5053 -1.5289 -1.4883 -1.3788 -1.2761 -1.1944 -1.1331 -1.0854 -1.0451
 -1.0109 -0.9810 -0.9540 -0.9295 -0.9070 -0.8585 -0.8241 -0.8089 -0.8137 -0.8353
 -0.8695 -0.9112
 -1.5269 -1.4355 -1.3661 -1.3591 -1.3610 -1.2873 -1.2026 -1.1334 -1.0821 -1.0416
 -1.0073 -0.9785 -0.9529 -0.9299 -0.9088 -0.8636 -0.8313 -0.8173 -0.8230 -0.8447
 -0.8787 -0.9206 -0.9662 -1.0136
 -1.4841 -1.4071 -1.3217 -1.2508 -1.2167 -1.2201 -1.1993 -1.1385 -1.0809 -1.0372
 -1.0027 -0.9743 -0.9498 -0.9281 -0.9084 -0.8665 -0.8365 -0.8236 -0.8297 -0.8515
 -0.8851 -0.9271 -0.9735 -1.0221 -1.0724 -1.1249 -1.1802 -1.2387 -1.2991 -1.3576
 -1.4235 -1.3703 -1.2996 -1.2232 -1.1565 -1.1118 -1.0938 -1.0928 -1.0742 -1.0340
 -0.9972 -0.9683 -0.9447 -0.9242 -0.9058 -0.8672 -0.8396 -0.8278 -0.8340 -0.8558
 -0.8891 -0.9310 -0.9783 -1.0280 -1.0793 -1.1323 -1.1872 -1.2444 -1.3044 -1.3663
 -1.4269
 -1.3485 -1.3153 -1.2662 -1.2044 -1.1384 -1.0787 -1.0335 -1.0049 -0.9929 -0.9906
 -0.9811 -0.9593 -0.9372 -0.9180 -0.9009 -0.8656 -0.8405 -0.8300 -0.8362 -0.8576
 -0.8907 -0.9327 -0.9806 -1.0317 -1.0843 -1.1381 -1.1936 -1.2506 -1.3093 -1.3703
 -1.4337
 -1.2623 -1.2431 -1.2135 -1.1711 -1.1191 -1.0637 -1.0125 -0.9712 -0.9413 -0.9225
 -0.9142 -0.9127 -0.9099 -0.9026 -0.8914 -0.8611 -0.8387 -0.8296 -0.8363 -0.8574
 -0.8903 -0.9324 -0.9812 -1.0338 -1.0880 -1.1431 -1.1994 -1.2566 -1.3151 -1.3754
 -1.4377
 -1.1744 -1.1610 -1.1450 -1.1204 -1.0858 -1.0439 -0.9990 -0.9563 -0.9205 -0.8928
 -0.8731 -0.8610 -0.8558 -0.8556 -0.8570 -0.8515 -0.8347 -0.8271 -0.8340 -0.8545
 -0.8867 -0.9285 -0.9777 -1.0317 -1.0878 -1.1445 -1.2018 -1.2596 -1.3182 -1.3787
 -1.4388
 -1.0914 -1.0758 -1.0659 -1.0536 -1.0347 -1.0083 -0.9761 -0.9410 -0.9069 -0.8770
 -0.8530 -0.8351 -0.8228 -0.8158 -0.8136 -0.8202 -0.8243 -0.8219 -0.8294 -0.8494
 -0.8808 -0.9220 -0.9711 -1.0260 -1.0838 -1.1426 -1.2015 -1.2604 -1.3195 -1.3791
 -1.4386
 -1.0190 -0.9947 -0.9838 -0.9770 -0.9688 -0.9559 -0.9373 -0.9141 -0.8883 -0.8622
 -0.8385 -0.8189 -0.8039 -0.7932 -0.7866 -0.7857 -0.7977 -0.8106 -0.8223
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  z   
 -1.8224 -1.6615 -1.5246 -1.4139 -1.3140 -1.2307 -1.1709 -1.1195 -1.0737 -1.0339
 -0.9975 -0.9640 -0.9338 -0.9063 -0.8815 -0.8283 -0.7910 -0.7687 -0.7592
 -1.8163 -1.7089 -1.5535 -1.4242 -1.3201 -1.2331 -1.1706 -1.1176 -1.0718 -1.0324
 -0.9975 -0.9659 -0.9375 -0.9117 -0.8882 -0.8382 -0.8016 -0.7812 -0.7796 -0.7960
 -1.7488 -1.7234 -1.5876 -1.4460 -1.3303 -1.2378 -1.1681 -1.1143 -1.0695 -1.0298
 -0.9962 -0.9664 -0.9396 -0.9154 -0.8933 -0.8460 -0.8116 -0.7936 -0.7943 -0.8122
 -0.8439
 -1.6335 -1.5793 -1.5812 -1.4708 -1.3482 -1.2478 -1.1699 -1.1117 -1.0658 -1.0265
 -0.9938 -0.9653 -0.9401 -0.9173 -0.8966 -0.8523 -0.8196 -0.8031 -0.8052 -0.8240
 -0.8556 -0.8961
 -1.5382 -1.4470 -1.4148 -1.4340 -1.3637 -1.2623 -1.1769 -1.1113 -1.0623 -1.0233
 -0.9902 -0.9628 -0.9388 -0.9174 -0.8981 -0.8569 -0.8260 -0.8105 -0.8135 -0.8326
 -0.8641 -0.9046 -0.9502 -0.9979
 -1.5078 -1.4169 -1.3290 -1.2762 -1.2788 -1.2614 -1.1876 -1.1159 -1.0603 -1.0192
 -0.9858 -0.9586 -0.9357 -0.9156 -0.8976 -0.8597 -0.8310 -0.8164 -0.8196 -0.8388
 -0.8702 -0.9105 -0.9565 -1.0056 -1.0566 -1.1097 -1.1661 -1.2262 -1.2874 -1.3468
 -1.4637 -1.3919 -1.3084 -1.2276 -1.1682 -1.1439 -1.1436 -1.1165 -1.0631 -1.0158
 -0.9811 -0.9532 -0.9309 -0.9118 -0.8950 -0.8603 -0.8342 -0.8207 -0.8239 -0.8429
 -0.8741 -0.9141 -0.9605 -1.0104 -1.0623 -1.1161 -1.1722 -1.2309 -1.2921 -1.3550
 -1.4161
 -1.4015 -1.3515 -1.2863 -1.2129 -1.1413 -1.0836 -1.0469 -1.0317 -1.0272 -1.0092
 -0.9761 -0.9471 -0.9243 -0.9061 -0.8903 -0.8586 -0.8353 -0.8232 -0.8265 -0.8451
 -0.8758 -0.9157 -0.9623 -1.0130 -1.0660 -1.1206 -1.1770 -1.2350 -1.2953 -1.3582
 -1.4225
 -1.3264 -1.2928 -1.2471 -1.1906 -1.1281 -1.0668 -1.0147 -0.9763 -0.9524 -0.9412
 -0.9369 -0.9289 -0.9134 -0.8972 -0.8829 -0.8543 -0.8337 -0.8234 -0.8273 -0.8456
 -0.8761 -0.9160 -0.9628 -1.0144 -1.0686 -1.1243 -1.1814 -1.2400 -1.3000 -1.3618
 -1.4257
 -1.2467 -1.2231 -1.1913 -1.1522 -1.1053 -1.0539 -1.0029 -0.9578 -0.9224 -0.8971
 -0.8811 -0.8733 -0.8709 -0.8692 -0.8655 -0.8476 -0.8302 -0.8216 -0.8258 -0.8437
 -0.8736 -0.9131 -0.9600 -1.0122 -1.0675 -1.1244 -1.1824 -1.2413 -1.3014 -1.3626
 -1.4253
 -1.1717 -1.1487 -1.1237 -1.0971 -1.0655 -1.0281 -0.9874 -0.9463 -0.9090 -0.8781
 -0.8546 -0.8383 -0.8283 -0.8239 -0.8235 -0.8278 -0.8234 -0.8174 -0.8224 -0.8398
 -0.8689 -0.9079 -0.9545 -1.0070 -1.0633 -1.1216 -1.1809 -1.2407 -1.3012 -1.3623
 -1.4237
 -1.1015 -1.0695 -1.0501 -1.0307 -1.0101 -0.9859 -0.9577 -0.9267 -0.8952 -0.8655
 -0.8399 -0.8199 -0.8052 -0.7955 -0.7569 -0.7949 -0.8133 -0.8108 -0.8171
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  z   
 -1.7566 -1.6034 -1.4786 -1.3794 -1.2824 -1.2055 -1.1464 -1.0983 -1.0537 -1.0158
 -0.9807 -0.9486 -0.9196 -0.8939 -0.8709 -0.8225 -0.7883 -0.7670 -0.7567
 -1.8185 -1.6542 -1.5067 -1.3862 -1.2896 -1.2076 -1.1456 -1.0964 -1.0513 -1.0137
 -0.9800 -0.9497 -0.9226 -0.8984 -0.8765 -0.8309 -0.7975 -0.7779 -0.7742 -0.7867
 -1.7144 -1.7014 -1.5409 -1.4080 -1.2996 -1.2118 -1.1445 -1.0932 -1.0494 -1.0107
 -0.9783 -0.9497 -0.9242 -0.9014 -0.8809 -0.8378 -0.8060 -0.7882 -0.7867 -0.8014
 -0.8299
