 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1500W
 -1.9413 -2.0538 -2.1613 -2.2647 -2.3720 -2.4711 -2.5424 -2.6015 -2.6562 -2.7152
 -2.7786 -2.8484 -2.9183 -2.9916 -3.0648 -3.2430 -3.4195 -3.6105 -3.7810
 -1.8919 -2.0071 -2.1217 -2.2356 -2.3474 -2.4533 -2.5512 -2.6397 -2.7174 -2.7822
 -2.8393 -2.8961 -2.9599 -3.0305 -3.1038 -3.2886 -3.4720 -3.6507 -3.8207 -3.9819
 -1.8880 -2.0019 -2.1122 -2.2198 -2.3259 -2.4316 -2.5365 -2.6372 -2.7311 -2.8150
 -2.8817 -2.9355 -2.9923 -3.0602 -3.1329 -3.3170 -3.4989 -3.6768 -3.8473 -4.0093
 -4.1630
 -1.8875 -1.9994 -2.1073 -2.2116 -2.3131 -2.4128 -2.5113 -2.6095 -2.7074 -2.8025
 -2.8914 -2.9589 -3.0158 -3.0805 -3.1520 -3.3364 -3.5175 -3.6944 -3.8649 -4.0272
 -4.1812 -4.3276
 -1.8907 -1.9998 -2.1056 -2.2077 -2.3066 -2.4031 -2.4976 -2.5906 -2.6830 -2.7755
 -2.8677 -2.9534 -3.0201 -3.0907 -3.1644 -3.3491 -3.5302 -3.7061 -3.8763 -4.0389
 -4.1931 -4.3397 -4.4794 -4.6130
 -1.9008 -2.0048 -2.1073 -2.2071 -2.3040 -2.3984 -2.4906 -2.5809 -2.6700 -2.7581
 -2.8460 -2.9340 -3.0075 -3.0813 -3.1618 -3.3567 -3.5384 -3.7137 -3.8837 -4.0463
 -4.2008 -4.3477 -4.4876 -4.6214 -4.7495 -4.8729 -4.9922 -5.1082 -5.2215 -5.3325
 -1.9213 -2.0177 -2.1144 -2.2104 -2.3048 -2.3972 -2.4876 -2.5761 -2.6631 -2.7490
 -2.8339 -2.9185 -2.9959 -3.0679 -3.1483 -3.3540 -3.5423 -3.7181 -3.8879 -4.0509
 -4.2057 -4.3529 -4.4931 -4.6271 -4.7553 -4.8784 -4.9971 -5.1121 -5.2240 -5.3333
 -5.4408
 -1.9528 -2.0413 -2.1306 -2.2205 -2.3105 -2.3999 -2.4880 -2.5748 -2.6602 -2.7443
 -2.8274 -2.9098 -2.9884 -3.0602 -3.1372 -3.3422 -3.5383 -3.7188 -3.8894 -4.0529
 -4.2084 -4.3561 -4.4967 -4.6311 -4.7595 -4.8826 -5.0010 -5.1153 -5.2262 -5.3343
 -5.4400
 -1.9977 -2.0782 -2.1597 -2.2420 -2.3256 -2.4102 -2.4948 -2.5789 -2.6621 -2.7444
 -2.8258 -2.9064 -2.9848 -3.0587 -3.1334 -3.3328 -3.5301 -3.7160 -3.8904 -4.0553
 -4.2118 -4.3605 -4.5018 -4.6367 -4.7657 -4.8891 -5.0075 -5.1218 -5.2325 -5.3398
 -5.4439
 -2.0560 -2.1284 -2.1996 -2.2741 -2.3501 -2.4280 -2.5074 -2.5874 -2.6675 -2.7471
 -2.8262 -2.9047 -2.9821 -3.0575 -3.1314 -3.3241 -3.5180 -3.7055 -3.8838 -4.0520
 -4.2099 -4.3596 -4.5018 -4.6374 -4.7670 -4.8910 -5.0098 -5.1240 -5.2367 -5.3434
 -5.4465
 -2.1276 -2.1919 -2.2503 -2.3170 -2.3874 -2.4578 -2.5304 -2.6047 -2.6803 -2.7563
 -2.8322 -2.9080 -2.9835 -3.0583 -3.1320 -3.3195 -3.5082 -3.6941 -3.8742 -4.0456
 -4.2063 -4.3573 -4.5005 -4.6369 -4.7673 -4.8920 -5.0116 -5.1263 -5.2366 -5.3431
 -5.4464
 -2.2127 -2.2687 -2.3118 -2.3709 -2.4361 -2.5005 -2.5660 -2.6333 -2.7027 -2.7735
 -2.8453 -2.9176 -2.9901 -3.0627 -3.1352 -3.3190 -3.5007 -3.6818 -3.8616
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F1500W
 -1.9336 -2.0411 -2.1418 -2.2355 -2.3258 -2.4113 -2.4879 -2.5623 -2.6356 -2.7072
 -2.7764 -2.8463 -2.9174 -2.9915 -3.0660 -3.2484 -3.4258 -3.6066 -3.7787
 -1.9158 -2.0363 -2.1543 -2.2658 -2.3697 -2.4661 -2.5545 -2.6346 -2.7084 -2.7771
 -2.8407 -2.9020 -2.9674 -3.0382 -3.1114 -3.2948 -3.4733 -3.6494 -3.8190 -3.9799
 -1.9057 -2.0220 -2.1366 -2.2501 -2.3625 -2.4712 -2.5729 -2.6659 -2.7493 -2.8215
 -2.8849 -2.9414 -3.0001 -3.0675 -3.1401 -3.3241 -3.5028 -3.6768 -3.8459 -4.0075
 -4.1610
 -1.9000 -2.0137 -2.1247 -2.2334 -2.3404 -2.4458 -2.5503 -2.6525 -2.7492 -2.8371
 -2.9107 -2.9712 -3.0252 -3.0876 -3.1573 -3.3428 -3.5224 -3.6953 -3.8635 -4.0252
 -4.1791 -4.3256
 -1.8972 -2.0095 -2.1181 -2.2235 -2.3265 -2.4274 -2.5263 -2.6233 -2.7198 -2.8151
 -2.9057 -2.9809 -3.0423 -3.1031 -3.1712 -3.3546 -3.5352 -3.7077 -3.8750 -4.0366
 -4.1907 -4.3374 -4.4773 -4.6112
 -1.8970 -2.0078 -2.1149 -2.2183 -2.3186 -2.4164 -2.5120 -2.6054 -2.6968 -2.7870
 -2.8772 -2.9647 -3.0370 -3.1056 -3.1785 -3.3620 -3.5432 -3.7159 -3.8825 -4.0437
 -4.1981 -4.3451 -4.4852 -4.6192 -4.7477 -4.8715 -4.9914 -5.1079 -5.2209 -5.3314
 -1.9008 -2.0088 -2.1140 -2.2159 -2.3144 -2.4100 -2.5034 -2.5946 -2.6838 -2.7709
 -2.8566 -2.9419 -3.0192 -3.0910 -3.1691 -3.3660 -3.5479 -3.7209 -3.8871 -4.0481
 -4.2027 -4.3502 -4.4906 -4.6248 -4.7533 -4.8767 -4.9958 -5.1113 -5.2234 -5.3325
 -5.4399
 -1.9115 -2.0146 -2.1166 -2.2160 -2.3127 -2.4067 -2.4984 -2.5879 -2.6756 -2.7614
 -2.8452 -2.9276 -3.0035 -3.0769 -3.1533 -3.3591 -3.5494 -3.7233 -3.8894 -4.0502
 -4.2052 -4.3532 -4.4941 -4.6287 -4.7574 -4.8807 -4.9995 -5.1141 -5.2253 -5.3336
 -5.4391
 -1.9332 -2.0296 -2.1260 -2.2216 -2.3156 -2.4077 -2.4977 -2.5857 -2.6720 -2.7568
 -2.8398 -2.9212 -2.9985 -3.0710 -3.1444 -3.3473 -3.5462 -3.7254 -3.8924 -4.0532
 -4.2086 -4.3574 -4.4991 -4.6343 -4.7634 -4.8870 -5.0058 -5.1201 -5.2308 -5.3382
 -5.4430
 -1.9630 -2.0528 -2.1424 -2.2324 -2.3221 -2.4111 -2.4987 -2.5848 -2.6695 -2.7527
 -2.8346 -2.9144 -2.9923 -3.0670 -3.1396 -3.3346 -3.5336 -3.7193 -3.8896 -4.0512
 -4.2070 -4.3565 -4.4990 -4.6348 -4.7645 -4.8887 -5.0077 -5.1221 -5.2324 -5.3394
 -5.4456
 -2.0015 -2.0858 -2.1695 -2.2528 -2.3367 -2.4209 -2.5052 -2.5887 -2.6712 -2.7525
 -2.8327 -2.9113 -2.9888 -3.0644 -3.1381 -3.3269 -3.5212 -3.7092 -3.8836 -4.0473
 -4.2041 -4.3543 -4.4976 -4.6343 -4.7647 -4.8895 -5.0092 -5.1241 -5.2346 -5.3414
 -5.4450
 -2.0445 -2.1268 -2.2065 -2.2842 -2.3617 -2.4401 -2.5192 -2.5989 -2.6786 -2.7577
 -2.8358 -2.9128 -2.9947 -3.0689 -3.1399 -3.3242 -3.5090 -3.6951 -3.8744
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F1500W
 -1.9197 -2.0226 -2.1175 -2.2041 -2.2833 -2.3601 -2.4397 -2.5246 -2.6103 -2.6920
 -2.7684 -2.8422 -2.9163 -2.9918 -3.0673 -3.2516 -3.4287 -3.6025 -3.7738
 -1.9426 -2.0562 -2.1614 -2.2586 -2.3487 -2.4326 -2.5132 -2.5958 -2.6780 -2.7562
 -2.8284 -2.8969 -2.9667 -3.0398 -3.1145 -3.2995 -3.4767 -3.6486 -3.8167 -3.9776
 -1.9269 -2.0468 -2.1637 -2.2742 -2.3767 -2.4711 -2.5577 -2.6404 -2.7215 -2.7987
 -2.8696 -2.9345 -2.9993 -3.0694 -3.1429 -3.3285 -3.5072 -3.6783 -3.8447 -4.0052
 -4.1585
 -1.9124 -2.0275 -2.1413 -2.2535 -2.3638 -2.4711 -2.5713 -2.6630 -2.7475 -2.8266
 -2.8993 -2.9639 -3.0242 -3.0896 -3.1611 -3.3465 -3.5265 -3.6977 -3.8628 -4.0228
 -4.1763 -4.3228
 -1.9052 -2.0172 -2.1270 -2.2352 -2.3419 -2.4469 -2.5498 -2.6499 -2.7458 -2.8342
 -2.9136 -2.9842 -3.0456 -3.1061 -3.1740 -3.3576 -3.5385 -3.7103 -3.8747 -4.0339
 -4.1874 -4.3342 -4.4744 -4.6087
 -1.9024 -2.0129 -2.1203 -2.2254 -2.3287 -2.4303 -2.5296 -2.6261 -2.7205 -2.8133
 -2.9027 -2.9837 -3.0548 -3.1189 -3.1847 -3.3646 -3.5459 -3.7183 -3.8825 -4.0410
