 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F300M
  3.9973  4.3172  4.2819  3.5388  2.1942  1.0636  0.5572  0.5554  0.9373  1.5694
  0.9721  0.0690  0.5009  1.7199  2.6222  2.4580
  3.2863  3.4879  3.5785  3.3642  2.8542  2.3985  2.1632  2.0886  2.1083  2.1788
  1.8301  1.4389  1.6368  2.2090  2.6249  2.4404  2.2615  2.0939  1.9292
  2.9506  3.0318  3.1235  3.1450  3.0720  2.9805  2.9011  2.8151  2.6981  2.5520
  2.3976  2.3024  2.3563  2.5117  2.6102  2.4269  2.2478  2.0765  1.9117  1.7561
  1.6029
  2.9902  2.9489  2.9169  2.8812  2.8476  2.8095  2.7709  2.7347  2.7066  2.6890
  2.6747  2.6594  2.6595  2.6280  2.5781  2.4175  2.2295  2.0587  1.8964  1.7400
  1.5900  1.4457  1.3066
  2.9072  2.8890  2.8716  2.8486  2.8214  2.7887  2.7527  2.7163  2.6816  2.6519
  2.6290  2.6082  2.5931  2.5689  2.5277  2.3899  2.2218  2.0506  1.8859  1.7295
  1.5804  1.4375  1.3001  1.1673  1.0385
  2.8079  2.8071  2.8024  2.7919  2.7742  2.7498  2.7197  2.6865  2.6521  2.6184
  2.5874  2.5605  2.5362  2.5171  2.4805  2.3598  2.2091  2.0430  1.8784  1.7216
  1.5726  1.4304  1.2941  1.1627  1.0357  0.9123
  2.6923  2.7032  2.7093  2.7111  2.7061  2.6928  2.6719  2.6453  2.6152  2.5832
  2.5505  2.5190  2.4900  2.4675  2.4365  2.3272  2.1914  2.0359  1.8739  1.7163
  1.5666  1.4244  1.2886  1.1581  1.0324  0.9108  0.7925  0.6773  0.5649  0.4556
  2.5604  2.5773  2.5923  2.6056  2.6140  2.6147  2.6069  2.5907  2.5683  2.5417
  2.5123  2.4811  2.4498  2.4218  2.3932  2.2972  2.1701  2.0263  1.8709  1.7141
  1.5632  1.4200  1.2840  1.1539  1.0289  0.9084  0.7917  0.6783  0.5677  0.4596
  0.3540
  2.4212  2.4390  2.4585  2.4795  2.4990  2.5137  2.5210  2.5192  2.5084  2.4906
  2.4681  2.4416  2.4121  2.3815  2.3525  2.2666  2.1499  2.0135  1.8668  1.7141
  1.5630  1.4182  1.2810  1.1504  1.0255  0.9054  0.7896  0.6776  0.5687  0.4624
  0.3582
  2.2904  2.2998  2.3160  2.3383  2.3645  2.3905  2.4120  2.4259  2.4303  2.4254
  2.4130  2.3947  2.3712  2.3437  2.3149  2.2336  2.1286  1.9991  1.8581  1.7115
  1.5627  1.4170  1.2779  1.1459  1.0201  0.8998  0.7840  0.6724  0.5645  0.4596
  0.3573
  2.1660  2.1692  2.1804  2.1988  2.2259  2.2562  2.2870  2.3141  2.3340  2.3444
  2.3448  2.3368  2.3222  2.3026  2.2791  2.2042  2.1061  1.9861  1.8509  1.7096
  1.5655  1.4214  1.2813  1.1476  1.0204  0.8992  0.7829  0.6711  0.5635  0.4594
  0.3566
  2.0508  2.0472  2.0530  2.0672  2.0899  2.1188  2.1528  2.1872  2.2188  2.2423
  2.2570  2.2632  2.2615  2.2523  2.2361  2.1707  2.0800  1.9709  1.8429  1.7063
  1.5665  1.4260  1.2870  1.1521  1.0233  0.9008  0.7836  0.6711  0.5629  0.4586
  0.3578
  1.9447  1.9338  1.9338  1.9435  1.9565  1.9783  2.0189  2.0548  2.0912  2.1230
  2.1492  2.1704  2.1869  2.1928  2.1858  2.1331  2.0503  1.9535  1.8341
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F300M
  2.6763  2.6245  2.5554  2.4660  2.3679  2.3495  2.4442  2.6053  2.7545  2.8075
  2.6388  2.3882  2.3582  2.5305  2.6420  2.4627
