 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F335M
  4.0497  4.3270  4.3683  3.8573  2.7720  1.7629  1.3834  1.1195  1.0806  1.2291
  0.8890  0.7510  1.3374  2.1395  2.6379  2.4719
  3.5947  3.7466  3.8263  3.6674  3.2347  2.7875  2.5623  2.3348  2.1697  2.0767
  1.8619  1.7984  2.0685  2.4337  2.6463  2.4596  2.2821  2.1104  1.9408
  3.3440  3.3807  3.4264  3.4173  3.3270  3.1970  3.0796  2.9218  2.7540  2.5986
  2.4859  2.4572  2.5218  2.6055  2.6340  2.4481  2.2651  2.0910  1.9243  1.7673
  1.6155
  3.2976  3.2293  3.1686  3.1070  3.0490  2.9913  2.9353  2.8806  2.8336  2.7948
  2.7611  2.7274  2.6975  2.6549  2.6010  2.4374  2.2449  2.0734  1.9094  1.7521
  1.6010  1.4563  1.3171
  3.2129  3.1650  3.1182  3.0682  3.0164  2.9627  2.9085  2.8547  2.8022  2.7531
  2.7106  2.6728  2.6378  2.5992  2.5530  2.4113  2.2385  2.0642  1.8980  1.7406
  1.5906  1.4471  1.3093  1.1762  1.0471
  3.1171  3.0848  3.0500  3.0114  2.9683  2.9215  2.8721  2.8217  2.7708  2.7204
  2.6722  2.6280  2.5885  2.5526  2.5096  2.3831  2.2278  2.0570  1.8901  1.7320
  1.5822  1.4393  1.3024  1.1706  1.0433  0.9198
  3.0104  2.9887  2.9640  2.9366  2.9048  2.8677  2.8261  2.7816  2.7352  2.6875
  2.6395  2.5928  2.5490  2.5104  2.4708  2.3528  2.2128  2.0518  1.8857  1.7263
  1.5758  1.4329  1.2965  1.1655  1.0395  0.9176  0.7992  0.6839  0.5714  0.4617
  2.8926  2.8767  2.8602  2.8432  2.8232  2.7981  2.7677  2.7320  2.6927  2.6506
  2.6064  2.5610  2.5160  2.4741  2.4343  2.3259  2.1940  2.0450  1.8842  1.7242
  1.5720  1.4282  1.2916  1.1610  1.0356  0.9149  0.7981  0.6845  0.5739  0.4658
  0.3600
  2.7684  2.7553  2.7440  2.7343  2.7241  2.7112  2.6934  2.6698  2.6403  2.6063
  2.5688  2.5283  2.4855  2.4424  2.4016  2.2987  2.1761  2.0349  1.8826  1.7252
  1.5715  1.4258  1.2882  1.1572  1.0320  0.9117  0.7957  0.6836  0.5747  0.4684
  0.3643
  2.6554  2.6345  2.6206  2.6130  2.6094  2.6064  2.6008  2.5902  2.5733  2.5505
  2.5223  2.4894  2.4523  2.4122  2.3720  2.2701  2.1568  2.0228  1.8768  1.7248
  1.5719  1.4241  1.2843  1.1521  1.0262  0.9058  0.7900  0.6783  0.5704  0.4655
  0.3633
  2.5502  2.5230  2.5047  2.4944  2.4923  2.4937  2.4962  2.4968  2.4928  2.4824
  2.4647  2.4408  2.4122  2.3800  2.3452  2.2479  2.1366  2.0115  1.8720  1.7257
  1.5768  1.4291  1.2872  1.1527  1.0255  0.9043  0.7882  0.6766  0.5690  0.4650
  0.3622
  2.4556  2.4208  2.3968  2.3825  2.3770  2.3781  2.3842  2.3912  2.3970  2.3977
  2.3922  2.3808  2.3633  2.3399  2.3109  2.2199  2.1135  1.9978  1.8656  1.7248
  1.5804  1.4356  1.2935  1.1568  1.0273  0.9045  0.7874  0.6752  0.5673  0.4633
  0.3629
  2.3717  2.3280  2.2969  2.2773  2.2635  2.2596  2.2717  2.2807  2.2910  2.2986
  2.3027  2.3037  2.3017  2.2919  2.2690  2.1861  2.0875  1.9817  1.8576
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F335M
  3.1099  3.0378  2.9633  2.8843  2.8048  2.7832  2.8557  2.9039  2.9062  2.8410
  2.6797  2.5387  2.5488  2.6362  2.6686  2.4846
  3.1672  3.0954  3.0224  2.9473  2.8729  2.8299  2.8399  2.8490  2.8450  2.8161
  2.7482  2.6822  2.6656  2.6721  2.6499  2.4639  2.2833  2.1098  1.9435
  3.2044  3.1348  3.0647  2.9940  2.9245  2.8683  2.8364  2.8164  2.8032  2.7916
  2.7773  2.7567  2.7268  2.6851  2.6294  2.4450  2.2644  2.0910  1.9254  1.7674
  1.6157
  3.2215  3.1560  3.0902  3.0244  2.9597  2.8984  2.8452  2.8062  2.7806  2.7673
  2.7669  2.7623  2.7324  2.6751  2.6071  2.4279  2.2492  2.0761  1.9108  1.7533
  1.6027  1.4582  1.3185
  3.2185  3.1590  3.0989  3.0385  2.9784  2.9202  2.8663  2.8185  2.7773  2.7434
  2.7171  2.6990  2.6824  2.6422  2.5830  2.4126  2.2377  2.0651  1.8996  1.7423
  1.5924  1.4489  1.3110  1.1778  1.0485
  3.1954  3.1438  3.0908  3.0363  2.9806  2.9251  2.8713  2.8214  2.7763  2.7361
  2.6976  2.6608  2.6335  2.6010  2.5519  2.3965  2.2280  2.0578  1.8917  1.7340
  1.5843  1.4414  1.3044  1.1726  1.0451  0.9212
  3.1496  3.1077  3.0640  3.0176  2.9685  2.9172  2.8654  2.8147  2.7666  2.7215
  2.6788  2.6370  2.5962  2.5637  2.5179  2.3764  2.2177  2.0528  1.8874  1.7285
  1.5781  1.4352  1.2987  1.1677  1.0415  0.9194  0.8007  0.6852  0.5726  0.4629
  3.0821  3.0494  3.0154  2.9790  2.9389  2.8948  2.8479  2.7995  2.7512  2.7040
  2.6583  2.6134  2.5688  2.5298  2.4867  2.3540  2.2046  2.0477  1.8859  1.7263
  1.5744  1.4307  1.2940  1.1633  1.0378  0.9168  0.7997  0.6860  0.5752  0.4670
  0.3611
  3.0413  2.9864  2.9462  2.9192  2.8892  2.8545  2.8154  2.7727  2.7277  2.6816
  2.6355  2.5893  2.5431  2.4984  2.4567  2.3318  2.1903  2.0404  1.8853  1.7273
  1.5746  1.4283  1.2907  1.1597  1.0343  0.9139  0.7976  0.6848  0.5754  0.4690
  0.3655
  2.8992  2.8925  2.8719  2.8389  2.8176  2.7932  2.7637  2.7294  2.6910  2.6495
  2.6061  2.5613  2.5156  2.4696  2.4263  2.3072  2.1742  2.0300  1.8804  1.7271
  1.5741  1.4265  1.2868  1.1545  1.0286  0.9080  0.7920  0.6801  0.5720  0.4670
  0.3645
  2.8093  2.7953  2.7738  2.7457  2.7308  2.7135  2.6936  2.6691  2.6396  2.6057
  2.5682  2.5279  2.4854  2.4412  2.3971  2.2820  2.1576  2.0211  1.8767  1.7286
  1.5790  1.4314  1.2895  1.1551  1.0278  0.9065  0.7902  0.6785  0.5707  0.4665
  0.3635
  2.7148  2.6949  2.6757  2.6573  2.6449  2.6348  2.6227  2.5902  2.5705  2.5460
  2.5170  2.4838  2.4472  2.4077  2.3661  2.2557  2.1377  2.0096  1.8716  1.7283
  1.5829  1.4378  1.2956  1.1591  1.0295  0.9066  0.7894  0.6771  0.5691  0.4650
  0.3643
  2.6158  2.5912  2.5775  2.5736  2.5599  2.5570  2.5218  2.5127  2.5004  2.4694
  2.4500  2.4261  2.3977  2.3653  2.3333  2.2283  2.1145  1.9955  1.8651
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F335M
  3.0164  2.9148  2.8393  2.8284  2.8894  2.9879  3.0844  3.1515  3.1603  3.0944
  3.0027  2.8910  2.8015  2.7420  2.6742  2.4909
  3.0904  3.0005  2.9221  2.8757  2.8675  2.8868  2.9190  2.9509  2.9654  2.9505
  2.9167  2.8579  2.7881  2.7207  2.6490  2.4653  2.2851  2.1113  1.9453
  3.1460  3.0657  2.9875  2.9196  2.8669  2.8328  2.8180  2.8192  2.8286  2.8383
  2.8380  2.8155  2.7654  2.6984  2.6262  2.4436  2.2648  2.0922  1.9270  1.7689
  1.6173
  3.1832  3.1104  3.0355  2.9601  2.8876  2.8259  2.7814  2.7564  2.7499  2.7578
  2.7666  2.7638  2.7334  2.6751  2.6058  2.4258  2.2486  2.0770  1.9123  1.7549
  1.6044  1.4598  1.3202
  3.2020  3.1346  3.0661  2.9972  2.9296  2.8661  2.8092  2.7625  2.7293  2.7090
  2.7025  2.7028  2.6921  2.6508  2.5878  2.4119  2.2365  2.0657  1.9012  1.7441
  1.5943  1.4508  1.3128  1.1794  1.0500
  3.2059  3.1438  3.0807  3.0171  2.9537  2.8925  2.8361  2.7873  2.7454  2.7097
  2.6794  2.6563  2.6433  2.6185  2.5679  2.4005  2.2274  2.0579  1.8933  1.7360
  1.5864  1.4434  1.3064  1.1744  1.0467  0.9227
  3.1941  3.1383  3.0814  3.0235  2.9649  2.9064  2.8499  2.7980  2.7527  2.7132
  2.6763  2.6397  2.6079  2.5820  2.5406  2.3890  2.2202  2.0529  1.8887  1.7306
  1.5804  1.4375  1.3010  1.1698  1.0434  0.9211  0.8022  0.6865  0.5738  0.4641
  3.1632  3.1155  3.0664  3.0157  2.9632  2.9093  2.8548  2.8018  2.7522  2.7075
  2.6670  2.6274  2.5862  2.5519  2.5123  2.3735  2.2128  2.0493  1.8871  1.7283
  1.5768  1.4331  1.2964  1.1656  1.0399  0.9188  0.8013  0.6874  0.5765  0.4682
  0.3623
  3.1114  3.0719  3.0317  2.9900  2.9455  2.8983  2.8487  2.7981  2.7477  2.6992
  2.6539  2.6110  2.5681  2.5259  2.4868  2.3545  2.2030  2.0452  1.8867  1.7291
  1.5762  1.4308  1.2932  1.1621  1.0366  0.9160  0.7995  0.6869  0.5775  0.4710
  0.3667
  3.0426  3.0083  2.9755  2.9428  2.9076  2.8691  2.8268  2.7816  2.7341  2.6859
  2.6384  2.5922  2.5470  2.5021  2.4608  2.3340  2.1894  2.0373  1.8834  1.7290
