 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F070W
 -1.4887 -1.2251 -0.9674 -0.7712 -0.6852 -0.6832 -0.8158 -0.7633 -0.7050 -0.6335
 -0.5505 -0.4823 -0.3871 -0.2887 -0.1977 -0.0289  0.0795  0.1346  0.1588
 -1.1831 -0.9987 -0.8704 -0.7926 -0.7511 -0.7130 -0.6681 -0.6205 -0.5727 -0.5233
 -0.4645 -0.3927 -0.3124 -0.2336 -0.1618 -0.0210  0.0695  0.1189  0.1421  0.1491
 -1.0860 -0.9194 -0.7842 -0.6794 -0.6053 -0.5624 -0.5429 -0.5215 -0.4859 -0.4387
 -0.3900 -0.3372 -0.2734 -0.2053 -0.1417 -0.0160  0.0626  0.1045  0.1240  0.1299
  0.1268
 -1.0056 -0.8595 -0.7355 -0.6311 -0.5462 -0.4818 -0.4371 -0.4097 -0.3917 -0.3667
 -0.3288 -0.2875 -0.2399 -0.1843 -0.1285 -0.0146  0.0565  0.0923  0.1080  0.1125
  0.1095  0.1008
 -0.9138 -0.7922 -0.6870 -0.5936 -0.5109 -0.4406 -0.3849 -0.3427 -0.3108 -0.2858
 -0.2612 -0.2314 -0.1991 -0.1591 -0.1146 -0.0130  0.0531  0.0844  0.0955  0.0974
  0.0935  0.0850  0.0724  0.0571
 -0.8084 -0.7095 -0.6250 -0.5484 -0.4761 -0.4090 -0.3499 -0.3015 -0.2629 -0.2308
 -0.2022 -0.1750 -0.1497 -0.1212 -0.0888 -0.0072  0.0540  0.0826  0.0888  0.0862
  0.0798  0.0700  0.0572  0.0415  0.0230  0.0011 -0.0252 -0.0562 -0.0925 -0.1342
 -0.6965 -0.6138 -0.5472 -0.4879 -0.4306 -0.3735 -0.3182 -0.2682 -0.2263 -0.1920
 -0.1618 -0.1336 -0.1073 -0.0825 -0.0564  0.0076  0.0599  0.0870  0.0897  0.0816
  0.0703  0.0575  0.0429  0.0265  0.0084 -0.0103 -0.0317 -0.0582 -0.0917 -0.1325
 -0.1768
 -0.5802 -0.5117 -0.4579 -0.4124 -0.3700 -0.3265 -0.2805 -0.2347 -0.1929 -0.1572
 -0.1272 -0.1004 -0.0751 -0.0514 -0.0275  0.0278  0.0711  0.0961  0.0977  0.0849
  0.0677  0.0499  0.0317  0.0129 -0.0066 -0.0269 -0.0473 -0.0701 -0.0977 -0.1322
 -0.1748
 -0.4627 -0.4080 -0.3631 -0.3270 -0.2957 -0.2645 -0.2307 -0.1940 -0.1567 -0.1220
 -0.0922 -0.0670 -0.0444 -0.0233 -0.0022  0.0480  0.0859  0.1077  0.1098  0.0952
  0.0729  0.0488  0.0253  0.0024 -0.0201 -0.0423 -0.0649 -0.0895 -0.1164 -0.1452
 -0.1757
 -0.3439 -0.3027 -0.2679 -0.2383 -0.2139 -0.1918 -0.1688 -0.1431 -0.1146 -0.0849
 -0.0568 -0.0326 -0.0123  0.0055  0.0226  0.0658  0.1003  0.1199  0.1226  0.1092
  0.0851  0.0563  0.0268 -0.0016 -0.0287 -0.0544 -0.0795 -0.1043 -0.1337 -0.1599
 -0.1839
 -0.2239 -0.1958 -0.1723 -0.1502 -0.1295 -0.1129 -0.0974 -0.0810 -0.0622 -0.0410
 -0.0184  0.0033  0.0220  0.0373  0.0507  0.0835  0.1144  0.1322  0.1348  0.1230
  0.0998  0.0695  0.0359  0.0019 -0.0307 -0.0615 -0.0906 -0.1185 -0.1455 -0.1725
 -0.2005
 -0.1026 -0.0873 -0.0763 -0.0634 -0.0460 -0.0329 -0.0220 -0.0117 -0.0007  0.0118
  0.0263  0.0422  0.0578  0.0712  0.0821  0.1011  0.1282  0.1446  0.1464
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F070W
 -1.6180 -1.4190 -1.2270 -1.0635 -0.9455 -0.8659 -0.8431 -0.7687 -0.6923 -0.6112
 -0.5243 -0.4410 -0.3492 -0.2611 -0.1811 -0.0240  0.0813  0.1412  0.1672
 -1.3636 -1.1815 -1.0537 -0.9432 -0.8450 -0.7626 -0.6940 -0.6342 -0.5770 -0.5179
 -0.4533 -0.3806 -0.3026 -0.2268 -0.1574 -0.0184  0.0736  0.1256  0.1497  0.1578
 -1.2667 -1.0524 -0.8861 -0.7678 -0.6972 -0.6502 -0.6005 -0.5469 -0.4951 -0.4461
 -0.3965 -0.3416 -0.2774 -0.2102 -0.1470 -0.0197  0.0645  0.1115  0.1325  0.1388
  0.1358
 -1.2156 -1.0042 -0.8322 -0.6969 -0.5955 -0.5249 -0.4852 -0.4643 -0.4373 -0.3968
 -0.3513 -0.3058 -0.2559 -0.1987 -0.1425 -0.0235  0.0553  0.0992  0.1177  0.1225
  0.1194  0.1105
 -1.1693 -0.9720 -0.8081 -0.6739 -0.5655 -0.4807 -0.4174 -0.3732 -0.3476 -0.3308
 -0.3055 -0.2711 -0.2313 -0.1852 -0.1354 -0.0263  0.0486  0.0903  0.1062  0.1087
  0.1044  0.0955  0.0824  0.0655
 -1.1105 -0.9317 -0.7824 -0.6580 -0.5530 -0.4647 -0.3925 -0.3356 -0.2921 -0.2600
 -0.2372 -0.2160 -0.1916 -0.1603 -0.1223 -0.0253  0.0458  0.0861  0.0998  0.0988
  0.0918  0.0814  0.0679  0.0516  0.0325  0.0103 -0.0157 -0.0473 -0.0869 -0.1292
 -1.0370 -0.8756 -0.7427 -0.6318 -0.5367 -0.4530 -0.3794 -0.3166 -0.2651 -0.2236
 -0.1896 -0.1616 -0.1390 -0.1172 -0.0912 -0.0173  0.0479  0.0871  0.0997  0.0947
  0.0833  0.0697  0.0544  0.0373  0.0183 -0.0026 -0.0261 -0.0532 -0.0858 -0.1271
 -0.1716
 -0.9522 -0.8065 -0.6878 -0.5901 -0.5070 -0.4329 -0.3646 -0.3018 -0.2466 -0.2002
 -0.1613 -0.1283 -0.1003 -0.0760 -0.0535  0.0037  0.0562  0.0930  0.1052  0.0977
  0.0811  0.0627  0.0439  0.0243  0.0041 -0.0171 -0.0399 -0.0646 -0.0923 -0.1264
 -0.1696
 -0.8584 -0.7269 -0.6201 -0.5333 -0.4613 -0.3979 -0.3386 -0.2817 -0.2280 -0.1795
 -0.1379 -0.1029 -0.0726 -0.0462 -0.0225  0.0300  0.0726  0.1033  0.1151  0.1067
  0.0862  0.0620  0.0379  0.0144 -0.0088 -0.0319 -0.0554 -0.0798 -0.1059 -0.1351
 -0.1702
 -0.7663 -0.6446 -0.5473 -0.4692 -0.4053 -0.3505 -0.3006 -0.2523 -0.2045 -0.1585
 -0.1162 -0.0796 -0.0488 -0.0224  0.0011  0.0523  0.0910  0.1165  0.1271  0.1196
  0.0979  0.0695  0.0397  0.0107 -0.0169 -0.0435 -0.0695 -0.0953 -0.1214 -0.1488
 -0.1780
 -0.6830 -0.5655 -0.4726 -0.4004 -0.3425 -0.2939 -0.2510 -0.2107 -0.1710 -0.1312
 -0.0921 -0.0557 -0.0242  0.0020  0.0242  0.0714  0.1082  0.1308  0.1395  0.1330
  0.1123  0.0825  0.0487  0.0143 -0.0188 -0.0502 -0.0802 -0.1089 -0.1369 -0.1650
 -0.1939
 -0.6116 -0.4969 -0.4046 -0.3324 -0.2769 -0.2325 -0.1942 -0.1595 -0.1268 -0.0944
 -0.0617 -0.0292  0.0007  0.0273  0.0468  0.0873  0.1242  0.1462  0.1523
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F070W
 -1.9301 -1.7587 -1.5984 -1.4480 -1.3056 -1.1661 -1.0246 -0.8807 -0.7457 -0.6243
 -0.5143 -0.4135 -0.3205 -0.2377 -0.1643 -0.0163  0.0865  0.1499  0.1794
 -1.7658 -1.5781 -1.4061 -1.2497 -1.1087 -0.9816 -0.8636 -0.7497 -0.6441 -0.5482
 -0.4597 -0.3752 -0.2938 -0.2188 -0.1513 -0.0156  0.0776  0.1340  0.1612  0.1696
 -1.5889 -1.3889 -1.2356 -1.1003 -0.9725 -0.8568 -0.7524 -0.6565 -0.5690 -0.4901
 -0.4177 -0.3479 -0.2776 -0.2094 -0.1468 -0.0201  0.0669  0.1199  0.1451  0.1525
  0.1495
 -1.5079 -1.2656 -1.0688 -0.9162 -0.8072 -0.7333 -0.6637 -0.5887 -0.5133 -0.4435
 -0.3805 -0.3222 -0.2637 -0.2032 -0.1453 -0.0260  0.0567  0.1074  0.1315  0.1378
  0.1345  0.1250
 -1.4747 -1.2201 -1.0057 -0.8335 -0.6988 -0.5988 -0.5302 -0.4844 -0.4489 -0.4035
 -0.3498 -0.2967 -0.2464 -0.1950 -0.1426 -0.0303  0.0488  0.0977  0.1208  0.1258
  0.1212  0.1114  0.0974  0.0795
 -1.4549 -1.2013 -0.9845 -0.8070 -0.6649 -0.5523 -0.4643 -0.3970 -0.3494 -0.3207
 -0.2968 -0.2648 -0.2249 -0.1813 -0.1357 -0.0313  0.0444  0.0916  0.1138  0.1172
  0.1103  0.0988  0.0843  0.0668  0.0465  0.0236 -0.0038 -0.0378 -0.0782 -0.1201
 -1.4287 -1.1836 -0.9719 -0.7972 -0.6548 -0.5387 -0.4441 -0.3674 -0.3063 -0.2587
 -0.2242 -0.2006 -0.1790 -0.1526 -0.1196 -0.0280  0.0440  0.0898  0.1113  0.1131
  0.1031  0.0886  0.0721  0.0538  0.0336  0.0112 -0.0140 -0.0426 -0.0765 -0.1185
 -0.1631
 -1.3885 -1.1546 -0.9521 -0.7842 -0.6469 -0.5334 -0.4385 -0.3579 -0.2903 -0.2344
 -0.1885 -0.1518 -0.1242 -0.1030 -0.0818 -0.0167  0.0482  0.0922  0.1134  0.1143
  0.1013  0.0827  0.0628  0.0421  0.0205 -0.0021 -0.0265 -0.0529 -0.0821 -0.1174
 -0.1613
 -1.3337 -1.1098 -0.9178 -0.7584 -0.6284 -0.5214 -0.4308 -0.3520 -0.2826 -0.2223
 -0.1708 -0.1276 -0.0917 -0.0631 -0.0402  0.0103  0.0593  0.0992  0.1197  0.1204
  0.1054  0.0825  0.0578  0.0331  0.0087 -0.0158 -0.0409 -0.0669 -0.0946 -0.1261
 -0.1615
 -1.2771 -1.0600 -0.8761 -0.7245 -0.6009 -0.5003 -0.4159 -0.3422 -0.2757 -0.2153
 -0.1611 -0.1140 -0.0739 -0.0405 -0.0127  0.0393  0.0792  0.1104  0.1290  0.1303
  0.1152  0.0895  0.0599  0.0301  0.0014 -0.0264 -0.0539 -0.0812 -0.1089 -0.1379
 -0.1685
 -1.2230 -1.0097 -0.8300 -0.6832 -0.5651 -0.4695 -0.3904 -0.3223 -0.2611 -0.2044
 -0.1516 -0.1033 -0.0608 -0.0247  0.0057  0.0624  0.1008  0.1266  0.1411  0.1422
  0.1281  0.1018  0.0688  0.0341  0.0001 -0.0324 -0.0637 -0.0939 -0.1234 -0.1530
 -0.1834
 -1.1747 -0.9642 -0.7874 -0.6416 -0.5255 -0.4329 -0.3571 -0.2931 -0.2369 -0.1854
 -0.1367 -0.0908 -0.0461 -0.0085  0.0150  0.0796  0.1241  0.1478  0.1560
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F070W
 -2.4250 -2.2443 -2.0817 -1.9248 -1.7653 -1.5837 -1.3603 -1.0993 -0.8652 -0.6728
 -0.5205 -0.3999 -0.3010 -0.2184 -0.1473 -0.0058  0.0950  0.1607  0.1955
 -2.2231 -2.0311 -1.8592 -1.6972 -1.5378 -1.3714 -1.1782 -0.9695 -0.7793 -0.6171
 -0.4831 -0.3736 -0.2830 -0.2060 -0.1394 -0.0070  0.0861  0.1460  0.1778  0.1885
 -2.0755 -1.8771 -1.6974 -1.5293 -1.3688 -1.2124 -1.0489 -0.8770 -0.7175 -0.5777
 -0.4585 -0.3584 -0.2736 -0.2008 -0.1374 -0.0117  0.0761  0.1326  0.1629  0.1732
  0.1705
 -1.8926 -1.6937 -1.5329 -1.3840 -1.2354 -1.0892 -0.9455 -0.8016 -0.6655 -0.5435
 -0.4372 -0.3459 -0.2672 -0.1983 -0.1377 -0.0174  0.0669  0.1211  0.1504  0.1604
  0.1574  0.1471
