 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F300M
 -2.7490 -2.8172 -2.8190 -2.8179 -2.8588 -2.9109 -2.9644 -3.0230 -3.1011 -3.1813
 -3.2631 -3.3440 -3.4236 -3.5027 -3.5807 -3.7728 -3.9560 -4.1255 -4.2865
 -2.8330 -2.8535 -2.8801 -2.9126 -2.9425 -2.9668 -3.0084 -3.0668 -3.1361 -3.2121
 -3.2907 -3.3700 -3.4487 -3.5265 -3.6034 -3.7908 -3.9713 -4.1437 -4.3082 -4.4656
 -2.8817 -2.9030 -2.9325 -2.9679 -3.0071 -3.0475 -3.0800 -3.1167 -3.1715 -3.2398
 -3.3141 -3.3911 -3.4685 -3.5454 -3.6214 -3.8066 -3.9853 -4.1572 -4.3213 -4.4779
 -4.6278
 -2.9374 -2.9564 -2.9845 -3.0203 -3.0616 -3.1063 -3.1522 -3.1947 -3.2336 -3.2815
 -3.3425 -3.4124 -3.4863 -3.5614 -3.6362 -3.8192 -3.9960 -4.1671 -4.3312 -4.4875
 -4.6366 -4.7796
 -3.0053 -3.0163 -3.0400 -3.0723 -3.1116 -3.1560 -3.2036 -3.2526 -3.3012 -3.3480
 -3.3943 -3.4477 -3.5098 -3.5785 -3.6503 -3.8298 -4.0044 -4.1742 -4.3381 -4.4948
 -4.6437 -4.7861 -4.9227 -5.0546
 -3.0849 -3.0880 -3.1025 -3.1290 -3.1635 -3.2042 -3.2496 -3.2979 -3.3487 -3.4008
 -3.4516 -3.5007 -3.5520 -3.6086 -3.6705 -3.8403 -4.0115 -4.1789 -4.3420 -4.4995
 -4.6490 -4.7914 -4.9275 -5.0584 -5.1849 -5.3075 -5.4264 -5.5420 -5.6545 -5.7641
 -3.1739 -3.1706 -3.1744 -3.1937 -3.2214 -3.2564 -3.2970 -3.3418 -3.3902 -3.4411
 -3.4934 -3.5455 -3.5969 -3.6490 -3.7037 -3.8552 -4.0193 -4.1827 -4.3438 -4.5013
 -4.6521 -4.7953 -4.9315 -5.0620 -5.1875 -5.3086 -5.4260 -5.5401 -5.6513 -5.7599
 -5.8658
 -3.2700 -3.2616 -3.2588 -3.2688 -3.2886 -3.3163 -3.3506 -3.3900 -3.4337 -3.4809
 -3.5307 -3.5818 -3.6333 -3.6852 -3.7377 -3.8776 -4.0303 -4.1879 -4.3450 -4.5006
 -4.6522 -4.7969 -4.9342 -5.0650 -5.1904 -5.3110 -5.4274 -5.5401 -5.6497 -5.7567
 -5.8614
 -3.3708 -3.3583 -3.3525 -3.3564 -3.3675 -3.3872 -3.4140 -3.4467 -3.4844 -3.5262
 -3.5714 -3.6192 -3.6685 -3.7186 -3.7697 -3.9029 -4.0466 -4.1970 -4.3497 -4.5018
 -4.6522 -4.7981 -4.9372 -5.0694 -5.1954 -5.3162 -5.4325 -5.5448 -5.6536 -5.7593
 -5.8619
 -3.4742 -3.4582 -3.4505 -3.4503 -3.4568 -3.4694 -3.4879 -3.5130 -3.5434 -3.5787
 -3.6178 -3.6604 -3.7055 -3.7522 -3.8004 -3.9270 -4.0625 -4.2063 -4.3536 -4.5014
 -4.6486 -4.7937 -4.9339 -5.0677 -5.1951 -5.3167 -5.4334 -5.5456 -5.6539 -5.7586
 -5.8620
 -3.5760 -3.5611 -3.5529 -3.5507 -3.5539 -3.5620 -3.5745 -3.5915 -3.6142 -3.6418
 -3.6740 -3.7100 -3.7492 -3.7913 -3.8355 -3.9534 -4.0807 -4.2169 -4.3587 -4.5026
 -4.6463 -4.7887 -4.9284 -5.0634 -5.1923 -5.3152 -5.4328 -5.5456 -5.6542 -5.7590
 -5.8604
 -3.6673 -3.6752 -3.6763 -3.6738 -3.6710 -3.6703 -3.6739 -3.6831 -3.6978 -3.7175
 -3.7419 -3.7705 -3.8028 -3.8383 -3.8768 -3.9837 -4.1023 -4.2303 -4.3658
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F300M
 -2.7917 -2.8123 -2.8161 -2.8303 -2.8623 -2.9064 -2.9626 -3.0297 -3.1034 -3.1816
 -3.2613 -3.3412 -3.4206 -3.4991 -3.5765 -3.7659 -3.9483 -4.1220 -4.2869
 -2.8023 -2.8160 -2.8395 -2.8600 -2.8839 -2.9307 -2.9897 -3.0559 -3.1283 -3.2058
 -3.2853 -3.3654 -3.4449 -3.5233 -3.6004 -3.7875 -3.9672 -4.1397 -4.3044 -4.4619
 -2.8300 -2.8486 -2.8741 -2.9052 -2.9400 -2.9687 -3.0157 -3.0789 -3.1487 -3.2240
 -3.3023 -3.3820 -3.4615 -3.5401 -3.6173 -3.8038 -3.9820 -4.1532 -4.3172 -4.4738
 -4.6238
 -2.8668 -2.8863 -2.9153 -2.9523 -2.9936 -3.0354 -3.0745 -3.1140 -3.1716 -3.2411
 -3.3163 -3.3944 -3.4733 -3.5516 -3.6288 -3.8152 -3.9928 -4.1631 -4.3267 -4.4830
 -4.6323 -4.7754
 -2.9129 -2.9299 -2.9574 -2.9938 -3.0366 -3.0841 -3.1342 -3.1818 -3.2246 -3.2726
 -3.3351 -3.4070 -3.4831 -3.5604 -3.6371 -3.8231 -4.0002 -4.1699 -4.3333 -4.4897
 -4.6388 -4.7814 -4.9183 -5.0506
 -2.9695 -2.9819 -3.0048 -3.0375 -3.0782 -3.1248 -3.1756 -3.2288 -3.2822 -3.3333
 -3.3824 -3.4363 -3.4995 -3.5702 -3.6444 -3.8288 -4.0052 -4.1742 -4.3371 -4.4940
 -4.6436 -4.7862 -4.9226 -5.0538 -5.1805 -5.3033 -5.4226 -5.5387 -5.6518 -5.7614
 -3.0378 -3.0438 -3.0607 -3.0873 -3.1228 -3.1655 -3.2136 -3.2656 -3.3203 -3.3767
