 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F360M
  3.3750  3.2963  3.2306  3.1701  3.1290  3.1020  3.1142  3.0878  3.0496  2.9982
  2.9344  2.8627  2.7876  2.7105  2.6321  2.4418  2.2586  2.0901  1.9223
  3.4433  3.3616  3.2839  3.2099  3.1441  3.0924  3.0513  3.0154  2.9798  2.9396
  2.8886  2.8255  2.7545  2.6805  2.6056  2.4194  2.2380  2.0640  1.8978  1.7391
  3.4322  3.3563  3.2812  3.2087  3.1407  3.0775  3.0203  2.9728  2.9306  2.8884
  2.8437  2.7914  2.7279  2.6575  2.5846  2.4016  2.2220  2.0484  1.8825  1.7244
  1.5733
  3.4086  3.3393  3.2690  3.1988  3.1306  3.0661  3.0063  2.9500  2.8973  2.8489
  2.8008  2.7526  2.6985  2.6351  2.5659  2.3874  2.2102  2.0370  1.8710  1.7132
  1.5627  1.4187
  3.3682  3.3081  3.2452  3.1804  3.1148  3.0503  2.9884  2.9301  2.8744  2.8200
  2.7670  2.7151  2.6638  2.6075  2.5453  2.3750  2.2014  2.0296  1.8630  1.7048
  1.5545  1.4111  1.2736  1.1411
  3.3101  3.2600  3.2068  3.1501  3.0904  3.0291  2.9680  2.9085  2.8510  2.7953
  2.7403  2.6853  2.6320  2.5773  2.5193  2.3613  2.1939  2.0253  1.8586  1.6992
  1.5484  1.4050  1.2680  1.1364  1.0094  0.8865  0.7673  0.6514  0.5385  0.4284
  3.2386  3.1956  3.1523  3.1052  3.0539  2.9989  2.9417  2.8840  2.8266  2.7703
  2.7149  2.6597  2.6050  2.5506  2.4943  2.3445  2.1852  2.0222  1.8576  1.6969
  1.5445  1.4005  1.2634  1.1322  1.0061  0.8845  0.7668  0.6524  0.5411  0.4324
  0.3261
  3.1550  3.1185  3.0824  3.0446  3.0029  2.9562  2.9058  2.8528  2.7982  2.7433
  2.6885  2.6338  2.5792  2.5253  2.4705  2.3272  2.1749  2.0180  1.8582  1.6981
  1.5438  1.3980  1.2601  1.1286  1.0028  0.8819  0.7652  0.6522  0.5424  0.4353
  0.3307
  3.0648  3.0323  3.0003  2.9688  2.9358  2.8985  2.8564  2.8103  2.7612  2.7101
  2.6578  2.6048  2.5515  2.4983  2.4450  2.3077  2.1623  2.0105  1.8558  1.6990
  1.5441  1.3958  1.2559  1.1234  0.9971  0.8762  0.7597  0.6471  0.5381  0.4325
  0.3301
  2.9681  2.9370  2.9124  2.8838  2.8560  2.8268  2.7937  2.7560  2.7144  2.6694
  2.6220  2.5727  2.5222  2.4709  2.4192  2.2874  2.1498  2.0045  1.8546  1.7024
  1.5498  1.4005  1.2581  1.1236  0.9961  0.8746  0.7580  0.6459  0.5353  0.4306
  0.3296
  2.8648  2.8326  2.8187  2.7953  2.7675  2.7421  2.7162  2.6871  2.6538  2.6168
  2.5764  2.5330  2.4872  2.4396  2.3908  2.2645  2.1340  1.9962  1.8517  1.7041
  1.5554  1.4077  1.2640  1.1269  0.9972  0.8741  0.7568  0.6443  0.5362  0.4317
  0.3306
  2.7549  2.7191  2.7192  2.7044  2.6757  2.6503  2.6273  2.6041  2.5786  2.5500
  2.5179  2.4822  2.4433  2.4015  2.3598  2.2390  2.1149  1.9856  1.8471
