 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F277W
 -1.8390 -1.6291 -1.7725 -2.5856 -3.7864 -4.4872 -4.9672 -5.1204 -4.8620 -4.2467
 -4.6944 -5.4527 -5.0651 -3.9755 -3.1898 -3.3657
 -2.6082 -2.4345 -2.3826 -2.6287 -3.0866 -3.3531 -3.5706 -3.6978 -3.7152 -3.6315
 -3.9054 -4.2349 -4.0625 -3.5572 -3.1978 -3.3836 -3.5764 -3.7305 -3.9077
 -2.9882 -2.8925 -2.7962 -2.7812 -2.8451 -2.8862 -2.9518 -3.0352 -3.1419 -3.2649
 -3.3920 -3.4729 -3.4304 -3.2994 -3.2186 -3.3980 -3.5871 -3.7488 -3.9132 -4.0682
 -4.2178
 -2.9790 -3.0031 -3.0133 -3.0431 -3.0616 -3.0865 -3.1108 -3.1324 -3.1419 -3.1470
 -3.1541 -3.1668 -3.1689 -3.2021 -3.2522 -3.4089 -3.5913 -3.7611 -3.9230 -4.0785
 -4.2282 -4.3725 -4.5121
 -3.1144 -3.1034 -3.0916 -3.0947 -3.1031 -3.1206 -3.1430 -3.1661 -3.1864 -3.2006
 -3.2104 -3.2235 -3.2360 -3.2603 -3.3017 -3.4378 -3.6011 -3.7689 -3.9321 -4.0879
 -4.2367 -4.3796 -4.5173 -4.6506 -4.7800
 -3.2599 -3.2246 -3.1954 -3.1766 -3.1706 -3.1762 -3.1912 -3.2109 -3.2319 -3.2515
 -3.2678 -3.2816 -3.2978 -3.3144 -3.3496 -3.4690 -3.6159 -3.7773 -3.9392 -4.0950
 -4.2435 -4.3856 -4.5221 -4.6538 -4.7814 -4.9054
 -3.4154 -3.3667 -3.3247 -3.2888 -3.2640 -3.2533 -3.2554 -3.2668 -3.2833 -3.3018
 -3.3206 -3.3378 -3.3540 -3.3686 -3.3959 -3.5025 -3.6357 -3.7863 -3.9443 -4.0998
 -4.2486 -4.3905 -4.5264 -4.6571 -4.7832 -4.9056 -5.0247 -5.1406 -5.2536 -5.3633
 -3.5811 -3.5297 -3.4795 -3.4304 -3.3877 -3.3570 -3.3403 -3.3374 -3.3444 -3.3572
 -3.3730 -3.3903 -3.4076 -3.4233 -3.4436 -3.5336 -3.6584 -3.7984 -3.9490 -4.1024
 -4.2516 -4.3941 -4.5298 -4.6600 -4.7853 -4.9064 -5.0238 -5.1381 -5.2495 -5.3583
 -5.4643
 -3.7456 -3.6994 -3.6485 -3.5934 -3.5386 -3.4898 -3.4520 -3.4288 -3.4200 -3.4222
 -3.4306 -3.4433 -3.4588 -3.4756 -3.4926 -3.5650 -3.6796 -3.8131 -3.9555 -4.1039
 -4.2522 -4.3955 -4.5321 -4.6624 -4.7873 -4.9076 -5.0241 -5.1370 -5.2467 -5.3539
 -5.4589
 -3.9008 -3.8655 -3.8207 -3.7674 -3.7083 -3.6476 -3.5923 -3.5478 -3.5178 -3.5027
 -3.4990 -3.5029 -3.5124 -3.5259 -3.5415 -3.6003 -3.7012 -3.8288 -3.9663 -4.1086
