 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F200W
  0.8871  1.0258  1.1679  1.1902  1.1525  1.1121  1.0678  1.0279  0.9722  0.9169
  0.8586  0.7958  0.7286  0.6569  0.5836  0.4048  0.2276  0.0610 -0.0994
  0.9111  0.9343  0.9582  0.9969  1.0480  1.0621  1.0360  0.9927  0.9427  0.8890
  0.8309  0.7685  0.7022  0.6334  0.5637  0.3906  0.2220  0.0580 -0.1014 -0.2560
  0.8277  0.8516  0.8651  0.8770  0.8930  0.9265  0.9571  0.9504  0.9137  0.8625
  0.8070  0.7466  0.6818  0.6141  0.5453  0.3747  0.2092  0.0482 -0.1088 -0.2610
 -0.4084
  0.7390  0.7728  0.7889  0.7956  0.7994  0.8029  0.8122  0.8342  0.8422  0.8209
  0.7774  0.7221  0.6605  0.5947  0.5271  0.3586  0.1959  0.0380 -0.1160 -0.2662
 -0.4115 -0.5524
  0.6323  0.6858  0.7124  0.7232  0.7252  0.7237  0.7203  0.7167  0.7206  0.7231
  0.7123  0.6803  0.6318  0.5724  0.5078  0.3422  0.1818  0.0275 -0.1232 -0.2715
 -0.4152 -0.5542 -0.6888 -0.8196
  0.5079  0.5792  0.6252  0.6470  0.6543  0.6535  0.6488  0.6419  0.6321  0.6216
  0.6129  0.5995  0.5726  0.5316  0.4797  0.3248  0.1669  0.0158 -0.1312 -0.2766
 -0.4190 -0.5568 -0.6898 -0.8188 -0.9446 -1.0672 -1.1865 -1.3024 -1.4148 -1.5238
  0.3700  0.4548  0.5212  0.5581  0.5770  0.5824  0.5800  0.5740  0.5651  0.5529
  0.5369  0.5181  0.4963  0.4675  0.4293  0.3014  0.1509  0.0024 -0.1407 -0.2823
 -0.4226 -0.5594 -0.6916 -0.8194 -0.9430 -1.0630 -1.1799 -1.2941 -1.4059 -1.5152
 -1.6205
  0.2230  0.3177  0.3969  0.4509  0.4850  0.5024  0.5073  0.5047  0.4980  0.4888
  0.4758  0.4577  0.4341  0.4058  0.3728  0.2654  0.1311 -0.0120 -0.1519 -0.2892
 -0.4262 -0.5617 -0.6935 -0.8206 -0.9434 -1.0622 -1.1775 -1.2899 -1.3996 -1.5070
 -1.6124
  0.0712  0.1732  0.2587  0.3239  0.3740  0.4060  0.4231  0.4287  0.4266  0.4205
  0.4116  0.3989  0.3804  0.3552  0.3238  0.2256  0.1045 -0.0294 -0.1661 -0.2999
 -0.4331 -0.5663 -0.6974 -0.8246 -0.9473 -1.0657 -1.1804 -1.2916 -1.3999 -1.5056
 -1.6088
 -0.0811  0.0263  0.1154  0.1880  0.2458  0.2900  0.3213  0.3390  0.3460  0.3456
  0.3410  0.3332  0.3215  0.3029  0.2776  0.1904  0.0785 -0.0473 -0.1788 -0.3095
 -0.4390 -0.5684 -0.6974 -0.8242 -0.9471 -1.0656 -1.1800 -1.2907 -1.3979 -1.5022
 -1.6056
 -0.2298 -0.1238 -0.0334  0.0430  0.1065  0.1585  0.1999  0.2309  0.2500  0.2594
  0.2614  0.2588  0.2529  0.2431  0.2277  0.1571  0.0532 -0.0649 -0.1908 -0.3191
 -0.4460 -0.5721 -0.6980 -0.8230 -0.9456 -1.0646 -1.1794 -1.2902 -1.3973 -1.5010
 -1.6018
