 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F335M
  0.8510  0.7345  0.7048  0.6885  0.6396  0.5715  0.4964  0.4232  0.3408  0.2587
  0.1786  0.0984  0.0193 -0.0588 -0.1364 -0.3268 -0.5091 -0.6754 -0.8453
  0.7573  0.7081  0.6564  0.6009  0.5471  0.5036  0.4497  0.3819  0.3059  0.2270
  0.1478  0.0691 -0.0089 -0.0862 -0.1626 -0.3493 -0.5292 -0.7019 -0.8673 -1.0253
  0.7105  0.6617  0.6091  0.5532  0.4952  0.4357  0.3832  0.3329  0.2706  0.1987
  0.1231  0.0464 -0.0303 -0.1066 -0.1821 -0.3668 -0.5449 -0.7168 -0.8817 -1.0391
 -1.1896
  0.6619  0.6153  0.5644  0.5094  0.4507  0.3899  0.3288  0.2700  0.2165  0.1598
  0.0952  0.0246 -0.0488 -0.1231 -0.1974 -0.3800 -0.5566 -0.7277 -0.8924 -1.0496
 -1.1994 -1.3430
  0.6056  0.5663  0.5189  0.4668  0.4106  0.3507  0.2889  0.2273  0.1662  0.1076
  0.0517 -0.0072 -0.0712 -0.1399 -0.2112 -0.3903 -0.5650 -0.7353 -0.8999 -1.0574
 -1.2071 -1.3501 -1.4872 -1.6193
  0.5413  0.5091  0.4694  0.4218  0.3695  0.3132  0.2537  0.1926  0.1308  0.0693
  0.0095 -0.0481 -0.1057 -0.1659 -0.2294 -0.3998 -0.5715 -0.7399 -0.9040 -1.0625
 -1.2128 -1.3557 -1.4924 -1.6237 -1.7505 -1.8732 -1.9923 -2.1080 -2.2207 -2.3306
  0.4707  0.4437  0.4128  0.3713  0.3243  0.2727  0.2174  0.1594  0.0993  0.0386
 -0.0218 -0.0811 -0.1392 -0.1970 -0.2560 -0.4124 -0.5778 -0.7425 -0.9053 -1.0645
 -1.2162 -1.3599 -1.4967 -1.6276 -1.7534 -1.8748 -1.9924 -2.1066 -2.2178 -2.3264
 -2.4325
  0.3953  0.3722  0.3464  0.3123  0.2720  0.2264  0.1764  0.1230  0.0667  0.0085
 -0.0504 -0.1091 -0.1670 -0.2244 -0.2819 -0.4300 -0.5863 -0.7459 -0.9053 -1.0634
 -1.2166 -1.3620 -1.4997 -1.6309 -1.7565 -1.8773 -1.9938 -2.1067 -2.2163 -2.3233
 -2.4279
  0.3166  0.2963  0.2726  0.2424  0.2094  0.1706  0.1269  0.0792  0.0280 -0.0259
 -0.0817 -0.1385 -0.1951 -0.2513 -0.3074 -0.4500 -0.5992 -0.7526 -0.9079 -1.0632
 -1.2164 -1.3639 -1.5034 -1.6358 -1.7619 -1.8828 -1.9992 -2.1114 -2.2202 -2.3258
 -2.4285
  0.2363  0.2180  0.1953  0.1687  0.1385  0.1052  0.0686  0.0275 -0.0174 -0.0657
 -0.1167 -0.1697 -0.2238 -0.2780 -0.3322 -0.4695 -0.6115 -0.7593 -0.9096 -1.0606
 -1.2114 -1.3592 -1.5008 -1.6352 -1.7626 -1.8841 -2.0007 -2.1128 -2.2209 -2.3255
 -2.4289
  0.1566  0.1370  0.1143  0.0888  0.0610  0.0309 -0.0010 -0.0352 -0.0733 -0.1149
 -0.1598 -0.2075 -0.2572 -0.3083 -0.3602 -0.4916 -0.6267 -0.7675 -0.9126 -1.0597
 -1.2068 -1.3527 -1.4950 -1.6314 -1.7609 -1.8839 -2.0014 -2.1140 -2.2223 -2.3268
 -2.4278
  0.0818  0.0457  0.0163 -0.0090 -0.0325 -0.0561 -0.0814 -0.1096 -0.1410 -0.1756
 -0.2135 -0.2546 -0.2984 -0.3445 -0.3923 -0.5167 -0.6453 -0.7788 -0.9181
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F335M
  0.8263  0.7772  0.7493  0.7134  0.6596  0.5933  0.5169  0.4345  0.3506  0.2666
  0.1843  0.1034  0.0238 -0.0547 -0.1322 -0.3219 -0.5044 -0.6769 -0.8448
  0.7988  0.7564  0.7083  0.6639  0.6232  0.5620  0.4883  0.4079  0.3244  0.2401
  0.1572  0.0758 -0.0039 -0.0823 -0.1594 -0.3465 -0.5261 -0.6985 -0.8638 -1.0219
  0.7648  0.7181  0.6696  0.6189  0.5639  0.5170  0.4588  0.3852  0.3046  0.2215
  0.1387  0.0571 -0.0228 -0.1013 -0.1783 -0.3647 -0.5428 -0.7137 -0.8780 -1.0352
 -1.1858
  0.7283  0.6806  0.6295  0.5751  0.5184  0.4602  0.4031  0.3492  0.2826  0.2052
  0.1245  0.0438 -0.0359 -0.1142 -0.1912 -0.3773 -0.5548 -0.7248 -0.8885 -1.0453
 -1.1952 -1.3389
  0.6876  0.6418  0.5914  0.5372  0.4796  0.4188  0.3559  0.2942  0.2358  0.1762
  0.1068  0.0313 -0.0463 -0.1238 -0.2002 -0.3858 -0.5628 -0.7324 -0.8958 -1.0526
 -1.2024 -1.3455 -1.4828 -1.6155
  0.6409  0.5991  0.5516  0.4996  0.4437  0.3840  0.3212  0.2570  0.1926  0.1294
  0.0683  0.0060 -0.0614 -0.1335 -0.2077 -0.3915 -0.5679 -0.7370 -0.9001 -1.0574
 -1.2076 -1.3507 -1.4876 -1.6191 -1.7461 -1.8691 -1.9886 -2.1049 -2.2181 -2.3280
  0.5855  0.5496  0.5073  0.4593  0.4067  0.3500  0.2898  0.2268  0.1622  0.0970
  0.0322 -0.0311 -0.0926 -0.1553 -0.2208 -0.3963 -0.5712 -0.7393 -0.9019 -1.0595
 -1.2106 -1.3544 -1.4914 -1.6226 -1.7488 -1.8706 -1.9886 -2.1032 -2.2148 -2.3236
 -2.4299
  0.5231  0.4912  0.4557  0.4136  0.3656  0.3132  0.2568  0.1971  0.1349  0.0713
  0.0068 -0.0579 -0.1213 -0.1833 -0.2449 -0.4048 -0.5740 -0.7404 -0.9017 -1.0589
 -1.2111 -1.3563 -1.4941 -1.6255 -1.7514 -1.8725 -1.9895 -2.1028 -2.2129 -2.3203
 -2.4252
  0.4549  0.4259  0.3951  0.3594  0.3175  0.2703  0.2185  0.1631  0.1046  0.0439
 -0.0182 -0.0813 -0.1444 -0.2067 -0.2683 -0.4221 -0.5813 -0.7438 -0.9031 -1.0589
 -1.2112 -1.3581 -1.4976 -1.6301 -1.7565 -1.8777 -1.9945 -2.1074 -2.2167 -2.3227
 -2.4255
  0.3828  0.3565  0.3280  0.2967  0.2614  0.2206  0.1747  0.1246  0.0707  0.0142
 -0.0445 -0.1047 -0.1656 -0.2266 -0.2871 -0.4378 -0.5905 -0.7464 -0.9024 -1.0556
 -1.2063 -1.3536 -1.4949 -1.6292 -1.7568 -1.8786 -1.9955 -2.1081 -2.2167 -2.3218
 -2.4257
  0.3120  0.2835  0.2551  0.2265  0.1964  0.1615  0.1221  0.0781  0.0300 -0.0217
