 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F444W
  0.2230  0.1444  0.0762  0.0116 -0.0435 -0.0892 -0.1114 -0.1503 -0.1970 -0.2552
 -0.3235 -0.3931 -0.4739 -0.5500 -0.6245 -0.8012 -0.9677 -1.1381 -1.2955
  0.2875  0.2075  0.1273  0.0470 -0.0300 -0.0969 -0.1548 -0.2072 -0.2577 -0.3091
 -0.3668 -0.4324 -0.5036 -0.5770 -0.6505 -0.8293 -0.9981 -1.1587 -1.3224 -1.4815
  0.2757  0.2006  0.1250  0.0498 -0.0241 -0.0973 -0.1690 -0.2340 -0.2926 -0.3481
 -0.4022 -0.4601 -0.5255 -0.5962 -0.6684 -0.8461 -1.0154 -1.1764 -1.3399 -1.4986
 -1.6501
  0.2502  0.1818  0.1115  0.0403 -0.0308 -0.1009 -0.1695 -0.2379 -0.3056 -0.3698
 -0.4309 -0.4878 -0.5468 -0.6122 -0.6817 -0.8574 -1.0274 -1.1899 -1.3528 -1.5112
 -1.6624 -1.8068
  0.2090  0.1494  0.0867  0.0213 -0.0459 -0.1136 -0.1807 -0.2467 -0.3122 -0.3783
 -0.4442 -0.5079 -0.5676 -0.6296 -0.6947 -0.8654 -1.0349 -1.1989 -1.3620 -1.5204
 -1.6716 -1.8157 -1.9536 -2.0860
  0.1515  0.1012  0.0480 -0.0091 -0.0700 -0.1334 -0.1979 -0.2623 -0.3263 -0.3900
 -0.4542 -0.5192 -0.5813 -0.6436 -0.7078 -0.8726 -1.0396 -1.2038 -1.3675 -1.5267
 -1.6782 -1.8225 -1.9602 -2.0921 -2.2189 -2.3413 -2.4598 -2.5749 -2.6870 -2.7965
  0.0822  0.0375 -0.0062 -0.0534 -0.1055 -0.1622 -0.2220 -0.2833 -0.3452 -0.4072
 -0.4691 -0.5317 -0.5934 -0.6545 -0.7177 -0.8797 -1.0433 -1.2056 -1.3689 -1.5297
 -1.6826 -1.8274 -1.9652 -2.0971 -2.2235 -2.3451 -2.4627 -2.5765 -2.6872 -2.7951
 -2.9009
  0.0022 -0.0377 -0.0753 -0.1134 -0.1553 -0.2031 -0.2555 -0.3114 -0.3696 -0.4288
 -0.4886 -0.5488 -0.6088 -0.6679 -0.7285 -0.8858 -1.0465 -1.2062 -1.3671 -1.5287
 -1.6840 -1.8303 -1.9688 -2.1009 -2.2273 -2.3487 -2.4656 -2.5786 -2.6881 -2.7947
 -2.8987
 -0.0829 -0.1206 -0.1558 -0.1887 -0.2217 -0.2593 -0.3025 -0.3507 -0.4028 -0.4575
 -0.5139 -0.5713 -0.6291 -0.6864 -0.7444 -0.8951 -1.0512 -1.2086 -1.3664 -1.5268
 -1.6841 -1.8332 -1.9734 -2.1064 -2.2333 -2.3548 -2.4717 -2.5846 -2.6937 -2.7993
 -2.9016
 -0.1731 -0.2112 -0.2406 -0.2722 -0.3011 -0.3302 -0.3636 -0.4024 -0.4461 -0.4939
 -0.5448 -0.5980 -0.6524 -0.7076 -0.7631 -0.9065 -1.0556 -1.2088 -1.3635 -1.5204
 -1.6774 -1.8289 -1.9718 -2.1066 -2.2345 -2.3566 -2.4736 -2.5861 -2.6971 -2.8022
 -2.9034
 -0.2684 -0.3095 -0.3297 -0.3577 -0.3883 -0.4148 -0.4405 -0.4698 -0.5041 -0.5430
 -0.5861 -0.6329 -0.6823 -0.7336 -0.7860 -0.9223 -1.0636 -1.2109 -1.3619 -1.5152
 -1.6694 -1.8210 -1.9665 -2.1041 -2.2339 -2.3572 -2.4750 -2.5879 -2.6965 -2.8013
 -2.9027
 -0.3689 -0.4155 -0.4231 -0.4441 -0.4772 -0.5054 -0.5292 -0.5523 -0.5780 -0.6075
 -0.6413 -0.6795 -0.7216 -0.7669 -0.8131 -0.9425 -1.0752 -1.2149 -1.3616
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F444W
  0.2408  0.1709  0.1089  0.0505 -0.0037 -0.0554 -0.1014 -0.1557 -0.2140 -0.2771
 -0.3451 -0.4154 -0.4908 -0.5651 -0.6387 -0.8160 -0.9823 -1.1449 -1.2986
  0.2733  0.1863  0.1018  0.0268 -0.0394 -0.0988 -0.1534 -0.2057 -0.2593 -0.3165
 -0.3788 -0.4471 -0.5193 -0.5929 -0.6660 -0.8435 -1.0093 -1.1679 -1.3222 -1.4764
  0.2847  0.2018  0.1196  0.0391 -0.0404 -0.1142 -0.1790 -0.2377 -0.2933 -0.3478
 -0.4050 -0.4676 -0.5367 -0.6093 -0.6824 -0.8597 -1.0272 -1.1857 -1.3405 -1.4966
 -1.6477
  0.2836  0.2049  0.1258  0.0477 -0.0283 -0.1017 -0.1742 -0.2446 -0.3091 -0.3694
 -0.4272 -0.4860 -0.5497 -0.6195 -0.6913 -0.8695 -1.0389 -1.1986 -1.3540 -1.5092
 -1.6598 -1.8041
  0.2691  0.1963  0.1220  0.0472 -0.0270 -0.0995 -0.1695 -0.2376 -0.3064 -0.3748
 -0.4403 -0.5019 -0.5629 -0.6281 -0.6979 -0.8748 -1.0458 -1.2073 -1.3636 -1.5183
 -1.6687 -1.8128 -1.9507 -2.0832
  0.2387  0.1740  0.1066  0.0372 -0.0334 -0.1040 -0.1736 -0.2413 -0.3075 -0.3738
 -0.4416 -0.5093 -0.5733 -0.6374 -0.7040 -0.8774 -1.0489 -1.2122 -1.3697 -1.5246
 -1.6751 -1.8193 -1.9571 -2.0892 -2.2162 -2.3388 -2.4577 -2.5731 -2.6852 -2.7944
  0.1908  0.1355  0.0771  0.0153 -0.0493 -0.1157 -0.1830 -0.2500 -0.3160 -0.3808
 -0.4457 -0.5119 -0.5778 -0.6431 -0.7097 -0.8792 -1.0495 -1.2136 -1.3722 -1.5280
 -1.6793 -1.8240 -1.9619 -2.0939 -2.2205 -2.3424 -2.4603 -2.5745 -2.6853 -2.7933
 -2.8992
  0.1286  0.0807  0.0315 -0.0208 -0.0772 -0.1372 -0.1998 -0.2639 -0.3284 -0.3926
 -0.4560 -0.5197 -0.5833 -0.6475 -0.7131 -0.8810 -1.0491 -1.2128 -1.3716 -1.5279
 -1.6808 -1.8267 -1.9652 -2.0975 -2.2241 -2.3457 -2.4630 -2.5763 -2.6861 -2.7928
 -2.8969
  0.0566  0.0123 -0.0298 -0.0730 -0.1202 -0.1719 -0.2277 -0.2866 -0.3476 -0.4096
 -0.4718 -0.5339 -0.5956 -0.6572 -0.7202 -0.8842 -1.0502 -1.2129 -1.3710 -1.5271
 -1.6814 -1.8295 -1.9697 -2.1027 -2.2297 -2.3515 -2.4686 -2.5816 -2.6908 -2.7967
 -2.8996
 -0.0172 -0.0619 -0.1016 -0.1387 -0.1772 -0.2198 -0.2671 -0.3186 -0.3738 -0.4315
 -0.4907 -0.5505 -0.6105 -0.6703 -0.7306 -0.8878 -1.0496 -1.2103 -1.3671 -1.5215
 -1.6755 -1.8256 -1.9681 -2.1028 -2.2307 -2.3530 -2.4702 -2.5830 -2.6919 -2.7972
 -2.9014
 -0.0892 -0.1370 -0.1788 -0.2146 -0.2479 -0.2824 -0.3210 -0.3641 -0.4115 -0.4627
 -0.5169 -0.5731 -0.6304 -0.6882 -0.7463 -0.8960 -1.0515 -1.2086 -1.3636 -1.5160
 -1.6680 -1.8183 -1.9631 -2.1003 -2.2300 -2.3534 -2.4714 -2.5846 -2.6934 -2.7986
 -2.9003
 -0.1558 -0.2095 -0.2553 -0.2942 -0.3276 -0.3578 -0.3893 -0.4243 -0.4635 -0.5067
 -0.5538 -0.6042 -0.6557 -0.7099 -0.7673 -0.9088 -1.0559 -1.2078 -1.3605
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F444W
  0.2648  0.2004  0.1414  0.0852  0.0292 -0.0287 -0.0906 -0.1569 -0.2250 -0.2937
 -0.3633 -0.4343 -0.5063 -0.5790 -0.6515 -0.8282 -0.9943 -1.1520 -1.3027
  0.2487  0.1724  0.1039  0.0412 -0.0178 -0.0759 -0.1356 -0.1979 -0.2616 -0.3263
 -0.3927 -0.4621 -0.5342 -0.6073 -0.6801 -0.8566 -1.0215 -1.1776 -1.3278 -1.4775
  0.2726  0.1859  0.1012  0.0241 -0.0446 -0.1077 -0.1676 -0.2275 -0.2882 -0.3495
 -0.4124 -0.4786 -0.5491 -0.6221 -0.6953 -0.8721 -1.0391 -1.1959 -1.3459 -1.4955
 -1.6443
  0.2905  0.2068  0.1242  0.0430 -0.0367 -0.1135 -0.1830 -0.2465 -0.3075 -0.3679
 -0.4285 -0.4911 -0.5581 -0.6297 -0.7027 -0.8805 -1.0498 -1.2084 -1.3592 -1.5084
 -1.6563 -1.8002
  0.2966  0.2161  0.1353  0.0552 -0.0225 -0.0980 -0.1718 -0.2440 -0.3137 -0.3785
 -0.4406 -0.5025 -0.5659 -0.6341 -0.7059 -0.8842 -1.0555 -1.2163 -1.3686 -1.5178
 -1.6650 -1.8085 -1.9465 -2.0792
  0.2912  0.2152  0.1378  0.0602 -0.0169 -0.0921 -0.1647 -0.2346 -0.3039 -0.3744
 -0.4436 -0.5095 -0.5736 -0.6387 -0.7076 -0.8849 -1.0575 -1.2206 -1.3748 -1.5243
 -1.6713 -1.8147 -1.9524 -2.0847 -2.2120 -2.3351 -2.4544 -2.5702 -2.6826 -2.7918
  0.2721  0.2025  0.1305  0.0570 -0.0171 -0.0909 -0.1635 -0.2340 -0.3025 -0.3699
 -0.4383 -0.5078 -0.5759 -0.6428 -0.7101 -0.8840 -1.0570 -1.2218 -1.3778 -1.5282
 -1.6754 -1.8189 -1.9568 -2.0890 -2.2159 -2.3382 -2.4566 -2.5712 -2.6825 -2.7904
 -2.8962
  0.2366  0.1753  0.1107  0.0434 -0.0257 -0.0960 -0.1666 -0.2365 -0.3054 -0.3728
 -0.4393 -0.5063 -0.5740 -0.6419 -0.7104 -0.8827 -1.0549 -1.2206 -1.3780 -1.5295
 -1.6773 -1.8214 -1.9598 -2.0922 -2.2190 -2.3410 -2.4587 -2.5726 -2.6829 -2.7899
 -2.8940
  0.1845  0.1317  0.0754  0.0160 -0.0463 -0.1110 -0.1775 -0.2449 -0.3126 -0.3798
 -0.4460 -0.5118 -0.5774 -0.6433 -0.7105 -0.8824 -1.0537 -1.2198 -1.3782 -1.5304
 -1.6791 -1.8244 -1.9639 -2.0971 -2.2243 -2.3464 -2.4639 -2.5774 -2.6871 -2.7934
 -2.8966
  0.1216  0.0743  0.0258 -0.0251 -0.0793 -0.1366 -0.1968 -0.2594 -0.3238 -0.3889
 -0.4542 -0.5191 -0.5834 -0.6476 -0.7123 -0.8797 -1.0494 -1.2152 -1.3740 -1.5263
 -1.6750 -1.8212 -1.9624 -2.0969 -2.2250 -2.3475 -2.4652 -2.5784 -2.6877 -2.7935
 -2.8981
  0.0543  0.0076 -0.0364 -0.0803 -0.1265 -0.1758 -0.2284 -0.2843 -0.3432 -0.4044
 -0.4669 -0.5301 -0.5932 -0.6560 -0.7190 -0.8800 -1.0458 -1.2101 -1.3689 -1.5210
 -1.6690 -1.8152 -1.9579 -2.0944 -2.2241 -2.3477 -2.4660 -2.5795 -2.6888 -2.7944
 -2.8965
 -0.0128 -0.0619 -0.1059 -0.1461 -0.1865 -0.2286 -0.2735 -0.3218 -0.3738 -0.4289
 -0.4868 -0.5466 -0.6080 -0.6689 -0.7306 -0.8833 -1.0429 -1.2045 -1.3629
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = F444W
  0.2951  0.2328  0.1736  0.1156  0.0553 -0.0092 -0.0790 -0.1539 -0.2300 -0.3050
 -0.3781 -0.4497 -0.5205 -0.5917 -0.6629 -0.8379 -1.0038 -1.1594 -1.3079
  0.2623  0.1947  0.1318  0.0721  0.0128 -0.0490 -0.1157 -0.1871 -0.2600 -0.3326
 -0.4043 -0.4754 -0.5471 -0.6193 -0.6915 -0.8674 -1.0323 -1.1883 -1.3356 -1.4797
  0.2522  0.1758  0.1068  0.0433 -0.0171 -0.0773 -0.1407 -0.2085 -0.2783 -0.3484
 -0.4184 -0.4886 -0.5600 -0.6327 -0.7055 -0.8823 -1.0493 -1.2064 -1.3541 -1.4980
 -1.6414
