 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
  1.2601  1.4353  1.5740  1.5858  1.5539  1.5302  1.5072  1.4893  1.4483  1.4023
  1.3496  1.2942  1.2357  1.1755  1.1129  0.9540  0.7862  0.6305  0.4842
  1.3505  1.3497  1.3607  1.4073  1.4785  1.5047  1.4894  1.4589  1.4205  1.3752
  1.3243  1.2694  1.2120  1.1528  1.0926  0.9405  0.7884  0.6362  0.4852  0.3368
  1.3025  1.2980  1.2947  1.2971  1.3145  1.3674  1.4185  1.4252  1.3980  1.3539
  1.3039  1.2494  1.1921  1.1329  1.0729  0.9225  0.7739  0.6261  0.4783  0.3328
  0.1904
  1.2506  1.2511  1.2466  1.2415  1.2386  1.2410  1.2606  1.3030  1.3271  1.3152
  1.2773  1.2268  1.1710  1.1124  1.0528  0.9034  0.7576  0.6142  0.4711  0.3281
  0.1880  0.0512
  1.1883  1.1984  1.1991  1.1947  1.1882  1.1814  1.1755  1.1755  1.1914  1.2084
  1.2089  1.1846  1.1422  1.0891  1.0313  0.8835  0.7396  0.6008  0.4629  0.3235
  0.1854  0.0503 -0.0814 -0.2103
  1.1149  1.1343  1.1442  1.1452  1.1408  1.1332  1.1238  1.1131  1.1022  1.0959
  1.0971  1.0952  1.0784  1.0456  1.0010  0.8629  0.7207  0.5851  0.4522  0.3181
  0.1830  0.0496 -0.0808 -0.2080 -0.3325 -0.4542 -0.5726 -0.6875 -0.7987 -0.9062
  1.0314  1.0592  1.0792  1.0868  1.0881  1.0839  1.0758  1.0650  1.0510  1.0344
  1.0181  1.0048  0.9925  0.9741  0.9452  0.8360  0.7009  0.5671  0.4386  0.3103
  0.1797  0.0489 -0.0798 -0.2057 -0.3285 -0.4481 -0.5646 -0.6786 -0.7902 -0.8991
 -1.0033
  0.9391  0.9742  1.0019  1.0179  1.0255  1.0271  1.0234  1.0154  1.0038  0.9883
  0.9691  0.9481  0.9268  0.9052  0.8812  0.7951  0.6775  0.5486  0.4230  0.2997
  0.1746  0.0475 -0.0790 -0.2032 -0.3247 -0.4433 -0.5590 -0.6718 -0.7821 -0.8900
 -0.9956
  0.8390  0.8807  0.9138  0.9380  0.9523  0.9598  0.9617  0.9587  0.9512  0.9397
  0.9242  0.9044  0.8813  0.8559  0.8287  0.7496  0.6468  0.5278  0.4048  0.2848
  0.1647  0.0424 -0.0811 -0.2037 -0.3238 -0.4411 -0.5558 -0.6678 -0.7772 -0.8841
 -0.9887
  0.7323  0.7799  0.8177  0.8468  0.8680  0.8819  0.8895  0.8920  0.8899  0.8836
  0.8733  0.8587  0.8396  0.8163  0.7895  0.7100  0.6160  0.5062  0.3885  0.2709
  0.1544  0.0370 -0.0820 -0.2016 -0.3199 -0.4358 -0.5490 -0.6595 -0.7675 -0.8732
 -0.9788
  0.6208  0.6715  0.7132  0.7468  0.7732  0.7929  0.8066  0.8148  0.8181  0.8174
  0.8126  0.8040  0.7914  0.7739  0.7517  0.6774  0.5864  0.4847  0.3732  0.2578
  0.1431  0.0290 -0.0857 -0.2014 -0.3170 -0.4310 -0.5428 -0.6520 -0.7585 -0.8627
 -0.9648
  0.5084  0.5496  0.5899  0.6277  0.6614  0.6897  0.7117  0.7269  0.7362  0.7407
  0.7413  0.7386  0.7324  0.7222  0.7072  0.6463  0.5600  0.4627  0.3574
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F162M
  1.4487  1.5329  1.5626  1.5454  1.5190  1.4939  1.4695  1.4412  1.4076  1.3679
  1.3225  1.2726  1.2194  1.1638  1.1063  0.9570  0.7999  0.6438  0.4911
  1.3759  1.3820  1.4420  1.5124  1.5150  1.4901  1.4617  1.4324  1.3984  1.3583
  1.3121  1.2612  1.2071  1.1508  1.0928  0.9433  0.7910  0.6385  0.4874  0.3391
  1.3471  1.3315  1.3273  1.3520  1.4256  1.4671  1.4532  1.4223  1.3877  1.3477
  1.3016  1.2504  1.1959  1.1390  1.0805  0.9307  0.7798  0.6297  0.4813  0.3356
  0.1932
