 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140M
  1.1770  1.0261  0.9081  0.9096  0.9093  0.9190  0.9453  0.9452  0.9496  0.9608
  0.9688  0.9646  0.9517  0.9339  0.9126  0.8486  0.7432  0.5895  0.4871
  1.0899  1.0461  1.0090  0.9714  0.9363  0.9296  0.9336  0.9346  0.9372  0.9410
  0.9401  0.9326  0.9193  0.9010  0.8780  0.8009  0.7029  0.5936  0.4801  0.3653
  1.1221  1.0736  1.0334  0.9991  0.9683  0.9373  0.9199  0.9205  0.9236  0.9242
  0.9208  0.9113  0.8965  0.8770  0.8531  0.7766  0.6818  0.5758  0.4653  0.3538
  0.2420
  1.1562  1.1041  1.0591  1.0204  0.9862  0.9558  0.9292  0.9087  0.9045  0.9080
  0.9059  0.8959  0.8797  0.8589  0.8339  0.7565  0.6636  0.5605  0.4525  0.3434
  0.2345  0.1257
  1.1863  1.1358  1.0875  1.0447  1.0063  0.9715  0.9405  0.9145  0.8961  0.8866
  0.8841  0.8788  0.8657  0.8452  0.8194  0.7404  0.6483  0.5474  0.4416  0.3342
  0.2273  0.1210  0.0151 -0.0907
  1.2086  1.1625  1.1163  1.0710  1.0294  0.9910  0.9557  0.9240  0.8979  0.8784
  0.8637  0.8531  0.8427  0.8273  0.8053  0.7276  0.6355  0.5362  0.4324  0.3263
  0.2205  0.1158  0.0120 -0.0911 -0.1944 -0.2978 -0.4006 -0.5026 -0.6033 -0.7026
  1.2204  1.1802  1.1406  1.0961  1.0534  1.0128  0.9745  0.9388  0.9066  0.8798
  0.8570  0.8368  0.8192  0.8024  0.7831  0.7148  0.6247  0.5267  0.4245  0.3198
  0.2148  0.1107  0.0082 -0.0931 -0.1935 -0.2929 -0.3918 -0.4908 -0.5904 -0.6901
 -0.7869
  1.2189  1.1859  1.1527  1.1140  1.0736  1.0335  0.9941  0.9560  0.9201  0.8877
  0.8588  0.8324  0.8076  0.7842  0.7616  0.6970  0.6135  0.5180  0.4175  0.3145
  0.2103  0.1066  0.0045 -0.0959 -0.1948 -0.2924 -0.3889 -0.4849 -0.5809 -0.6773
 -0.7744
  1.2013  1.1766  1.1495  1.1189  1.0832  1.0467  1.0094  0.9717  0.9342  0.8985
  0.8655  0.8345  0.8048  0.7762  0.7485  0.6791  0.5996  0.5082  0.4098  0.3084
  0.2055  0.1023  0.0000 -0.1004 -0.1988 -0.2954 -0.3906 -0.4847 -0.5784 -0.6717
 -0.7646
  1.1649  1.1492  1.1291  1.1052  1.0780  1.0476  1.0148  0.9807  0.9451  0.9092
  0.8740  0.8400  0.8073  0.7754  0.7440  0.6666  0.5872  0.4990  0.4035  0.3040
  0.2028  0.1008 -0.0010 -0.1016 -0.2001 -0.2964 -0.3907 -0.4833 -0.5747 -0.6652
