 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F475W
 -7.5368 -7.3616 -7.5567 -7.4800 -7.2451 -6.9099 -6.5276 -6.2796 -6.0485 -5.8080
 -5.5795 -5.3653 -5.1669 -4.9804 -4.8031 -4.4131 -4.0253 -3.6769 -3.4374
 -7.4166 -7.1066 -6.8588 -6.6891 -6.5853 -6.4455 -6.2271 -5.9807 -5.7445 -5.5152
 -5.2955 -5.0905 -4.9017 -4.7276 -4.5652 -4.1979 -3.8762 -3.6103 -3.4068 -3.2504
 -7.1227 -6.8179 -6.5478 -6.3204 -6.1354 -6.0041 -5.8941 -5.7329 -5.5276 -5.3087
 -5.0987 -4.9014 -4.7202 -4.5551 -4.4042 -4.0756 -3.7979 -3.5667 -3.3861 -3.2457
 -3.1322
 -6.8818 -6.6071 -6.3460 -6.1119 -5.9060 -5.7240 -5.5687 -5.4453 -5.3150 -5.1461
 -4.9555 -4.7682 -4.5939 -4.4348 -4.2908 -3.9866 -3.7401 -3.5379 -3.3756 -3.2483
 -3.1443 -3.0555
 -6.6639 -6.4285 -6.1924 -5.9680 -5.7633 -5.5766 -5.4045 -5.2461 -5.1093 -4.9785
 -4.8353 -4.6738 -4.5102 -4.3567 -4.2169 -3.9264 -3.6996 -3.5173 -3.3713 -3.2553
 -3.1597 -3.0774 -3.0043 -2.9386
 -6.4626 -6.2605 -6.0579 -5.8537 -5.6587 -5.4769 -5.3070 -5.1463 -4.9950 -4.8529
 -4.7207 -4.5900 -4.4516 -4.3102 -4.1744 -3.8895 -3.6734 -3.5037 -3.3695 -3.2632
 -3.1756 -3.1001 -3.0325 -2.9707 -2.9108 -2.8547 -2.8053 -2.7648 -2.7350 -2.7168
 -6.2790 -6.1025 -5.9279 -5.7499 -5.5710 -5.3991 -5.2355 -5.0799 -4.9316 -4.7887
 -4.6521 -4.5229 -4.3989 -4.2755 -4.1521 -3.8722 -3.6584 -3.4952 -3.3682 -3.2692
 -3.1892 -3.1207 -3.0595 -3.0029 -2.9500 -2.8992 -2.8519 -2.8101 -2.7753 -2.7499
 -2.7394
 -6.1145 -5.9567 -5.8018 -5.6462 -5.4883 -5.3297 -5.1753 -5.0271 -4.8849 -4.7472
 -4.6138 -4.4855 -4.3630 -4.2461 -4.1329 -3.8693 -3.6540 -3.4916 -3.3673 -3.2722
