 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F090W
  0.1396  0.1222 -0.0561 -0.0846 -0.0462  0.0440  0.1715  0.2484  0.3184  0.3931
  0.4635  0.5299  0.5903  0.6447  0.6903  0.7810  0.8043  0.7393  0.7020
  0.1274  0.1622  0.1880  0.1911  0.1696  0.1706  0.2142  0.2769  0.3422  0.4063
  0.4683  0.5265  0.5795  0.6259  0.6649  0.7275  0.7430  0.7246  0.6904  0.6495
  0.2269  0.2562  0.2882  0.3159  0.3336  0.3297  0.3158  0.3261  0.3647  0.4171
  0.4706  0.5227  0.5707  0.6130  0.6483  0.7048  0.7196  0.7016  0.6673  0.6268
  0.5836
  0.3226  0.3372  0.3621  0.3899  0.4155  0.4363  0.4470  0.4417  0.4377  0.4518
  0.4838  0.5244  0.5662  0.6042  0.6362  0.6873  0.7011  0.6838  0.6492  0.6085
  0.5654  0.5210
  0.4248  0.4207  0.4314  0.4512  0.4739  0.4956  0.5147  0.5297  0.5356  0.5364
  0.5389  0.5517  0.5745  0.6029  0.6305  0.6762  0.6885  0.6710  0.6360  0.5941
  0.5504  0.5056  0.4601  0.4140
  0.5342  0.5139  0.5072  0.5135  0.5275  0.5447  0.5617  0.5778  0.5927  0.6048
  0.6109  0.6132  0.6174  0.6260  0.6385  0.6719  0.6822  0.6646  0.6287  0.5842
  0.5385  0.4926  0.4462  0.3996  0.3529  0.3054  0.2562  0.2049  0.1509  0.0940
  0.6484  0.6155  0.5938  0.5848  0.5861  0.5942  0.6057  0.6181  0.6307  0.6437
  0.6554  0.6636  0.6675  0.6692  0.6711  0.6786  0.6825  0.6659  0.6282  0.5801
  0.5309  0.4824  0.4344  0.3865  0.3388  0.2921  0.2450  0.1955  0.1423  0.0850
  0.0258
  0.7652  0.7224  0.6895  0.6676  0.6553  0.6512  0.6534  0.6593  0.6670  0.6761
  0.6858  0.6947  0.7014  0.7046  0.7052  0.7000  0.6908  0.6715  0.6338  0.5830
  0.5291  0.4766  0.4256  0.3757  0.3264  0.2777  0.2301  0.1820  0.1316  0.0772
  0.0180
  0.8822  0.8318  0.7907  0.7595  0.7351  0.7194  0.7103  0.7067  0.7071  0.7104
  0.7154  0.7210  0.7260  0.7294  0.7305  0.7233  0.7063  0.6812  0.6435  0.5914
