 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F210M
  1.0356  1.1175  1.2448  1.2772  1.2456  1.2075  1.1623  1.1213  1.0648  1.0077
  0.9470  0.8821  0.8122  0.7392  0.6644  0.4774  0.2970  0.1448 -0.0228
  1.0234  1.0491  1.0713  1.1007  1.1402  1.1525  1.1281  1.0857  1.0343  0.9776
  0.9166  0.8518  0.7841  0.7145  0.6440  0.4681  0.2965  0.1303 -0.0304 -0.1858
  0.9379  0.9672  0.9820  0.9928  1.0049  1.0281  1.0514  1.0433  1.0057  0.9524
  0.8938  0.8306  0.7641  0.6955  0.6260  0.4528  0.2841  0.1204 -0.0384 -0.1917
 -0.3398
  0.8436  0.8849  0.9048  0.9123  0.9153  0.9170  0.9213  0.9352  0.9377  0.9127
  0.8660  0.8078  0.7440  0.6770  0.6086  0.4377  0.2718  0.1108 -0.0456 -0.1973
 -0.3436 -0.4850
  0.7281  0.7911  0.8238  0.8376  0.8403  0.8383  0.8341  0.8281  0.8255  0.8205
  0.8041  0.7682  0.7171  0.6561  0.5904  0.4225  0.2591  0.1014 -0.0523 -0.2025
 -0.3474 -0.4872 -0.6223 -0.7535
  0.5930  0.6750  0.7290  0.7560  0.7660  0.7659  0.7611  0.7538  0.7420  0.7265
  0.7112  0.6920  0.6611  0.6175  0.5640  0.4065  0.2458  0.0913 -0.0591 -0.2071
 -0.3510 -0.4898 -0.6235 -0.7528 -0.8788 -1.0016 -1.1212 -1.2373 -1.3501 -1.4595
  0.4441  0.5398  0.6152  0.6592  0.6826  0.6905  0.6891  0.6831  0.6737  0.6593
  0.6394  0.6161  0.5897  0.5574  0.5166  0.3846  0.2313  0.0798 -0.0669 -0.2116
 -0.3541 -0.4922 -0.6252 -0.7533 -0.8773 -0.9976 -1.1146 -1.2290 -1.3409 -1.4504
 -1.5561
  0.2871  0.3921  0.4804  0.5421  0.5824  0.6039  0.6112  0.6098  0.6033  0.5931
  0.5780  0.5573  0.5309  0.4996  0.4637  0.3509  0.2130  0.0669 -0.0763 -0.2170
 -0.3568 -0.4940 -0.6267 -0.7544 -0.8775 -0.9965 -1.1119 -1.2243 -1.3341 -1.4417
 -1.5473
  0.1278  0.2387  0.3324  0.4040  0.4619  0.4995  0.5201  0.5280  0.5271  0.5211
  0.5114  0.4971  0.4770  0.4503  0.4171  0.3137  0.1881  0.0508 -0.0889 -0.2260
 -0.3623 -0.4977 -0.6301 -0.7580 -0.8809 -0.9994 -1.1141 -1.2253 -1.3336 -1.4394
 -1.5427
 -0.0279  0.0862  0.1818  0.2606  0.3242  0.3741  0.4105  0.4317  0.4408  0.4415
  0.4369  0.4284  0.4159  0.3966  0.3705  0.2804  0.1641  0.0344 -0.1002 -0.2341
 -0.3667 -0.4988 -0.6297 -0.7574 -0.8806 -0.9992 -1.1134 -1.2239 -1.3309 -1.4350
 -1.5385
