 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F335M
  0.9148  0.7967  0.7676  0.7515  0.7019  0.6329  0.5577  0.4846  0.4018  0.3201
  0.2400  0.1598  0.0813  0.0027 -0.0749 -0.2652 -0.4475 -0.6149 -0.7822
  0.8214  0.7715  0.7192  0.6632  0.6090  0.5651  0.5110  0.4431  0.3671  0.2882
  0.2091  0.1305  0.0525 -0.0247 -0.1011 -0.2877 -0.4675 -0.6403 -0.8056 -0.9637
  0.7743  0.7249  0.6719  0.6156  0.5572  0.4974  0.4447  0.3942  0.3317  0.2599
  0.1844  0.1077  0.0311 -0.0451 -0.1207 -0.3052 -0.4833 -0.6552 -0.8201 -0.9775
 -1.1280
  0.7255  0.6785  0.6272  0.5719  0.5129  0.4518  0.3906  0.3316  0.2779  0.2211
  0.1565  0.0859  0.0126 -0.0617 -0.1359 -0.3184 -0.4950 -0.6661 -0.8308 -0.9880
 -1.1379 -1.2815
  0.6691  0.6296  0.5818  0.5295  0.4729  0.4128  0.3509  0.2891  0.2279  0.1692
  0.1131  0.0542 -0.0098 -0.0785 -0.1497 -0.3288 -0.5034 -0.6737 -0.8383 -0.9958
 -1.1455 -1.2885 -1.4257 -1.5578
  0.6049  0.5725  0.5324  0.4846  0.4320  0.3755  0.3158  0.2545  0.1927  0.1311
  0.0712  0.0135 -0.0442 -0.1044 -0.1679 -0.3383 -0.5099 -0.6783 -0.8425 -1.0009
 -1.1512 -1.2942 -1.4309 -1.5622 -1.6890 -1.8117 -1.9308 -2.0466 -2.1593 -2.2692
  0.5344  0.5072  0.4760  0.4342  0.3870  0.3352  0.2797  0.2215  0.1613  0.1005
  0.0400 -0.0193 -0.0775 -0.1354 -0.1944 -0.3508 -0.5162 -0.6809 -0.8438 -1.0029
 -1.1546 -1.2984 -1.4351 -1.5661 -1.6919 -1.8133 -1.9308 -2.0450 -2.1563 -2.2650
 -2.3711
  0.4591  0.4358  0.4098  0.3754  0.3349  0.2891  0.2389  0.1853  0.1288  0.0705
  0.0114 -0.0473 -0.1051 -0.1627 -0.2202 -0.3684 -0.5247 -0.6843 -0.8437 -1.0019
 -1.1551 -1.3005 -1.4382 -1.5694 -1.6950 -1.8158 -1.9323 -2.0452 -2.1549 -2.2619
 -2.3665
  0.3806  0.3601  0.3362  0.3056  0.2725  0.2335  0.1896  0.1417  0.0903  0.0362
 -0.0197 -0.0765 -0.1332 -0.1894 -0.2455 -0.3883 -0.5375 -0.6910 -0.8463 -1.0016
 -1.1549 -1.3023 -1.4419 -1.5743 -1.7005 -1.8214 -1.9377 -2.0500 -2.1588 -2.2645
 -2.3671
  0.3005  0.2820  0.2591  0.2322  0.2018  0.1682  0.1314  0.0902  0.0451 -0.0034
 -0.0545 -0.1076 -0.1618 -0.2160 -0.2703 -0.4077 -0.5498 -0.6976 -0.8480 -0.9990
