 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F480M
 -4.5023 -4.6358 -4.7575 -4.8108 -4.8763 -4.9425 -5.0037 -5.0636 -5.1297 -5.2101
 -5.2880 -5.3639 -5.4387 -5.5103 -5.5802 -5.7461 -5.8974 -6.0399 -6.1892
 -4.5691 -4.6339 -4.7061 -4.7888 -4.8799 -4.9602 -5.0296 -5.0966 -5.1636 -5.2401
 -5.3175 -5.3939 -5.4688 -5.5420 -5.6135 -5.7833 -5.9372 -6.0796 -6.2308 -6.3895
 -4.5889 -4.6475 -4.7129 -4.7850 -4.8637 -4.9499 -5.0367 -5.1132 -5.1848 -5.2572
 -5.3329 -5.4084 -5.4832 -5.5567 -5.6289 -5.8007 -5.9564 -6.0988 -6.2502 -6.4078
 -6.5594
 -4.6173 -4.6700 -4.7298 -4.7963 -4.8686 -4.9453 -5.0250 -5.1083 -5.1897 -5.2676
 -5.3427 -5.4166 -5.4899 -5.5628 -5.6350 -5.8088 -5.9681 -6.1156 -6.2644 -6.4209
 -6.5723 -6.7168
 -4.6575 -4.7016 -4.7545 -4.8151 -4.8822 -4.9540 -5.0281 -5.1041 -5.1836 -5.2645
 -5.3442 -5.4205 -5.4939 -5.5656 -5.6367 -5.8111 -5.9739 -6.1246 -6.2747 -6.4304
 -6.5816 -6.7261 -6.8641 -6.9963
 -4.7081 -4.7452 -4.7891 -4.8419 -4.9022 -4.9686 -5.0387 -5.1107 -5.1849 -5.2609
 -5.3384 -5.4158 -5.4916 -5.5651 -5.6367 -5.8102 -5.9753 -6.1295 -6.2815 -6.4369
 -6.5884 -6.7329 -6.8709 -7.0030 -7.1298 -7.2521 -7.3705 -7.4854 -7.5973 -7.7066
 -4.7663 -4.7990 -4.8350 -4.8795 -4.9313 -4.9906 -5.0550 -5.1226 -5.1937 -5.2659
 -5.3389 -5.4124 -5.4862 -5.5597 -5.6321 -5.8075 -5.9736 -6.1307 -6.2844 -6.4405
 -6.5927 -6.7379 -6.8761 -7.0082 -7.1348 -7.2565 -7.3740 -7.4877 -7.5981 -7.7057
 -7.8114
 -4.8293 -4.8596 -4.8915 -4.9291 -4.9726 -5.0226 -5.0793 -5.1411 -5.2077 -5.2767
 -5.3465 -5.4165 -5.4865 -5.5569 -5.6275 -5.8021 -5.9698 -6.1288 -6.2835 -6.4404
 -6.5945 -6.7408 -6.8797 -7.0122 -7.1389 -7.2605 -7.3774 -7.4902 -7.5995 -7.7059
 -7.8097
 -4.8942 -4.9234 -4.9545 -4.9912 -5.0268 -5.0690 -5.1168 -5.1703 -5.2304 -5.2947
 -5.3610 -5.4281 -5.4951 -5.5622 -5.6295 -5.7990 -5.9661 -6.1256 -6.2819 -6.4391
 -6.5953 -6.7441 -6.8844 -7.0177 -7.1450 -7.2668 -7.3838 -7.4966 -7.6056 -7.7110
 -7.8131
 -4.9584 -4.9872 -5.0188 -5.0527 -5.0888 -5.1268 -5.1671 -5.2120 -5.2625 -5.3200
 -5.3810 -5.4440 -5.5079 -5.5720 -5.6363 -5.7981 -5.9609 -6.1209 -6.2763 -6.4321
 -6.5890 -6.7405 -6.8833 -7.0180 -7.1462 -7.2686 -7.3860 -7.4987 -7.6073 -7.7123
 -7.8157
 -5.0193 -5.0518 -5.0855 -5.1202 -5.1560 -5.1925 -5.2297 -5.2679 -5.3094 -5.3575
 -5.4111 -5.4682 -5.5274 -5.5880 -5.6491 -5.8032 -5.9594 -6.1162 -6.2707 -6.4249
 -6.5803 -6.7331 -6.8787 -7.0161 -7.1458 -7.2693 -7.3875 -7.5007 -7.6095 -7.7145
 -7.8159
 -5.0760 -5.1310 -5.1751 -5.2117 -5.2437 -5.2737 -5.3039 -5.3359 -5.3710 -5.4103
 -5.4544 -5.5036 -5.5562 -5.6114 -5.6682 -5.8141 -5.9629 -6.1142 -6.2668
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F480M
 -4.5759 -4.6692 -4.7454 -4.8072 -4.8734 -4.9414 -5.0102 -5.0795 -5.1441 -5.2225
 -5.3029 -5.3814 -5.4577 -5.5314 -5.6029 -5.7716 -5.9257 -6.0675 -6.2076
 -4.5637 -4.6329 -4.7185 -4.8101 -4.8831 -4.9546 -5.0281 -5.1006 -5.1704 -5.2502
 -5.3315 -5.4111 -5.4884 -5.5634 -5.6360 -5.8074 -5.9626 -6.1022 -6.2369 -6.3867
 -4.5705 -4.6321 -4.7010 -4.7800 -4.8720 -4.9589 -5.0350 -5.1103 -5.1834 -5.2609
 -5.3419 -5.4220 -5.5001 -5.5760 -5.6497 -5.8238 -5.9814 -6.1221 -6.2577 -6.4058
 -6.5559
 -4.5861 -4.6430 -4.7061 -4.7758 -4.8530 -4.9385 -5.0293 -5.1130 -5.1897 -5.2646
 -5.3440 -5.4237 -5.5019 -5.5784 -5.6528 -5.8296 -5.9908 -6.1353 -6.2731 -6.4195
 -6.5685 -6.7129
 -4.6095 -4.6614 -4.7199 -4.7844 -4.8552 -4.9319 -5.0133 -5.0986 -5.1851 -5.2653
 -5.3436 -5.4218 -5.4994 -5.5758 -5.6505 -5.8292 -5.9941 -6.1434 -6.2841 -6.4294
 -6.5776 -6.7217 -6.8598 -6.9927
 -4.6432 -4.6877 -4.7404 -4.7999 -4.8658 -4.9371 -5.0129 -5.0913 -5.1720 -5.2543
 -5.3370 -5.4177 -5.4956 -5.5714 -5.6458 -5.8252 -5.9931 -6.1472 -6.2914 -6.4364
 -6.5840 -6.7282 -6.8663 -6.9986 -7.1258 -7.2486 -7.3675 -7.4828 -7.5949 -7.7041
 -4.6855 -4.7239 -4.7695 -4.8224 -4.8825 -4.9488 -5.0199 -5.0943 -5.1705 -5.2476
 -5.3263 -5.4067 -5.4864 -5.5643 -5.6397 -5.8196 -5.9894 -6.1473 -6.2952 -6.4407
 -6.5883 -6.7327 -6.8711 -7.0034 -7.1303 -7.2524 -7.3702 -7.4843 -7.5953 -7.7034
 -7.8089
 -4.7350 -4.7711 -4.8090 -4.8543 -4.9070 -4.9670 -5.0329 -5.1028 -5.1755 -5.2493
 -5.3239 -5.3997 -5.4764 -5.5532 -5.6292 -5.8123 -5.9838 -6.1444 -6.2954 -6.4422
 -6.5902 -6.7354 -6.8743 -7.0070 -7.1340 -7.2558 -7.3732 -7.4865 -7.5963 -7.7031
 -7.8071
 -4.7890 -4.8253 -4.8593 -4.8975 -4.9427 -4.9949 -5.0541 -5.1185 -5.1870 -5.2577
 -5.3294 -5.4018 -5.4748 -5.5481 -5.6217 -5.8038 -5.9782 -6.1413 -6.2947 -6.4430
 -6.5919 -6.7386 -6.8787 -7.0122 -7.1397 -7.2618 -7.3793 -7.4926 -7.6021 -7.7079
 -7.8103
 -4.8447 -4.8822 -4.9158 -4.9508 -4.9890 -5.0336 -5.0844 -5.1415 -5.2040 -5.2704
 -5.3387 -5.4080 -5.4779 -5.5480 -5.6183 -5.7946 -5.9682 -6.1335 -6.2889 -6.4382
 -6.5873 -6.7355 -6.8775 -7.0123 -7.1406 -7.2633 -7.3810 -7.4942 -7.6033 -7.7087
 -7.8127
 -4.8979 -4.9408 -4.9774 -5.0116 -5.0452 -5.0836 -5.1272 -5.1760 -5.2306 -5.2910
