 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F090W
 -2.3349 -2.3528 -2.5311 -2.5600 -2.5233 -2.4352 -2.3087 -2.2331 -2.1645 -2.0909
 -2.0216 -1.9566 -1.8978 -1.8451 -1.8004 -1.7127 -1.6899 -1.7554 -1.7971
 -2.3476 -2.3144 -2.2898 -2.2877 -2.3100 -2.3099 -2.2675 -2.2061 -2.1420 -2.0791
 -2.0183 -1.9613 -1.9096 -1.8644 -1.8265 -1.7664 -1.7530 -1.7732 -1.8089 -1.8509
 -2.2498 -2.2218 -2.1910 -2.1645 -2.1478 -2.1526 -2.1673 -2.1580 -2.1205 -2.0693
 -2.0170 -1.9660 -1.9191 -1.8780 -1.8438 -1.7895 -1.7767 -1.7964 -1.8321 -1.8738
 -1.9180
 -2.1555 -2.1420 -2.1182 -2.0915 -2.0671 -2.0473 -2.0375 -2.0436 -2.0485 -2.0353
 -2.0044 -1.9649 -1.9242 -1.8872 -1.8562 -1.8072 -1.7953 -1.8143 -1.8503 -1.8922
 -1.9363 -1.9815
 -2.0547 -2.0597 -2.0500 -2.0311 -2.0094 -1.9887 -1.9707 -1.9566 -1.9515 -1.9516
 -1.9500 -1.9382 -1.9164 -1.8889 -1.8622 -1.8186 -1.8080 -1.8270 -1.8635 -1.9066
 -1.9514 -1.9970 -2.0432 -2.0899
 -1.9466 -1.9677 -1.9752 -1.9698 -1.9566 -1.9403 -1.9242 -1.9091 -1.8951 -1.8840
 -1.8787 -1.8774 -1.8740 -1.8662 -1.8545 -1.8230 -1.8145 -1.8336 -1.8708 -1.9166
 -1.9633 -2.0102 -2.0573 -2.1045 -2.1516 -2.1993 -2.2484 -2.2997 -2.3535 -2.4102
 -1.8336 -1.8673 -1.8898 -1.8995 -1.8989 -1.8916 -1.8809 -1.8694 -1.8577 -1.8456
 -1.8347 -1.8275 -1.8243 -1.8234 -1.8223 -1.8165 -1.8143 -1.8324 -1.8715 -1.9207
 -1.9710 -2.0205 -2.0693 -2.1178 -2.1661 -2.2131 -2.2604 -2.3098 -2.3629 -2.4201
 -2.4792
 -1.7180 -1.7615 -1.7951 -1.8178 -1.8306 -1.8354 -1.8339 -1.8288 -1.8218 -1.8136
 -1.8048 -1.7967 -1.7908 -1.7883 -1.7885 -1.7953 -1.8061 -1.8269 -1.8659 -1.9179
 -1.9728 -2.0263 -2.0781 -2.1288 -2.1787 -2.2279 -2.2758 -2.3241 -2.3746 -2.4289
 -2.4879
 -1.6021 -1.6531 -1.6948 -1.7268 -1.7518 -1.7681 -1.7778 -1.7820 -1.7823 -1.7798
 -1.7755 -1.7707 -1.7664 -1.7638 -1.7634 -1.7722 -1.7908 -1.8173 -1.8563 -1.9096
 -1.9685 -2.0270 -2.0832 -2.1373 -2.1898 -2.2411 -2.2915 -2.3415 -2.3924 -2.4445
 -2.4975
 -1.4881 -1.5450 -1.5930 -1.6329 -1.6654 -1.6914 -1.7112 -1.7253 -1.7351 -1.7404
 -1.7427 -1.7431 -1.7426 -1.7426 -1.7437 -1.7532 -1.7740 -1.8039 -1.8440 -1.8965
 -1.9571 -2.0196 -2.0806 -2.1392 -2.1954 -2.2497 -2.3025 -2.3542 -2.4052 -2.4564
 -2.5086
 -1.3784 -1.4387 -1.4912 -1.5366 -1.5756 -1.6087 -1.6364 -1.6593 -1.6779 -1.6923
 -1.7026 -1.7100 -1.7152 -1.7193 -1.7235 -1.7374 -1.7590 -1.7906 -1.8319 -1.8830
 -1.9429 -2.0070 -2.0716 -2.1347 -2.1953 -2.2534 -2.3095 -2.3638 -2.4168 -2.4691
 -2.5214
 -1.2750 -1.3310 -1.3840 -1.4335 -1.4789 -1.5197 -1.5556 -1.5865 -1.6129 -1.6352
 -1.6538 -1.6691 -1.6814 -1.6915 -1.7002 -1.7216 -1.7461 -1.7781 -1.8199
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F090W
 -2.6069 -2.6383 -2.6371 -2.5674 -2.4724 -2.3749 -2.2898 -2.2192 -2.1546 -2.0932
 -2.0356 -1.9815 -1.9314 -1.8852 -1.8440 -1.7627 -1.7246 -1.7413 -1.7768
 -2.4646 -2.4318 -2.4369 -2.4623 -2.4302 -2.3574 -2.2789 -2.2098 -2.1482 -2.0911
 -2.0377 -1.9877 -1.9413 -1.8990 -1.8614 -1.7923 -1.7619 -1.7691 -1.8005 -1.8415
 -2.3737 -2.3304 -2.2927 -2.2744 -2.2912 -2.2987 -2.2582 -2.1987 -2.1413 -2.0882
 -2.0388 -1.9926 -1.9496 -1.9105 -1.8758 -1.8131 -1.7859 -1.7921 -1.8226 -1.8632
 -1.9073
 -2.2911 -2.2581 -2.2175 -2.1781 -2.1513 -2.1468 -2.1620 -2.1596 -2.1255 -2.0806
 -2.0364 -1.9941 -1.9544 -1.9181 -1.8860 -1.8286 -1.8044 -1.8101 -1.8394 -1.8801
 -1.9244 -1.9700
 -2.2029 -2.1882 -2.1579 -2.1222 -2.0890 -2.0614 -2.0444 -2.0428 -2.0525 -2.0468
 -2.0223 -1.9892 -1.9544 -1.9211 -1.8914 -1.8386 -1.8171 -1.8229 -1.8516 -1.8929
 -1.9382 -1.9845 -2.0313 -2.0793
 -2.1061 -2.1089 -2.0964 -2.0708 -2.0411 -2.0130 -1.9883 -1.9682 -1.9570 -1.9573
 -1.9606 -1.9560 -1.9405 -1.9171 -1.8916 -1.8434 -1.8243 -1.8306 -1.8590 -1.9015
