 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F200W
  1.0382  1.1777  1.3197  1.3424  1.3037  1.2637  1.2198  1.1796  1.1240  1.0694
  1.0108  0.9486  0.8809  0.8093  0.7359  0.5537  0.3780  0.2138  0.0545
  1.0628  1.0860  1.1099  1.1487  1.2001  1.2142  1.1881  1.1447  1.0948  1.0411
  0.9831  0.9207  0.8545  0.7857  0.7160  0.5430  0.3744  0.2105  0.0511 -0.1035
  0.9794  1.0033  1.0167  1.0286  1.0447  1.0784  1.1092  1.1024  1.0657  1.0146
  0.9592  0.8988  0.8341  0.7664  0.6977  0.5271  0.3617  0.2007  0.0438 -0.1084
 -0.2558
  0.8909  0.9245  0.9406  0.9473  0.9511  0.9546  0.9640  0.9861  0.9942  0.9730
  0.9295  0.8743  0.8127  0.7470  0.6794  0.5110  0.3483  0.1905  0.0366 -0.1137
 -0.2590 -0.3998
  0.7844  0.8377  0.8641  0.8749  0.8769  0.8754  0.8721  0.8685  0.8725  0.8751
  0.8644  0.8325  0.7840  0.7247  0.6601  0.4945  0.3342  0.1800  0.0293 -0.1189
 -0.2626 -0.4016 -0.5362 -0.6670
  0.6602  0.7313  0.7771  0.7989  0.8061  0.8052  0.8005  0.7937  0.7839  0.7735
  0.7650  0.7516  0.7248  0.6838  0.6320  0.4772  0.3193  0.1683  0.0213 -0.1241
 -0.2664 -0.4042 -0.5372 -0.6662 -0.7920 -0.9145 -1.0338 -1.1496 -1.2621 -1.3712
  0.5225  0.6071  0.6733  0.7101  0.7289  0.7343  0.7319  0.7258  0.7169  0.7048
  0.6888  0.6702  0.6484  0.6197  0.5816  0.4536  0.3033  0.1549  0.0117 -0.1297
 -0.2700 -0.4068 -0.5390 -0.6667 -0.7904 -0.9104 -1.0273 -1.1414 -1.2532 -1.3625
 -1.4678
  0.3756  0.4702  0.5492  0.6030  0.6371  0.6544  0.6593  0.6566  0.6499  0.6407
  0.6277  0.6097  0.5862  0.5579  0.5250  0.4177  0.2834  0.1404  0.0006 -0.1367
 -0.2736 -0.4091 -0.5409 -0.6680 -0.7908 -0.9096 -1.0249 -1.1372 -1.2468 -1.3543
 -1.4598
  0.2239  0.3258  0.4112  0.4763  0.5262  0.5582  0.5752  0.5807  0.5786  0.5725
  0.5636  0.5509  0.5324  0.5072  0.4759  0.3778  0.2568  0.1229 -0.0137 -0.1474
 -0.2806 -0.4137 -0.5448 -0.6720 -0.7947 -0.9131 -1.0277 -1.1389 -1.2472 -1.3529
 -1.4561
  0.0717  0.1790  0.2680  0.3406  0.3982  0.4423  0.4735  0.4912  0.4981  0.4977
  0.4931  0.4852  0.4736  0.4551  0.4298  0.3426  0.2308  0.1050 -0.0264 -0.1571
 -0.2865 -0.4159 -0.5448 -0.6716 -0.7945 -0.9130 -1.0274 -1.1380 -1.2452 -1.3495
 -1.4529
 -0.0770  0.0290  0.1193  0.1956  0.2591  0.3110  0.3523  0.3832  0.4022  0.4116
  0.4136  0.4110  0.4051  0.3952  0.3799  0.3092  0.2054  0.0874 -0.0385 -0.1667
 -0.2935 -0.4196 -0.5454 -0.6704 -0.7930 -0.9119 -1.0268 -1.1376 -1.2446 -1.3484
 -1.4492
 -0.2195 -0.1437 -0.0639  0.0155  0.0903  0.1568  0.2125  0.2556  0.2871  0.3085
  0.3210  0.3261  0.3264  0.3231  0.3159  0.2700  0.1805  0.0692 -0.0510
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F200W
  1.2759  1.3434  1.3649  1.3383  1.2958  1.2509  1.2051  1.1558  1.1034  1.0488
  0.9916  0.9318  0.8692  0.8037  0.7358  0.5618  0.3892  0.2224  0.0603
  1.1733  1.1922  1.2375  1.2866  1.2752  1.2340  1.1865  1.1375  1.0857  1.0315
  0.9744  0.9146  0.8522  0.7870  0.7196  0.5481  0.3788  0.2142  0.0546 -0.1002
  1.1010  1.1101  1.1162  1.1335  1.1799  1.2003  1.1691  1.1205  1.0687  1.0152
  0.9587  0.8993  0.8373  0.7726  0.7057  0.5355  0.3680  0.2054  0.0479 -0.1046
 -0.2523
  1.0293  1.0453  1.0472  1.0416  1.0420  1.0606  1.0931  1.0910  1.0502  0.9983
  0.9431  0.8848  0.8237  0.7597  0.6934  0.5243  0.3581  0.1973  0.0415 -0.1092
 -0.2548 -0.3959
  0.9483  0.9780  0.9871  0.9840  0.9760  0.9655  0.9614  0.9693  0.9826  0.9661
  0.9232  0.8687  0.8096  0.7471  0.6819  0.5140  0.3488  0.1896  0.0356 -0.1136
 -0.2578 -0.3972 -0.5321 -0.6632
  0.8520  0.8994  0.9217  0.9261  0.9197  0.9077  0.8916  0.8737  0.8618  0.8621
  0.8575  0.8324  0.7880  0.7316  0.6693  0.5040  0.3398  0.1819  0.0298 -0.1178
 -0.2609 -0.3991 -0.5326 -0.6619 -0.7876 -0.9100 -1.0293 -1.1457 -1.2592 -1.3685
  0.7397  0.8045  0.8433  0.8607  0.8621  0.8535  0.8391  0.8200  0.7970  0.7744
  0.7569  0.7449  0.7261  0.6925  0.6456  0.4930  0.3307  0.1740  0.0236 -0.1219
 -0.2637 -0.4012 -0.5338 -0.6619 -0.7860 -0.9067 -1.0243 -1.1387 -1.2503 -1.3590
 -1.4651
  0.6147  0.6915  0.7476  0.7810  0.7950  0.7946  0.7848  0.7693  0.7490  0.7242
  0.6967  0.6700  0.6464  0.6224  0.5913  0.4730  0.3204  0.1656  0.0168 -0.1265
 -0.2663 -0.4029 -0.5351 -0.6627 -0.7859 -0.9051 -1.0209 -1.1336 -1.2437 -1.3514
 -1.4570
  0.4809  0.5662  0.6349  0.6840  0.7130  0.7248  0.7233  0.7132  0.6975  0.6772
  0.6524  0.6235  0.5925  0.5613  0.5299  0.4328  0.3018  0.1539  0.0071 -0.1342
 -0.2716 -0.4067 -0.5386 -0.6663 -0.7893 -0.9082 -1.0233 -1.1351 -1.2439 -1.3499
 -1.4532
  0.3441  0.4351  0.5106  0.5688  0.6127  0.6390  0.6499  0.6486  0.6388  0.6238
  0.6045  0.5808  0.5525  0.5203  0.4856  0.3906  0.2751  0.1405 -0.0013 -0.1404
 -0.2752 -0.4076 -0.5380 -0.6655 -0.7888 -0.9077 -1.0225 -1.1336 -1.2413 -1.3460
 -1.4499
  0.2140  0.2994  0.3761  0.4407  0.4962  0.5352  0.5595  0.5703  0.5698  0.5612
  0.5475  0.5297  0.5078  0.4812  0.4497  0.3552  0.2463  0.1225 -0.0114 -0.1472
 -0.2799 -0.4097 -0.5376 -0.6637 -0.7869 -0.9063 -1.0216 -1.1328 -1.2403 -1.3445
 -1.4457
  0.0905  0.1592  0.2313  0.3013  0.3642  0.4151  0.4516  0.4747  0.4857  0.4867
  0.4801  0.4681  0.4523  0.4326  0.4083  0.3250  0.2197  0.1030 -0.0232
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F200W
  1.4170  1.4158  1.3718  1.3194  1.2728  1.2277  1.1792  1.1289  1.0773  1.0241
  0.9683  0.9103  0.8507  0.7892  0.7257  0.5607  0.3932  0.2276  0.0653
  1.2648  1.3237  1.3492  1.3108  1.2599  1.2110  1.1636  1.1140  1.0629  1.0100
  0.9542  0.8962  0.8363  0.7746  0.7111  0.5468  0.3812  0.2183  0.0591 -0.0957
  1.1924  1.1893  1.2200  1.2708  1.2518  1.2028  1.1518  1.1018  1.0507  0.9981
  0.9428  0.8849  0.8251  0.7635  0.7001  0.5362  0.3714  0.2102  0.0532 -0.0993
 -0.2472
  1.1394  1.1318  1.1197  1.1241  1.1642  1.1832  1.1450  1.0926  1.0401  0.9875
  0.9328  0.8755  0.8160  0.7547  0.6916  0.5282  0.3638  0.2034  0.0479 -0.1030
 -0.2490 -0.3904
  1.0795  1.0851  1.0726  1.0543  1.0425  1.0500  1.0791  1.0757  1.0311  0.9773
